id,left,top,right,bottom,row_index,col_index
"219",100.388146916,3.585204625,100.477616916,3.495590625,"35","3"
"220",100.388146916,3.495590625,100.477616916,3.405976625,"36","3"
"221",100.388146916,3.405976625,100.477616916,3.316362625,"37","3"
"222",100.388146916,3.316362625,100.477616916,3.226748625,"38","3"
"223",100.388146916,3.226748625,100.477616916,3.137134625,"39","3"
"224",100.388146916,3.137134625,100.477616916,3.047520625,"40","3"
"225",100.388146916,3.047520625,100.477616916,2.957906625,"41","3"
"226",100.388146916,2.957906625,100.477616916,2.868292625,"42","3"
"227",100.388146916,2.868292625,100.477616916,2.778678625,"43","3"
"228",100.388146916,2.778678625,100.477616916,2.689064625,"44","3"
"229",100.388146916,2.689064625,100.477616916,2.599450625,"45","3"
"230",100.388146916,2.599450625,100.477616916,2.509836625,"46","3"
"231",100.388146916,2.509836625,100.477616916,2.420222625,"47","3"
"232",100.388146916,2.420222625,100.477616916,2.330608625,"48","3"
"233",100.388146916,2.330608625,100.477616916,2.240994625,"49","3"
"234",100.388146916,2.240994625,100.477616916,2.151380625,"50","3"
"235",100.388146916,2.151380625,100.477616916,2.061766625,"51","3"
"236",100.388146916,2.061766625,100.477616916,1.972152625,"52","3"
"237",100.388146916,1.972152625,100.477616916,1.882538625,"53","3"
"238",100.388146916,1.882538625,100.477616916,1.792924625,"54","3"
"239",100.388146916,1.792924625,100.477616916,1.703310625,"55","3"
"240",100.388146916,1.703310625,100.477616916,1.613696625,"56","3"
"241",100.388146916,1.613696625,100.477616916,1.524082625,"57","3"
"242",100.388146916,1.524082625,100.477616916,1.434468625,"58","3"
"243",100.388146916,1.434468625,100.477616916,1.344854625,"59","3"
"244",100.388146916,1.344854625,100.477616916,1.255240625,"60","3"
"245",100.477616916,6.721694625,100.567086916,6.632080625,"0","4"
"246",100.477616916,6.632080625,100.567086916,6.542466625,"1","4"
"247",100.477616916,6.542466625,100.567086916,6.452852625,"2","4"
"248",100.477616916,6.452852625,100.567086916,6.363238625,"3","4"
"249",100.477616916,6.363238625,100.567086916,6.273624625,"4","4"
"250",100.477616916,6.273624625,100.567086916,6.184010625,"5","4"
"251",100.477616916,6.184010625,100.567086916,6.094396625,"6","4"
"252",100.477616916,6.094396625,100.567086916,6.004782625,"7","4"
"253",100.477616916,6.004782625,100.567086916,5.915168625,"8","4"
"254",100.477616916,5.915168625,100.567086916,5.825554625,"9","4"
"255",100.477616916,5.825554625,100.567086916,5.735940625,"10","4"
"256",100.477616916,5.735940625,100.567086916,5.646326625,"11","4"
"257",100.477616916,5.646326625,100.567086916,5.556712625,"12","4"
"258",100.477616916,5.556712625,100.567086916,5.467098625,"13","4"
"259",100.477616916,5.467098625,100.567086916,5.377484625,"14","4"
"260",100.477616916,5.377484625,100.567086916,5.287870625,"15","4"
"261",100.477616916,5.287870625,100.567086916,5.198256625,"16","4"
"262",100.477616916,5.198256625,100.567086916,5.108642625,"17","4"
"263",100.477616916,5.108642625,100.567086916,5.019028625,"18","4"
"264",100.477616916,5.019028625,100.567086916,4.929414625,"19","4"
"265",100.477616916,4.929414625,100.567086916,4.839800625,"20","4"
"266",100.477616916,4.839800625,100.567086916,4.750186625,"21","4"
"267",100.477616916,4.750186625,100.567086916,4.660572625,"22","4"
"268",100.477616916,4.660572625,100.567086916,4.570958625,"23","4"
"269",100.477616916,4.570958625,100.567086916,4.481344625,"24","4"
"270",100.477616916,4.481344625,100.567086916,4.391730625,"25","4"
"271",100.477616916,4.391730625,100.567086916,4.302116625,"26","4"
"272",100.477616916,4.302116625,100.567086916,4.212502625,"27","4"
"273",100.477616916,4.212502625,100.567086916,4.122888625,"28","4"
"274",100.477616916,4.122888625,100.567086916,4.033274625,"29","4"
"275",100.477616916,4.033274625,100.567086916,3.943660625,"30","4"
"276",100.477616916,3.943660625,100.567086916,3.854046625,"31","4"
"277",100.477616916,3.854046625,100.567086916,3.764432625,"32","4"
"278",100.477616916,3.764432625,100.567086916,3.674818625,"33","4"
"279",100.477616916,3.674818625,100.567086916,3.585204625,"34","4"
"280",100.477616916,3.585204625,100.567086916,3.495590625,"35","4"
"281",100.477616916,3.495590625,100.567086916,3.405976625,"36","4"
"282",100.477616916,3.405976625,100.567086916,3.316362625,"37","4"
"283",100.477616916,3.316362625,100.567086916,3.226748625,"38","4"
"284",100.477616916,3.226748625,100.567086916,3.137134625,"39","4"
"285",100.477616916,3.137134625,100.567086916,3.047520625,"40","4"
"286",100.477616916,3.047520625,100.567086916,2.957906625,"41","4"
"287",100.477616916,2.957906625,100.567086916,2.868292625,"42","4"
"288",100.477616916,2.868292625,100.567086916,2.778678625,"43","4"
"289",100.477616916,2.778678625,100.567086916,2.689064625,"44","4"
"290",100.477616916,2.689064625,100.567086916,2.599450625,"45","4"
"291",100.477616916,2.599450625,100.567086916,2.509836625,"46","4"
"292",100.477616916,2.509836625,100.567086916,2.420222625,"47","4"
"293",100.477616916,2.420222625,100.567086916,2.330608625,"48","4"
"294",100.477616916,2.330608625,100.567086916,2.240994625,"49","4"
"295",100.477616916,2.240994625,100.567086916,2.151380625,"50","4"
"296",100.477616916,2.151380625,100.567086916,2.061766625,"51","4"
"297",100.477616916,2.061766625,100.567086916,1.972152625,"52","4"
"298",100.477616916,1.972152625,100.567086916,1.882538625,"53","4"
"299",100.477616916,1.882538625,100.567086916,1.792924625,"54","4"
"300",100.477616916,1.792924625,100.567086916,1.703310625,"55","4"
"301",100.477616916,1.703310625,100.567086916,1.613696625,"56","4"
"302",100.477616916,1.613696625,100.567086916,1.524082625,"57","4"
"303",100.477616916,1.524082625,100.567086916,1.434468625,"58","4"
"304",100.477616916,1.434468625,100.567086916,1.344854625,"59","4"
"305",100.477616916,1.344854625,100.567086916,1.255240625,"60","4"
"306",100.567086916,6.721694625,100.656556916,6.632080625,"0","5"
"307",100.567086916,6.632080625,100.656556916,6.542466625,"1","5"
"308",100.567086916,6.542466625,100.656556916,6.452852625,"2","5"
"309",100.567086916,6.452852625,100.656556916,6.363238625,"3","5"
"310",100.567086916,6.363238625,100.656556916,6.273624625,"4","5"
"311",100.567086916,6.273624625,100.656556916,6.184010625,"5","5"
"312",100.567086916,6.184010625,100.656556916,6.094396625,"6","5"
"313",100.567086916,6.094396625,100.656556916,6.004782625,"7","5"
"314",100.567086916,6.004782625,100.656556916,5.915168625,"8","5"
"315",100.567086916,5.915168625,100.656556916,5.825554625,"9","5"
"316",100.567086916,5.825554625,100.656556916,5.735940625,"10","5"
"317",100.567086916,5.735940625,100.656556916,5.646326625,"11","5"
"318",100.567086916,5.646326625,100.656556916,5.556712625,"12","5"
"319",100.567086916,5.556712625,100.656556916,5.467098625,"13","5"
"320",100.567086916,5.467098625,100.656556916,5.377484625,"14","5"
"321",100.567086916,5.377484625,100.656556916,5.287870625,"15","5"
"322",100.567086916,5.287870625,100.656556916,5.198256625,"16","5"
"323",100.567086916,5.198256625,100.656556916,5.108642625,"17","5"
"324",100.567086916,5.108642625,100.656556916,5.019028625,"18","5"
"325",100.567086916,5.019028625,100.656556916,4.929414625,"19","5"
"326",100.567086916,4.929414625,100.656556916,4.839800625,"20","5"
"327",100.567086916,4.839800625,100.656556916,4.750186625,"21","5"
"328",100.567086916,4.750186625,100.656556916,4.660572625,"22","5"
"329",100.567086916,4.660572625,100.656556916,4.570958625,"23","5"
"330",100.567086916,4.570958625,100.656556916,4.481344625,"24","5"
"331",100.567086916,4.481344625,100.656556916,4.391730625,"25","5"
"332",100.567086916,4.391730625,100.656556916,4.302116625,"26","5"
"333",100.567086916,4.302116625,100.656556916,4.212502625,"27","5"
"334",100.567086916,4.212502625,100.656556916,4.122888625,"28","5"
"335",100.567086916,4.122888625,100.656556916,4.033274625,"29","5"
"336",100.567086916,4.033274625,100.656556916,3.943660625,"30","5"
"337",100.567086916,3.943660625,100.656556916,3.854046625,"31","5"
"338",100.567086916,3.854046625,100.656556916,3.764432625,"32","5"
"339",100.567086916,3.764432625,100.656556916,3.674818625,"33","5"
"340",100.567086916,3.674818625,100.656556916,3.585204625,"34","5"
"341",100.567086916,3.585204625,100.656556916,3.495590625,"35","5"
"342",100.567086916,3.495590625,100.656556916,3.405976625,"36","5"
"343",100.567086916,3.405976625,100.656556916,3.316362625,"37","5"
"344",100.567086916,3.316362625,100.656556916,3.226748625,"38","5"
"345",100.567086916,3.226748625,100.656556916,3.137134625,"39","5"
"346",100.567086916,3.137134625,100.656556916,3.047520625,"40","5"
"347",100.567086916,3.047520625,100.656556916,2.957906625,"41","5"
"348",100.567086916,2.957906625,100.656556916,2.868292625,"42","5"
"349",100.567086916,2.868292625,100.656556916,2.778678625,"43","5"
"350",100.567086916,2.778678625,100.656556916,2.689064625,"44","5"
"351",100.567086916,2.689064625,100.656556916,2.599450625,"45","5"
"352",100.567086916,2.599450625,100.656556916,2.509836625,"46","5"
"353",100.567086916,2.509836625,100.656556916,2.420222625,"47","5"
"354",100.567086916,2.420222625,100.656556916,2.330608625,"48","5"
"355",100.567086916,2.330608625,100.656556916,2.240994625,"49","5"
"356",100.567086916,2.240994625,100.656556916,2.151380625,"50","5"
"357",100.567086916,2.151380625,100.656556916,2.061766625,"51","5"
"358",100.567086916,2.061766625,100.656556916,1.972152625,"52","5"
"359",100.567086916,1.972152625,100.656556916,1.882538625,"53","5"
"360",100.567086916,1.882538625,100.656556916,1.792924625,"54","5"
"361",100.567086916,1.792924625,100.656556916,1.703310625,"55","5"
"362",100.567086916,1.703310625,100.656556916,1.613696625,"56","5"
"363",100.567086916,1.613696625,100.656556916,1.524082625,"57","5"
"364",100.567086916,1.524082625,100.656556916,1.434468625,"58","5"
"365",100.567086916,1.434468625,100.656556916,1.344854625,"59","5"
"366",100.567086916,1.344854625,100.656556916,1.255240625,"60","5"
"367",100.656556916,6.721694625,100.746026916,6.632080625,"0","6"
"368",100.656556916,6.632080625,100.746026916,6.542466625,"1","6"
"369",100.656556916,6.542466625,100.746026916,6.452852625,"2","6"
"370",100.656556916,6.452852625,100.746026916,6.363238625,"3","6"
"371",100.656556916,6.363238625,100.746026916,6.273624625,"4","6"
"372",100.656556916,6.273624625,100.746026916,6.184010625,"5","6"
"373",100.656556916,6.184010625,100.746026916,6.094396625,"6","6"
"374",100.656556916,6.094396625,100.746026916,6.004782625,"7","6"
"375",100.656556916,6.004782625,100.746026916,5.915168625,"8","6"
"376",100.656556916,5.915168625,100.746026916,5.825554625,"9","6"
"377",100.656556916,5.825554625,100.746026916,5.735940625,"10","6"
"378",100.656556916,5.735940625,100.746026916,5.646326625,"11","6"
"379",100.656556916,5.646326625,100.746026916,5.556712625,"12","6"
"380",100.656556916,5.556712625,100.746026916,5.467098625,"13","6"
"381",100.656556916,5.467098625,100.746026916,5.377484625,"14","6"
"382",100.656556916,5.377484625,100.746026916,5.287870625,"15","6"
"383",100.656556916,5.287870625,100.746026916,5.198256625,"16","6"
"384",100.656556916,5.198256625,100.746026916,5.108642625,"17","6"
"385",100.656556916,5.108642625,100.746026916,5.019028625,"18","6"
"386",100.656556916,5.019028625,100.746026916,4.929414625,"19","6"
"387",100.656556916,4.929414625,100.746026916,4.839800625,"20","6"
"388",100.656556916,4.839800625,100.746026916,4.750186625,"21","6"
"389",100.656556916,4.750186625,100.746026916,4.660572625,"22","6"
"390",100.656556916,4.660572625,100.746026916,4.570958625,"23","6"
"391",100.656556916,4.570958625,100.746026916,4.481344625,"24","6"
"392",100.656556916,4.481344625,100.746026916,4.391730625,"25","6"
"393",100.656556916,4.391730625,100.746026916,4.302116625,"26","6"
"394",100.656556916,4.302116625,100.746026916,4.212502625,"27","6"
"395",100.656556916,4.212502625,100.746026916,4.122888625,"28","6"
"396",100.656556916,4.122888625,100.746026916,4.033274625,"29","6"
"397",100.656556916,4.033274625,100.746026916,3.943660625,"30","6"
"398",100.656556916,3.943660625,100.746026916,3.854046625,"31","6"
"399",100.656556916,3.854046625,100.746026916,3.764432625,"32","6"
"400",100.656556916,3.764432625,100.746026916,3.674818625,"33","6"
"401",100.656556916,3.674818625,100.746026916,3.585204625,"34","6"
"402",100.656556916,3.585204625,100.746026916,3.495590625,"35","6"
"403",100.656556916,3.495590625,100.746026916,3.405976625,"36","6"
"404",100.656556916,3.405976625,100.746026916,3.316362625,"37","6"
"405",100.656556916,3.316362625,100.746026916,3.226748625,"38","6"
"406",100.656556916,3.226748625,100.746026916,3.137134625,"39","6"
"407",100.656556916,3.137134625,100.746026916,3.047520625,"40","6"
"408",100.656556916,3.047520625,100.746026916,2.957906625,"41","6"
"409",100.656556916,2.957906625,100.746026916,2.868292625,"42","6"
"410",100.656556916,2.868292625,100.746026916,2.778678625,"43","6"
"411",100.656556916,2.778678625,100.746026916,2.689064625,"44","6"
"412",100.656556916,2.689064625,100.746026916,2.599450625,"45","6"
"413",100.656556916,2.599450625,100.746026916,2.509836625,"46","6"
"414",100.656556916,2.509836625,100.746026916,2.420222625,"47","6"
"415",100.656556916,2.420222625,100.746026916,2.330608625,"48","6"
"416",100.656556916,2.330608625,100.746026916,2.240994625,"49","6"
"417",100.656556916,2.240994625,100.746026916,2.151380625,"50","6"
"418",100.656556916,2.151380625,100.746026916,2.061766625,"51","6"
"419",100.656556916,2.061766625,100.746026916,1.972152625,"52","6"
"420",100.656556916,1.972152625,100.746026916,1.882538625,"53","6"
"421",100.656556916,1.882538625,100.746026916,1.792924625,"54","6"
