,id,left,top,right,bottom,row_index,col_index,API_18,Temp_18,Humidity_18,Precip_18,Wind_18,Vegetation_18,Traffic_18,Building,Altitude,Population_18
94,254,100.639352158271,3.901694625,100.777916222876,3.781694625,23,5,,,,,,,,6,3.03846153846154,52.2695178356667
95,279,100.743275206725,6.481694625,100.88183927133,6.361694625,2,6,33.7295184975155,27.9349180691231,83.551675978872,5.21412594791148,15.8835605227912,125128.148885942,26489.9195735478,0,216.530303030303,4.11354824501493
96,280,100.743275206725,6.361694625,100.88183927133,6.241694625,3,6,33.7803889821793,27.9517160273713,83.3530561913047,5.13245581830841,16.1769105845023,126408.180708386,25503.9410448267,0,205.130434782609,7.05990340757778
97,281,100.743275206725,6.241694625,100.88183927133,6.121694625,4,6,33.7933942423013,27.9997347508948,83.1620497302462,5.03003553082399,16.4120152358732,117627.622908103,24796.253813402,0,201.568181818182,9.71627412889821
98,282,100.743275206725,6.121694625,100.88183927133,6.001694625,5,6,34.0998305475251,27.9912318623676,82.4078658512747,4.83706891607502,16.6897983295354,133380.69893072,19213.7535120601,35,163.935135135135,35.5577592179027
99,283,100.743275206725,6.001694625,100.88183927133,5.881694625,6,6,34.4318592028423,28.0266083666159,81.57674138074,4.59956264649185,16.8014863351719,139791.630538313,12538.9690944084,21,334.955056179775,15.5287042799773
100,284,100.743275206725,5.881694625,100.88183927133,5.761694625,7,6,34.66409314657,28.1030756520956,80.907066364951,4.38818340869448,16.820583320308,129555.830808901,9637.21916034715,64,310.427027027027,63.6822740276757
101,285,100.743275206725,5.761694625,100.88183927133,5.641694625,8,6,35.1652223824277,28.1003549404273,80.1139230626685,4.16722389893685,16.6835600364063,159757.671346158,6353.08554035512,98,190.414772727273,86.7742064692656
102,286,100.743275206725,5.641694625,100.88183927133,5.521694625,9,6,35.6422098173287,28.1358065615291,79.406725808292,3.91155694383515,16.4303322427249,222600.300060448,8041.79460187166,168,140.840909090909,144.301409673409
103,287,100.743275206725,5.521694625,100.88183927133,5.401694625,10,6,35.9778022753694,28.1460901883253,79.0539872041993,3.74768384803292,16.1548626399759,242674.594759483,9605.14353318202,6,719.324324324324,16.0643497344757
104,288,100.743275206725,5.401694625,100.88183927133,5.281694625,11,6,36.5191151756657,28.1382066434218,78.693645596384,3.51687200156923,15.5343860353019,239285.970535904,10997.5841265289,23,390.280898876404,27.2177112153409
105,289,100.743275206725,5.281694625,100.88183927133,5.161694625,12,6,37.0802128362598,28.1118230807302,78.4863245713159,3.30288575037736,14.7151168424521,218287.49366257,10900.1069505902,48,322.832432432432,50.9680761998378
106,290,100.743275206725,5.161694625,100.88183927133,5.041694625,13,6,37.4536273784031,28.0925437679169,78.4632424872501,3.17408518542849,14.0674146662661,200872.834203139,10188.933425178,51,141.017045454545,55.1812064818079
107,291,100.743275206725,5.041694625,100.88183927133,4.921694625,14,6,37.9081563332829,28.0702482715459,78.5623907624005,3.00774967531646,13.1307857815397,173507.164203517,9420.99894523024,157,216.875,118.04075968975
108,292,100.743275206725,4.921694625,100.88183927133,4.801694625,15,6,38.0688851464763,28.0440655330045,78.7168978877886,2.88698934273302,12.6103704637695,147140.522286944,14065.3768852973,42,549.659459459459,113.704598807113
109,293,100.743275206725,4.801694625,100.88183927133,4.681694625,16,6,37.9528656605359,28.0308101924437,78.8845546820279,2.85357615728748,12.555738555712,123523.590176618,23897.0895134886,105,433.11797752809,67.9925102212273
110,294,100.743275206725,4.681694625,100.88183927133,4.561694625,17,6,37.4950686938853,28.0370693658971,79.2362096900988,2.88886087777691,12.4923264641654,90415.54312679,37356.4502757912,7,622.302702702703,11.453814598973
111,295,100.743275206725,4.561694625,100.88183927133,4.441694625,18,6,36.7768231282901,28.0610198931376,79.6516295376167,3.00441593876516,12.4094281103155,70939.8731518404,43574.4216603064,47,110.880681818182,54.2672417258305
112,296,100.743275206725,4.441694625,100.88183927133,4.321694625,19,6,36.2308423599737,28.0833991220499,79.9006350394077,3.13434448749419,12.4067316826075,69434.2139380741,42278.1991319803,89,23.9715909090909,123.984275528841
113,297,100.743275206725,4.321694625,100.88183927133,4.201694625,20,6,35.5234794100554,28.1041648168151,80.0838763348493,3.4355918246588,12.6812161361077,85237.4244001576,37588.6111218724,54,16.6648648648649,60.3768690761892
114,298,100.743275206725,4.201694625,100.88183927133,4.081694625,21,6,34.9894602817163,28.0967134801759,80.0741376617585,3.84239337464208,13.2957818054032,103625.808998274,30332.3904404632,27,8.91011235955056,30.4774094621477
115,299,100.743275206725,4.081694625,100.88183927133,3.961694625,22,6,34.7627362605845,28.0806420958902,79.987867090189,4.14153733114017,13.8158957095332,106937.387365405,27687.0523681097,26,4.89634146341463,55.84111925
116,300,100.743275206725,3.961694625,100.88183927133,3.841694625,23,6,34.6375490214008,28.0525439344157,79.8374187441224,4.56921254605724,14.5750022397842,104536.263155393,25096.5384918047,80,4.73684210526316,88.0334412560407
