"id","left","top","right","bottom","row_index","col_index","Wind_18"
667,101.014436916,1.703310625,101.103906916,1.613696625,56,10,13.1976044173012
668,101.014436916,1.613696625,101.103906916,1.524082625,57,10,13.2706227985717
669,101.014436916,1.524082625,101.103906916,1.434468625,58,10,13.3728090546036
670,101.014436916,1.434468625,101.103906916,1.344854625,59,10,13.5054528457215
671,101.014436916,1.344854625,101.103906916,1.255240625,60,10,13.6712221255222
672,101.103906916,6.721694625,101.193376916,6.632080625,0,11,15.1847898371899
673,101.103906916,6.632080625,101.193376916,6.542466625,1,11,15.4407744983705
674,101.103906916,6.542466625,101.193376916,6.452852625,2,11,15.6871077856275
675,101.103906916,6.452852625,101.193376916,6.363238625,3,11,15.9279519339892
676,101.103906916,6.363238625,101.193376916,6.273624625,4,11,16.1573191261581
677,101.103906916,6.273624625,101.193376916,6.184010625,5,11,16.3686088033553
678,101.103906916,6.184010625,101.193376916,6.094396625,6,11,16.5530806697411
679,101.103906916,6.094396625,101.193376916,6.004782625,7,11,16.677694717836
680,101.103906916,6.004782625,101.193376916,5.915168625,8,11,16.74136791176
681,101.103906916,5.915168625,101.193376916,5.825554625,9,11,16.7587770644226
682,101.103906916,5.825554625,101.193376916,5.735940625,10,11,16.7249020981601
683,101.103906916,5.735940625,101.193376916,5.646326625,11,11,16.6339906054031
684,101.103906916,5.646326625,101.193376916,5.556712625,12,11,16.4906944523853
685,101.103906916,5.556712625,101.193376916,5.467098625,13,11,16.3208618047234
686,101.103906916,5.467098625,101.193376916,5.377484625,14,11,16.0926181727028
687,101.103906916,5.377484625,101.193376916,5.287870625,15,11,15.7900962628049
688,101.103906916,5.287870625,101.193376916,5.198256625,16,11,15.4221920478265
689,101.103906916,5.198256625,101.193376916,5.108642625,17,11,15.0059950529758
690,101.103906916,5.108642625,101.193376916,5.019028625,18,11,14.5676765723664
691,101.103906916,5.019028625,101.193376916,4.929414625,19,11,14.1852310979185
692,101.103906916,4.929414625,101.193376916,4.839800625,20,11,13.904568414194
693,101.103906916,4.839800625,101.193376916,4.750186625,21,11,13.7131103473292
694,101.103906916,4.750186625,101.193376916,4.660572625,22,11,13.5581544046968
695,101.103906916,4.660572625,101.193376916,4.570958625,23,11,13.6860140606896
696,101.103906916,4.570958625,101.193376916,4.481344625,24,11,13.7702784047201
697,101.103906916,4.481344625,101.193376916,4.391730625,25,11,13.8162417934468
698,101.103906916,4.391730625,101.193376916,4.302116625,26,11,13.9433136931482
699,101.103906916,4.302116625,101.193376916,4.212502625,27,11,14.1633740071795
700,101.103906916,4.212502625,101.193376916,4.122888625,28,11,14.470850277348
701,101.103906916,4.122888625,101.193376916,4.033274625,29,11,14.8549683057186
702,101.103906916,4.033274625,101.193376916,3.943660625,30,11,15.2904756286243
703,101.103906916,3.943660625,101.193376916,3.854046625,31,11,15.7475735923228
704,101.103906916,3.854046625,101.193376916,3.764432625,32,11,16.1886850559649
705,101.103906916,3.764432625,101.193376916,3.674818625,33,11,16.580697010644
706,101.103906916,3.674818625,101.193376916,3.585204625,34,11,16.9066166272081
707,101.103906916,3.585204625,101.193376916,3.495590625,35,11,17.1592295194461
708,101.103906916,3.495590625,101.193376916,3.405976625,36,11,17.3247829183317
709,101.103906916,3.405976625,101.193376916,3.316362625,37,11,17.3828545578947
710,101.103906916,3.316362625,101.193376916,3.226748625,38,11,17.327310786541
711,101.103906916,3.226748625,101.193376916,3.137134625,39,11,17.1490013487508
712,101.103906916,3.137134625,101.193376916,3.047520625,40,11,16.8523418453219
713,101.103906916,3.047520625,101.193376916,2.957906625,41,11,16.4652203961118
714,101.103906916,2.957906625,101.193376916,2.868292625,42,11,16.032643777218
715,101.103906916,2.868292625,101.193376916,2.778678625,43,11,15.6133773587836
716,101.103906916,2.778678625,101.193376916,2.689064625,44,11,15.2432172886008
717,101.103906916,2.689064625,101.193376916,2.599450625,45,11,14.9270466027808
718,101.103906916,2.599450625,101.193376916,2.509836625,46,11,14.6624815197726
719,101.103906916,2.509836625,101.193376916,2.420222625,47,11,14.4214992601097
720,101.103906916,2.420222625,101.193376916,2.330608625,48,11,14.1795372928788
721,101.103906916,2.330608625,101.193376916,2.240994625,49,11,13.9387940864717
722,101.103906916,2.240994625,101.193376916,2.151380625,50,11,13.7157463461651
723,101.103906916,2.151380625,101.193376916,2.061766625,51,11,13.5235355974426
724,101.103906916,2.061766625,101.193376916,1.972152625,52,11,13.3579864085923
725,101.103906916,1.972152625,101.193376916,1.882538625,53,11,13.2224206603489
726,101.103906916,1.882538625,101.193376916,1.792924625,54,11,13.1495900002855
727,101.103906916,1.792924625,101.193376916,1.703310625,55,11,13.1460231174391
728,101.103906916,1.703310625,101.193376916,1.613696625,56,11,13.1838591860366
729,101.103906916,1.613696625,101.193376916,1.524082625,57,11,13.2488772304728
730,101.103906916,1.524082625,101.193376916,1.434468625,58,11,13.3423080127679
731,101.103906916,1.434468625,101.193376916,1.344854625,59,11,13.4655882175921
732,101.103906916,1.344854625,101.193376916,1.255240625,60,11,13.6213088062282
733,101.193376916,6.721694625,101.282846916,6.632080625,0,12,15.3144948353499
734,101.193376916,6.632080625,101.282846916,6.542466625,1,12,15.5620045908963
735,101.193376916,6.542466625,101.282846916,6.452852625,2,12,15.7961344496362
736,101.193376916,6.452852625,101.282846916,6.363238625,3,12,16.0214336310296
737,101.193376916,6.363238625,101.282846916,6.273624625,4,12,16.2322585563967
738,101.193376916,6.273624625,101.282846916,6.184010625,5,12,16.4224446370612
739,101.193376916,6.184010625,101.282846916,6.094396625,6,12,16.5857184365907
740,101.193376916,6.094396625,101.282846916,6.004782625,7,12,16.6967654863774
741,101.193376916,6.004782625,101.282846916,5.915168625,8,12,16.7587983444098
742,101.193376916,5.915168625,101.282846916,5.825554625,9,12,16.7749822597704
743,101.193376916,5.825554625,101.282846916,5.735940625,10,12,16.7407797765916
744,101.193376916,5.735940625,101.282846916,5.646326625,11,12,16.651833747294
745,101.193376916,5.646326625,101.282846916,5.556712625,12,12,16.5224484394126
746,101.193376916,5.556712625,101.282846916,5.467098625,13,12,16.3578085910158
747,101.193376916,5.467098625,101.282846916,5.377484625,14,12,16.1273003926918
748,101.193376916,5.377484625,101.282846916,5.287870625,15,12,15.8366462478945
749,101.193376916,5.287870625,101.282846916,5.198256625,16,12,15.4951082896136
750,101.193376916,5.198256625,101.282846916,5.108642625,17,12,15.1179009785113
751,101.193376916,5.108642625,101.282846916,5.019028625,18,12,14.7312066395242
752,101.193376916,5.019028625,101.282846916,4.929414625,19,12,14.4005379428669
753,101.193376916,4.929414625,101.282846916,4.839800625,20,12,14.1552916170859
754,101.193376916,4.839800625,101.282846916,4.750186625,21,12,13.9802740299736
755,101.193376916,4.750186625,101.282846916,4.660572625,22,12,13.8600790613517
756,101.193376916,4.660572625,101.282846916,4.570958625,23,12,13.8925374393279
757,101.193376916,4.570958625,101.282846916,4.481344625,24,12,13.9872168177956
758,101.193376916,4.481344625,101.282846916,4.391730625,25,12,14.0964594464465
759,101.193376916,4.391730625,101.282846916,4.302116625,26,12,14.2574247556529
760,101.193376916,4.302116625,101.282846916,4.212502625,27,12,14.4904370574439
761,101.193376916,4.212502625,101.282846916,4.122888625,28,12,14.7998312086675
762,101.193376916,4.122888625,101.282846916,4.033274625,29,12,15.1850159672111
763,101.193376916,4.033274625,101.282846916,3.943660625,30,12,15.6301825885136
764,101.193376916,3.943660625,101.282846916,3.854046625,31,12,16.1001769489097
765,101.193376916,3.854046625,101.282846916,3.764432625,32,12,16.553338124818
766,101.193376916,3.764432625,101.282846916,3.674818625,33,12,16.949152175199
767,101.193376916,3.674818625,101.282846916,3.585204625,34,12,17.2622311291851
768,101.193376916,3.585204625,101.282846916,3.495590625,35,12,17.4879483351597
769,101.193376916,3.495590625,101.282846916,3.405976625,36,12,17.6135703106898
770,101.193376916,3.405976625,101.282846916,3.316362625,37,12,17.6332136031155
771,101.193376916,3.316362625,101.282846916,3.226748625,38,12,17.5470044322275
772,101.193376916,3.226748625,101.282846916,3.137134625,39,12,17.313095207979
773,101.193376916,3.137134625,101.282846916,3.047520625,40,12,16.9252068586956
774,101.193376916,3.047520625,101.282846916,2.957906625,41,12,16.4225241092417
775,101.193376916,2.957906625,101.282846916,2.868292625,42,12,15.8814669472128
776,101.193376916,2.868292625,101.282846916,2.778678625,43,12,15.3957400956614
777,101.193376916,2.778678625,101.282846916,2.689064625,44,12,15.0094439044031
778,101.193376916,2.689064625,101.282846916,2.599450625,45,12,14.7141332307478
779,101.193376916,2.599450625,101.282846916,2.509836625,46,12,14.487914790366
780,101.193376916,2.509836625,101.282846916,2.420222625,47,12,14.291159487033
781,101.193376916,2.420222625,101.282846916,2.330608625,48,12,14.0973778586621
782,101.193376916,2.330608625,101.282846916,2.240994625,49,12,13.880458743833
783,101.193376916,2.240994625,101.282846916,2.151380625,50,12,13.6860060398941
784,101.193376916,2.151380625,101.282846916,2.061766625,51,12,13.5208614526824
785,101.193376916,2.061766625,101.282846916,1.972152625,52,12,13.3808634928304
786,101.193376916,1.972152625,101.282846916,1.882538625,53,12,13.2629101648902
787,101.193376916,1.882538625,101.282846916,1.792924625,54,12,13.1776746662261
788,101.193376916,1.792924625,101.282846916,1.703310625,55,12,13.1600167219342
789,101.193376916,1.703310625,101.282846916,1.613696625,56,12,13.1908938451478
790,101.193376916,1.613696625,101.282846916,1.524082625,57,12,13.248150839552
791,101.193376916,1.524082625,101.282846916,1.434468625,58,12,13.3331447535116
792,101.193376916,1.434468625,101.282846916,1.344854625,59,12,13.4473500831444
793,101.193376916,1.344854625,101.282846916,1.255240625,60,12,13.5933591635084
794,101.282846916,6.721694625,101.372316916,6.632080625,0,13,15.4306445063963
795,101.282846916,6.632080625,101.372316916,6.542466625,1,13,15.6713432245222
796,101.282846916,6.542466625,101.372316916,6.452852625,2,13,15.8951901803078
797,101.282846916,6.452852625,101.372316916,6.363238625,3,13,16.1073048885326
798,101.282846916,6.363238625,101.372316916,6.273624625,4,13,16.3023678771781
799,101.282846916,6.273624625,101.372316916,6.184010625,5,13,16.474411508695
800,101.282846916,6.184010625,101.372316916,6.094396625,6,13,16.6175534586798
801,101.282846916,6.094396625,101.372316916,6.004782625,7,13,16.7233452794326
802,101.282846916,6.004782625,101.372316916,5.915168625,8,13,16.7861204754197
803,101.282846916,5.915168625,101.372316916,5.825554625,9,13,16.8027333069335
804,101.282846916,5.825554625,101.372316916,5.735940625,10,13,16.770197123139
805,101.282846916,5.735940625,101.372316916,5.646326625,11,13,16.6863499448419
806,101.282846916,5.646326625,101.372316916,5.556712625,12,13,16.5655840799071
807,101.282846916,5.556712625,101.372316916,5.467098625,13,13,16.3895043353991
808,101.282846916,5.467098625,101.372316916,5.377484625,14,13,16.1571909361209
809,101.282846916,5.377484625,101.372316916,5.287870625,15,13,15.8762752186541
810,101.282846916,5.287870625,101.372316916,5.198256625,16,13,15.5561860925046
811,101.282846916,5.198256625,101.372316916,5.108642625,17,13,15.2107876561464
812,101.282846916,5.108642625,101.372316916,5.019028625,18,13,14.8568838091445
813,101.282846916,5.019028625,101.372316916,4.929414625,19,13,14.5552430193155
814,101.282846916,4.929414625,101.372316916,4.839800625,20,13,14.3392541664066
815,101.282846916,4.839800625,101.372316916,4.750186625,21,13,14.1841409873936
816,101.282846916,4.750186625,101.372316916,4.660572625,22,13,14.0831073851685
817,101.282846916,4.660572625,101.372316916,4.570958625,23,13,14.0759114665896
818,101.282846916,4.570958625,101.372316916,4.481344625,24,13,14.145119123687
819,101.282846916,4.481344625,101.372316916,4.391730625,25,13,14.2703137202292
820,101.282846916,4.391730625,101.372316916,4.302116625,26,13,14.4532662008004
821,101.282846916,4.302116625,101.372316916,4.212502625,27,13,14.6901068482948
822,101.282846916,4.212502625,101.372316916,4.122888625,28,13,14.9963462846752
823,101.282846916,4.122888625,101.372316916,4.033274625,29,13,15.3833481679397
824,101.282846916,4.033274625,101.372316916,3.943660625,30,13,15.8436335099209
825,101.282846916,3.943660625,101.372316916,3.854046625,31,13,16.3429822844791
826,101.282846916,3.854046625,101.372316916,3.764432625,32,13,16.8329152133052
827,101.282846916,3.764432625,101.372316916,3.674818625,33,13,17.250678935907
828,101.282846916,3.674818625,101.372316916,3.585204625,34,13,17.5498667567509
829,101.282846916,3.585204625,101.372316916,3.495590625,35,13,17.736510847775
830,101.282846916,3.495590625,101.372316916,3.405976625,36,13,17.826296433217
831,101.282846916,3.405976625,101.372316916,3.316362625,37,13,17.8288601838881
832,101.282846916,3.316362625,101.372316916,3.226748625,38,13,17.7327533398945
833,101.282846916,3.226748625,101.372316916,3.137134625,39,13,17.4566726696516
834,101.282846916,3.137134625,101.372316916,3.047520625,40,13,16.9612364527673
835,101.282846916,3.047520625,101.372316916,2.957906625,41,13,16.2980681229548
836,101.282846916,2.957906625,101.372316916,2.868292625,42,13,15.6046325685841
837,101.282846916,2.868292625,101.372316916,2.778678625,43,13,15.039708667082
838,101.282846916,2.778678625,101.372316916,2.689064625,44,13,14.6592579516194
839,101.282846916,2.689064625,101.372316916,2.599450625,45,13,14.4142892304662
840,101.282846916,2.599450625,101.372316916,2.509836625,46,13,14.2469577806976
841,101.282846916,2.509836625,101.372316916,2.420222625,47,13,14.1059662390976
842,101.282846916,2.420222625,101.372316916,2.330608625,48,13,13.9660287916954
843,101.282846916,2.330608625,101.372316916,2.240994625,49,13,13.8013841211745
844,101.282846916,2.240994625,101.372316916,2.151380625,50,13,13.6391981270317
845,101.282846916,2.151380625,101.372316916,2.061766625,51,13,13.5038731355239
846,101.282846916,2.061766625,101.372316916,1.972152625,52,13,13.3915498276094
847,101.282846916,1.972152625,101.372316916,1.882538625,53,13,13.2993917426435
848,101.282846916,1.882538625,101.372316916,1.792924625,54,13,13.2253138757138
849,101.282846916,1.792924625,101.372316916,1.703310625,55,13,13.1947848280687
850,101.282846916,1.703310625,101.372316916,1.613696625,56,13,13.2182036547654
851,101.282846916,1.613696625,101.372316916,1.524082625,57,13,13.2677131604283
852,101.282846916,1.524082625,101.372316916,1.434468625,58,13,13.3443417501998
853,101.282846916,1.434468625,101.372316916,1.344854625,59,13,13.4496761422411
854,101.282846916,1.344854625,101.372316916,1.255240625,60,13,13.5863530926806
855,101.372316916,6.721694625,101.461786916,6.632080625,0,14,15.5339163981725
856,101.372316916,6.632080625,101.461786916,6.542466625,1,14,15.7695636065089
857,101.372316916,6.542466625,101.461786916,6.452852625,2,14,15.9853748984473
858,101.372316916,6.452852625,101.461786916,6.363238625,3,14,16.1867580459935
859,101.372316916,6.363238625,101.461786916,6.273624625,4,14,16.3688853499144
860,101.372316916,6.273624625,101.461786916,6.184010625,5,14,16.5252215236067
861,101.372316916,6.184010625,101.461786916,6.094396625,6,14,16.6489682747851
862,101.372316916,6.094396625,101.461786916,6.004782625,7,14,16.7504828801884
863,101.372316916,6.004782625,101.461786916,5.915168625,8,14,16.8152201231724
864,101.372316916,5.915168625,101.461786916,5.825554625,9,14,16.834364959685
865,101.372316916,5.825554625,101.461786916,5.735940625,10,14,16.8061346007811
866,101.372316916,5.735940625,101.461786916,5.646326625,11,14,16.7295744520734
867,101.372316916,5.646326625,101.461786916,5.556712625,12,14,16.5965326509871
868,101.372316916,5.556712625,101.461786916,5.467098625,13,14,16.4089513098684
869,101.372316916,5.467098625,101.461786916,5.377484625,14,14,16.1735541159155
870,101.372316916,5.377484625,101.461786916,5.287870625,15,14,15.8990495559089
871,101.372316916,5.287870625,101.461786916,5.198256625,16,14,15.5949687628232
872,101.372316916,5.198256625,101.461786916,5.108642625,17,14,15.270269308263
873,101.372316916,5.108642625,101.461786916,5.019028625,18,14,14.922594174127
874,101.372316916,5.019028625,101.461786916,4.929414625,19,14,14.6377400616395
875,101.372316916,4.929414625,101.461786916,4.839800625,20,14,14.4363245279299
876,101.372316916,4.839800625,101.461786916,4.750186625,21,14,14.2895955510475
877,101.372316916,4.750186625,101.461786916,4.660572625,22,14,14.1941422461847
878,101.372316916,4.660572625,101.461786916,4.570958625,23,14,14.1727288260344
879,101.372316916,4.570958625,101.461786916,4.481344625,24,14,14.2260592807153
880,101.372316916,4.481344625,101.461786916,4.391730625,25,14,14.3453054846942
881,101.372316916,4.391730625,101.461786916,4.302116625,26,14,14.5236148558931
882,101.372316916,4.302116625,101.461786916,4.212502625,27,14,14.758688144424
883,101.372316916,4.212502625,101.461786916,4.122888625,28,14,15.0566845345034
884,101.372316916,4.122888625,101.461786916,4.033274625,29,14,15.4401844809989
885,101.372316916,4.033274625,101.461786916,3.943660625,30,14,15.9117691537235
886,101.372316916,3.943660625,101.461786916,3.854046625,31,14,16.4523188202164
887,101.372316916,3.854046625,101.461786916,3.764432625,32,14,17.0150861362313
888,101.372316916,3.764432625,101.461786916,3.674818625,33,14,17.4855701230892
889,101.372316916,3.674818625,101.461786916,3.585204625,34,14,17.743452079192
890,101.372316916,3.585204625,101.461786916,3.495590625,35,14,17.8534553417681
891,101.372316916,3.495590625,101.461786916,3.405976625,36,14,17.9087487575031
892,101.372316916,3.405976625,101.461786916,3.316362625,37,14,17.9282620735968
893,101.372316916,3.316362625,101.461786916,3.226748625,38,14,17.8661842512223
894,101.372316916,3.226748625,101.461786916,3.137134625,39,14,17.6009341180384
895,101.372316916,3.137134625,101.461786916,3.047520625,40,14,16.9881426395293
896,101.372316916,3.047520625,101.461786916,2.957906625,41,14,16.0993216520694
897,101.372316916,2.957906625,101.461786916,2.868292625,42,14,15.1756850169476
898,101.372316916,2.868292625,101.461786916,2.778678625,43,14,14.5131392634024
899,101.372316916,2.778678625,101.461786916,2.689064625,44,14,14.201367835376
900,101.372316916,2.689064625,101.461786916,2.599450625,45,14,14.0533281664625
901,101.372316916,2.599450625,101.461786916,2.509836625,46,14,13.9626059171568
902,101.372316916,2.509836625,101.461786916,2.420222625,47,14,13.8831078012119
903,101.372316916,2.420222625,101.461786916,2.330608625,48,14,13.796749056617
904,101.372316916,2.330608625,101.461786916,2.240994625,49,14,13.699202356912
905,101.372316916,2.240994625,101.461786916,2.151380625,50,14,13.5803547004853
906,101.372316916,2.151380625,101.461786916,2.061766625,51,14,13.4761615400321
907,101.372316916,2.061766625,101.461786916,1.972152625,52,14,13.3929035638946
908,101.372316916,1.972152625,101.461786916,1.882538625,53,14,13.328038228103
909,101.372316916,1.882538625,101.461786916,1.792924625,54,14,13.2796108426028
910,101.372316916,1.792924625,101.461786916,1.703310625,55,14,13.2497255470461
911,101.372316916,1.703310625,101.461786916,1.613696625,56,14,13.2651744677811
912,101.372316916,1.613696625,101.461786916,1.524082625,57,14,13.3067855971596
913,101.372316916,1.524082625,101.461786916,1.434468625,58,14,13.3749984862344
914,101.372316916,1.434468625,101.461786916,1.344854625,59,14,13.4714993644752
915,101.372316916,1.344854625,101.461786916,1.255240625,60,14,13.5990948855293
916,101.461786916,6.721694625,101.551256916,6.632080625,0,15,15.6244584385615
917,101.461786916,6.632080625,101.551256916,6.542466625,1,15,15.8567210611622
918,101.461786916,6.542466625,101.551256916,6.452852625,2,15,16.0671198725054
919,101.461786916,6.452852625,101.551256916,6.363238625,3,15,16.260063089328
920,101.461786916,6.363238625,101.551256916,6.273624625,4,15,16.4298524614473
921,101.461786916,6.273624625,101.551256916,6.184010625,5,15,16.57042629735
922,101.461786916,6.184010625,101.551256916,6.094396625,6,15,16.6782445046158
923,101.461786916,6.094396625,101.551256916,6.004782625,7,15,16.7736877694224
924,101.461786916,6.004782625,101.551256916,5.915168625,8,15,16.8426171337382
925,101.461786916,5.915168625,101.551256916,5.825554625,9,15,16.866121395232
926,101.461786916,5.825554625,101.551256916,5.735940625,10,15,16.8435942420578
927,101.461786916,5.735940625,101.551256916,5.646326625,11,15,16.7619869999232
928,101.461786916,5.646326625,101.551256916,5.556712625,12,15,16.6104457256155
929,101.461786916,5.556712625,101.551256916,5.467098625,13,15,16.4100346336738
930,101.461786916,5.467098625,101.551256916,5.377484625,14,15,16.1689087958825
931,101.461786916,5.377484625,101.551256916,5.287870625,15,15,15.8966306806725
932,101.461786916,5.287870625,101.551256916,5.198256625,16,15,15.6028188038953
933,101.461786916,5.198256625,101.551256916,5.108642625,17,15,15.2735586290105
934,101.461786916,5.108642625,101.551256916,5.019028625,18,15,14.9220499180982
935,101.461786916,5.019028625,101.551256916,4.929414625,19,15,14.6407279686107
936,101.461786916,4.929414625,101.551256916,4.839800625,20,15,14.4407010291411
937,101.461786916,4.839800625,101.551256916,4.750186625,21,15,14.2973276054698
938,101.461786916,4.750186625,101.551256916,4.660572625,22,15,14.2006700448143
939,101.461786916,4.660572625,101.551256916,4.570958625,23,15,14.1698976445876
940,101.461786916,4.570958625,101.551256916,4.481344625,24,15,14.2160606744324
941,101.461786916,4.481344625,101.551256916,4.391730625,25,15,14.330018996827
942,101.461786916,4.391730625,101.551256916,4.302116625,26,15,14.4972824806649
943,101.461786916,4.302116625,101.551256916,4.212502625,27,15,14.7187998248057
944,101.461786916,4.212502625,101.551256916,4.122888625,28,15,14.9982826493354
945,101.461786916,4.122888625,101.551256916,4.033274625,29,15,15.355251008071
946,101.461786916,4.033274625,101.551256916,3.943660625,30,15,15.8111249423243
947,101.461786916,3.943660625,101.551256916,3.854046625,31,15,16.3738558441113
948,101.461786916,3.854046625,101.551256916,3.764432625,32,15,17.0342243647065
949,101.461786916,3.764432625,101.551256916,3.674818625,33,15,17.6621302566213
950,101.461786916,3.674818625,101.551256916,3.585204625,34,15,17.7733837219562
951,101.461786916,3.585204625,101.551256916,3.495590625,35,15,17.7617521749421
952,101.461786916,3.495590625,101.551256916,3.405976625,36,15,17.7923116784902
953,101.461786916,3.405976625,101.551256916,3.316362625,37,15,17.8557474002511
954,101.461786916,3.316362625,101.551256916,3.226748625,38,15,17.8943616813032
955,101.461786916,3.226748625,101.551256916,3.137134625,39,15,17.7641073323822
956,101.461786916,3.137134625,101.551256916,3.047520625,40,15,17.1028774161114
957,101.461786916,3.047520625,101.551256916,2.957906625,41,15,15.8460220494994
958,101.461786916,2.957906625,101.551256916,2.868292625,42,15,14.5952712489374
959,101.461786916,2.868292625,101.551256916,2.778678625,43,15,13.7960147304281
960,101.461786916,2.778678625,101.551256916,2.689064625,44,15,13.7189282667391
961,101.461786916,2.689064625,101.551256916,2.599450625,45,15,13.6871781205297
962,101.461786916,2.599450625,101.551256916,2.509836625,46,15,13.6607503328549
963,101.461786916,2.509836625,101.551256916,2.420222625,47,15,13.6318161938231
964,101.461786916,2.420222625,101.551256916,2.330608625,48,15,13.594616657128
965,101.461786916,2.330608625,101.551256916,2.240994625,49,15,13.561002332292
966,101.461786916,2.240994625,101.551256916,2.151380625,50,15,13.50299012509
967,101.461786916,2.151380625,101.551256916,2.061766625,51,15,13.4301592876608
968,101.461786916,2.061766625,101.551256916,1.972152625,52,15,13.376370117763
969,101.461786916,1.972152625,101.551256916,1.882538625,53,15,13.3397430041531
970,101.461786916,1.882538625,101.551256916,1.792924625,54,15,13.3186257070648
971,101.461786916,1.792924625,101.551256916,1.703310625,55,15,13.3116697253881
972,101.461786916,1.703310625,101.551256916,1.613696625,56,15,13.3238060537744
973,101.461786916,1.613696625,101.551256916,1.524082625,57,15,13.3607942590242
974,101.461786916,1.524082625,101.551256916,1.434468625,58,15,13.4230916597128
975,101.461786916,1.434468625,101.551256916,1.344854625,59,15,13.5117443530171
976,101.461786916,1.344854625,101.551256916,1.255240625,60,15,13.6304383561136
977,101.551256916,6.721694625,101.640726916,6.632080625,0,16,15.7018468869757
978,101.551256916,6.632080625,101.640726916,6.542466625,1,16,15.9321112563567
979,101.551256916,6.542466625,101.640726916,6.452852625,2,16,16.1389636332742
980,101.551256916,6.452852625,101.640726916,6.363238625,3,16,16.322653538498
981,101.551256916,6.363238625,101.640726916,6.273624625,4,16,16.4814259279254
982,101.551256916,6.273624625,101.640726916,6.184010625,5,16,16.6092381626173
983,101.551256916,6.184010625,101.640726916,6.094396625,6,16,16.7060574712675
984,101.551256916,6.094396625,101.640726916,6.004782625,7,16,16.793414977839
985,101.551256916,6.004782625,101.640726916,5.915168625,8,16,16.864767072313
986,101.551256916,5.915168625,101.640726916,5.825554625,9,16,16.8935232095068
987,101.551256916,5.825554625,101.640726916,5.735940625,10,16,16.8760760554586
988,101.551256916,5.735940625,101.640726916,5.646326625,11,16,16.7744600075648
989,101.551256916,5.646326625,101.640726916,5.556712625,12,16,16.6026852221766
990,101.551256916,5.556712625,101.640726916,5.467098625,13,16,16.3868421523932
991,101.551256916,5.467098625,101.640726916,5.377484625,14,16,16.1364193533333
992,101.551256916,5.377484625,101.640726916,5.287870625,15,16,15.8616820274064
993,101.551256916,5.287870625,101.640726916,5.198256625,16,16,15.5672849553056
994,101.551256916,5.198256625,101.640726916,5.108642625,17,16,15.2200662961844
995,101.551256916,5.108642625,101.640726916,5.019028625,18,16,14.8591726804961
996,101.551256916,5.019028625,101.640726916,4.929414625,19,16,14.5730009149555
997,101.551256916,4.929414625,101.640726916,4.839800625,20,16,14.3710181740315
998,101.551256916,4.839800625,101.640726916,4.750186625,21,16,14.2220710267803
999,101.551256916,4.750186625,101.640726916,4.660572625,22,16,14.1252148432686
1000,101.551256916,4.660572625,101.640726916,4.570958625,23,16,14.0955125110216
1001,101.551256916,4.570958625,101.640726916,4.481344625,24,16,14.1370742783925
1002,101.551256916,4.481344625,101.640726916,4.391730625,25,16,14.2328003935027
1003,101.551256916,4.391730625,101.640726916,4.302116625,26,16,14.3726357836667
1004,101.551256916,4.302116625,101.640726916,4.212502625,27,16,14.5576143508236
1005,101.551256916,4.212502625,101.640726916,4.122888625,28,16,14.7911014883929
1006,101.551256916,4.122888625,101.640726916,4.033274625,29,16,15.0852805275064
1007,101.551256916,4.033274625,101.640726916,3.943660625,30,16,15.4743065650488
1008,101.551256916,3.943660625,101.640726916,3.854046625,31,16,15.9868859554257
1009,101.551256916,3.854046625,101.640726916,3.764432625,32,16,16.6240233816238
1010,101.551256916,3.764432625,101.640726916,3.674818625,33,16,17.2653370714005
1011,101.551256916,3.674818625,101.640726916,3.585204625,34,16,17.3323714225061
1012,101.551256916,3.585204625,101.640726916,3.495590625,35,16,17.311616810458
1013,101.551256916,3.495590625,101.640726916,3.405976625,36,16,17.3704971468772
1014,101.551256916,3.405976625,101.640726916,3.316362625,37,16,17.5029288153485
1015,101.551256916,3.316362625,101.640726916,3.226748625,38,16,17.6715332136796
1016,101.551256916,3.226748625,101.640726916,3.137134625,39,16,17.7466791073459
1017,101.551256916,3.137134625,101.640726916,3.047520625,40,16,16.9646599897111
1018,101.551256916,3.047520625,101.640726916,2.957906625,41,16,15.4279770625112
1019,101.551256916,2.957906625,101.640726916,2.868292625,42,16,14.1400029746327
1020,101.551256916,2.868292625,101.640726916,2.778678625,43,16,13.4629097650788
1021,101.551256916,2.778678625,101.640726916,2.689064625,44,16,13.4022065468573
1022,101.551256916,2.689064625,101.640726916,2.599450625,45,16,13.3737664457697
1023,101.551256916,2.599450625,101.640726916,2.509836625,46,16,13.3637352283778
1024,101.551256916,2.509836625,101.640726916,2.420222625,47,16,13.3639524080829
1025,101.551256916,2.420222625,101.640726916,2.330608625,48,16,13.3730493491704
1026,101.551256916,2.330608625,101.640726916,2.240994625,49,16,13.3970387312115
1027,101.551256916,2.240994625,101.640726916,2.151380625,50,16,13.4023154193163
1028,101.551256916,2.151380625,101.640726916,2.061766625,51,16,13.3698119643116
1029,101.551256916,2.061766625,101.640726916,1.972152625,52,16,13.344692765957
1030,101.551256916,1.972152625,101.640726916,1.882538625,53,16,13.3358090793777
1031,101.551256916,1.882538625,101.640726916,1.792924625,54,16,13.3417652073779
1032,101.551256916,1.792924625,101.640726916,1.703310625,55,16,13.361371716554
1033,101.551256916,1.703310625,101.640726916,1.613696625,56,16,13.3834724017784
