"id","left","top","right","bottom","row_index","col_index","Traffic_18"
83,100.209206916,4.839800625,100.298676916,4.750186625,21,1,36675.568574339
84,100.209206916,4.750186625,100.298676916,4.660572625,22,1,34455.947202058
85,100.209206916,4.660572625,100.298676916,4.570958625,23,1,32600.7730808709
86,100.209206916,4.570958625,100.298676916,4.481344625,24,1,30956.1491107116
87,100.209206916,4.481344625,100.298676916,4.391730625,25,1,29393.3296045486
88,100.209206916,4.391730625,100.298676916,4.302116625,26,1,27939.5223048609
89,100.209206916,4.302116625,100.298676916,4.212502625,27,1,26467.3785894293
90,100.209206916,4.212502625,100.298676916,4.122888625,28,1,24603.3403046779
91,100.209206916,4.122888625,100.298676916,4.033274625,29,1,22304.225190737
92,100.209206916,4.033274625,100.298676916,3.943660625,30,1,21175.258217659
93,100.209206916,3.943660625,100.298676916,3.854046625,31,1,20983.6037274781
94,100.209206916,3.854046625,100.298676916,3.764432625,32,1,20407.7848698516
95,100.209206916,3.764432625,100.298676916,3.674818625,33,1,20721.5022222475
96,100.209206916,3.674818625,100.298676916,3.585204625,34,1,21187.6446690303
97,100.209206916,3.585204625,100.298676916,3.495590625,35,1,21253.9457102644
98,100.209206916,3.495590625,100.298676916,3.405976625,36,1,21922.6111737134
99,100.209206916,3.405976625,100.298676916,3.316362625,37,1,22395.5732892582
100,100.209206916,3.316362625,100.298676916,3.226748625,38,1,22241.1654754369
101,100.209206916,3.226748625,100.298676916,3.137134625,39,1,22068.2272414659
102,100.209206916,3.137134625,100.298676916,3.047520625,40,1,21864.3660068385
103,100.209206916,3.047520625,100.298676916,2.957906625,41,1,21665.0967381121
104,100.209206916,2.957906625,100.298676916,2.868292625,42,1,21557.7394738673
105,100.209206916,2.868292625,100.298676916,2.778678625,43,1,21464.2306115538
106,100.209206916,2.778678625,100.298676916,2.689064625,44,1,21565.1855057905
107,100.209206916,2.689064625,100.298676916,2.599450625,45,1,21711.4841485517
108,100.209206916,2.599450625,100.298676916,2.509836625,46,1,21744.4628812146
109,100.209206916,2.509836625,100.298676916,2.420222625,47,1,21623.9661737532
110,100.209206916,2.420222625,100.298676916,2.330608625,48,1,21739.780395907
111,100.209206916,2.330608625,100.298676916,2.240994625,49,1,22412.6567986119
112,100.209206916,2.240994625,100.298676916,2.151380625,50,1,22831.4477112404
113,100.209206916,2.151380625,100.298676916,2.061766625,51,1,22927.8397439472
114,100.209206916,2.061766625,100.298676916,1.972152625,52,1,22927.8397439472
115,100.209206916,1.972152625,100.298676916,1.882538625,53,1,22927.8397439472
116,100.209206916,1.882538625,100.298676916,1.792924625,54,1,22927.8397439472
117,100.209206916,1.792924625,100.298676916,1.703310625,55,1,22927.8397439472
118,100.209206916,1.703310625,100.298676916,1.613696625,56,1,22927.8397439472
119,100.209206916,1.613696625,100.298676916,1.524082625,57,1,22927.8397439472
120,100.209206916,1.524082625,100.298676916,1.434468625,58,1,22927.8397439472
121,100.209206916,1.434468625,100.298676916,1.344854625,59,1,22927.8397439472
122,100.209206916,1.344854625,100.298676916,1.255240625,60,1,22927.8397439472
123,100.298676916,6.721694625,100.388146916,6.632080625,0,2,22274.6999434999
124,100.298676916,6.632080625,100.388146916,6.542466625,1,2,21282.4120074091
125,100.298676916,6.542466625,100.388146916,6.452852625,2,2,21901.1109836688
126,100.298676916,6.452852625,100.388146916,6.363238625,3,2,25809.4974842268
127,100.298676916,6.363238625,100.388146916,6.273624625,4,2,29699.6827133387
128,100.298676916,6.273624625,100.388146916,6.184010625,5,2,28295.1636505606
129,100.298676916,6.184010625,100.388146916,6.094396625,6,2,24500.8032845306
130,100.298676916,6.094396625,100.388146916,6.004782625,7,2,23837.0015513224
131,100.298676916,6.004782625,100.388146916,5.915168625,8,2,23989.1393723411
132,100.298676916,5.915168625,100.388146916,5.825554625,9,2,23803.3593853616
133,100.298676916,5.825554625,100.388146916,5.735940625,10,2,23430.4448327842
134,100.298676916,5.735940625,100.388146916,5.646326625,11,2,23041.5572553278
135,100.298676916,5.646326625,100.388146916,5.556712625,12,2,23381.6330036311
136,100.298676916,5.556712625,100.388146916,5.467098625,13,2,28567.5564753774
137,100.298676916,5.467098625,100.388146916,5.377484625,14,2,51619.2361039117
138,100.298676916,5.377484625,100.388146916,5.287870625,15,2,62632.6014131765
139,100.298676916,5.287870625,100.388146916,5.198256625,16,2,56958.0846265136
140,100.298676916,5.198256625,100.388146916,5.108642625,17,2,49972.2220517666
141,100.298676916,5.108642625,100.388146916,5.019028625,18,2,43962.5290581009
142,100.298676916,5.019028625,100.388146916,4.929414625,19,2,39570.4112630713
143,100.298676916,4.929414625,100.388146916,4.839800625,20,2,36900.5505128915
144,100.298676916,4.839800625,100.388146916,4.750186625,21,2,34946.4581019646
145,100.298676916,4.750186625,100.388146916,4.660572625,22,2,33248.6383867129
146,100.298676916,4.660572625,100.388146916,4.570958625,23,2,31994.9738787954
147,100.298676916,4.570958625,100.388146916,4.481344625,24,2,30940.9042137642
148,100.298676916,4.481344625,100.388146916,4.391730625,25,2,29844.0924157269
149,100.298676916,4.391730625,100.388146916,4.302116625,26,2,28619.983323597
150,100.298676916,4.302116625,100.388146916,4.212502625,27,2,26986.8951339606
151,100.298676916,4.212502625,100.388146916,4.122888625,28,2,24880.4570338171
152,100.298676916,4.122888625,100.388146916,4.033274625,29,2,22238.1211390358
153,100.298676916,4.033274625,100.388146916,3.943660625,30,2,20591.8723474571
154,100.298676916,3.943660625,100.388146916,3.854046625,31,2,20351.5989244085
155,100.298676916,3.854046625,100.388146916,3.764432625,32,2,21618.8151971366
156,100.298676916,3.764432625,100.388146916,3.674818625,33,2,21890.660508459
157,100.298676916,3.674818625,100.388146916,3.585204625,34,2,21771.4525256331
158,100.298676916,3.585204625,100.388146916,3.495590625,35,2,21177.6071302216
159,100.298676916,3.495590625,100.388146916,3.405976625,36,2,21534.1822243491
160,100.298676916,3.405976625,100.388146916,3.316362625,37,2,23131.8483774732
161,100.298676916,3.316362625,100.388146916,3.226748625,38,2,24216.5128749073
162,100.298676916,3.226748625,100.388146916,3.137134625,39,2,24289.7341608716
163,100.298676916,3.137134625,100.388146916,3.047520625,40,2,23985.2619173807
164,100.298676916,3.047520625,100.388146916,2.957906625,41,2,23496.7810665085
165,100.298676916,2.957906625,100.388146916,2.868292625,42,2,23089.9901242301
166,100.298676916,2.868292625,100.388146916,2.778678625,43,2,22401.1100471164
167,100.298676916,2.778678625,100.388146916,2.689064625,44,2,21084.1208915333
168,100.298676916,2.689064625,100.388146916,2.599450625,45,2,19991.566475459
169,100.298676916,2.599450625,100.388146916,2.509836625,46,2,19475.4229911986
170,100.298676916,2.509836625,100.388146916,2.420222625,47,2,19812.3093084513
171,100.298676916,2.420222625,100.388146916,2.330608625,48,2,20151.5227813624
172,100.298676916,2.330608625,100.388146916,2.240994625,49,2,20328.255311663
173,100.298676916,2.240994625,100.388146916,2.151380625,50,2,21284.3304944588
174,100.298676916,2.151380625,100.388146916,2.061766625,51,2,22358.1744818234
175,100.298676916,2.061766625,100.388146916,1.972152625,52,2,22892.6809360503
176,100.298676916,1.972152625,100.388146916,1.882538625,53,2,22927.8397439472
177,100.298676916,1.882538625,100.388146916,1.792924625,54,2,22927.8397439472
178,100.298676916,1.792924625,100.388146916,1.703310625,55,2,22927.8397439472
179,100.298676916,1.703310625,100.388146916,1.613696625,56,2,22927.8397439472
180,100.298676916,1.613696625,100.388146916,1.524082625,57,2,22927.8397439472
181,100.298676916,1.524082625,100.388146916,1.434468625,58,2,22927.8397439472
182,100.298676916,1.434468625,100.388146916,1.344854625,59,2,22927.8397439472
183,100.298676916,1.344854625,100.388146916,1.255240625,60,2,22927.8397439472
184,100.388146916,6.721694625,100.477616916,6.632080625,0,3,24808.6719157578
185,100.388146916,6.632080625,100.477616916,6.542466625,1,3,24861.7750867679
186,100.388146916,6.542466625,100.477616916,6.452852625,2,3,26754.326157764
187,100.388146916,6.452852625,100.477616916,6.363238625,3,3,30901.1392491711
188,100.388146916,6.363238625,100.477616916,6.273624625,4,3,36052.7535994781
189,100.388146916,6.273624625,100.477616916,6.184010625,5,3,32430.2067452385
190,100.388146916,6.184010625,100.477616916,6.094396625,6,3,24765.1601560421
191,100.388146916,6.094396625,100.477616916,6.004782625,7,3,24242.8359516829
192,100.388146916,6.004782625,100.477616916,5.915168625,8,3,23828.6686079477
193,100.388146916,5.915168625,100.477616916,5.825554625,9,3,23130.1023585864
194,100.388146916,5.825554625,100.477616916,5.735940625,10,3,22364.000772858
195,100.388146916,5.735940625,100.477616916,5.646326625,11,3,21736.9184438792
196,100.388146916,5.646326625,100.477616916,5.556712625,12,3,22308.0302263619
197,100.388146916,5.556712625,100.477616916,5.467098625,13,3,26907.3326241714
198,100.388146916,5.467098625,100.477616916,5.377484625,14,3,40597.9271674618
199,100.388146916,5.377484625,100.477616916,5.287870625,15,3,50947.3475508904
200,100.388146916,5.287870625,100.477616916,5.198256625,16,3,49510.6764809955
201,100.388146916,5.198256625,100.477616916,5.108642625,17,3,44601.645096727
202,100.388146916,5.108642625,100.477616916,5.019028625,18,3,39430.4910013442
203,100.388146916,5.019028625,100.477616916,4.929414625,19,3,35573.3167694313
204,100.388146916,4.929414625,100.477616916,4.839800625,20,3,33405.1640528892
205,100.388146916,4.839800625,100.477616916,4.750186625,21,3,32201.5616613384
206,100.388146916,4.750186625,100.477616916,4.660572625,22,3,31431.1134953237
207,100.388146916,4.660572625,100.477616916,4.570958625,23,3,31157.3549475299
208,100.388146916,4.570958625,100.477616916,4.481344625,24,3,30984.1072936425
209,100.388146916,4.481344625,100.477616916,4.391730625,25,3,30479.3809407969
210,100.388146916,4.391730625,100.477616916,4.302116625,26,3,29180.9096287568
211,100.388146916,4.302116625,100.477616916,4.212502625,27,3,27393.7872853169
212,100.388146916,4.212502625,100.477616916,4.122888625,28,3,25170.330611071
213,100.388146916,4.122888625,100.477616916,4.033274625,29,3,22197.5762182016
214,100.388146916,4.033274625,100.477616916,3.943660625,30,3,21218.9010896681
215,100.388146916,3.943660625,100.477616916,3.854046625,31,3,22337.2134772859
216,100.388146916,3.854046625,100.477616916,3.764432625,32,3,21848.2813914965
217,100.388146916,3.764432625,100.477616916,3.674818625,33,3,21941.2393432808
218,100.388146916,3.674818625,100.477616916,3.585204625,34,3,22557.6048163305
219,100.388146916,3.585204625,100.477616916,3.495590625,35,3,22208.8755156135
220,100.388146916,3.495590625,100.477616916,3.405976625,36,3,21408.1306303345
221,100.388146916,3.405976625,100.477616916,3.316362625,37,3,21666.1979177166
222,100.388146916,3.316362625,100.477616916,3.226748625,38,3,22616.7124794103
223,100.388146916,3.226748625,100.477616916,3.137134625,39,3,22760.0885542991
224,100.388146916,3.137134625,100.477616916,3.047520625,40,3,22346.5706647514
225,100.388146916,3.047520625,100.477616916,2.957906625,41,3,22040.2965110627
226,100.388146916,2.957906625,100.477616916,2.868292625,42,3,21998.6431525859
227,100.388146916,2.868292625,100.477616916,2.778678625,43,3,22413.6553559641
228,100.388146916,2.778678625,100.477616916,2.689064625,44,3,22448.5712090174
229,100.388146916,2.689064625,100.477616916,2.599450625,45,3,21308.1854645202
230,100.388146916,2.599450625,100.477616916,2.509836625,46,3,19473.3581281844
231,100.388146916,2.509836625,100.477616916,2.420222625,47,3,17793.9350330098
232,100.388146916,2.420222625,100.477616916,2.330608625,48,3,17444.0105755422
233,100.388146916,2.330608625,100.477616916,2.240994625,49,3,18259.6019617306
234,100.388146916,2.240994625,100.477616916,2.151380625,50,3,19003.6476154397
235,100.388146916,2.151380625,100.477616916,2.061766625,51,3,20184.0057648212
236,100.388146916,2.061766625,100.477616916,1.972152625,52,3,21702.5916288868
237,100.388146916,1.972152625,100.477616916,1.882538625,53,3,22750.3880713261
238,100.388146916,1.882538625,100.477616916,1.792924625,54,3,22927.8397439472
239,100.388146916,1.792924625,100.477616916,1.703310625,55,3,22927.8397439472
240,100.388146916,1.703310625,100.477616916,1.613696625,56,3,22927.8397439472
241,100.388146916,1.613696625,100.477616916,1.524082625,57,3,22927.8397439472
242,100.388146916,1.524082625,100.477616916,1.434468625,58,3,22927.8397439472
243,100.388146916,1.434468625,100.477616916,1.344854625,59,3,22927.8397439472
244,100.388146916,1.344854625,100.477616916,1.255240625,60,3,22927.8397439472
245,100.477616916,6.721694625,100.567086916,6.632080625,0,4,26994.9629044089
246,100.477616916,6.632080625,100.567086916,6.542466625,1,4,27431.9495122241
247,100.477616916,6.542466625,100.567086916,6.452852625,2,4,29397.5538334081
248,100.477616916,6.452852625,100.567086916,6.363238625,3,4,32841.6397589306
249,100.477616916,6.363238625,100.567086916,6.273624625,4,4,36379.4683087497
250,100.477616916,6.273624625,100.567086916,6.184010625,5,4,33888.905187584
251,100.477616916,6.184010625,100.567086916,6.094396625,6,4,28452.9492081254
252,100.477616916,6.094396625,100.567086916,6.004782625,7,4,25529.5549056382
253,100.477616916,6.004782625,100.567086916,5.915168625,8,4,23713.2432953057
254,100.477616916,5.915168625,100.567086916,5.825554625,9,4,22163.614183611
255,100.477616916,5.825554625,100.567086916,5.735940625,10,4,20682.246039733
256,100.477616916,5.735940625,100.567086916,5.646326625,11,4,19632.9529772013
257,100.477616916,5.646326625,100.567086916,5.556712625,12,4,20378.6152397756
258,100.477616916,5.556712625,100.567086916,5.467098625,13,4,24377.9482394296
259,100.477616916,5.467098625,100.567086916,5.377484625,14,4,31785.5872554186
260,100.477616916,5.377484625,100.567086916,5.287870625,15,4,38093.1138634897
261,100.477616916,5.287870625,100.567086916,5.198256625,16,4,39057.3149590105
262,100.477616916,5.198256625,100.567086916,5.108642625,17,4,36481.4224356228
263,100.477616916,5.108642625,100.567086916,5.019028625,18,4,32763.1374720836
264,100.477616916,5.019028625,100.567086916,4.929414625,19,4,29893.2563166176
265,100.477616916,4.929414625,100.567086916,4.839800625,20,4,28592.0590192861
266,100.477616916,4.839800625,100.567086916,4.750186625,21,4,28518.2242346829
267,100.477616916,4.750186625,100.567086916,4.660572625,22,4,29146.2288552533
268,100.477616916,4.660572625,100.567086916,4.570958625,23,4,30322.7075413474
269,100.477616916,4.570958625,100.567086916,4.481344625,24,4,31379.652367296
270,100.477616916,4.481344625,100.567086916,4.391730625,25,4,31353.8027552806
271,100.477616916,4.391730625,100.567086916,4.302116625,26,4,29886.0747137823
272,100.477616916,4.302116625,100.567086916,4.212502625,27,4,27840.7740456491
273,100.477616916,4.212502625,100.567086916,4.122888625,28,4,25638.948285326
274,100.477616916,4.122888625,100.567086916,4.033274625,29,4,23649.9238786739
275,100.477616916,4.033274625,100.567086916,3.943660625,30,4,22868.4819434766
276,100.477616916,3.943660625,100.567086916,3.854046625,31,4,22512.7757904615
277,100.477616916,3.854046625,100.567086916,3.764432625,32,4,22926.5976724012
278,100.477616916,3.764432625,100.567086916,3.674818625,33,4,21988.9323592552
279,100.477616916,3.674818625,100.567086916,3.585204625,34,4,21261.3339323612
280,100.477616916,3.585204625,100.567086916,3.495590625,35,4,20449.2584783956
281,100.477616916,3.495590625,100.567086916,3.405976625,36,4,19471.7299462361
282,100.477616916,3.405976625,100.567086916,3.316362625,37,4,19193.0201174259
283,100.477616916,3.316362625,100.567086916,3.226748625,38,4,20007.0475614521
284,100.477616916,3.226748625,100.567086916,3.137134625,39,4,20584.5987801739
285,100.477616916,3.137134625,100.567086916,3.047520625,40,4,20073.7882418352
286,100.477616916,3.047520625,100.567086916,2.957906625,41,4,19277.3029287494
287,100.477616916,2.957906625,100.567086916,2.868292625,42,4,18601.2877839345
288,100.477616916,2.868292625,100.567086916,2.778678625,43,4,18283.4752170958
289,100.477616916,2.778678625,100.567086916,2.689064625,44,4,18219.355325245
290,100.477616916,2.689064625,100.567086916,2.599450625,45,4,18562.0645484113
291,100.477616916,2.599450625,100.567086916,2.509836625,46,4,19372.2072283646
292,100.477616916,2.509836625,100.567086916,2.420222625,47,4,18396.1091124605
293,100.477616916,2.420222625,100.567086916,2.330608625,48,4,16455.7022805827
294,100.477616916,2.330608625,100.567086916,2.240994625,49,4,15402.2159036993
295,100.477616916,2.240994625,100.567086916,2.151380625,50,4,16339.5148485272
296,100.477616916,2.151380625,100.567086916,2.061766625,51,4,17753.5828849736
297,100.477616916,2.061766625,100.567086916,1.972152625,52,4,19372.5386785479
298,100.477616916,1.972152625,100.567086916,1.882538625,53,4,21203.4219903747
299,100.477616916,1.882538625,100.567086916,1.792924625,54,4,22633.504784996
300,100.477616916,1.792924625,100.567086916,1.703310625,55,4,22927.8397439472
301,100.477616916,1.703310625,100.567086916,1.613696625,56,4,22927.8397439472
302,100.477616916,1.613696625,100.567086916,1.524082625,57,4,22927.8397439472
303,100.477616916,1.524082625,100.567086916,1.434468625,58,4,22927.8397439472
304,100.477616916,1.434468625,100.567086916,1.344854625,59,4,22927.8397439472
305,100.477616916,1.344854625,100.567086916,1.255240625,60,4,22927.8397439472
306,100.567086916,6.721694625,100.656556916,6.632080625,0,5,28512.3957862858
307,100.567086916,6.632080625,100.656556916,6.542466625,1,5,28761.1707525357
308,100.567086916,6.542466625,100.656556916,6.452852625,2,5,30049.1908204167
309,100.567086916,6.452852625,100.656556916,6.363238625,3,5,31929.6256405355
310,100.567086916,6.363238625,100.656556916,6.273624625,4,5,33081.2334030092
311,100.567086916,6.273624625,100.656556916,6.184010625,5,5,31796.789548412
312,100.567086916,6.184010625,100.656556916,6.094396625,6,5,28774.0859780564
313,100.567086916,6.094396625,100.656556916,6.004782625,7,5,25740.1753193793
314,100.567086916,6.004782625,100.656556916,5.915168625,8,5,23032.7872569132
315,100.567086916,5.915168625,100.656556916,5.825554625,9,5,20540.7261048928
316,100.567086916,5.825554625,100.656556916,5.735940625,10,5,18083.4540494619
317,100.567086916,5.735940625,100.656556916,5.646326625,11,5,16629.310265482
318,100.567086916,5.646326625,100.656556916,5.556712625,12,5,17535.8460872502
319,100.567086916,5.556712625,100.656556916,5.467098625,13,5,20529.6874640548
320,100.567086916,5.467098625,100.656556916,5.377484625,14,5,24804.374347611
321,100.567086916,5.377484625,100.656556916,5.287870625,15,5,28356.7373370904
322,100.567086916,5.287870625,100.656556916,5.198256625,16,5,29342.5597185479
323,100.567086916,5.198256625,100.656556916,5.108642625,17,5,27881.5995351107
324,100.567086916,5.108642625,100.656556916,5.019028625,18,5,25234.1270247981
325,100.567086916,5.019028625,100.656556916,4.929414625,19,5,23165.8805568013
326,100.567086916,4.929414625,100.656556916,4.839800625,20,5,22723.2551410244
327,100.567086916,4.839800625,100.656556916,4.750186625,21,5,24097.8518157705
328,100.567086916,4.750186625,100.656556916,4.660572625,22,5,26671.0759956727
329,100.567086916,4.660572625,100.656556916,4.570958625,23,5,29811.8303872022
330,100.567086916,4.570958625,100.656556916,4.481344625,24,5,32415.6168247539
331,100.567086916,4.481344625,100.656556916,4.391730625,25,5,33246.7978845307
332,100.567086916,4.391730625,100.656556916,4.302116625,26,5,31412.0543721108
333,100.567086916,4.302116625,100.656556916,4.212502625,27,5,28334.7194498006
334,100.567086916,4.212502625,100.656556916,4.122888625,28,5,28197.2650776518
335,100.567086916,4.122888625,100.656556916,4.033274625,29,5,25783.0154578035
336,100.567086916,4.033274625,100.656556916,3.943660625,30,5,24689.6737690119
337,100.567086916,3.943660625,100.656556916,3.854046625,31,5,23223.3049138669
338,100.567086916,3.854046625,100.656556916,3.764432625,32,5,22123.6332374412
339,100.567086916,3.764432625,100.656556916,3.674818625,33,5,21627.9676458352
340,100.567086916,3.674818625,100.656556916,3.585204625,34,5,21104.6221165801
341,100.567086916,3.585204625,100.656556916,3.495590625,35,5,20227.7078561372
342,100.567086916,3.495590625,100.656556916,3.405976625,36,5,18986.6591344474
343,100.567086916,3.405976625,100.656556916,3.316362625,37,5,18191.2121655066
344,100.567086916,3.316362625,100.656556916,3.226748625,38,5,18343.2592194443
345,100.567086916,3.226748625,100.656556916,3.137134625,39,5,19200.5174232313
346,100.567086916,3.137134625,100.656556916,3.047520625,40,5,19057.9606140591
347,100.567086916,3.047520625,100.656556916,2.957906625,41,5,18075.4937901283
348,100.567086916,2.957906625,100.656556916,2.868292625,42,5,17095.1104031526
349,100.567086916,2.868292625,100.656556916,2.778678625,43,5,16367.9982243945
350,100.567086916,2.778678625,100.656556916,2.689064625,44,5,15727.7771927929
351,100.567086916,2.689064625,100.656556916,2.599450625,45,5,15226.6113461698
352,100.567086916,2.599450625,100.656556916,2.509836625,46,5,15242.6161721838
353,100.567086916,2.509836625,100.656556916,2.420222625,47,5,15953.618693448
354,100.567086916,2.420222625,100.656556916,2.330608625,48,5,16945.7654238104
355,100.567086916,2.330608625,100.656556916,2.240994625,49,5,15262.7430563324
356,100.567086916,2.240994625,100.656556916,2.151380625,50,5,13918.5311512683
357,100.567086916,2.151380625,100.656556916,2.061766625,51,5,14865.625999333
358,100.567086916,2.061766625,100.656556916,1.972152625,52,5,16895.1935538575
359,100.567086916,1.972152625,100.656556916,1.882538625,53,5,18945.819988223
360,100.567086916,1.882538625,100.656556916,1.792924625,54,5,21065.3146677424
361,100.567086916,1.792924625,100.656556916,1.703310625,55,5,22659.9211667392
362,100.567086916,1.703310625,100.656556916,1.613696625,56,5,22927.8397439472
363,100.567086916,1.613696625,100.656556916,1.524082625,57,5,22927.8397439472
364,100.567086916,1.524082625,100.656556916,1.434468625,58,5,22927.8397439472
365,100.567086916,1.434468625,100.656556916,1.344854625,59,5,22927.8397439472
366,100.567086916,1.344854625,100.656556916,1.255240625,60,5,22927.8397439472
367,100.656556916,6.721694625,100.746026916,6.632080625,0,6,29393.7196635203
