"id","left","top","right","bottom","row_index","col_index","Temp_19"
74,100.209206916,5.646326625,100.298676916,5.556712625,12,1,28.70554411838
75,100.209206916,5.556712625,100.298676916,5.467098625,13,1,28.8115361917254
76,100.209206916,5.467098625,100.298676916,5.377484625,14,1,28.9080044792273
77,100.209206916,5.377484625,100.298676916,5.287870625,15,1,28.8972304247118
78,100.209206916,5.287870625,100.298676916,5.198256625,16,1,28.7768494541074
79,100.209206916,5.198256625,100.298676916,5.108642625,17,1,28.6510034301932
80,100.209206916,5.108642625,100.298676916,5.019028625,18,1,28.5275724103958
81,100.209206916,5.019028625,100.298676916,4.929414625,19,1,28.4157763844782
82,100.209206916,4.929414625,100.298676916,4.839800625,20,1,28.3183953038373
83,100.209206916,4.839800625,100.298676916,4.750186625,21,1,28.2369522376338
84,100.209206916,4.750186625,100.298676916,4.660572625,22,1,28.1733600729843
85,100.209206916,4.660572625,100.298676916,4.570958625,23,1,28.1253999231248
86,100.209206916,4.570958625,100.298676916,4.481344625,24,1,28.0917898845997
87,100.209206916,4.481344625,100.298676916,4.391730625,25,1,28.0740270358524
88,100.209206916,4.391730625,100.298676916,4.302116625,26,1,28.0687232936193
89,100.209206916,4.302116625,100.298676916,4.212502625,27,1,28.0625358413333
90,100.209206916,4.212502625,100.298676916,4.122888625,28,1,28.0521902321916
91,100.209206916,4.122888625,100.298676916,4.033274625,29,1,28.0391798155095
92,100.209206916,4.033274625,100.298676916,3.943660625,30,1,28.0244669101831
93,100.209206916,3.943660625,100.298676916,3.854046625,31,1,28.0063860898271
94,100.209206916,3.854046625,100.298676916,3.764432625,32,1,27.9865174891772
95,100.209206916,3.764432625,100.298676916,3.674818625,33,1,27.9667689698255
96,100.209206916,3.674818625,100.298676916,3.585204625,34,1,27.9488025536723
97,100.209206916,3.585204625,100.298676916,3.495590625,35,1,27.9340538890349
98,100.209206916,3.495590625,100.298676916,3.405976625,36,1,27.9237809761593
99,100.209206916,3.405976625,100.298676916,3.316362625,37,1,27.9191114107513
100,100.209206916,3.316362625,100.298676916,3.226748625,38,1,27.9189401599728
101,100.209206916,3.226748625,100.298676916,3.137134625,39,1,27.9189401599728
102,100.209206916,3.137134625,100.298676916,3.047520625,40,1,27.9189401599728
103,100.209206916,3.047520625,100.298676916,2.957906625,41,1,27.9189401599728
104,100.209206916,2.957906625,100.298676916,2.868292625,42,1,27.9189401599728
105,100.209206916,2.868292625,100.298676916,2.778678625,43,1,27.9189401599728
106,100.209206916,2.778678625,100.298676916,2.689064625,44,1,27.9189401599728
107,100.209206916,2.689064625,100.298676916,2.599450625,45,1,27.9189401599728
108,100.209206916,2.599450625,100.298676916,2.509836625,46,1,27.9189401599728
109,100.209206916,2.509836625,100.298676916,2.420222625,47,1,27.9189401599728
110,100.209206916,2.420222625,100.298676916,2.330608625,48,1,27.9189401599728
111,100.209206916,2.330608625,100.298676916,2.240994625,49,1,27.9189401599728
112,100.209206916,2.240994625,100.298676916,2.151380625,50,1,27.9189401599728
113,100.209206916,2.151380625,100.298676916,2.061766625,51,1,27.9189401599728
114,100.209206916,2.061766625,100.298676916,1.972152625,52,1,27.9189401599728
115,100.209206916,1.972152625,100.298676916,1.882538625,53,1,27.9189401599728
116,100.209206916,1.882538625,100.298676916,1.792924625,54,1,27.9189401599728
117,100.209206916,1.792924625,100.298676916,1.703310625,55,1,27.9189401599728
118,100.209206916,1.703310625,100.298676916,1.613696625,56,1,27.9189401599728
119,100.209206916,1.613696625,100.298676916,1.524082625,57,1,27.9189401599728
120,100.209206916,1.524082625,100.298676916,1.434468625,58,1,27.9189401599728
121,100.209206916,1.434468625,100.298676916,1.344854625,59,1,27.9189401599728
122,100.209206916,1.344854625,100.298676916,1.255240625,60,1,27.9189401599728
123,100.298676916,6.721694625,100.388146916,6.632080625,0,2,27.9194565350438
124,100.298676916,6.632080625,100.388146916,6.542466625,1,2,27.9183825028923
125,100.298676916,6.542466625,100.388146916,6.452852625,2,2,27.9230032142033
126,100.298676916,6.452852625,100.388146916,6.363238625,3,2,27.9317427350478
127,100.298676916,6.363238625,100.388146916,6.273624625,4,2,27.9472320917997
128,100.298676916,6.273624625,100.388146916,6.184010625,5,2,27.9872102894648
129,100.298676916,6.184010625,100.388146916,6.094396625,6,2,28.0544178761162
130,100.298676916,6.094396625,100.388146916,6.004782625,7,2,28.1492954473189
131,100.298676916,6.004782625,100.388146916,5.915168625,8,2,28.2631332434877
132,100.298676916,5.915168625,100.388146916,5.825554625,9,2,28.3891266032377
133,100.298676916,5.825554625,100.388146916,5.735940625,10,2,28.5198558206436
134,100.298676916,5.735940625,100.388146916,5.646326625,11,2,28.6469053241762
135,100.298676916,5.646326625,100.388146916,5.556712625,12,2,28.7619288878164
136,100.298676916,5.556712625,100.388146916,5.467098625,13,2,28.8604658369239
137,100.298676916,5.467098625,100.388146916,5.377484625,14,2,28.9348520236917
138,100.298676916,5.377484625,100.388146916,5.287870625,15,2,28.9220385883677
139,100.298676916,5.287870625,100.388146916,5.198256625,16,2,28.8192838678798
140,100.298676916,5.198256625,100.388146916,5.108642625,17,2,28.6977777089368
141,100.298676916,5.108642625,100.388146916,5.019028625,18,2,28.5793687675223
142,100.298676916,5.019028625,100.388146916,4.929414625,19,2,28.4723095288652
143,100.298676916,4.929414625,100.388146916,4.839800625,20,2,28.3781378836622
144,100.298676916,4.839800625,100.388146916,4.750186625,21,2,28.2982718194821
145,100.298676916,4.750186625,100.388146916,4.660572625,22,2,28.2347675112233
146,100.298676916,4.660572625,100.388146916,4.570958625,23,2,28.1873788109509
147,100.298676916,4.570958625,100.388146916,4.481344625,24,2,28.1533849656603
148,100.298676916,4.481344625,100.388146916,4.391730625,25,2,28.134502553028
149,100.298676916,4.391730625,100.388146916,4.302116625,26,2,28.1277900238431
150,100.298676916,4.302116625,100.388146916,4.212502625,27,2,28.1174996866286
151,100.298676916,4.212502625,100.388146916,4.122888625,28,2,28.1005564276613
152,100.298676916,4.122888625,100.388146916,4.033274625,29,2,28.0791775555857
153,100.298676916,4.033274625,100.388146916,3.943660625,30,2,28.0565732562543
154,100.298676916,3.943660625,100.388146916,3.854046625,31,2,28.0333899426217
155,100.298676916,3.854046625,100.388146916,3.764432625,32,2,28.0084601992517
156,100.298676916,3.764432625,100.388146916,3.674818625,33,2,27.9839286034649
157,100.298676916,3.674818625,100.388146916,3.585204625,34,2,27.9615799078855
158,100.298676916,3.585204625,100.388146916,3.495590625,35,2,27.9429127277297
159,100.298676916,3.495590625,100.388146916,3.405976625,36,2,27.9290329493341
160,100.298676916,3.405976625,100.388146916,3.316362625,37,2,27.9209420576499
161,100.298676916,3.316362625,100.388146916,3.226748625,38,2,27.9192079028209
162,100.298676916,3.226748625,100.388146916,3.137134625,39,2,27.9190658393504
163,100.298676916,3.137134625,100.388146916,3.047520625,40,2,27.9189494695611
164,100.298676916,3.047520625,100.388146916,2.957906625,41,2,27.9189401599728
165,100.298676916,2.957906625,100.388146916,2.868292625,42,2,27.9189401599728
166,100.298676916,2.868292625,100.388146916,2.778678625,43,2,27.9189401599728
167,100.298676916,2.778678625,100.388146916,2.689064625,44,2,27.9189401599728
168,100.298676916,2.689064625,100.388146916,2.599450625,45,2,27.9189401599728
169,100.298676916,2.599450625,100.388146916,2.509836625,46,2,27.9189401599728
170,100.298676916,2.509836625,100.388146916,2.420222625,47,2,27.9189401599728
171,100.298676916,2.420222625,100.388146916,2.330608625,48,2,27.9189401599728
172,100.298676916,2.330608625,100.388146916,2.240994625,49,2,27.9189401599728
173,100.298676916,2.240994625,100.388146916,2.151380625,50,2,27.9189401599728
174,100.298676916,2.151380625,100.388146916,2.061766625,51,2,27.9189401599728
175,100.298676916,2.061766625,100.388146916,1.972152625,52,2,27.9189401599728
176,100.298676916,1.972152625,100.388146916,1.882538625,53,2,27.9189401599728
177,100.298676916,1.882538625,100.388146916,1.792924625,54,2,27.9189401599728
178,100.298676916,1.792924625,100.388146916,1.703310625,55,2,27.9189401599728
179,100.298676916,1.703310625,100.388146916,1.613696625,56,2,27.9189401599728
180,100.298676916,1.613696625,100.388146916,1.524082625,57,2,27.9189401599728
181,100.298676916,1.524082625,100.388146916,1.434468625,58,2,27.9189401599728
182,100.298676916,1.434468625,100.388146916,1.344854625,59,2,27.9189401599728
183,100.298676916,1.344854625,100.388146916,1.255240625,60,2,27.9189401599728
184,100.388146916,6.721694625,100.477616916,6.632080625,0,3,27.9176274968861
185,100.388146916,6.632080625,100.477616916,6.542466625,1,3,27.9167410946829
186,100.388146916,6.542466625,100.477616916,6.452852625,2,3,27.9218842551249
187,100.388146916,6.452852625,100.477616916,6.363238625,3,3,27.9320754719237
188,100.388146916,6.363238625,100.477616916,6.273624625,4,3,27.9493144886037
189,100.388146916,6.273624625,100.477616916,6.184010625,5,3,27.9902335553439
190,100.388146916,6.184010625,100.477616916,6.094396625,6,3,28.0576412486776
191,100.388146916,6.094396625,100.477616916,6.004782625,7,3,28.1569026325678
192,100.388146916,6.004782625,100.477616916,5.915168625,8,3,28.27466067946
193,100.388146916,5.915168625,100.477616916,5.825554625,9,3,28.4058361805101
194,100.388146916,5.825554625,100.477616916,5.735940625,10,3,28.5443222189729
195,100.388146916,5.735940625,100.477616916,5.646326625,11,3,28.6795670834039
196,100.388146916,5.646326625,100.477616916,5.556712625,12,3,28.7854776593654
197,100.388146916,5.556712625,100.477616916,5.467098625,13,3,28.8591508365978
198,100.388146916,5.467098625,100.477616916,5.377484625,14,3,28.8925255520748
199,100.388146916,5.377484625,100.477616916,5.287870625,15,3,28.8812118934064
200,100.388146916,5.287870625,100.477616916,5.198256625,16,3,28.8116687132932
201,100.388146916,5.198256625,100.477616916,5.108642625,17,3,28.7122796888719
202,100.388146916,5.108642625,100.477616916,5.019028625,18,3,28.6103582344625
203,100.388146916,5.019028625,100.477616916,4.929414625,19,3,28.5155923742345
204,100.388146916,4.929414625,100.477616916,4.839800625,20,3,28.4303365086251
205,100.388146916,4.839800625,100.477616916,4.750186625,21,3,28.3561996292926
206,100.388146916,4.750186625,100.477616916,4.660572625,22,3,28.2958806630321
207,100.388146916,4.660572625,100.477616916,4.570958625,23,3,28.2510036323109
208,100.388146916,4.570958625,100.477616916,4.481344625,24,3,28.2189588108092
209,100.388146916,4.481344625,100.477616916,4.391730625,25,3,28.2014708854861
210,100.388146916,4.391730625,100.477616916,4.302116625,26,3,28.19525015243
211,100.388146916,4.302116625,100.477616916,4.212502625,27,3,28.1817613639764
212,100.388146916,4.212502625,100.477616916,4.122888625,28,3,28.1575473003893
213,100.388146916,4.122888625,100.477616916,4.033274625,29,3,28.1254118955058
214,100.388146916,4.033274625,100.477616916,3.943660625,30,3,28.0913969932675
215,100.388146916,3.943660625,100.477616916,3.854046625,31,3,28.0598302046782
216,100.388146916,3.854046625,100.477616916,3.764432625,32,3,28.0295693736125
217,100.388146916,3.764432625,100.477616916,3.674818625,33,3,28.000878192392
218,100.388146916,3.674818625,100.477616916,3.585204625,34,3,27.975075406201
219,100.388146916,3.585204625,100.477616916,3.495590625,35,3,27.9532809553942
220,100.388146916,3.495590625,100.477616916,3.405976625,36,3,27.9364562435176
221,100.388146916,3.405976625,100.477616916,3.316362625,37,3,27.925503747745
222,100.388146916,3.316362625,100.477616916,3.226748625,38,3,27.9213244376507
223,100.388146916,3.226748625,100.477616916,3.137134625,39,3,27.920816785921
224,100.388146916,3.137134625,100.477616916,3.047520625,40,3,27.9201395603954
225,100.388146916,3.047520625,100.477616916,2.957906625,41,3,27.9194656841389
226,100.388146916,2.957906625,100.477616916,2.868292625,42,3,27.9190106045565
227,100.388146916,2.868292625,100.477616916,2.778678625,43,3,27.9189401599728
228,100.388146916,2.778678625,100.477616916,2.689064625,44,3,27.9189401599728
229,100.388146916,2.689064625,100.477616916,2.599450625,45,3,27.9189401599728
230,100.388146916,2.599450625,100.477616916,2.509836625,46,3,27.9189401599728
231,100.388146916,2.509836625,100.477616916,2.420222625,47,3,27.9189401599728
232,100.388146916,2.420222625,100.477616916,2.330608625,48,3,27.9189401599728
233,100.388146916,2.330608625,100.477616916,2.240994625,49,3,27.9189401599728
234,100.388146916,2.240994625,100.477616916,2.151380625,50,3,27.9189401599728
235,100.388146916,2.151380625,100.477616916,2.061766625,51,3,27.9189401599728
236,100.388146916,2.061766625,100.477616916,1.972152625,52,3,27.9189401599728
237,100.388146916,1.972152625,100.477616916,1.882538625,53,3,27.9189401599728
238,100.388146916,1.882538625,100.477616916,1.792924625,54,3,27.9189401599728
239,100.388146916,1.792924625,100.477616916,1.703310625,55,3,27.9189401599728
240,100.388146916,1.703310625,100.477616916,1.613696625,56,3,27.9189401599728
241,100.388146916,1.613696625,100.477616916,1.524082625,57,3,27.9189401599728
242,100.388146916,1.524082625,100.477616916,1.434468625,58,3,27.9189401599728
243,100.388146916,1.434468625,100.477616916,1.344854625,59,3,27.9189401599728
244,100.388146916,1.344854625,100.477616916,1.255240625,60,3,27.9189401599728
245,100.477616916,6.721694625,100.567086916,6.632080625,0,4,27.9162111632861
246,100.477616916,6.632080625,100.567086916,6.542466625,1,4,27.9154463921965
247,100.477616916,6.542466625,100.567086916,6.452852625,2,4,27.9210514366807
248,100.477616916,6.452852625,100.567086916,6.363238625,3,4,27.932343716052
249,100.477616916,6.363238625,100.567086916,6.273624625,4,4,27.9508560712064
250,100.477616916,6.273624625,100.567086916,6.184010625,5,4,27.9918374468223
251,100.477616916,6.184010625,100.567086916,6.094396625,6,4,28.0599504244638
252,100.477616916,6.094396625,100.567086916,6.004782625,7,4,28.1539460941545
253,100.477616916,6.004782625,100.567086916,5.915168625,8,4,28.2681707594337
254,100.477616916,5.915168625,100.567086916,5.825554625,9,4,28.3972235355858
255,100.477616916,5.825554625,100.567086916,5.735940625,10,4,28.5378192123415
256,100.477616916,5.735940625,100.567086916,5.646326625,11,4,28.6882473262938
257,100.477616916,5.646326625,100.567086916,5.556712625,12,4,28.7741701571792
258,100.477616916,5.556712625,100.567086916,5.467098625,13,4,28.8303046404163
259,100.477616916,5.467098625,100.567086916,5.377484625,14,4,28.8616925915752
260,100.477616916,5.377484625,100.567086916,5.287870625,15,4,28.8432892634312
261,100.477616916,5.287870625,100.567086916,5.198256625,16,4,28.782891161599
262,100.477616916,5.198256625,100.567086916,5.108642625,17,4,28.7027967353481
263,100.477616916,5.108642625,100.567086916,5.019028625,18,4,28.6213693339023
264,100.477616916,5.019028625,100.567086916,4.929414625,19,4,28.5445727628076
265,100.477616916,4.929414625,100.567086916,4.839800625,20,4,28.4731693203741
266,100.477616916,4.839800625,100.567086916,4.750186625,21,4,28.4079836101538
267,100.477616916,4.750186625,100.567086916,4.660572625,22,4,28.3529183467024
268,100.477616916,4.660572625,100.567086916,4.570958625,23,4,28.3119102849286
269,100.477616916,4.570958625,100.567086916,4.481344625,24,4,28.2836010049946
270,100.477616916,4.481344625,100.567086916,4.391730625,25,4,28.2702978724748
271,100.477616916,4.391730625,100.567086916,4.302116625,26,4,28.2667901049535
272,100.477616916,4.302116625,100.567086916,4.212502625,27,4,28.2523371101399
273,100.477616916,4.212502625,100.567086916,4.122888625,28,4,28.2203794935348
274,100.477616916,4.122888625,100.567086916,4.033274625,29,4,28.1750613507081
275,100.477616916,4.033274625,100.567086916,3.943660625,30,4,28.1271692335416
276,100.477616916,3.943660625,100.567086916,3.854046625,31,4,28.0853445650162
277,100.477616916,3.854046625,100.567086916,3.764432625,32,4,28.0489459303112
278,100.477616916,3.764432625,100.567086916,3.674818625,33,4,28.0168915069822
279,100.477616916,3.674818625,100.567086916,3.585204625,34,4,27.9883710847533
280,100.477616916,3.585204625,100.567086916,3.495590625,35,4,27.9642001759965
281,100.477616916,3.495590625,100.567086916,3.405976625,36,4,27.9451599178573
282,100.477616916,3.405976625,100.567086916,3.316362625,37,4,27.9320290216752
283,100.477616916,3.316362625,100.567086916,3.226748625,38,4,27.9256835665129
284,100.477616916,3.226748625,100.567086916,3.137134625,39,4,27.9246287257775
285,100.477616916,3.137134625,100.567086916,3.047520625,40,4,27.9233966956851
286,100.477616916,3.047520625,100.567086916,2.957906625,41,4,27.921888466679
287,100.477616916,2.957906625,100.567086916,2.868292625,42,4,27.9203921910102
288,100.477616916,2.868292625,100.567086916,2.778678625,43,4,27.9192999246218
289,100.477616916,2.778678625,100.567086916,2.689064625,44,4,27.9189401599728
290,100.477616916,2.689064625,100.567086916,2.599450625,45,4,27.9189401599728
291,100.477616916,2.599450625,100.567086916,2.509836625,46,4,27.9189401599728
292,100.477616916,2.509836625,100.567086916,2.420222625,47,4,27.9189401599728
293,100.477616916,2.420222625,100.567086916,2.330608625,48,4,27.9189401599728
294,100.477616916,2.330608625,100.567086916,2.240994625,49,4,27.9189401599728
295,100.477616916,2.240994625,100.567086916,2.151380625,50,4,27.9189401599728
296,100.477616916,2.151380625,100.567086916,2.061766625,51,4,27.9189401599728
297,100.477616916,2.061766625,100.567086916,1.972152625,52,4,27.9189401599728
298,100.477616916,1.972152625,100.567086916,1.882538625,53,4,27.9189401599728
299,100.477616916,1.882538625,100.567086916,1.792924625,54,4,27.9189401599728
300,100.477616916,1.792924625,100.567086916,1.703310625,55,4,27.9189401599728
301,100.477616916,1.703310625,100.567086916,1.613696625,56,4,27.9189401599728
302,100.477616916,1.613696625,100.567086916,1.524082625,57,4,27.9189401599728
303,100.477616916,1.524082625,100.567086916,1.434468625,58,4,27.9189401599728
304,100.477616916,1.434468625,100.567086916,1.344854625,59,4,27.9189401599728
305,100.477616916,1.344854625,100.567086916,1.255240625,60,4,27.9189401599728
306,100.567086916,6.721694625,100.656556916,6.632080625,0,5,27.915415303466
307,100.567086916,6.632080625,100.656556916,6.542466625,1,5,27.9145033415763
308,100.567086916,6.542466625,100.656556916,6.452852625,2,5,27.9201680746707
309,100.567086916,6.452852625,100.656556916,6.363238625,3,5,27.9319492343761
310,100.567086916,6.363238625,100.656556916,6.273624625,4,5,27.951355184729
311,100.567086916,6.273624625,100.656556916,6.184010625,5,5,27.9886644959322
312,100.567086916,6.184010625,100.656556916,6.094396625,6,5,28.0517323335621
313,100.567086916,6.094396625,100.656556916,6.004782625,7,5,28.1378216452588
314,100.567086916,6.004782625,100.656556916,5.915168625,8,5,28.2425337870083
315,100.567086916,5.915168625,100.656556916,5.825554625,9,5,28.3604796623535
316,100.567086916,5.825554625,100.656556916,5.735940625,10,5,28.4874363639411
317,100.567086916,5.735940625,100.656556916,5.646326625,11,5,28.6118211097539
318,100.567086916,5.646326625,100.656556916,5.556712625,12,5,28.7011521819724
319,100.567086916,5.556712625,100.656556916,5.467098625,13,5,28.7622392949017
320,100.567086916,5.467098625,100.656556916,5.377484625,14,5,28.8089918772993
321,100.567086916,5.377484625,100.656556916,5.287870625,15,5,28.7873089323678
322,100.567086916,5.287870625,100.656556916,5.198256625,16,5,28.7329609595811
323,100.567086916,5.198256625,100.656556916,5.108642625,17,5,28.6717082560863
324,100.567086916,5.108642625,100.656556916,5.019028625,18,5,28.6133530971839
325,100.567086916,5.019028625,100.656556916,4.929414625,19,5,28.5594692075305
326,100.567086916,4.929414625,100.656556916,4.839800625,20,5,28.5065371291552
327,100.567086916,4.839800625,100.656556916,4.750186625,21,5,28.4518359786209
328,100.567086916,4.750186625,100.656556916,4.660572625,22,5,28.4022744856515
329,100.567086916,4.660572625,100.656556916,4.570958625,23,5,28.3654864197416
330,100.567086916,4.570958625,100.656556916,4.481344625,24,5,28.3417094260851
331,100.567086916,4.481344625,100.656556916,4.391730625,25,5,28.3343422093952
332,100.567086916,4.391730625,100.656556916,4.302116625,26,5,28.335348660653
333,100.567086916,4.302116625,100.656556916,4.212502625,27,5,28.3257344780718
334,100.567086916,4.212502625,100.656556916,4.122888625,28,5,28.2844489873307
335,100.567086916,4.122888625,100.656556916,4.033274625,29,5,28.2213085864658
336,100.567086916,4.033274625,100.656556916,3.943660625,30,5,28.159707261961
337,100.567086916,3.943660625,100.656556916,3.854046625,31,5,28.1088406149938
338,100.567086916,3.854046625,100.656556916,3.764432625,32,5,28.0678344372082
339,100.567086916,3.764432625,100.656556916,3.674818625,33,5,28.032957652529
340,100.567086916,3.674818625,100.656556916,3.585204625,34,5,28.0024702723984
341,100.567086916,3.585204625,100.656556916,3.495590625,35,5,27.9758657375679
342,100.567086916,3.495590625,100.656556916,3.405976625,36,5,27.9548668495067
343,100.567086916,3.405976625,100.656556916,3.316362625,37,5,27.9409769896125
344,100.567086916,3.316362625,100.656556916,3.226748625,38,5,27.9340007882538
345,100.567086916,3.226748625,100.656556916,3.137134625,39,5,27.9326703926162
346,100.567086916,3.137134625,100.656556916,3.047520625,40,5,27.9310258718119
347,100.567086916,3.047520625,100.656556916,2.957906625,41,5,27.9285724287652
348,100.567086916,2.957906625,100.656556916,2.868292625,42,5,27.9256339476798
349,100.567086916,2.868292625,100.656556916,2.778678625,43,5,27.9227183442592
350,100.567086916,2.778678625,100.656556916,2.689064625,44,5,27.9203819363651
351,100.567086916,2.689064625,100.656556916,2.599450625,45,5,27.9191638586617
352,100.567086916,2.599450625,100.656556916,2.509836625,46,5,27.9189671477297
353,100.567086916,2.509836625,100.656556916,2.420222625,47,5,27.9189401599728
354,100.567086916,2.420222625,100.656556916,2.330608625,48,5,27.9189401599728
355,100.567086916,2.330608625,100.656556916,2.240994625,49,5,27.9189401599728
356,100.567086916,2.240994625,100.656556916,2.151380625,50,5,27.9189401599728
357,100.567086916,2.151380625,100.656556916,2.061766625,51,5,27.9189401599728
358,100.567086916,2.061766625,100.656556916,1.972152625,52,5,27.9189401599728
359,100.567086916,1.972152625,100.656556916,1.882538625,53,5,27.9189401599728
360,100.567086916,1.882538625,100.656556916,1.792924625,54,5,27.9189401599728
361,100.567086916,1.792924625,100.656556916,1.703310625,55,5,27.9189401599728
362,100.567086916,1.703310625,100.656556916,1.613696625,56,5,27.9189401599728
363,100.567086916,1.613696625,100.656556916,1.524082625,57,5,27.9189401599728
364,100.567086916,1.524082625,100.656556916,1.434468625,58,5,27.9189401599728
365,100.567086916,1.434468625,100.656556916,1.344854625,59,5,27.9189401599728
366,100.567086916,1.344854625,100.656556916,1.255240625,60,5,27.9189401599728
367,100.656556916,6.721694625,100.746026916,6.632080625,0,6,27.9152312168076
