"id","left","top","right","bottom","row_index","col_index","Humidity_17"
588,100.924966916,3.316362625,101.014436916,3.226748625,38,9,77.9503498829314
589,100.924966916,3.226748625,101.014436916,3.137134625,39,9,78.0990845275275
590,100.924966916,3.137134625,101.014436916,3.047520625,40,9,78.3581363267128
591,100.924966916,3.047520625,101.014436916,2.957906625,41,9,78.7055807707888
592,100.924966916,2.957906625,101.014436916,2.868292625,42,9,79.1322403842892
593,100.924966916,2.868292625,101.014436916,2.778678625,43,9,79.6155456660562
594,100.924966916,2.778678625,101.014436916,2.689064625,44,9,80.1326079689941
595,100.924966916,2.689064625,101.014436916,2.599450625,45,9,80.6311000746661
596,100.924966916,2.599450625,101.014436916,2.509836625,46,9,81.080781969013
597,100.924966916,2.509836625,101.014436916,2.420222625,47,9,81.4672806784612
598,100.924966916,2.420222625,101.014436916,2.330608625,48,9,81.778316853558
599,100.924966916,2.330608625,101.014436916,2.240994625,49,9,82.0132300949066
600,100.924966916,2.240994625,101.014436916,2.151380625,50,9,82.204390180813
601,100.924966916,2.151380625,101.014436916,2.061766625,51,9,82.350340792315
602,100.924966916,2.061766625,101.014436916,1.972152625,52,9,82.4457853538521
603,100.924966916,1.972152625,101.014436916,1.882538625,53,9,82.485616990014
604,100.924966916,1.882538625,101.014436916,1.792924625,54,9,82.4758220124455
605,100.924966916,1.792924625,101.014436916,1.703310625,55,9,82.4516171662273
606,100.924966916,1.703310625,101.014436916,1.613696625,56,9,82.4358366193781
607,100.924966916,1.613696625,101.014436916,1.524082625,57,9,82.43870750117
608,100.924966916,1.524082625,101.014436916,1.434468625,58,9,82.4484680241666
609,100.924966916,1.434468625,101.014436916,1.344854625,59,9,82.4580715176111
610,100.924966916,1.344854625,101.014436916,1.255240625,60,9,82.4598535464101
611,101.014436916,6.721694625,101.103906916,6.632080625,0,10,83.302010465692
612,101.014436916,6.632080625,101.103906916,6.542466625,1,10,83.4066603516623
613,101.014436916,6.542466625,101.103906916,6.452852625,2,10,83.4796064788591
614,101.014436916,6.452852625,101.103906916,6.363238625,3,10,83.5168275690492
615,101.014436916,6.363238625,101.103906916,6.273624625,4,10,83.5156716648134
616,101.014436916,6.273624625,101.103906916,6.184010625,5,10,83.4716521499319
617,101.014436916,6.184010625,101.103906916,6.094396625,6,10,83.3834208977566
618,101.014436916,6.094396625,101.103906916,6.004782625,7,10,83.2377359418103
619,101.014436916,6.004782625,101.103906916,5.915168625,8,10,83.0153347208851
620,101.014436916,5.915168625,101.103906916,5.825554625,9,10,82.721980978327
621,101.014436916,5.825554625,101.103906916,5.735940625,10,10,82.3730817110409
622,101.014436916,5.735940625,101.103906916,5.646326625,11,10,81.9831681028883
623,101.014436916,5.646326625,101.103906916,5.556712625,12,10,81.5810563060658
624,101.014436916,5.556712625,101.103906916,5.467098625,13,10,81.2014152082152
625,101.014436916,5.467098625,101.103906916,5.377484625,14,10,80.8466187836325
626,101.014436916,5.377484625,101.103906916,5.287870625,15,10,80.5284005019789
627,101.014436916,5.287870625,101.103906916,5.198256625,16,10,80.2811579584811
628,101.014436916,5.198256625,101.103906916,5.108642625,17,10,80.1059601589505
629,101.014436916,5.108642625,101.103906916,5.019028625,18,10,79.9889194134899
630,101.014436916,5.019028625,101.103906916,4.929414625,19,10,79.8872159864548
631,101.014436916,4.929414625,101.103906916,4.839800625,20,10,79.7991746899848
632,101.014436916,4.839800625,101.103906916,4.750186625,21,10,79.72878050903
633,101.014436916,4.750186625,101.103906916,4.660572625,22,10,79.6806448466629
634,101.014436916,4.660572625,101.103906916,4.570958625,23,10,79.7518183209902
635,101.014436916,4.570958625,101.103906916,4.481344625,24,10,80.0833839895697
636,101.014436916,4.481344625,101.103906916,4.391730625,25,10,80.4841589999865
637,101.014436916,4.391730625,101.103906916,4.302116625,26,10,80.7144500348192
638,101.014436916,4.302116625,101.103906916,4.212502625,27,10,80.7233290928324
639,101.014436916,4.212502625,101.103906916,4.122888625,28,10,80.5304842051276
640,101.014436916,4.122888625,101.103906916,4.033274625,29,10,80.1699494134934
641,101.014436916,4.033274625,101.103906916,3.943660625,30,10,79.7202721648667
642,101.014436916,3.943660625,101.103906916,3.854046625,31,10,79.2276250052395
643,101.014436916,3.854046625,101.103906916,3.764432625,32,10,78.7244070519502
644,101.014436916,3.764432625,101.103906916,3.674818625,33,10,78.2396736210206
645,101.014436916,3.674818625,101.103906916,3.585204625,34,10,77.8046363626608
646,101.014436916,3.585204625,101.103906916,3.495590625,35,10,77.4475079568417
647,101.014436916,3.495590625,101.103906916,3.405976625,36,10,77.1955430628844
648,101.014436916,3.405976625,101.103906916,3.316362625,37,10,77.0769855582586
649,101.014436916,3.316362625,101.103906916,3.226748625,38,10,77.1084448774955
650,101.014436916,3.226748625,101.103906916,3.137134625,39,10,77.2859051819145
651,101.014436916,3.137134625,101.103906916,3.047520625,40,10,77.6046137209157
652,101.014436916,3.047520625,101.103906916,2.957906625,41,10,78.0445196460438
653,101.014436916,2.957906625,101.103906916,2.868292625,42,10,78.5706955473818
654,101.014436916,2.868292625,101.103906916,2.778678625,43,10,79.151756532386
655,101.014436916,2.778678625,101.103906916,2.689064625,44,10,79.7557118314549
656,101.014436916,2.689064625,101.103906916,2.599450625,45,10,80.3265854072968
657,101.014436916,2.599450625,101.103906916,2.509836625,46,10,80.8409791545631
658,101.014436916,2.509836625,101.103906916,2.420222625,47,10,81.2858873175535
659,101.014436916,2.420222625,101.103906916,2.330608625,48,10,81.6504884270738
660,101.014436916,2.330608625,101.103906916,2.240994625,49,10,81.9262786690232
661,101.014436916,2.240994625,101.103906916,2.151380625,50,10,82.1433781965273
662,101.014436916,2.151380625,101.103906916,2.061766625,51,10,82.3135072480871
663,101.014436916,2.061766625,101.103906916,1.972152625,52,10,82.4314939265839
664,101.014436916,1.972152625,101.103906916,1.882538625,53,10,82.4923017685971
665,101.014436916,1.882538625,101.103906916,1.792924625,54,10,82.4965009199808
666,101.014436916,1.792924625,101.103906916,1.703310625,55,10,82.467726484625
667,101.014436916,1.703310625,101.103906916,1.613696625,56,10,82.4388355698631
668,101.014436916,1.613696625,101.103906916,1.524082625,57,10,82.4305649575629
669,101.014436916,1.524082625,101.103906916,1.434468625,58,10,82.4383531036061
670,101.014436916,1.434468625,101.103906916,1.344854625,59,10,82.4509867126234
671,101.014436916,1.344854625,101.103906916,1.255240625,60,10,82.4596119633519
672,101.103906916,6.721694625,101.193376916,6.632080625,0,11,83.0910844746065
673,101.103906916,6.632080625,101.193376916,6.542466625,1,11,83.1624452516454
674,101.103906916,6.542466625,101.193376916,6.452852625,2,11,83.217166244323
675,101.103906916,6.452852625,101.193376916,6.363238625,3,11,83.2404023052681
676,101.103906916,6.363238625,101.193376916,6.273624625,4,11,83.2316283335589
677,101.103906916,6.273624625,101.193376916,6.184010625,5,11,83.1887697941523
678,101.103906916,6.184010625,101.193376916,6.094396625,6,11,83.1106512537132
679,101.103906916,6.094396625,101.193376916,6.004782625,7,11,82.9838434207836
680,101.103906916,6.004782625,101.193376916,5.915168625,8,11,82.7881235420251
681,101.103906916,5.915168625,101.193376916,5.825554625,9,11,82.5271325798988
682,101.103906916,5.825554625,101.193376916,5.735940625,10,11,82.2132429993242
683,101.103906916,5.735940625,101.193376916,5.646326625,11,11,81.8581524544646
684,101.103906916,5.646326625,101.193376916,5.556712625,12,11,81.4794357097546
685,101.103906916,5.556712625,101.193376916,5.467098625,13,11,81.1163932441076
686,101.103906916,5.467098625,101.193376916,5.377484625,14,11,80.780653420667
687,101.103906916,5.377484625,101.193376916,5.287870625,15,11,80.5141746786898
688,101.103906916,5.287870625,101.193376916,5.198256625,16,11,80.3196913137844
689,101.103906916,5.198256625,101.193376916,5.108642625,17,11,80.1913599605246
690,101.103906916,5.108642625,101.193376916,5.019028625,18,11,80.098804135226
691,101.103906916,5.019028625,101.193376916,4.929414625,19,11,80.0084402689589
692,101.103906916,4.929414625,101.193376916,4.839800625,20,11,79.9153918858528
693,101.103906916,4.839800625,101.193376916,4.750186625,21,11,79.7988520428505
694,101.103906916,4.750186625,101.193376916,4.660572625,22,11,79.6045050752539
695,101.103906916,4.660572625,101.193376916,4.570958625,23,11,79.6030996723421
696,101.103906916,4.570958625,101.193376916,4.481344625,24,11,79.9326117134919
697,101.103906916,4.481344625,101.193376916,4.391730625,25,11,80.2851718839877
698,101.103906916,4.391730625,101.193376916,4.302116625,26,11,80.4199953730263
699,101.103906916,4.302116625,101.193376916,4.212502625,27,11,80.334036393211
700,101.103906916,4.212502625,101.193376916,4.122888625,28,11,80.0610481116141
701,101.103906916,4.122888625,101.193376916,4.033274625,29,11,79.6569404645424
702,101.103906916,4.033274625,101.193376916,3.943660625,30,11,79.1743898806209
703,101.103906916,3.943660625,101.193376916,3.854046625,31,11,78.6367873676207
704,101.103906916,3.854046625,101.193376916,3.764432625,32,11,78.0813159140059
705,101.103906916,3.764432625,101.193376916,3.674818625,33,11,77.5458276277196
706,101.103906916,3.674818625,101.193376916,3.585204625,34,11,77.0672741731408
707,101.103906916,3.585204625,101.193376916,3.495590625,35,11,76.6706686411495
708,101.103906916,3.495590625,101.193376916,3.405976625,36,11,76.382436749981
709,101.103906916,3.405976625,101.193376916,3.316362625,37,11,76.2549067711955
710,101.103906916,3.316362625,101.193376916,3.226748625,38,11,76.3250614157874
711,101.103906916,3.226748625,101.193376916,3.137134625,39,11,76.5548250445139
712,101.103906916,3.137134625,101.193376916,3.047520625,40,11,76.9224850466144
713,101.103906916,3.047520625,101.193376916,2.957906625,41,11,77.4406670590566
714,101.103906916,2.957906625,101.193376916,2.868292625,42,11,78.0618560866496
715,101.103906916,2.868292625,101.193376916,2.778678625,43,11,78.7351992728567
716,101.103906916,2.778678625,101.193376916,2.689064625,44,11,79.4204584750457
717,101.103906916,2.689064625,101.193376916,2.599450625,45,11,80.0594004830552
718,101.103906916,2.599450625,101.193376916,2.509836625,46,11,80.6320405573659
719,101.103906916,2.509836625,101.193376916,2.420222625,47,11,81.128136720773
720,101.103906916,2.420222625,101.193376916,2.330608625,48,11,81.5391318696938
721,101.103906916,2.330608625,101.193376916,2.240994625,49,11,81.8564741885585
722,101.103906916,2.240994625,101.193376916,2.151380625,50,11,82.0959925284792
723,101.103906916,2.151380625,101.193376916,2.061766625,51,11,82.2866228846222
724,101.103906916,2.061766625,101.193376916,1.972152625,52,11,82.4235365052554
725,101.103906916,1.972152625,101.193376916,1.882538625,53,11,82.5018136324306
726,101.103906916,1.882538625,101.193376916,1.792924625,54,11,82.5204829563913
727,101.103906916,1.792924625,101.193376916,1.703310625,55,11,82.4945607681354
728,101.103906916,1.703310625,101.193376916,1.613696625,56,11,82.4552132776464
729,101.103906916,1.613696625,101.193376916,1.524082625,57,11,82.4336018562914
730,101.103906916,1.524082625,101.193376916,1.434468625,58,11,82.4342193118816
731,101.103906916,1.434468625,101.193376916,1.344854625,59,11,82.4451129508028
732,101.103906916,1.344854625,101.193376916,1.255240625,60,11,82.4562448230894
733,101.193376916,6.721694625,101.282846916,6.632080625,0,12,82.8758864558211
734,101.193376916,6.632080625,101.282846916,6.542466625,1,12,82.9077797497386
735,101.193376916,6.542466625,101.282846916,6.452852625,2,12,82.9390622793793
736,101.193376916,6.452852625,101.282846916,6.363238625,3,12,82.9503766286385
737,101.193376916,6.363238625,101.282846916,6.273624625,4,12,82.9355051123327
738,101.193376916,6.273624625,101.282846916,6.184010625,5,12,82.8947700693225
739,101.193376916,6.184010625,101.282846916,6.094396625,6,12,82.8268604429026
740,101.193376916,6.094396625,101.282846916,6.004782625,7,12,82.7188361761631
741,101.193376916,6.004782625,101.282846916,5.915168625,8,12,82.5500455636901
742,101.193376916,5.915168625,101.282846916,5.825554625,9,12,82.3214340145472
743,101.193376916,5.825554625,101.282846916,5.735940625,10,12,82.0433882885492
744,101.193376916,5.735940625,101.282846916,5.646326625,11,12,81.7256954093753
745,101.193376916,5.646326625,101.282846916,5.556712625,12,12,81.3781609949076
746,101.193376916,5.556712625,101.282846916,5.467098625,13,12,81.0364491672193
747,101.193376916,5.467098625,101.282846916,5.377484625,14,12,80.7517910105576
748,101.193376916,5.377484625,101.282846916,5.287870625,15,12,80.5464148183243
749,101.193376916,5.287870625,101.282846916,5.198256625,16,12,80.4147666983613
750,101.193376916,5.198256625,101.282846916,5.108642625,17,12,80.3486183556943
751,101.193376916,5.108642625,101.282846916,5.019028625,18,12,80.2999508842917
752,101.193376916,5.019028625,101.282846916,4.929414625,19,12,80.2502786963972
753,101.193376916,4.929414625,101.282846916,4.839800625,20,12,80.1986038007755
754,101.193376916,4.839800625,101.282846916,4.750186625,21,12,80.1066669466347
755,101.193376916,4.750186625,101.282846916,4.660572625,22,12,79.9915362618854
756,101.193376916,4.660572625,101.282846916,4.570958625,23,12,80.0063845602332
757,101.193376916,4.570958625,101.282846916,4.481344625,24,12,80.1813362852725
758,101.193376916,4.481344625,101.282846916,4.391730625,25,12,80.3336187915833
759,101.193376916,4.391730625,101.282846916,4.302116625,26,12,80.3206255949023
760,101.193376916,4.302116625,101.282846916,4.212502625,27,12,80.1287517694795
761,101.193376916,4.212502625,101.282846916,4.122888625,28,12,79.7807165347704
762,101.193376916,4.122888625,101.282846916,4.033274625,29,12,79.3249482111977
763,101.193376916,4.033274625,101.282846916,3.943660625,30,12,78.7767232125743
764,101.193376916,3.943660625,101.282846916,3.854046625,31,12,78.1646491322366
765,101.193376916,3.854046625,101.282846916,3.764432625,32,12,77.5318109497275
766,101.193376916,3.764432625,101.282846916,3.674818625,33,12,76.9341637728953
767,101.193376916,3.674818625,101.282846916,3.585204625,34,12,76.4139931289729
768,101.193376916,3.585204625,101.282846916,3.495590625,35,12,75.9840867897911
769,101.193376916,3.495590625,101.282846916,3.405976625,36,12,75.646134588047
770,101.193376916,3.405976625,101.282846916,3.316362625,37,12,75.4816272867592
771,101.193376916,3.316362625,101.282846916,3.226748625,38,12,75.6251895570416
772,101.193376916,3.226748625,101.282846916,3.137134625,39,12,75.9201385002036
773,101.193376916,3.137134625,101.282846916,3.047520625,40,12,76.3520944772584
774,101.193376916,3.047520625,101.282846916,2.957906625,41,12,76.9363466056887
775,101.193376916,2.957906625,101.282846916,2.868292625,42,12,77.6557952789712
776,101.193376916,2.868292625,101.282846916,2.778678625,43,12,78.4212653772781
777,101.193376916,2.778678625,101.282846916,2.689064625,44,12,79.1651703927097
778,101.193376916,2.689064625,101.282846916,2.599450625,45,12,79.8511950387455
779,101.193376916,2.599450625,101.282846916,2.509836625,46,12,80.4702912029077
780,101.193376916,2.509836625,101.282846916,2.420222625,47,12,81.0071622711072
781,101.193376916,2.420222625,101.282846916,2.330608625,48,12,81.4553531633054
782,101.193376916,2.330608625,101.282846916,2.240994625,49,12,81.8076842697377
783,101.193376916,2.240994625,101.282846916,2.151380625,50,12,82.0686852182058
784,101.193376916,2.151380625,101.282846916,2.061766625,51,12,82.2760327462531
785,101.193376916,2.061766625,101.282846916,1.972152625,52,12,82.4280172870901
786,101.193376916,1.972152625,101.282846916,1.882538625,53,12,82.5195809960138
787,101.193376916,1.882538625,101.282846916,1.792924625,54,12,82.5490259352241
788,101.193376916,1.792924625,101.282846916,1.703310625,55,12,82.5301301511856
789,101.193376916,1.703310625,101.282846916,1.613696625,56,12,82.4823438630824
790,101.193376916,1.613696625,101.282846916,1.524082625,57,12,82.4461459246526
791,101.193376916,1.524082625,101.282846916,1.434468625,58,12,82.4385569073474
792,101.193376916,1.434468625,101.282846916,1.344854625,59,12,82.4447038156391
793,101.193376916,1.344854625,101.282846916,1.255240625,60,12,82.4549666524412
794,101.282846916,6.721694625,101.372316916,6.632080625,0,13,82.6603519575482
795,101.282846916,6.632080625,101.372316916,6.542466625,1,13,82.6579571739131
796,101.282846916,6.542466625,101.372316916,6.452852625,2,13,82.6542457327559
797,101.282846916,6.452852625,101.372316916,6.363238625,3,13,82.6504214262819
798,101.282846916,6.363238625,101.372316916,6.273624625,4,13,82.6303935343547
799,101.282846916,6.273624625,101.372316916,6.184010625,5,13,82.5914657473146
800,101.282846916,6.184010625,101.372316916,6.094396625,6,13,82.5331944359786
801,101.282846916,6.094396625,101.372316916,6.004782625,7,13,82.4436875238913
802,101.282846916,6.004782625,101.372316916,5.915168625,8,13,82.3027879942712
803,101.282846916,5.915168625,101.372316916,5.825554625,9,13,82.1076110845287
804,101.282846916,5.825554625,101.372316916,5.735940625,10,13,81.8672172738264
805,101.282846916,5.735940625,101.372316916,5.646326625,11,13,81.5900459410879
806,101.282846916,5.646326625,101.372316916,5.556712625,12,13,81.2835840743209
807,101.282846916,5.556712625,101.372316916,5.467098625,13,13,80.9820520368579
808,101.282846916,5.467098625,101.372316916,5.377484625,14,13,80.7621697552595
809,101.282846916,5.377484625,101.372316916,5.287870625,15,13,80.6244645860326
810,101.282846916,5.287870625,101.372316916,5.198256625,16,13,80.5632301936898
811,101.282846916,5.198256625,101.372316916,5.108642625,17,13,80.5667918909985
812,101.282846916,5.108642625,101.372316916,5.019028625,18,13,80.5839358203918
813,101.282846916,5.019028625,101.372316916,4.929414625,19,13,80.6001493485649
814,101.282846916,4.929414625,101.372316916,4.839800625,20,13,80.5949021208026
815,101.282846916,4.839800625,101.372316916,4.750186625,21,13,80.5600670280835
816,101.282846916,4.750186625,101.372316916,4.660572625,22,13,80.5213059973387
817,101.282846916,4.660572625,101.372316916,4.570958625,23,13,80.5344227851408
818,101.282846916,4.570958625,101.372316916,4.481344625,24,13,80.5870712482021
819,101.282846916,4.481344625,101.372316916,4.391730625,25,13,80.5710867043703
820,101.282846916,4.391730625,101.372316916,4.302116625,26,13,80.4260044309447
821,101.282846916,4.302116625,101.372316916,4.212502625,27,13,80.138091200345
822,101.282846916,4.212502625,101.372316916,4.122888625,28,13,79.7222173478708
823,101.282846916,4.122888625,101.372316916,4.033274625,29,13,79.1921859358148
824,101.282846916,4.033274625,101.372316916,3.943660625,30,13,78.5531492449767
825,101.282846916,3.943660625,101.372316916,3.854046625,31,13,77.8373547129209
826,101.282846916,3.854046625,101.372316916,3.764432625,32,13,77.0996982829351
827,101.282846916,3.764432625,101.372316916,3.674818625,33,13,76.4269765122743
828,101.282846916,3.674818625,101.372316916,3.585204625,34,13,75.8821436674688
829,101.282846916,3.585204625,101.372316916,3.495590625,35,13,75.4593330706387
830,101.282846916,3.495590625,101.372316916,3.405976625,36,13,75.128676398807
831,101.282846916,3.405976625,101.372316916,3.316362625,37,13,74.9580541069578
832,101.282846916,3.316362625,101.372316916,3.226748625,38,13,75.1113928349745
833,101.282846916,3.226748625,101.372316916,3.137134625,39,13,75.4158529441074
834,101.282846916,3.137134625,101.372316916,3.047520625,40,13,75.8903877957409
835,101.282846916,3.047520625,101.372316916,2.957906625,41,13,76.5650590050713
836,101.282846916,2.957906625,101.372316916,2.868292625,42,13,77.3854934924664
837,101.282846916,2.868292625,101.372316916,2.778678625,43,13,78.2430375638785
838,101.282846916,2.778678625,101.372316916,2.689064625,44,13,79.0330794362253
839,101.282846916,2.689064625,101.372316916,2.599450625,45,13,79.7399088290304
840,101.282846916,2.599450625,101.372316916,2.509836625,46,13,80.3701410371048
841,101.282846916,2.509836625,101.372316916,2.420222625,47,13,80.9298879908121
842,101.282846916,2.420222625,101.372316916,2.330608625,48,13,81.4046349603083
843,101.282846916,2.330608625,101.372316916,2.240994625,49,13,81.7835176545535
844,101.282846916,2.240994625,101.372316916,2.151380625,50,13,82.0638945643152
845,101.282846916,2.151380625,101.372316916,2.061766625,51,13,82.2843825114768
846,101.282846916,2.061766625,101.372316916,1.972152625,52,13,82.4478385838474
847,101.282846916,1.972152625,101.372316916,1.882538625,53,13,82.5489681149939
848,101.282846916,1.882538625,101.372316916,1.792924625,54,13,82.5860672842783
849,101.282846916,1.792924625,101.372316916,1.703310625,55,13,82.5731033507623
850,101.282846916,1.703310625,101.372316916,1.613696625,56,13,82.5191701389156
851,101.282846916,1.613696625,101.372316916,1.524082625,57,13,82.46878187943
852,101.282846916,1.524082625,101.372316916,1.434468625,58,13,82.4507785699429
853,101.282846916,1.434468625,101.372316916,1.344854625,59,13,82.4520648805469
854,101.282846916,1.344854625,101.372316916,1.255240625,60,13,82.458508318668
855,101.372316916,6.721694625,101.461786916,6.632080625,0,14,82.4481235580193
856,101.372316916,6.632080625,101.461786916,6.542466625,1,14,82.4192643868504
857,101.372316916,6.542466625,101.461786916,6.452852625,2,14,82.382773822123
858,101.372316916,6.452852625,101.461786916,6.363238625,3,14,82.3489347280274
859,101.372316916,6.363238625,101.461786916,6.273624625,4,14,82.318546039502
860,101.372316916,6.273624625,101.461786916,6.184010625,5,14,82.2801921724057
861,101.372316916,6.184010625,101.461786916,6.094396625,6,14,82.2304539562152
862,101.372316916,6.094396625,101.461786916,6.004782625,7,14,82.1587019829225
863,101.372316916,6.004782625,101.461786916,5.915168625,8,14,82.0470958435921
864,101.372316916,5.915168625,101.461786916,5.825554625,9,14,81.8870131848552
865,101.372316916,5.825554625,101.461786916,5.735940625,10,14,81.6866098381021
866,101.372316916,5.735940625,101.461786916,5.646326625,11,14,81.4533050479943
867,101.372316916,5.646326625,101.461786916,5.556712625,12,14,81.1941677702612
868,101.372316916,5.556712625,101.461786916,5.467098625,13,14,80.9609493135247
869,101.372316916,5.467098625,101.461786916,5.377484625,14,14,80.8095436441078
870,101.372316916,5.377484625,101.461786916,5.287870625,15,14,80.7437790243876
871,101.372316916,5.287870625,101.461786916,5.198256625,16,14,80.7579368879489
872,101.372316916,5.198256625,101.461786916,5.108642625,17,14,80.837661254233
873,101.372316916,5.108642625,101.461786916,5.019028625,18,14,80.9306093473978
874,101.372316916,5.019028625,101.461786916,4.929414625,19,14,81.0044387595761
875,101.372316916,4.929414625,101.461786916,4.839800625,20,14,81.0447137175456
876,101.372316916,4.839800625,101.461786916,4.750186625,21,14,81.0646171164474
877,101.372316916,4.750186625,101.461786916,4.660572625,22,14,81.0724139024504
878,101.372316916,4.660572625,101.461786916,4.570958625,23,14,81.0856512317502
879,101.372316916,4.570958625,101.461786916,4.481344625,24,14,81.0662590080555
880,101.372316916,4.481344625,101.461786916,4.391730625,25,14,80.9536571868329
881,101.372316916,4.391730625,101.461786916,4.302116625,26,14,80.723039491769
882,101.372316916,4.302116625,101.461786916,4.212502625,27,14,80.3677111493783
883,101.372316916,4.212502625,101.461786916,4.122888625,28,14,79.8843661886057
884,101.372316916,4.122888625,101.461786916,4.033274625,29,14,79.2718626498828
885,101.372316916,4.033274625,101.461786916,3.943660625,30,14,78.5327928064174
886,101.372316916,3.943660625,101.461786916,3.854046625,31,14,77.6913861808857
887,101.372316916,3.854046625,101.461786916,3.764432625,32,14,76.810873307915
888,101.372316916,3.764432625,101.461786916,3.674818625,33,14,76.034483547603
889,101.372316916,3.674818625,101.461786916,3.585204625,34,14,75.5024651222639
890,101.372316916,3.585204625,101.461786916,3.495590625,35,14,75.1511512203473
891,101.372316916,3.495590625,101.461786916,3.405976625,36,14,74.8987660126189
892,101.372316916,3.405976625,101.461786916,3.316362625,37,14,74.7746161291601
893,101.372316916,3.316362625,101.461786916,3.226748625,38,14,74.830041984127
894,101.372316916,3.226748625,101.461786916,3.137134625,39,14,75.064849162647
895,101.372316916,3.137134625,101.461786916,3.047520625,40,14,75.541824329795
896,101.372316916,3.047520625,101.461786916,2.957906625,41,14,76.3374798861814
897,101.372316916,2.957906625,101.461786916,2.868292625,42,14,77.291923283638
898,101.372316916,2.868292625,101.461786916,2.778678625,43,14,78.2293241374178
899,101.372316916,2.778678625,101.461786916,2.689064625,44,14,79.0380173637718
900,101.372316916,2.689064625,101.461786916,2.599450625,45,14,79.7343858221125
901,101.372316916,2.599450625,101.461786916,2.509836625,46,14,80.348110415124
902,101.372316916,2.509836625,101.461786916,2.420222625,47,14,80.8973755319936
903,101.372316916,2.420222625,101.461786916,2.330608625,48,14,81.3843720169191
904,101.372316916,2.330608625,101.461786916,2.240994625,49,14,81.7843421553873
905,101.372316916,2.240994625,101.461786916,2.151380625,50,14,82.0825139812736
906,101.372316916,2.151380625,101.461786916,2.061766625,51,14,82.3134756724853
907,101.372316916,2.061766625,101.461786916,1.972152625,52,14,82.4847543046267
908,101.372316916,1.972152625,101.461786916,1.882538625,53,14,82.5914788675982
909,101.372316916,1.882538625,101.461786916,1.792924625,54,14,82.6327909913532
910,101.372316916,1.792924625,101.461786916,1.703310625,55,14,82.6228678137336
911,101.372316916,1.703310625,101.461786916,1.613696625,56,14,82.5651370571211
912,101.372316916,1.613696625,101.461786916,1.524082625,57,14,82.5018494225124
913,101.372316916,1.524082625,101.461786916,1.434468625,58,14,82.471362759853
914,101.372316916,1.434468625,101.461786916,1.344854625,59,14,82.466536203209
915,101.372316916,1.344854625,101.461786916,1.255240625,60,14,82.4685596539616
916,101.461786916,6.721694625,101.551256916,6.632080625,0,15,82.2446439273842
917,101.461786916,6.632080625,101.551256916,6.542466625,1,15,82.1919726658504
918,101.461786916,6.542466625,101.551256916,6.452852625,2,15,82.1311955925286
919,101.461786916,6.452852625,101.551256916,6.363238625,3,15,82.0674214625908
920,101.461786916,6.363238625,101.551256916,6.273624625,4,15,82.0106743360573
921,101.461786916,6.273624625,101.551256916,6.184010625,5,15,81.9631258823099
922,101.461786916,6.184010625,101.551256916,6.094396625,6,15,81.9196553790692
923,101.461786916,6.094396625,101.551256916,6.004782625,7,15,81.8647636172956
924,101.461786916,6.004782625,101.551256916,5.915168625,8,15,81.783098348438
925,101.461786916,5.915168625,101.551256916,5.825554625,9,15,81.6600386529727
926,101.461786916,5.825554625,101.551256916,5.735940625,10,15,81.5022082536212
927,101.461786916,5.735940625,101.551256916,5.646326625,11,15,81.3161609062847
928,101.461786916,5.646326625,101.551256916,5.556712625,12,15,81.118144217216
929,101.461786916,5.556712625,101.551256916,5.467098625,13,15,80.9703131003671
930,101.461786916,5.467098625,101.551256916,5.377484625,14,15,80.8900287941943
931,101.461786916,5.377484625,101.551256916,5.287870625,15,15,80.8976135800192
932,101.461786916,5.287870625,101.551256916,5.198256625,16,15,80.9890722872925
933,101.461786916,5.198256625,101.551256916,5.108642625,17,15,81.1480790076552
934,101.461786916,5.108642625,101.551256916,5.019028625,18,15,81.3001210811185
935,101.461786916,5.019028625,101.551256916,4.929414625,19,15,81.4187234750486
936,101.461786916,4.929414625,101.551256916,4.839800625,20,15,81.508208206772
937,101.461786916,4.839800625,101.551256916,4.750186625,21,15,81.5752622679166
938,101.461786916,4.750186625,101.551256916,4.660572625,22,15,81.6197982786659
939,101.461786916,4.660572625,101.551256916,4.570958625,23,15,81.6424099264868
940,101.461786916,4.570958625,101.551256916,4.481344625,24,15,81.6068407553092
941,101.461786916,4.481344625,101.551256916,4.391730625,25,15,81.4626084583681
942,101.461786916,4.391730625,101.551256916,4.302116625,26,15,81.201782948609
943,101.461786916,4.302116625,101.551256916,4.212502625,27,15,80.8018259117182
944,101.461786916,4.212502625,101.551256916,4.122888625,28,15,80.2630025497299
945,101.461786916,4.122888625,101.551256916,4.033274625,29,15,79.5763650192673
946,101.461786916,4.033274625,101.551256916,3.943660625,30,15,78.7475032103352
947,101.461786916,3.943660625,101.551256916,3.854046625,31,15,77.7880025888614
948,101.461786916,3.854046625,101.551256916,3.764432625,32,15,76.7353466649255
949,101.461786916,3.764432625,101.551256916,3.674818625,33,15,75.7540924381413
950,101.461786916,3.674818625,101.551256916,3.585204625,34,15,75.3396797865729
951,101.461786916,3.585204625,101.551256916,3.495590625,35,15,75.1093105449668
952,101.461786916,3.495590625,101.551256916,3.405976625,36,15,74.9153794273338
953,101.461786916,3.405976625,101.551256916,3.316362625,37,15,74.7864125651534
954,101.461786916,3.316362625,101.551256916,3.226748625,38,15,74.7621462336738
955,101.461786916,3.226748625,101.551256916,3.137134625,39,15,74.8972723676846
