"id","left","top","right","bottom","row_index","col_index","Temp_17"
29,100.119736916,4.212502625,100.209206916,4.122888625,28,0,27.8975368512902
30,100.119736916,4.122888625,100.209206916,4.033274625,29,0,27.8920505291727
31,100.119736916,4.033274625,100.209206916,3.943660625,30,0,27.8838970138294
32,100.119736916,3.943660625,100.209206916,3.854046625,31,0,27.8734068988161
33,100.119736916,3.854046625,100.209206916,3.764432625,32,0,27.8617974650438
34,100.119736916,3.764432625,100.209206916,3.674818625,33,0,27.8502905301428
35,100.119736916,3.674818625,100.209206916,3.585204625,34,0,27.840030474765
36,100.119736916,3.585204625,100.209206916,3.495590625,35,0,27.8320599686412
37,100.119736916,3.495590625,100.209206916,3.405976625,36,0,27.8273252583874
38,100.119736916,3.405976625,100.209206916,3.316362625,37,0,27.8263957517182
39,100.119736916,3.316362625,100.209206916,3.226748625,38,0,27.8263957517182
40,100.119736916,3.226748625,100.209206916,3.137134625,39,0,27.8263957517182
41,100.119736916,3.137134625,100.209206916,3.047520625,40,0,27.8263957517182
42,100.119736916,3.047520625,100.209206916,2.957906625,41,0,27.8263957517182
43,100.119736916,2.957906625,100.209206916,2.868292625,42,0,27.8263957517182
44,100.119736916,2.868292625,100.209206916,2.778678625,43,0,27.8263957517182
45,100.119736916,2.778678625,100.209206916,2.689064625,44,0,27.8263957517182
46,100.119736916,2.689064625,100.209206916,2.599450625,45,0,27.8263957517182
47,100.119736916,2.599450625,100.209206916,2.509836625,46,0,27.8263957517182
48,100.119736916,2.509836625,100.209206916,2.420222625,47,0,27.8263957517182
49,100.119736916,2.420222625,100.209206916,2.330608625,48,0,27.8263957517182
50,100.119736916,2.330608625,100.209206916,2.240994625,49,0,27.8263957517182
51,100.119736916,2.240994625,100.209206916,2.151380625,50,0,27.8263957517182
52,100.119736916,2.151380625,100.209206916,2.061766625,51,0,27.8263957517182
53,100.119736916,2.061766625,100.209206916,1.972152625,52,0,27.8263957517182
54,100.119736916,1.972152625,100.209206916,1.882538625,53,0,27.8263957517182
55,100.119736916,1.882538625,100.209206916,1.792924625,54,0,27.8263957517182
56,100.119736916,1.792924625,100.209206916,1.703310625,55,0,27.8263957517182
57,100.119736916,1.703310625,100.209206916,1.613696625,56,0,27.8263957517182
58,100.119736916,1.613696625,100.209206916,1.524082625,57,0,27.8263957517182
59,100.119736916,1.524082625,100.209206916,1.434468625,58,0,27.8263957517182
60,100.119736916,1.434468625,100.209206916,1.344854625,59,0,27.8263957517182
61,100.119736916,1.344854625,100.209206916,1.255240625,60,0,27.8263957517182
62,100.209206916,6.721694625,100.298676916,6.632080625,0,1,27.9428780498884
63,100.209206916,6.632080625,100.298676916,6.542466625,1,1,27.9550977366762
64,100.209206916,6.542466625,100.298676916,6.452852625,2,1,27.9733985441854
65,100.209206916,6.452852625,100.298676916,6.363238625,3,1,27.9571674447121
66,100.209206916,6.363238625,100.298676916,6.273624625,4,1,27.9248793958909
67,100.209206916,6.273624625,100.298676916,6.184010625,5,1,27.9182295113805
68,100.209206916,6.184010625,100.298676916,6.094396625,6,1,27.9447079162505
69,100.209206916,6.094396625,100.298676916,6.004782625,7,1,28.0054763898976
70,100.209206916,6.004782625,100.298676916,5.915168625,8,1,28.0908566294707
71,100.209206916,5.915168625,100.298676916,5.825554625,9,1,28.1894960338177
72,100.209206916,5.825554625,100.298676916,5.735940625,10,1,28.2917912882177
73,100.209206916,5.735940625,100.298676916,5.646326625,11,1,28.3887371143082
74,100.209206916,5.646326625,100.298676916,5.556712625,12,1,28.4750451215268
75,100.209206916,5.556712625,100.298676916,5.467098625,13,1,28.5473451576121
76,100.209206916,5.467098625,100.298676916,5.377484625,14,1,28.6019724866673
77,100.209206916,5.377484625,100.298676916,5.287870625,15,1,28.5835802756047
78,100.209206916,5.287870625,100.298676916,5.198256625,16,1,28.4937976530935
79,100.209206916,5.198256625,100.298676916,5.108642625,17,1,28.3915553397392
80,100.209206916,5.108642625,100.298676916,5.019028625,18,1,28.2884077566222
81,100.209206916,5.019028625,100.298676916,4.929414625,19,1,28.1948614961928
82,100.209206916,4.929414625,100.298676916,4.839800625,20,1,28.1144256121637
83,100.209206916,4.839800625,100.298676916,4.750186625,21,1,28.0493927935787
84,100.209206916,4.750186625,100.298676916,4.660572625,22,1,28.0020076626517
85,100.209206916,4.660572625,100.298676916,4.570958625,23,1,27.9688015000172
86,100.209206916,4.570958625,100.298676916,4.481344625,24,1,27.9471973654282
87,100.209206916,4.481344625,100.298676916,4.391730625,25,1,27.9381556692713
88,100.209206916,4.391730625,100.298676916,4.302116625,26,1,27.9370093331429
89,100.209206916,4.302116625,100.298676916,4.212502625,27,1,27.9339219898312
90,100.209206916,4.212502625,100.298676916,4.122888625,28,1,27.9271807996386
91,100.209206916,4.122888625,100.298676916,4.033274625,29,1,27.9178316005269
92,100.209206916,4.033274625,100.298676916,3.943660625,30,1,27.9066925773696
93,100.209206916,3.943660625,100.298676916,3.854046625,31,1,27.8929346204832
94,100.209206916,3.854046625,100.298676916,3.764432625,32,1,27.877816315796
95,100.209206916,3.764432625,100.298676916,3.674818625,33,1,27.8627893827
96,100.209206916,3.674818625,100.298676916,3.585204625,34,1,27.8491184776208
97,100.209206916,3.585204625,100.298676916,3.495590625,35,1,27.8378960060616
98,100.209206916,3.495590625,100.298676916,3.405976625,36,1,27.8300791985463
99,100.209206916,3.405976625,100.298676916,3.316362625,37,1,27.8265260589046
100,100.209206916,3.316362625,100.298676916,3.226748625,38,1,27.8263957517182
101,100.209206916,3.226748625,100.298676916,3.137134625,39,1,27.8263957517182
102,100.209206916,3.137134625,100.298676916,3.047520625,40,1,27.8263957517182
103,100.209206916,3.047520625,100.298676916,2.957906625,41,1,27.8263957517182
104,100.209206916,2.957906625,100.298676916,2.868292625,42,1,27.8263957517182
105,100.209206916,2.868292625,100.298676916,2.778678625,43,1,27.8263957517182
106,100.209206916,2.778678625,100.298676916,2.689064625,44,1,27.8263957517182
107,100.209206916,2.689064625,100.298676916,2.599450625,45,1,27.8263957517182
108,100.209206916,2.599450625,100.298676916,2.509836625,46,1,27.8263957517182
109,100.209206916,2.509836625,100.298676916,2.420222625,47,1,27.8263957517182
110,100.209206916,2.420222625,100.298676916,2.330608625,48,1,27.8263957517182
111,100.209206916,2.330608625,100.298676916,2.240994625,49,1,27.8263957517182
112,100.209206916,2.240994625,100.298676916,2.151380625,50,1,27.8263957517182
113,100.209206916,2.151380625,100.298676916,2.061766625,51,1,27.8263957517182
114,100.209206916,2.061766625,100.298676916,1.972152625,52,1,27.8263957517182
115,100.209206916,1.972152625,100.298676916,1.882538625,53,1,27.8263957517182
116,100.209206916,1.882538625,100.298676916,1.792924625,54,1,27.8263957517182
117,100.209206916,1.792924625,100.298676916,1.703310625,55,1,27.8263957517182
118,100.209206916,1.703310625,100.298676916,1.613696625,56,1,27.8263957517182
119,100.209206916,1.613696625,100.298676916,1.524082625,57,1,27.8263957517182
120,100.209206916,1.524082625,100.298676916,1.434468625,58,1,27.8263957517182
121,100.209206916,1.434468625,100.298676916,1.344854625,59,1,27.8263957517182
122,100.209206916,1.344854625,100.298676916,1.255240625,60,1,27.8263957517182
123,100.298676916,6.721694625,100.388146916,6.632080625,0,2,27.9298616898619
124,100.298676916,6.632080625,100.388146916,6.542466625,1,2,27.9365567027302
125,100.298676916,6.542466625,100.388146916,6.452852625,2,2,27.9415020659889
126,100.298676916,6.452852625,100.388146916,6.363238625,3,2,27.9294949905622
127,100.298676916,6.363238625,100.388146916,6.273624625,4,2,27.9071075666149
128,100.298676916,6.273624625,100.388146916,6.184010625,5,2,27.902159930594
129,100.298676916,6.184010625,100.388146916,6.094396625,6,2,27.9313035917023
130,100.298676916,6.094396625,100.388146916,6.004782625,7,2,28.0101382380519
131,100.298676916,6.004782625,100.388146916,5.915168625,8,2,28.1138920638186
132,100.298676916,5.915168625,100.388146916,5.825554625,9,2,28.229538372005
133,100.298676916,5.825554625,100.388146916,5.735940625,10,2,28.3482478309193
134,100.298676916,5.735940625,100.388146916,5.646326625,11,2,28.4593136156238
135,100.298676916,5.646326625,100.388146916,5.556712625,12,2,28.5523320431572
136,100.298676916,5.556712625,100.388146916,5.467098625,13,2,28.6242687684165
137,100.298676916,5.467098625,100.388146916,5.377484625,14,2,28.6691014642595
138,100.298676916,5.377484625,100.388146916,5.287870625,15,2,28.643300046998
139,100.298676916,5.287870625,100.388146916,5.198256625,16,2,28.5533468787305
140,100.298676916,5.198256625,100.388146916,5.108642625,17,2,28.445661888931
141,100.298676916,5.108642625,100.388146916,5.019028625,18,2,28.3391346024504
142,100.298676916,5.019028625,100.388146916,4.929414625,19,2,28.2435408102396
143,100.298676916,4.929414625,100.388146916,4.839800625,20,2,28.1611732296155
144,100.298676916,4.839800625,100.388146916,4.750186625,21,2,28.09399722472
145,100.298676916,4.750186625,100.388146916,4.660572625,22,2,28.0442169912349
146,100.298676916,4.660572625,100.388146916,4.570958625,23,2,28.0105686647103
147,100.298676916,4.570958625,100.388146916,4.481344625,24,2,27.9883802622161
148,100.298676916,4.481344625,100.388146916,4.391730625,25,2,27.9786372778555
149,100.298676916,4.391730625,100.388146916,4.302116625,26,2,27.9775731552139
150,100.298676916,4.302116625,100.388146916,4.212502625,27,2,27.9729021616396
151,100.298676916,4.212502625,100.388146916,4.122888625,28,2,27.9625438631145
152,100.298676916,4.122888625,100.388146916,4.033274625,29,2,27.9477511500239
153,100.298676916,4.033274625,100.388146916,3.943660625,30,2,27.9311130142096
154,100.298676916,3.943660625,100.388146916,3.854046625,31,2,27.9134822413986
155,100.298676916,3.854046625,100.388146916,3.764432625,32,2,27.8945128402475
156,100.298676916,3.764432625,100.388146916,3.674818625,33,2,27.8758463953327
157,100.298676916,3.674818625,100.388146916,3.585204625,34,2,27.8588799658808
158,100.298676916,3.585204625,100.388146916,3.495590625,35,2,27.8448287562569
159,100.298676916,3.495590625,100.388146916,3.405976625,36,2,27.8344089783325
160,100.298676916,3.405976625,100.388146916,3.316362625,37,2,27.8282950842189
161,100.298676916,3.316362625,100.388146916,3.226748625,38,2,27.8268962322779
162,100.298676916,3.226748625,100.388146916,3.137134625,39,2,27.8266306789468
163,100.298676916,3.137134625,100.388146916,3.047520625,40,2,27.826413153744
164,100.298676916,3.047520625,100.388146916,2.957906625,41,2,27.8263957517182
165,100.298676916,2.957906625,100.388146916,2.868292625,42,2,27.8263957517182
166,100.298676916,2.868292625,100.388146916,2.778678625,43,2,27.8263957517182
167,100.298676916,2.778678625,100.388146916,2.689064625,44,2,27.8263957517182
168,100.298676916,2.689064625,100.388146916,2.599450625,45,2,27.8263957517182
169,100.298676916,2.599450625,100.388146916,2.509836625,46,2,27.8263957517182
170,100.298676916,2.509836625,100.388146916,2.420222625,47,2,27.8263957517182
171,100.298676916,2.420222625,100.388146916,2.330608625,48,2,27.8263957517182
172,100.298676916,2.330608625,100.388146916,2.240994625,49,2,27.8263957517182
173,100.298676916,2.240994625,100.388146916,2.151380625,50,2,27.8263957517182
174,100.298676916,2.151380625,100.388146916,2.061766625,51,2,27.8263957517182
175,100.298676916,2.061766625,100.388146916,1.972152625,52,2,27.8263957517182
176,100.298676916,1.972152625,100.388146916,1.882538625,53,2,27.8263957517182
177,100.298676916,1.882538625,100.388146916,1.792924625,54,2,27.8263957517182
178,100.298676916,1.792924625,100.388146916,1.703310625,55,2,27.8263957517182
179,100.298676916,1.703310625,100.388146916,1.613696625,56,2,27.8263957517182
180,100.298676916,1.613696625,100.388146916,1.524082625,57,2,27.8263957517182
181,100.298676916,1.524082625,100.388146916,1.434468625,58,2,27.8263957517182
182,100.298676916,1.434468625,100.388146916,1.344854625,59,2,27.8263957517182
183,100.298676916,1.344854625,100.388146916,1.255240625,60,2,27.8263957517182
184,100.388146916,6.721694625,100.477616916,6.632080625,0,3,27.9106720521441
185,100.388146916,6.632080625,100.477616916,6.542466625,1,3,27.9110063521648
186,100.388146916,6.542466625,100.477616916,6.452852625,2,3,27.9093141959059
187,100.388146916,6.452852625,100.477616916,6.363238625,3,3,27.8998745807417
188,100.388146916,6.363238625,100.477616916,6.273624625,4,3,27.8868080229803
189,100.388146916,6.273624625,100.477616916,6.184010625,5,3,27.8876893293726
190,100.388146916,6.184010625,100.477616916,6.094396625,6,3,27.9170247723343
191,100.388146916,6.094396625,100.477616916,6.004782625,7,3,28.0125462854582
192,100.388146916,6.004782625,100.477616916,5.915168625,8,3,28.1276050963048
193,100.388146916,5.915168625,100.477616916,5.825554625,9,3,28.2551366347017
194,100.388146916,5.825554625,100.477616916,5.735940625,10,3,28.3891047496042
195,100.388146916,5.735940625,100.477616916,5.646326625,11,3,28.5160750413381
196,100.388146916,5.646326625,100.477616916,5.556712625,12,3,28.6065509849783
197,100.388146916,5.556712625,100.477616916,5.467098625,13,3,28.6651694345353
198,100.388146916,5.467098625,100.477616916,5.377484625,14,3,28.6966970646223
199,100.388146916,5.377484625,100.477616916,5.287870625,15,3,28.6586513228433
200,100.388146916,5.287870625,100.477616916,5.198256625,16,3,28.575452403419
201,100.388146916,5.198256625,100.477616916,5.108642625,17,3,28.4728783809686
202,100.388146916,5.108642625,100.477616916,5.019028625,18,3,28.3709906148757
203,100.388146916,5.019028625,100.477616916,4.929414625,19,3,28.2790069153865
204,100.388146916,4.929414625,100.477616916,4.839800625,20,3,28.1991456297317
205,100.388146916,4.839800625,100.477616916,4.750186625,21,3,28.1332208489154
206,100.388146916,4.750186625,100.477616916,4.660572625,22,3,28.0837202546271
207,100.388146916,4.660572625,100.477616916,4.570958625,23,3,28.0510631530513
208,100.388146916,4.570958625,100.477616916,4.481344625,24,3,28.0301486603422
209,100.388146916,4.481344625,100.477616916,4.391730625,25,3,28.0217130969793
210,100.388146916,4.391730625,100.477616916,4.302116625,26,3,28.0220809385827
211,100.388146916,4.302116625,100.477616916,4.212502625,27,3,28.0166086284147
212,100.388146916,4.212502625,100.477616916,4.122888625,28,3,28.0024854976322
213,100.388146916,4.122888625,100.477616916,4.033274625,29,3,27.9813000973058
214,100.388146916,4.033274625,100.477616916,3.943660625,30,3,27.9571274770451
215,100.388146916,3.943660625,100.477616916,3.854046625,31,3,27.9335724358358
216,100.388146916,3.854046625,100.477616916,3.764432625,32,3,27.9107697749153
217,100.388146916,3.764432625,100.477616916,3.674818625,33,3,27.8895467050736
218,100.388146916,3.674818625,100.477616916,3.585204625,34,3,27.8706849351799
219,100.388146916,3.585204625,100.477616916,3.495590625,35,3,27.8548105712182
220,100.388146916,3.495590625,100.477616916,3.405976625,36,3,27.8424807531241
221,100.388146916,3.405976625,100.477616916,3.316362625,37,3,27.8342753482664
222,100.388146916,3.316362625,100.477616916,3.226748625,38,3,27.8308517637096
223,100.388146916,3.226748625,100.477616916,3.137134625,39,3,27.8299036504792
224,100.388146916,3.137134625,100.477616916,3.047520625,40,3,27.8286377409971
225,100.388146916,3.047520625,100.477616916,2.957906625,41,3,27.8273780921642
226,100.388146916,2.957906625,100.477616916,2.868292625,42,3,27.826527430846
227,100.388146916,2.868292625,100.477616916,2.778678625,43,3,27.8263957517182
228,100.388146916,2.778678625,100.477616916,2.689064625,44,3,27.8263957517182
229,100.388146916,2.689064625,100.477616916,2.599450625,45,3,27.8263957517182
230,100.388146916,2.599450625,100.477616916,2.509836625,46,3,27.8263957517182
231,100.388146916,2.509836625,100.477616916,2.420222625,47,3,27.8263957517182
232,100.388146916,2.420222625,100.477616916,2.330608625,48,3,27.8263957517182
233,100.388146916,2.330608625,100.477616916,2.240994625,49,3,27.8263957517182
234,100.388146916,2.240994625,100.477616916,2.151380625,50,3,27.8263957517182
235,100.388146916,2.151380625,100.477616916,2.061766625,51,3,27.8263957517182
236,100.388146916,2.061766625,100.477616916,1.972152625,52,3,27.8263957517182
237,100.388146916,1.972152625,100.477616916,1.882538625,53,3,27.8263957517182
238,100.388146916,1.882538625,100.477616916,1.792924625,54,3,27.8263957517182
239,100.388146916,1.792924625,100.477616916,1.703310625,55,3,27.8263957517182
240,100.388146916,1.703310625,100.477616916,1.613696625,56,3,27.8263957517182
241,100.388146916,1.613696625,100.477616916,1.524082625,57,3,27.8263957517182
242,100.388146916,1.524082625,100.477616916,1.434468625,58,3,27.8263957517182
243,100.388146916,1.434468625,100.477616916,1.344854625,59,3,27.8263957517182
244,100.388146916,1.344854625,100.477616916,1.255240625,60,3,27.8263957517182
245,100.477616916,6.721694625,100.567086916,6.632080625,0,4,27.8903831662992
246,100.477616916,6.632080625,100.567086916,6.542466625,1,4,27.8867091187429
247,100.477616916,6.542466625,100.567086916,6.452852625,2,4,27.883057217186
248,100.477616916,6.452852625,100.567086916,6.363238625,3,4,27.8770718257708
249,100.477616916,6.363238625,100.567086916,6.273624625,4,4,27.8729792772546
250,100.477616916,6.273624625,100.567086916,6.184010625,5,4,27.8871583271988
251,100.477616916,6.184010625,100.567086916,6.094396625,6,4,27.9328840039096
252,100.477616916,6.094396625,100.567086916,6.004782625,7,4,28.0177714397342
253,100.477616916,6.004782625,100.567086916,5.915168625,8,4,28.1297201722562
254,100.477616916,5.915168625,100.567086916,5.825554625,9,4,28.2586150041016
255,100.477616916,5.825554625,100.567086916,5.735940625,10,4,28.4001350351114
256,100.477616916,5.735940625,100.567086916,5.646326625,11,4,28.5518665645568
257,100.477616916,5.646326625,100.567086916,5.556712625,12,4,28.6232449640718
258,100.477616916,5.556712625,100.567086916,5.467098625,13,4,28.6643872537478
259,100.477616916,5.467098625,100.567086916,5.377484625,14,4,28.6844388732053
260,100.477616916,5.377484625,100.567086916,5.287870625,15,4,28.6468246834771
261,100.477616916,5.287870625,100.567086916,5.198256625,16,4,28.5677756149127
262,100.477616916,5.198256625,100.567086916,5.108642625,17,4,28.4738020011277
263,100.477616916,5.108642625,100.567086916,5.019028625,18,4,28.382013835164
264,100.477616916,5.019028625,100.567086916,4.929414625,19,4,28.2990724630716
265,100.477616916,4.929414625,100.567086916,4.839800625,20,4,28.2261469731111
266,100.477616916,4.839800625,100.567086916,4.750186625,21,4,28.1645207452248
267,100.477616916,4.750186625,100.567086916,4.660572625,22,4,28.1174630573148
268,100.477616916,4.660572625,100.567086916,4.570958625,23,4,28.0870822277313
269,100.477616916,4.570958625,100.567086916,4.481344625,24,4,28.0689748698364
270,100.477616916,4.481344625,100.567086916,4.391730625,25,4,28.0641312089757
271,100.477616916,4.391730625,100.567086916,4.302116625,26,4,28.0677720212422
272,100.477616916,4.302116625,100.567086916,4.212502625,27,4,28.0632910016933
273,100.477616916,4.212502625,100.567086916,4.122888625,28,4,28.0451040333906
274,100.477616916,4.122888625,100.567086916,4.033274625,29,4,28.0157603609016
275,100.477616916,4.033274625,100.567086916,3.943660625,30,4,27.9829214266479
276,100.477616916,3.943660625,100.567086916,3.854046625,31,4,27.9532713087382
277,100.477616916,3.854046625,100.567086916,3.764432625,32,4,27.9272807763643
278,100.477616916,3.764432625,100.567086916,3.674818625,33,4,27.904494213916
279,100.477616916,3.674818625,100.567086916,3.585204625,34,4,27.8843883009961
280,100.477616916,3.585204625,100.567086916,3.495590625,35,4,27.8673234212245
281,100.477616916,3.495590625,100.567086916,3.405976625,36,4,27.8536788196901
282,100.477616916,3.405976625,100.567086916,3.316362625,37,4,27.8439127028314
283,100.477616916,3.316362625,100.567086916,3.226748625,38,4,27.8386840390494
284,100.477616916,3.226748625,100.567086916,3.137134625,39,4,27.8369334411399
285,100.477616916,3.137134625,100.567086916,3.047520625,40,4,27.8345940004398
286,100.477616916,3.047520625,100.567086916,2.957906625,41,4,27.8317977316261
287,100.477616916,2.957906625,100.567086916,2.868292625,42,4,27.829065659887
288,100.477616916,2.868292625,100.567086916,2.778678625,43,4,27.8270682104901
289,100.477616916,2.778678625,100.567086916,2.689064625,44,4,27.8263957517182
290,100.477616916,2.689064625,100.567086916,2.599450625,45,4,27.8263957517182
291,100.477616916,2.599450625,100.567086916,2.509836625,46,4,27.8263957517182
292,100.477616916,2.509836625,100.567086916,2.420222625,47,4,27.8263957517182
293,100.477616916,2.420222625,100.567086916,2.330608625,48,4,27.8263957517182
294,100.477616916,2.330608625,100.567086916,2.240994625,49,4,27.8263957517182
295,100.477616916,2.240994625,100.567086916,2.151380625,50,4,27.8263957517182
296,100.477616916,2.151380625,100.567086916,2.061766625,51,4,27.8263957517182
297,100.477616916,2.061766625,100.567086916,1.972152625,52,4,27.8263957517182
298,100.477616916,1.972152625,100.567086916,1.882538625,53,4,27.8263957517182
299,100.477616916,1.882538625,100.567086916,1.792924625,54,4,27.8263957517182
300,100.477616916,1.792924625,100.567086916,1.703310625,55,4,27.8263957517182
301,100.477616916,1.703310625,100.567086916,1.613696625,56,4,27.8263957517182
302,100.477616916,1.613696625,100.567086916,1.524082625,57,4,27.8263957517182
303,100.477616916,1.524082625,100.567086916,1.434468625,58,4,27.8263957517182
304,100.477616916,1.434468625,100.567086916,1.344854625,59,4,27.8263957517182
305,100.477616916,1.344854625,100.567086916,1.255240625,60,4,27.8263957517182
306,100.567086916,6.721694625,100.656556916,6.632080625,0,5,27.8719670071123
307,100.567086916,6.632080625,100.656556916,6.542466625,1,5,27.866103013848
308,100.567086916,6.542466625,100.656556916,6.452852625,2,5,27.8623872583483
309,100.567086916,6.452852625,100.656556916,6.363238625,3,5,27.8600547218425
310,100.567086916,6.363238625,100.656556916,6.273624625,4,5,27.8632488027954
311,100.567086916,6.273624625,100.656556916,6.184010625,5,5,27.8848405397806
312,100.567086916,6.184010625,100.656556916,6.094396625,6,5,27.9342084156262
313,100.567086916,6.094396625,100.656556916,6.004782625,7,5,28.0126814979092
314,100.567086916,6.004782625,100.656556916,5.915168625,8,5,28.1150686835309
315,100.567086916,5.915168625,100.656556916,5.825554625,9,5,28.2338221304751
316,100.567086916,5.825554625,100.656556916,5.735940625,10,5,28.3624899548771
317,100.567086916,5.735940625,100.656556916,5.646326625,11,5,28.4859377609743
318,100.567086916,5.646326625,100.656556916,5.556712625,12,5,28.5656488048804
319,100.567086916,5.556712625,100.656556916,5.467098625,13,5,28.6125013102701
320,100.567086916,5.467098625,100.656556916,5.377484625,14,5,28.6395908122644
321,100.567086916,5.377484625,100.656556916,5.287870625,15,5,28.6016953326354
322,100.567086916,5.287870625,100.656556916,5.198256625,16,5,28.5297062183757
323,100.567086916,5.198256625,100.656556916,5.108642625,17,5,28.4487373092962
324,100.567086916,5.108642625,100.656556916,5.019028625,18,5,28.3719104980206
325,100.567086916,5.019028625,100.656556916,4.929414625,19,5,28.3032670179126
326,100.567086916,4.929414625,100.656556916,4.839800625,20,5,28.2416740693184
327,100.567086916,4.839800625,100.656556916,4.750186625,21,5,28.1863814872209
328,100.567086916,4.750186625,100.656556916,4.660572625,22,5,28.1427759276526
329,100.567086916,4.660572625,100.656556916,4.570958625,23,5,28.1153550631675
330,100.567086916,4.570958625,100.656556916,4.481344625,24,5,28.1008855481084
331,100.567086916,4.481344625,100.656556916,4.391730625,25,5,28.1011716703505
332,100.567086916,4.391730625,100.656556916,4.302116625,26,5,28.1098392852489
333,100.567086916,4.302116625,100.656556916,4.212502625,27,5,28.1108562762744
334,100.567086916,4.212502625,100.656556916,4.122888625,28,5,28.0874483463119
335,100.567086916,4.122888625,100.656556916,4.033274625,29,5,28.0464761529544
336,100.567086916,4.033274625,100.656556916,3.943660625,30,5,28.0060226119441
337,100.567086916,3.943660625,100.656556916,3.854046625,31,5,27.9728451381721
338,100.567086916,3.854046625,100.656556916,3.764432625,32,5,27.9456879545279
339,100.567086916,3.764432625,100.656556916,3.674818625,33,5,27.9222895530948
340,100.567086916,3.674818625,100.656556916,3.585204625,34,5,27.901443114944
341,100.567086916,3.585204625,100.656556916,3.495590625,35,5,27.8828041528436
342,100.567086916,3.495590625,100.656556916,3.405976625,36,5,27.8679104148168
343,100.567086916,3.405976625,100.656556916,3.316362625,37,5,27.8580243029803
344,100.567086916,3.316362625,100.656556916,3.226748625,38,5,27.8525211712881
345,100.567086916,3.226748625,100.656556916,3.137134625,39,5,27.8503189309375
346,100.567086916,3.137134625,100.656556916,3.047520625,40,5,27.8470754946963
347,100.567086916,3.047520625,100.656556916,2.957906625,41,5,27.8426363508163
348,100.567086916,2.957906625,100.656556916,2.868292625,42,5,27.8375529040623
349,100.567086916,2.868292625,100.656556916,2.778678625,43,5,27.8326188782816
350,100.567086916,2.778678625,100.656556916,2.689064625,44,5,27.8287095281927
351,100.567086916,2.689064625,100.656556916,2.599450625,45,5,27.8267546498959
352,100.567086916,2.599450625,100.656556916,2.509836625,46,5,27.8264459290021
353,100.567086916,2.509836625,100.656556916,2.420222625,47,5,27.8263957517182
354,100.567086916,2.420222625,100.656556916,2.330608625,48,5,27.8263957517182
355,100.567086916,2.330608625,100.656556916,2.240994625,49,5,27.8263957517182
356,100.567086916,2.240994625,100.656556916,2.151380625,50,5,27.8263957517182
357,100.567086916,2.151380625,100.656556916,2.061766625,51,5,27.8263957517182
358,100.567086916,2.061766625,100.656556916,1.972152625,52,5,27.8263957517182
359,100.567086916,1.972152625,100.656556916,1.882538625,53,5,27.8263957517182
360,100.567086916,1.882538625,100.656556916,1.792924625,54,5,27.8263957517182
361,100.567086916,1.792924625,100.656556916,1.703310625,55,5,27.8263957517182
362,100.567086916,1.703310625,100.656556916,1.613696625,56,5,27.8263957517182
363,100.567086916,1.613696625,100.656556916,1.524082625,57,5,27.8263957517182
364,100.567086916,1.524082625,100.656556916,1.434468625,58,5,27.8263957517182
365,100.567086916,1.434468625,100.656556916,1.344854625,59,5,27.8263957517182
366,100.567086916,1.344854625,100.656556916,1.255240625,60,5,27.8263957517182
367,100.656556916,6.721694625,100.746026916,6.632080625,0,6,27.8566041570395
