"id","left","top","right","bottom","row_index","col_index","Wind_17"
37,100.119736916,3.495590625,100.209206916,3.405976625,36,0,12.5769454096083
38,100.119736916,3.405976625,100.209206916,3.316362625,37,0,12.7912855032215
39,100.119736916,3.316362625,100.209206916,3.226748625,38,0,12.976650444006
40,100.119736916,3.226748625,100.209206916,3.137134625,39,0,13.127079016426
41,100.119736916,3.137134625,100.209206916,3.047520625,40,0,13.2425230374957
42,100.119736916,3.047520625,100.209206916,2.957906625,41,0,13.3237628266878
43,100.119736916,2.957906625,100.209206916,2.868292625,42,0,13.3789298096581
44,100.119736916,2.868292625,100.209206916,2.778678625,43,0,13.4288827063024
45,100.119736916,2.778678625,100.209206916,2.689064625,44,0,13.4680674417327
46,100.119736916,2.689064625,100.209206916,2.599450625,45,0,13.4938815193222
47,100.119736916,2.599450625,100.209206916,2.509836625,46,0,13.50877721941
48,100.119736916,2.509836625,100.209206916,2.420222625,47,0,13.5150779108541
49,100.119736916,2.420222625,100.209206916,2.330608625,48,0,13.5149405698538
50,100.119736916,2.330608625,100.209206916,2.240994625,49,0,13.511779519487
51,100.119736916,2.240994625,100.209206916,2.151380625,50,0,13.5223001124982
52,100.119736916,2.151380625,100.209206916,2.061766625,51,0,13.5490497047389
53,100.119736916,2.061766625,100.209206916,1.972152625,52,0,13.5932327313065
54,100.119736916,1.972152625,100.209206916,1.882538625,53,0,13.6554420882165
55,100.119736916,1.882538625,100.209206916,1.792924625,54,0,13.7289460180158
56,100.119736916,1.792924625,100.209206916,1.703310625,55,0,13.8050067446394
57,100.119736916,1.703310625,100.209206916,1.613696625,56,0,13.869958560715
58,100.119736916,1.613696625,100.209206916,1.524082625,57,0,13.9161520649677
59,100.119736916,1.524082625,100.209206916,1.434468625,58,0,13.9387757743311
60,100.119736916,1.434468625,100.209206916,1.344854625,59,0,13.9386111498287
61,100.119736916,1.344854625,100.209206916,1.255240625,60,0,13.9373922544208
62,100.209206916,6.721694625,100.298676916,6.632080625,0,1,12.2603427880909
63,100.209206916,6.632080625,100.298676916,6.542466625,1,1,12.2746679227601
64,100.209206916,6.542466625,100.298676916,6.452852625,2,1,12.298654551074
65,100.209206916,6.452852625,100.298676916,6.363238625,3,1,12.6263747322694
66,100.209206916,6.363238625,100.298676916,6.273624625,4,1,13.1409596476602
67,100.209206916,6.273624625,100.298676916,6.184010625,5,1,13.6534667968551
68,100.209206916,6.184010625,100.298676916,6.094396625,6,1,14.1460730187756
69,100.209206916,6.094396625,100.298676916,6.004782625,7,1,14.5826869878337
70,100.209206916,6.004782625,100.298676916,5.915168625,8,1,14.9650796488175
71,100.209206916,5.915168625,100.298676916,5.825554625,9,1,15.3047361476362
72,100.209206916,5.825554625,100.298676916,5.735940625,10,1,15.6064063156822
73,100.209206916,5.735940625,100.298676916,5.646326625,11,1,15.8706277493273
74,100.209206916,5.646326625,100.298676916,5.556712625,12,1,16.0935282129284
75,100.209206916,5.556712625,100.298676916,5.467098625,13,1,16.2645150338552
76,100.209206916,5.467098625,100.298676916,5.377484625,14,1,16.3619403202437
77,100.209206916,5.377484625,100.298676916,5.287870625,15,1,16.1635719102435
78,100.209206916,5.287870625,100.298676916,5.198256625,16,1,15.6740927883662
79,100.209206916,5.198256625,100.298676916,5.108642625,17,1,15.1409092362926
80,100.209206916,5.108642625,100.298676916,5.019028625,18,1,14.6099189333043
81,100.209206916,5.019028625,100.298676916,4.929414625,19,1,14.0956984595803
82,100.209206916,4.929414625,100.298676916,4.839800625,20,1,13.6055025813404
83,100.209206916,4.839800625,100.298676916,4.750186625,21,1,13.1442493313573
84,100.209206916,4.750186625,100.298676916,4.660572625,22,1,12.7145606911204
85,100.209206916,4.660572625,100.298676916,4.570958625,23,1,12.3178313209273
86,100.209206916,4.570958625,100.298676916,4.481344625,24,1,11.9713039741551
87,100.209206916,4.481344625,100.298676916,4.391730625,25,1,11.7028768199256
88,100.209206916,4.391730625,100.298676916,4.302116625,26,1,11.5382955128459
89,100.209206916,4.302116625,100.298676916,4.212502625,27,1,11.4621732086393
90,100.209206916,4.212502625,100.298676916,4.122888625,28,1,11.4454153076025
91,100.209206916,4.122888625,100.298676916,4.033274625,29,1,11.4865862475477
92,100.209206916,4.033274625,100.298676916,3.943660625,30,1,11.5775415220236
93,100.209206916,3.943660625,100.298676916,3.854046625,31,1,11.7163699573358
94,100.209206916,3.854046625,100.298676916,3.764432625,32,1,11.8886054602405
95,100.209206916,3.764432625,100.298676916,3.674818625,33,1,12.0812580739007
96,100.209206916,3.674818625,100.298676916,3.585204625,34,1,12.284018426674
97,100.209206916,3.585204625,100.298676916,3.495590625,35,1,12.4936745195038
98,100.209206916,3.495590625,100.298676916,3.405976625,36,1,12.7087140414187
99,100.209206916,3.405976625,100.298676916,3.316362625,37,1,12.922379154803
100,100.209206916,3.316362625,100.298676916,3.226748625,38,1,13.1106038373486
101,100.209206916,3.226748625,100.298676916,3.137134625,39,1,13.2603901151177
102,100.209206916,3.137134625,100.298676916,3.047520625,40,1,13.3704213124059
103,100.209206916,3.047520625,100.298676916,2.957906625,41,1,13.4422961472498
104,100.209206916,2.957906625,100.298676916,2.868292625,42,1,13.4803760332622
105,100.209206916,2.868292625,100.298676916,2.778678625,43,1,13.5048370120775
106,100.209206916,2.778678625,100.298676916,2.689064625,44,1,13.5243590683371
107,100.209206916,2.689064625,100.298676916,2.599450625,45,1,13.5302544785483
108,100.209206916,2.599450625,100.298676916,2.509836625,46,1,13.5245140510924
109,100.209206916,2.509836625,100.298676916,2.420222625,47,1,13.5097290596112
110,100.209206916,2.420222625,100.298676916,2.330608625,48,1,13.4883124685121
111,100.209206916,2.330608625,100.298676916,2.240994625,49,1,13.4624412231964
112,100.209206916,2.240994625,100.298676916,2.151380625,50,1,13.4533277524304
113,100.209206916,2.151380625,100.298676916,2.061766625,51,1,13.467981740082
114,100.209206916,2.061766625,100.298676916,1.972152625,52,1,13.5002780872091
115,100.209206916,1.972152625,100.298676916,1.882538625,53,1,13.551273557517
116,100.209206916,1.882538625,100.298676916,1.792924625,54,1,13.6220192958558
117,100.209206916,1.792924625,100.298676916,1.703310625,55,1,13.706396413327
118,100.209206916,1.703310625,100.298676916,1.613696625,56,1,13.7925896126619
119,100.209206916,1.613696625,100.298676916,1.524082625,57,1,13.8664842439006
120,100.209206916,1.524082625,100.298676916,1.434468625,58,1,13.9167826680869
121,100.209206916,1.434468625,100.298676916,1.344854625,59,1,13.9406273754784
122,100.209206916,1.344854625,100.298676916,1.255240625,60,1,13.9385468098639
123,100.298676916,6.721694625,100.388146916,6.632080625,0,2,12.3438866193655
124,100.298676916,6.632080625,100.388146916,6.542466625,1,2,12.3963398679271
125,100.298676916,6.542466625,100.388146916,6.452852625,2,2,12.5225944878311
126,100.298676916,6.452852625,100.388146916,6.363238625,3,2,12.8221733497887
127,100.298676916,6.363238625,100.388146916,6.273624625,4,2,13.2730924492654
128,100.298676916,6.273624625,100.388146916,6.184010625,5,2,13.7761996329663
129,100.298676916,6.184010625,100.388146916,6.094396625,6,2,14.2662941732773
130,100.298676916,6.094396625,100.388146916,6.004782625,7,2,14.6716807707612
131,100.298676916,6.004782625,100.388146916,5.915168625,8,2,15.0267408373248
132,100.298676916,5.915168625,100.388146916,5.825554625,9,2,15.3461084803024
133,100.298676916,5.825554625,100.388146916,5.735940625,10,2,15.631955603868
134,100.298676916,5.735940625,100.388146916,5.646326625,11,2,15.88507858023
135,100.298676916,5.646326625,100.388146916,5.556712625,12,2,16.1018761224572
136,100.298676916,5.556712625,100.388146916,5.467098625,13,2,16.2635844316429
137,100.298676916,5.467098625,100.388146916,5.377484625,14,2,16.3138286103447
138,100.298676916,5.377484625,100.388146916,5.287870625,15,2,16.0734883745103
139,100.298676916,5.287870625,100.388146916,5.198256625,16,2,15.5826663565003
140,100.298676916,5.198256625,100.388146916,5.108642625,17,2,15.0474810166061
141,100.298676916,5.108642625,100.388146916,5.019028625,18,2,14.5143338409284
142,100.298676916,5.019028625,100.388146916,4.929414625,19,2,13.9988300910611
143,100.298676916,4.929414625,100.388146916,4.839800625,20,2,13.5101618786924
144,100.298676916,4.839800625,100.388146916,4.750186625,21,2,13.0531850727992
145,100.298676916,4.750186625,100.388146916,4.660572625,22,2,12.6284203719652
146,100.298676916,4.660572625,100.388146916,4.570958625,23,2,12.2455286779771
147,100.298676916,4.570958625,100.388146916,4.481344625,24,2,11.9332042867812
148,100.298676916,4.481344625,100.388146916,4.391730625,25,2,11.7044259171133
149,100.298676916,4.391730625,100.388146916,4.302116625,26,2,11.5620930408562
150,100.298676916,4.302116625,100.388146916,4.212502625,27,2,11.4800814105191
151,100.298676916,4.212502625,100.388146916,4.122888625,28,2,11.4741693323852
152,100.298676916,4.122888625,100.388146916,4.033274625,29,2,11.5481837703301
153,100.298676916,4.033274625,100.388146916,3.943660625,30,2,11.6919243367984
154,100.298676916,3.943660625,100.388146916,3.854046625,31,2,11.8810575791995
155,100.298676916,3.854046625,100.388146916,3.764432625,32,2,12.0936034644018
156,100.298676916,3.764432625,100.388146916,3.674818625,33,2,12.3126138236915
157,100.298676916,3.674818625,100.388146916,3.585204625,34,2,12.5300098033831
158,100.298676916,3.585204625,100.388146916,3.495590625,35,2,12.7433455537678
159,100.298676916,3.495590625,100.388146916,3.405976625,36,2,12.9519619448961
160,100.298676916,3.405976625,100.388146916,3.316362625,37,2,13.1518224169832
161,100.298676916,3.316362625,100.388146916,3.226748625,38,2,13.3192938390199
162,100.298676916,3.226748625,100.388146916,3.137134625,39,2,13.4524120111662
163,100.298676916,3.137134625,100.388146916,3.047520625,40,2,13.5518992399137
164,100.298676916,3.047520625,100.388146916,2.957906625,41,2,13.6099553548293
165,100.298676916,2.957906625,100.388146916,2.868292625,42,2,13.6298504407606
166,100.298676916,2.868292625,100.388146916,2.778678625,43,2,13.6273640767154
167,100.298676916,2.778678625,100.388146916,2.689064625,44,2,13.6204200000402
168,100.298676916,2.689064625,100.388146916,2.599450625,45,2,13.6033734542877
169,100.298676916,2.599450625,100.388146916,2.509836625,46,2,13.5742106156341
170,100.298676916,2.509836625,100.388146916,2.420222625,47,2,13.5359173786087
171,100.298676916,2.420222625,100.388146916,2.330608625,48,2,13.4911178461521
172,100.298676916,2.330608625,100.388146916,2.240994625,49,2,13.4420878897187
173,100.298676916,2.240994625,100.388146916,2.151380625,50,2,13.4034171524266
174,100.298676916,2.151380625,100.388146916,2.061766625,51,2,13.400924327211
175,100.298676916,2.061766625,100.388146916,1.972152625,52,2,13.4215541671669
176,100.298676916,1.972152625,100.388146916,1.882538625,53,2,13.4614092008551
177,100.298676916,1.882538625,100.388146916,1.792924625,54,2,13.5215157939643
178,100.298676916,1.792924625,100.388146916,1.703310625,55,2,13.6025685635743
179,100.298676916,1.703310625,100.388146916,1.613696625,56,2,13.6981649930422
180,100.298676916,1.613696625,100.388146916,1.524082625,57,2,13.7923339947687
181,100.298676916,1.524082625,100.388146916,1.434468625,58,2,13.8706146245513
182,100.298676916,1.434468625,100.388146916,1.344854625,59,2,13.9212491423269
183,100.298676916,1.344854625,100.388146916,1.255240625,60,2,13.9425555746141
184,100.388146916,6.721694625,100.477616916,6.632080625,0,3,12.4880234295194
185,100.388146916,6.632080625,100.477616916,6.542466625,1,3,12.5962809633505
186,100.388146916,6.542466625,100.477616916,6.452852625,2,3,12.7825245268112
187,100.388146916,6.452852625,100.477616916,6.363238625,3,3,13.0739118034015
188,100.388146916,6.363238625,100.477616916,6.273624625,4,3,13.4736228549089
189,100.388146916,6.273624625,100.477616916,6.184010625,5,3,13.9404627231627
190,100.388146916,6.184010625,100.477616916,6.094396625,6,3,14.4122570706507
191,100.388146916,6.094396625,100.477616916,6.004782625,7,3,14.7711173385996
192,100.388146916,6.004782625,100.477616916,5.915168625,8,3,15.0946902495558
193,100.388146916,5.915168625,100.477616916,5.825554625,9,3,15.3857833708653
194,100.388146916,5.825554625,100.477616916,5.735940625,10,3,15.6422028607874
195,100.388146916,5.735940625,100.477616916,5.646326625,11,3,15.8643263513719
196,100.388146916,5.646326625,100.477616916,5.556712625,12,3,16.0529990427212
197,100.388146916,5.556712625,100.477616916,5.467098625,13,3,16.1776936020016
198,100.388146916,5.467098625,100.477616916,5.377484625,14,3,16.1742651503717
199,100.388146916,5.377484625,100.477616916,5.287870625,15,3,15.8821089148676
200,100.388146916,5.287870625,100.477616916,5.198256625,16,3,15.4498073097602
201,100.388146916,5.198256625,100.477616916,5.108642625,17,3,14.9443284242947
202,100.388146916,5.108642625,100.477616916,5.019028625,18,3,14.4231115724907
203,100.388146916,5.019028625,100.477616916,4.929414625,19,3,13.9157757265472
204,100.388146916,4.929414625,100.477616916,4.839800625,20,3,13.4393665657124
205,100.388146916,4.839800625,100.477616916,4.750186625,21,3,12.9994976565256
206,100.388146916,4.750186625,100.477616916,4.660572625,22,3,12.5977064988216
207,100.388146916,4.660572625,100.477616916,4.570958625,23,3,12.2607515581114
208,100.388146916,4.570958625,100.477616916,4.481344625,24,3,11.9949383003282
209,100.388146916,4.481344625,100.477616916,4.391730625,25,3,11.7933203885768
210,100.388146916,4.391730625,100.477616916,4.302116625,26,3,11.6294547388122
211,100.388146916,4.302116625,100.477616916,4.212502625,27,3,11.5386648108658
212,100.388146916,4.212502625,100.477616916,4.122888625,28,3,11.5602367433191
213,100.388146916,4.122888625,100.477616916,4.033274625,29,3,11.6967098430293
214,100.388146916,4.033274625,100.477616916,3.943660625,30,3,11.9085510620998
215,100.388146916,3.943660625,100.477616916,3.854046625,31,3,12.1569382391531
216,100.388146916,3.854046625,100.477616916,3.764432625,32,3,12.4132152692564
217,100.388146916,3.764432625,100.477616916,3.674818625,33,3,12.6618361647279
218,100.388146916,3.674818625,100.477616916,3.585204625,34,3,12.8942173090501
219,100.388146916,3.585204625,100.477616916,3.495590625,35,3,13.109323949478
220,100.388146916,3.495590625,100.477616916,3.405976625,36,3,13.3086180516855
221,100.388146916,3.405976625,100.477616916,3.316362625,37,3,13.4899907262627
222,100.388146916,3.316362625,100.477616916,3.226748625,38,3,13.6300835899873
223,100.388146916,3.226748625,100.477616916,3.137134625,39,3,13.7288164885963
224,100.388146916,3.137134625,100.477616916,3.047520625,40,3,13.7927584098079
225,100.388146916,3.047520625,100.477616916,2.957906625,41,3,13.8274657016146
226,100.388146916,2.957906625,100.477616916,2.868292625,42,3,13.8251021862766
227,100.388146916,2.868292625,100.477616916,2.778678625,43,3,13.7942240453657
228,100.388146916,2.778678625,100.477616916,2.689064625,44,3,13.7542633245731
229,100.388146916,2.689064625,100.477616916,2.599450625,45,3,13.7104595509509
230,100.388146916,2.599450625,100.477616916,2.509836625,46,3,13.6550292707193
231,100.388146916,2.509836625,100.477616916,2.420222625,47,3,13.5909511219472
232,100.388146916,2.420222625,100.477616916,2.330608625,48,3,13.5209671325076
233,100.388146916,2.330608625,100.477616916,2.240994625,49,3,13.4473712948828
234,100.388146916,2.240994625,100.477616916,2.151380625,50,3,13.3803134127465
235,100.388146916,2.151380625,100.477616916,2.061766625,51,3,13.3498158845983
236,100.388146916,2.061766625,100.477616916,1.972152625,52,3,13.3568496728171
237,100.388146916,1.972152625,100.477616916,1.882538625,53,3,13.3852842983859
238,100.388146916,1.882538625,100.477616916,1.792924625,54,3,13.4341603320775
239,100.388146916,1.792924625,100.477616916,1.703310625,55,3,13.5044322299327
240,100.388146916,1.703310625,100.477616916,1.613696625,56,3,13.5970574882644
241,100.388146916,1.613696625,100.477616916,1.524082625,57,3,13.704357822699
242,100.388146916,1.524082625,100.477616916,1.434468625,58,3,13.8042289332778
243,100.388146916,1.434468625,100.477616916,1.344854625,59,3,13.8814305471857
244,100.388146916,1.344854625,100.477616916,1.255240625,60,3,13.9285398425273
245,100.477616916,6.721694625,100.567086916,6.632080625,0,4,12.6792777487277
246,100.477616916,6.632080625,100.567086916,6.542466625,1,4,12.8284144924512
247,100.477616916,6.542466625,100.567086916,6.452852625,2,4,13.0401531605249
248,100.477616916,6.452852625,100.567086916,6.363238625,3,4,13.3246149669811
249,100.477616916,6.363238625,100.567086916,6.273624625,4,4,13.6868037451456
250,100.477616916,6.273624625,100.567086916,6.184010625,5,4,14.0997788751657
251,100.477616916,6.184010625,100.567086916,6.094396625,6,4,14.5099978453468
252,100.477616916,6.094396625,100.567086916,6.004782625,7,4,14.8611627323884
253,100.477616916,6.004782625,100.567086916,5.915168625,8,4,15.1634884106177
254,100.477616916,5.915168625,100.567086916,5.825554625,9,4,15.4255791110825
255,100.477616916,5.825554625,100.567086916,5.735940625,10,4,15.6463400370284
256,100.477616916,5.735940625,100.567086916,5.646326625,11,4,15.8208389346437
257,100.477616916,5.646326625,100.567086916,5.556712625,12,4,15.9765570050355
258,100.477616916,5.556712625,100.567086916,5.467098625,13,4,16.0677529845382
259,100.477616916,5.467098625,100.567086916,5.377484625,14,4,16.0284599058229
260,100.477616916,5.377484625,100.567086916,5.287870625,15,4,15.7576030468731
261,100.477616916,5.287870625,100.567086916,5.198256625,16,4,15.3355012586189
262,100.477616916,5.198256625,100.567086916,5.108642625,17,4,14.8527791773283
263,100.477616916,5.108642625,100.567086916,5.019028625,18,4,14.3505972977904
264,100.477616916,5.019028625,100.567086916,4.929414625,19,4,13.858785032083
265,100.477616916,4.929414625,100.567086916,4.839800625,20,4,13.4013751008693
266,100.477616916,4.839800625,100.567086916,4.750186625,21,4,12.9908761133534
267,100.477616916,4.750186625,100.567086916,4.660572625,22,4,12.651568760377
268,100.477616916,4.660572625,100.567086916,4.570958625,23,4,12.3825639118064
269,100.477616916,4.570958625,100.567086916,4.481344625,24,4,12.1640626912787
270,100.477616916,4.481344625,100.567086916,4.391730625,25,4,11.9340278089174
271,100.477616916,4.391730625,100.567086916,4.302116625,26,4,11.7189049768816
272,100.477616916,4.302116625,100.567086916,4.212502625,27,4,11.601868324438
273,100.477616916,4.212502625,100.567086916,4.122888625,28,4,11.6639003050053
274,100.477616916,4.122888625,100.567086916,4.033274625,29,4,11.8831352287469
275,100.477616916,4.033274625,100.567086916,3.943660625,30,4,12.1784285386447
276,100.477616916,3.943660625,100.567086916,3.854046625,31,4,12.4906424975706
277,100.477616916,3.854046625,100.567086916,3.764432625,32,4,12.7921998047626
278,100.477616916,3.764432625,100.567086916,3.674818625,33,4,13.0717975524634
279,100.477616916,3.674818625,100.567086916,3.585204625,34,4,13.3245773284452
280,100.477616916,3.585204625,100.567086916,3.495590625,35,4,13.5503497463657
281,100.477616916,3.495590625,100.567086916,3.405976625,36,4,13.7494838359113
282,100.477616916,3.405976625,100.567086916,3.316362625,37,4,13.9182988294644
283,100.477616916,3.316362625,100.567086916,3.226748625,38,4,14.0317327828106
284,100.477616916,3.226748625,100.567086916,3.137134625,39,4,14.0947371358233
285,100.477616916,3.137134625,100.567086916,3.047520625,40,4,14.1159793346195
286,100.477616916,3.047520625,100.567086916,2.957906625,41,4,14.102197259657
287,100.477616916,2.957906625,100.567086916,2.868292625,42,4,14.0620625939885
288,100.477616916,2.868292625,100.567086916,2.778678625,43,4,13.9995063399196
289,100.477616916,2.778678625,100.567086916,2.689064625,44,4,13.9232785826059
290,100.477616916,2.689064625,100.567086916,2.599450625,45,4,13.8473834692005
291,100.477616916,2.599450625,100.567086916,2.509836625,46,4,13.7630402244613
292,100.477616916,2.509836625,100.567086916,2.420222625,47,4,13.671124137611
293,100.477616916,2.420222625,100.567086916,2.330608625,48,4,13.5743868765282
294,100.477616916,2.330608625,100.567086916,2.240994625,49,4,13.4750303550243
295,100.477616916,2.240994625,100.567086916,2.151380625,50,4,13.3804766780011
296,100.477616916,2.151380625,100.567086916,2.061766625,51,4,13.3216050307108
297,100.477616916,2.061766625,100.567086916,1.972152625,52,4,13.3054974267339
298,100.477616916,1.972152625,100.567086916,1.882538625,53,4,13.322943663718
299,100.477616916,1.882538625,100.567086916,1.792924625,54,4,13.3610347560734
300,100.477616916,1.792924625,100.567086916,1.703310625,55,4,13.4206400372532
301,100.477616916,1.703310625,100.567086916,1.613696625,56,4,13.5026862665527
302,100.477616916,1.613696625,100.567086916,1.524082625,57,4,13.6078274630166
303,100.477616916,1.524082625,100.567086916,1.434468625,58,4,13.7241710926705
304,100.477616916,1.434468625,100.567086916,1.344854625,59,4,13.8253877604543
305,100.477616916,1.344854625,100.567086916,1.255240625,60,4,13.8969154472993
306,100.567086916,6.721694625,100.656556916,6.632080625,0,5,12.8969850402749
307,100.567086916,6.632080625,100.656556916,6.542466625,1,5,13.0725608552351
308,100.567086916,6.542466625,100.656556916,6.452852625,2,5,13.2934808702306
309,100.567086916,6.452852625,100.656556916,6.363238625,3,5,13.5698033736757
310,100.567086916,6.363238625,100.656556916,6.273624625,4,5,13.9017163897309
311,100.567086916,6.273624625,100.656556916,6.184010625,5,5,14.2705120118379
312,100.567086916,6.184010625,100.656556916,6.094396625,6,5,14.6373125038316
313,100.567086916,6.094396625,100.656556916,6.004782625,7,5,14.961210678627
314,100.567086916,6.004782625,100.656556916,5.915168625,8,5,15.2385864108116
315,100.567086916,5.915168625,100.656556916,5.825554625,9,5,15.4706702851355
316,100.567086916,5.825554625,100.656556916,5.735940625,10,5,15.6568135611382
317,100.567086916,5.735940625,100.656556916,5.646326625,11,5,15.7972529441612
318,100.567086916,5.646326625,100.656556916,5.556712625,12,5,15.9026701992865
319,100.567086916,5.556712625,100.656556916,5.467098625,13,5,15.9692960655191
320,100.567086916,5.467098625,100.656556916,5.377484625,14,5,15.967364507957
321,100.567086916,5.377484625,100.656556916,5.287870625,15,5,15.6790017074757
322,100.567086916,5.287870625,100.656556916,5.198256625,16,5,15.2536110267332
323,100.567086916,5.198256625,100.656556916,5.108642625,17,5,14.7906995846187
324,100.567086916,5.108642625,100.656556916,5.019028625,18,5,14.3100081716123
325,100.567086916,5.019028625,100.656556916,4.929414625,19,5,13.8367962843097
326,100.567086916,4.929414625,100.656556916,4.839800625,20,5,13.4054559855552
327,100.567086916,4.839800625,100.656556916,4.750186625,21,5,13.0558995013277
328,100.567086916,4.750186625,100.656556916,4.660572625,22,5,12.7913345988293
329,100.567086916,4.660572625,100.656556916,4.570958625,23,5,12.5872264180385
330,100.567086916,4.570958625,100.656556916,4.481344625,24,5,12.3768350297431
331,100.567086916,4.481344625,100.656556916,4.391730625,25,5,12.1067199831293
332,100.567086916,4.391730625,100.656556916,4.302116625,26,5,11.829802122947
333,100.567086916,4.302116625,100.656556916,4.212502625,27,5,11.6522776054291
334,100.567086916,4.212502625,100.656556916,4.122888625,28,5,11.7691761175002
335,100.567086916,4.122888625,100.656556916,4.033274625,29,5,12.1056653886904
336,100.567086916,4.033274625,100.656556916,3.943660625,30,5,12.4793494364827
337,100.567086916,3.943660625,100.656556916,3.854046625,31,5,12.8389182568719
338,100.567086916,3.854046625,100.656556916,3.764432625,32,5,13.1705125262182
339,100.567086916,3.764432625,100.656556916,3.674818625,33,5,13.4691487019673
340,100.567086916,3.674818625,100.656556916,3.585204625,34,5,13.7333632818322
341,100.567086916,3.585204625,100.656556916,3.495590625,35,5,13.9649366863288
342,100.567086916,3.495590625,100.656556916,3.405976625,36,5,14.1667880323745
343,100.567086916,3.405976625,100.656556916,3.316362625,37,5,14.3336184654306
344,100.567086916,3.316362625,100.656556916,3.226748625,38,5,14.4397919185085
345,100.567086916,3.226748625,100.656556916,3.137134625,39,5,14.4848651766441
346,100.567086916,3.137134625,100.656556916,3.047520625,40,5,14.4724338754402
347,100.567086916,3.047520625,100.656556916,2.957906625,41,5,14.4148464511719
348,100.567086916,2.957906625,100.656556916,2.868292625,42,5,14.3299029853741
349,100.567086916,2.868292625,100.656556916,2.778678625,43,5,14.2311988880031
350,100.567086916,2.778678625,100.656556916,2.689064625,44,5,14.1227941835466
351,100.567086916,2.689064625,100.656556916,2.599450625,45,5,14.0100224425743
352,100.567086916,2.599450625,100.656556916,2.509836625,46,5,13.8942685872152
353,100.567086916,2.509836625,100.656556916,2.420222625,47,5,13.772773047188
354,100.567086916,2.420222625,100.656556916,2.330608625,48,5,13.6480532786556
355,100.567086916,2.330608625,100.656556916,2.240994625,49,5,13.5220219095367
356,100.567086916,2.240994625,100.656556916,2.151380625,50,5,13.4004918754914
357,100.567086916,2.151380625,100.656556916,2.061766625,51,5,13.3142543760082
358,100.567086916,2.061766625,100.656556916,1.972152625,52,5,13.2715892277031
359,100.567086916,1.972152625,100.656556916,1.882538625,53,5,13.2733913399603
360,100.567086916,1.882538625,100.656556916,1.792924625,54,5,13.301193606624
361,100.567086916,1.792924625,100.656556916,1.703310625,55,5,13.350596568994
362,100.567086916,1.703310625,100.656556916,1.613696625,56,5,13.4224932863596
363,100.567086916,1.613696625,100.656556916,1.524082625,57,5,13.5178221326618
364,100.567086916,1.524082625,100.656556916,1.434468625,58,5,13.6358357584927
365,100.567086916,1.434468625,100.656556916,1.344854625,59,5,13.7567041080469
366,100.567086916,1.344854625,100.656556916,1.255240625,60,5,13.8496342459108
367,100.656556916,6.721694625,100.746026916,6.632080625,0,6,13.130192674705
