id,left,top,right,bottom,row_index,col_index,id_2,left_2,top_2,right_2,bottom_2,row_index_2,col_index_2,Wind_19
100,100.327583012908249,5.881694625000000,100.466147077513781,5.761694625000000,7,2,"194",100.388146916,5.825554625,100.477616916,5.735940625,"10","3",17.5169426927775
101,100.327583012908249,5.761694625000000,100.466147077513781,5.641694625000000,8,2,"195",100.388146916,5.735940625,100.477616916,5.646326625,"11","3",17.619256418946
101,100.327583012908249,5.761694625000000,100.466147077513781,5.641694625000000,8,2,"196",100.388146916,5.646326625,100.477616916,5.556712625,"12","3",17.7187904758426
102,100.327583012908249,5.641694625000000,100.466147077513781,5.521694625000000,9,2,"197",100.388146916,5.556712625,100.477616916,5.467098625,"13","3",17.783058700662
103,100.327583012908249,5.521694625000000,100.466147077513781,5.401694625000000,10,2,"198",100.388146916,5.467098625,100.477616916,5.377484625,"14","3",17.7410893160311
104,100.327583012908249,5.401694625000000,100.466147077513781,5.281694625000000,11,2,"199",100.388146916,5.377484625,100.477616916,5.287870625,"15","3",17.4466572649029
104,100.327583012908249,5.401694625000000,100.466147077513781,5.281694625000000,11,2,"200",100.388146916,5.287870625,100.477616916,5.198256625,"16","3",16.9742238740813
105,100.327583012908249,5.281694625000000,100.466147077513781,5.161694625000000,12,2,,,,,,,,
106,100.327583012908249,5.161694625000000,100.466147077513781,5.041694625000000,13,2,"202",100.388146916,5.108642625,100.477616916,5.019028625,"18","3",15.8564543914772
107,100.327583012908249,5.041694625000000,100.466147077513781,4.921694625000000,14,2,"203",100.388146916,5.019028625,100.477616916,4.929414625,"19","3",15.2844234436495
140,100.431506061362398,6.541694625000000,100.570070125967916,6.421694625000000,1,3,"248",100.477616916,6.452852625,100.567086916,6.363238625,"3","4",15.8417361306664
141,100.431506061362398,6.421694625000000,100.570070125967916,6.301694625000000,2,3,"249",100.477616916,6.363238625,100.567086916,6.273624625,"4","4",16.1574854600422
141,100.431506061362398,6.421694625000000,100.570070125967916,6.301694625000000,2,3,"310",100.567086916,6.363238625,100.656556916,6.273624625,"4","5",16.2096520684338
142,100.431506061362398,6.301694625000000,100.570070125967916,6.181694625000000,3,3,"250",100.477616916,6.273624625,100.567086916,6.184010625,"5","4",16.508563832045
142,100.431506061362398,6.301694625000000,100.570070125967916,6.181694625000000,3,3,"251",100.477616916,6.184010625,100.567086916,6.094396625,"6","4",16.8347189372624
143,100.431506061362398,6.181694625000000,100.570070125967916,6.061694625000000,4,3,"252",100.477616916,6.094396625,100.567086916,6.004782625,"7","4",17.0711890940158
144,100.431506061362398,6.061694625000000,100.570070125967916,5.941694625000000,5,3,"253",100.477616916,6.004782625,100.567086916,5.915168625,"8","4",17.2458580125123
144,100.431506061362398,6.061694625000000,100.570070125967916,5.941694625000000,5,3,"314",100.567086916,6.004782625,100.656556916,5.915168625,"8","5",17.2203182712582
145,100.431506061362398,5.941694625000000,100.570070125967916,5.821694625000000,6,3,"254",100.477616916,5.915168625,100.567086916,5.825554625,"9","4",17.3800332697098
145,100.431506061362398,5.941694625000000,100.570070125967916,5.821694625000000,6,3,"255",100.477616916,5.825554625,100.567086916,5.735940625,"10","4",17.4773626651298
146,100.431506061362398,5.821694625000000,100.570070125967916,5.701694625000000,7,3,"256",100.477616916,5.735940625,100.567086916,5.646326625,"11","4",17.5357139359773
147,100.431506061362398,5.701694625000000,100.570070125967916,5.581694625000000,8,3,"257",100.477616916,5.646326625,100.567086916,5.556712625,"12","4",17.6283823832424
147,100.431506061362398,5.701694625000000,100.570070125967916,5.581694625000000,8,3,"318",100.567086916,5.646326625,100.656556916,5.556712625,"12","5",17.5409028218043
148,100.431506061362398,5.581694625000000,100.570070125967916,5.461694625000000,9,3,"258",100.477616916,5.556712625,100.567086916,5.467098625,"13","4",17.6823374275068
148,100.431506061362398,5.581694625000000,100.570070125967916,5.461694625000000,9,3,"259",100.477616916,5.467098625,100.567086916,5.377484625,"14","4",17.6189499171306
149,100.431506061362398,5.461694625000000,100.570070125967916,5.341694625000000,10,3,"260",100.477616916,5.377484625,100.567086916,5.287870625,"15","4",17.3220663878396
150,100.431506061362398,5.341694625000000,100.570070125967916,5.221694625000000,11,3,"261",100.477616916,5.287870625,100.567086916,5.198256625,"16","4",16.8581194037489
151,100.431506061362398,5.221694625000000,100.570070125967916,5.101694625000000,12,3,"262",100.477616916,5.198256625,100.567086916,5.108642625,"17","4",16.3255036898826
151,100.431506061362398,5.221694625000000,100.570070125967916,5.101694625000000,12,3,"263",100.477616916,5.108642625,100.567086916,5.019028625,"18","4",15.7604522909994
152,100.431506061362398,5.101694625000000,100.570070125967916,4.981694625000000,13,3,"264",100.477616916,5.019028625,100.567086916,4.929414625,"19","4",15.1915408929984
153,100.431506061362398,4.981694625000000,100.570070125967916,4.861694625000000,14,3,"265",100.477616916,4.929414625,100.567086916,4.839800625,"20","4",14.6432750812573
154,100.431506061362398,4.861694625000000,100.570070125967916,4.741694625000000,15,3,,,,,,,,
186,100.535429109816505,6.601694625000000,100.673993174422037,6.481694625000000,1,4,,,,,,,,
187,100.535429109816505,6.481694625000000,100.673993174422037,6.361694625000000,2,4,"309",100.567086916,6.452852625,100.656556916,6.363238625,"3","5",15.9220526509218
188,100.535429109816505,6.361694625000000,100.673993174422037,6.241694625000000,3,4,"311",100.567086916,6.273624625,100.656556916,6.184010625,"5","5",16.5210669101452
188,100.535429109816505,6.361694625000000,100.673993174422037,6.241694625000000,3,4,"372",100.656556916,6.273624625,100.746026916,6.184010625,"5","6",16.5252577398946
189,100.535429109816505,6.241694625000000,100.673993174422037,6.121694625000000,4,4,"312",100.567086916,6.184010625,100.656556916,6.094396625,"6","5",16.814053530544
189,100.535429109816505,6.241694625000000,100.673993174422037,6.121694625000000,4,4,"373",100.656556916,6.184010625,100.746026916,6.094396625,"6","6",16.791158233316
190,100.535429109816505,6.121694625000000,100.673993174422037,6.001694625000000,5,4,"313",100.567086916,6.094396625,100.656556916,6.004782625,"7","5",17.0456496132782
191,100.535429109816505,6.001694625000000,100.673993174422037,5.881694625000000,6,4,"315",100.567086916,5.915168625,100.656556916,5.825554625,"9","5",17.3481661538221
191,100.535429109816505,6.001694625000000,100.673993174422037,5.881694625000000,6,4,"376",100.656556916,5.915168625,100.746026916,5.825554625,"9","6",17.2940821852279
192,100.535429109816505,5.881694625000000,100.673993174422037,5.761694625000000,7,4,"316",100.567086916,5.825554625,100.656556916,5.735940625,"10","5",17.4352402737951
192,100.535429109816505,5.881694625000000,100.673993174422037,5.761694625000000,7,4,"377",100.656556916,5.825554625,100.746026916,5.735940625,"10","6",17.3735681855092
193,100.535429109816505,5.761694625000000,100.673993174422037,5.641694625000000,8,4,"317",100.567086916,5.735940625,100.656556916,5.646326625,"11","5",17.4911750866653
194,100.535429109816505,5.641694625000000,100.673993174422037,5.521694625000000,9,4,"319",100.567086916,5.556712625,100.656556916,5.467098625,"13","5",17.5572525978558
194,100.535429109816505,5.641694625000000,100.673993174422037,5.521694625000000,9,4,"380",100.656556916,5.556712625,100.746026916,5.467098625,"13","6",17.3972011981718
195,100.535429109816505,5.521694625000000,100.673993174422037,5.401694625000000,10,4,"320",100.567086916,5.467098625,100.656556916,5.377484625,"14","5",17.494483396924
195,100.535429109816505,5.521694625000000,100.673993174422037,5.401694625000000,10,4,"381",100.656556916,5.467098625,100.746026916,5.377484625,"14","6",17.2718824654214
196,100.535429109816505,5.401694625000000,100.673993174422037,5.281694625000000,11,4,"321",100.567086916,5.377484625,100.656556916,5.287870625,"15","5",17.1845911683205
196,100.535429109816505,5.401694625000000,100.673993174422037,5.281694625000000,11,4,"322",100.567086916,5.287870625,100.656556916,5.198256625,"16","5",16.7327021455455
197,100.535429109816505,5.281694625000000,100.673993174422037,5.161694625000000,12,4,"323",100.567086916,5.198256625,100.656556916,5.108642625,"17","5",16.220069823225
197,100.535429109816505,5.281694625000000,100.673993174422037,5.161694625000000,12,4,"384",100.656556916,5.198256625,100.746026916,5.108642625,"17","6",16.1402302469608
198,100.535429109816505,5.161694625000000,100.673993174422037,5.041694625000000,13,4,"324",100.567086916,5.108642625,100.656556916,5.019028625,"18","5",15.6690286162752
198,100.535429109816505,5.161694625000000,100.673993174422037,5.041694625000000,13,4,"385",100.656556916,5.108642625,100.746026916,5.019028625,"18","6",15.6138102583753
199,100.535429109816505,5.041694625000000,100.673993174422037,4.921694625000000,14,4,"325",100.567086916,5.019028625,100.656556916,4.929414625,"19","5",15.1075220006464
199,100.535429109816505,5.041694625000000,100.673993174422037,4.921694625000000,14,4,"326",100.567086916,4.929414625,100.656556916,4.839800625,"20","5",14.5746429854563
200,100.535429109816505,4.921694625000000,100.673993174422037,4.801694625000000,15,4,"327",100.567086916,4.839800625,100.656556916,4.750186625,"21","5",14.107257655155
200,100.535429109816505,4.921694625000000,100.673993174422037,4.801694625000000,15,4,"388",100.656556916,4.839800625,100.746026916,4.750186625,"21","6",14.1258304146777
201,100.535429109816505,4.801694625000000,100.673993174422037,4.681694625000000,16,4,"389",100.656556916,4.750186625,100.746026916,4.660572625,"22","6",13.8061911967423
202,100.535429109816505,4.681694625000000,100.673993174422037,4.561694625000000,17,4,,,,,,,,
203,100.535429109816505,4.561694625000000,100.673993174422037,4.441694625000000,18,4,"392",100.656556916,4.481344625,100.746026916,4.391730625,"25","6",12.690122480279
204,100.535429109816505,4.441694625000000,100.673993174422037,4.321694624999999,19,4,"393",100.656556916,4.391730625,100.746026916,4.302116625,"26","6",12.2413295459569
205,100.535429109816505,4.321694624999999,100.673993174422037,4.201694625000000,20,4,,,,,,,,
206,100.535429109816505,4.201694625000000,100.673993174422037,4.081694625000000,21,4,,,,,,,,
208,100.535429109816505,3.961694625000000,100.673993174422037,3.841694625000000,23,4,,,,,,,,
232,100.639352158270654,6.541694625000000,100.777916222876172,6.421694625000000,1,5,"370",100.656556916,6.452852625,100.746026916,6.363238625,"3","6",15.9825433051227
232,100.639352158270654,6.541694625000000,100.777916222876172,6.421694625000000,1,5,"431",100.746026916,6.452852625,100.835496916,6.363238625,"3","7",16.0170997051994
233,100.639352158270654,6.421694625000000,100.777916222876172,6.301694625000000,2,5,"371",100.656556916,6.363238625,100.746026916,6.273624625,"4","6",16.2450395137746
233,100.639352158270654,6.421694625000000,100.777916222876172,6.301694625000000,2,5,"432",100.746026916,6.363238625,100.835496916,6.273624625,"4","7",16.2529879700292
234,100.639352158270654,6.301694625000000,100.777916222876172,6.181694625000000,3,5,"433",100.746026916,6.273624625,100.835496916,6.184010625,"5","7",16.5050725029758
235,100.639352158270654,6.181694625000000,100.777916222876172,6.061694625000000,4,5,"374",100.656556916,6.094396625,100.746026916,6.004782625,"7","6",17.0074755276952
235,100.639352158270654,6.181694625000000,100.777916222876172,6.061694625000000,4,5,"435",100.746026916,6.094396625,100.835496916,6.004782625,"7","7",16.94633956796
236,100.639352158270654,6.061694625000000,100.777916222876172,5.941694625000000,5,5,"375",100.656556916,6.004782625,100.746026916,5.915168625,"8","6",17.1737049886278
236,100.639352158270654,6.061694625000000,100.777916222876172,5.941694625000000,5,5,"436",100.746026916,6.004782625,100.835496916,5.915168625,"8","7",17.1004123155476
237,100.639352158270654,5.941694625000000,100.777916222876172,5.821694625000000,6,5,"437",100.746026916,5.915168625,100.835496916,5.825554625,"9","7",17.2104539642343
238,100.639352158270654,5.821694625000000,100.777916222876172,5.701694625000000,7,5,"378",100.656556916,5.735940625,100.746026916,5.646326625,"11","6",17.4186330420332
238,100.639352158270654,5.821694625000000,100.777916222876172,5.701694625000000,7,5,"439",100.746026916,5.735940625,100.835496916,5.646326625,"11","7",17.3091128538787
239,100.639352158270654,5.701694625000000,100.777916222876172,5.581694625000000,8,5,"379",100.656556916,5.646326625,100.746026916,5.556712625,"12","6",17.4335727321592
239,100.639352158270654,5.701694625000000,100.777916222876172,5.581694625000000,8,5,"440",100.746026916,5.646326625,100.835496916,5.556712625,"12","7",17.2967276056836
240,100.639352158270654,5.581694625000000,100.777916222876172,5.461694625000000,9,5,"441",100.746026916,5.556712625,100.835496916,5.467098625,"13","7",17.2257439780583
240,100.639352158270654,5.581694625000000,100.777916222876172,5.461694625000000,9,5,"442",100.746026916,5.467098625,100.835496916,5.377484625,"14","7",17.0836295898855
241,100.639352158270654,5.461694625000000,100.777916222876172,5.341694625000000,10,5,"382",100.656556916,5.377484625,100.746026916,5.287870625,"15","6",17.0046720386251
241,100.639352158270654,5.461694625000000,100.777916222876172,5.341694625000000,10,5,"443",100.746026916,5.377484625,100.835496916,5.287870625,"15","7",16.8475689079143
242,100.639352158270654,5.341694625000000,100.777916222876172,5.221694625000000,11,5,"383",100.656556916,5.287870625,100.746026916,5.198256625,"16","6",16.6124955123544
242,100.639352158270654,5.341694625000000,100.777916222876172,5.221694625000000,11,5,"444",100.746026916,5.287870625,100.835496916,5.198256625,"16","7",16.5174077365748
243,100.639352158270654,5.221694625000000,100.777916222876172,5.101694625000000,12,5,"445",100.746026916,5.198256625,100.835496916,5.108642625,"17","7",16.1082686599525
243,100.639352158270654,5.221694625000000,100.777916222876172,5.101694625000000,12,5,"446",100.746026916,5.108642625,100.835496916,5.019028625,"18","7",15.627697194455
244,100.639352158270654,5.101694625000000,100.777916222876172,4.981694625000000,13,5,"386",100.656556916,5.019028625,100.746026916,4.929414625,"19","6",15.0541853371146
244,100.639352158270654,5.101694625000000,100.777916222876172,4.981694625000000,13,5,"447",100.746026916,5.019028625,100.835496916,4.929414625,"19","7",15.0761499878718
245,100.639352158270654,4.981694625000000,100.777916222876172,4.861694625000000,14,5,"387",100.656556916,4.929414625,100.746026916,4.839800625,"20","6",14.5162651060498
245,100.639352158270654,4.981694625000000,100.777916222876172,4.861694625000000,14,5,"448",100.746026916,4.929414625,100.835496916,4.839800625,"20","7",14.4855521496892
246,100.639352158270654,4.861694625000000,100.777916222876172,4.741694625000000,15,5,"449",100.746026916,4.839800625,100.835496916,4.750186625,"21","7",14.2512773369105
246,100.639352158270654,4.861694625000000,100.777916222876172,4.741694625000000,15,5,"450",100.746026916,4.750186625,100.835496916,4.660572625,"22","7",14.0294542668323
247,100.639352158270654,4.741694625000000,100.777916222876172,4.621694625000000,16,5,"390",100.656556916,4.660572625,100.746026916,4.570958625,"23","6",13.4819006918173
247,100.639352158270654,4.741694625000000,100.777916222876172,4.621694625000000,16,5,"451",100.746026916,4.660572625,100.835496916,4.570958625,"23","7",13.762698335807
248,100.639352158270654,4.621694625000000,100.777916222876172,4.501694625000000,17,5,"391",100.656556916,4.570958625,100.746026916,4.481344625,"24","6",13.1090431934324
248,100.639352158270654,4.621694625000000,100.777916222876172,4.501694625000000,17,5,"452",100.746026916,4.570958625,100.835496916,4.481344625,"24","7",13.4257724372366
249,100.639352158270654,4.501694625000000,100.777916222876172,4.381694625000000,18,5,"453",100.746026916,4.481344625,100.835496916,4.391730625,"25","7",13.0375074052437
249,100.639352158270654,4.501694625000000,100.777916222876172,4.381694625000000,18,5,"454",100.746026916,4.391730625,100.835496916,4.302116625,"26","7",12.6420569789273
250,100.639352158270654,4.381694625000000,100.777916222876172,4.261694625000000,19,5,"394",100.656556916,4.302116625,100.746026916,4.212502625,"27","6",11.7720708682792
250,100.639352158270654,4.381694625000000,100.777916222876172,4.261694625000000,19,5,"455",100.746026916,4.302116625,100.835496916,4.212502625,"27","7",12.3528666279214
251,100.639352158270654,4.261694625000000,100.777916222876172,4.141694625000001,20,5,"395",100.656556916,4.212502625,100.746026916,4.122888625,"28","6",11.9532718344459
251,100.639352158270654,4.261694625000000,100.777916222876172,4.141694625000001,20,5,"456",100.746026916,4.212502625,100.835496916,4.122888625,"28","7",12.4488012976139
252,100.639352158270654,4.141694625000001,100.777916222876172,4.021694625000001,21,5,"457",100.746026916,4.122888625,100.835496916,4.033274625,"29","7",12.8367316838755
252,100.639352158270654,4.141694625000001,100.777916222876172,4.021694625000001,21,5,"458",100.746026916,4.033274625,100.835496916,3.943660625,"30","7",13.291533001792
253,100.639352158270654,4.021694625000001,100.777916222876172,3.901694625000000,22,5,"459",100.746026916,3.943660625,100.835496916,3.854046625,"31","7",13.7571139211323
254,100.639352158270654,3.901694625000000,100.777916222876172,3.781694625000000,23,5,,,,,,,,
279,100.743275206724789,6.481694625000000,100.881839271330307,6.361694625000000,2,6,"493",100.835496916,6.363238625,100.924966916,6.273624625,"4","8",16.2330062267091
280,100.743275206724789,6.361694625000000,100.881839271330307,6.241694625000000,3,6,"494",100.835496916,6.273624625,100.924966916,6.184010625,"5","8",16.4600853806626
281,100.743275206724789,6.241694625000000,100.881839271330307,6.121694625000000,4,6,"434",100.746026916,6.184010625,100.835496916,6.094396625,"6","7",16.7472099777563
281,100.743275206724789,6.241694625000000,100.881839271330307,6.121694625000000,4,6,"495",100.835496916,6.184010625,100.924966916,6.094396625,"6","8",16.6815297119966
282,100.743275206724789,6.121694625000000,100.881839271330307,6.001694625000000,5,6,"496",100.835496916,6.094396625,100.924966916,6.004782625,"7","8",16.8639585668592
282,100.743275206724789,6.121694625000000,100.881839271330307,6.001694625000000,5,6,"497",100.835496916,6.004782625,100.924966916,5.915168625,"8","8",17.0044737338308
283,100.743275206724789,6.001694625000000,100.881839271330307,5.881694625000000,6,6,"498",100.835496916,5.915168625,100.924966916,5.825554625,"9","8",17.1023802520368
284,100.743275206724789,5.881694625000000,100.881839271330307,5.761694625000000,7,6,"438",100.746026916,5.825554625,100.835496916,5.735940625,"10","7",17.2786285801596
284,100.743275206724789,5.881694625000000,100.881839271330307,5.761694625000000,7,6,"499",100.835496916,5.825554625,100.924966916,5.735940625,"10","8",17.1605508557256
285,100.743275206724789,5.761694625000000,100.881839271330307,5.641694625000000,8,6,"500",100.835496916,5.735940625,100.924966916,5.646326625,"11","8",17.1784732273377
285,100.743275206724789,5.761694625000000,100.881839271330307,5.641694625000000,8,6,"501",100.835496916,5.646326625,100.924966916,5.556712625,"12","8",17.1490044244919
286,100.743275206724789,5.641694625000000,100.881839271330307,5.521694625000000,9,6,"502",100.835496916,5.556712625,100.924966916,5.467098625,"13","8",17.0675208910513
287,100.743275206724789,5.521694625000000,100.881839271330307,5.401694625000000,10,6,"503",100.835496916,5.467098625,100.924966916,5.377484625,"14","8",16.9322619312385
288,100.743275206724789,5.401694625000000,100.881839271330307,5.281694625000000,11,6,"504",100.835496916,5.377484625,100.924966916,5.287870625,"15","8",16.7306700150338
288,100.743275206724789,5.401694625000000,100.881839271330307,5.281694625000000,11,6,"505",100.835496916,5.287870625,100.924966916,5.198256625,"16","8",16.4589470956434
289,100.743275206724789,5.281694625000000,100.881839271330307,5.161694625000000,12,6,"506",100.835496916,5.198256625,100.924966916,5.108642625,"17","8",16.1078652227179
290,100.743275206724789,5.161694625000000,100.881839271330307,5.041694625000000,13,6,"507",100.835496916,5.108642625,100.924966916,5.019028625,"18","8",15.6877929855043
291,100.743275206724789,5.041694625000000,100.881839271330307,4.921694625000000,14,6,"508",100.835496916,5.019028625,100.924966916,4.929414625,"19","8",15.2263710692466
291,100.743275206724789,5.041694625000000,100.881839271330307,4.921694625000000,14,6,"509",100.835496916,4.929414625,100.924966916,4.839800625,"20","8",14.8153332076142
292,100.743275206724789,4.921694625000000,100.881839271330307,4.801694625000000,15,6,"510",100.835496916,4.839800625,100.924966916,4.750186625,"21","8",14.5590351714639
293,100.743275206724789,4.801694625000000,100.881839271330307,4.681694625000000,16,6,"511",100.835496916,4.750186625,100.924966916,4.660572625,"22","8",14.3757204473358
294,100.743275206724789,4.681694625000000,100.881839271330307,4.561694625000000,17,6,"512",100.835496916,4.660572625,100.924966916,4.570958625,"23","8",14.1471692879995
294,100.743275206724789,4.681694625000000,100.881839271330307,4.561694625000000,17,6,"513",100.835496916,4.570958625,100.924966916,4.481344625,"24","8",13.8406232432394
295,100.743275206724789,4.561694625000000,100.881839271330307,4.441694625000000,18,6,"514",100.835496916,4.481344625,100.924966916,4.391730625,"25","8",13.4979169973451
296,100.743275206724789,4.441694625000000,100.881839271330307,4.321694624999999,19,6,"515",100.835496916,4.391730625,100.924966916,4.302116625,"26","8",13.1880599938225
297,100.743275206724789,4.321694624999999,100.881839271330307,4.201694625000000,20,6,"516",100.835496916,4.302116625,100.924966916,4.212502625,"27","8",13.0148872596715
297,100.743275206724789,4.321694624999999,100.881839271330307,4.201694625000000,20,6,"517",100.835496916,4.212502625,100.924966916,4.122888625,"28","8",13.0736477461155
298,100.743275206724789,4.201694625000000,100.881839271330307,4.081694625000000,21,6,"518",100.835496916,4.122888625,100.924966916,4.033274625,"29","8",13.3403053395217
299,100.743275206724789,4.081694625000000,100.881839271330307,3.961694625000000,22,6,"519",100.835496916,4.033274625,100.924966916,3.943660625,"30","8",13.7196575649115
300,100.743275206724789,3.961694625000000,100.881839271330307,3.841694625000000,23,6,"520",100.835496916,3.943660625,100.924966916,3.854046625,"31","8",14.1469433870355
300,100.743275206724789,3.961694625000000,100.881839271330307,3.841694625000000,23,6,"521",100.835496916,3.854046625,100.924966916,3.764432625,"32","8",14.5896603492603
301,100.743275206724789,3.841694625000000,100.881839271330307,3.721694625000000,24,6,,,,,,,,
325,100.847198255178924,6.421694625000000,100.985762319784442,6.301694625000000,2,7,,,,,,,,
326,100.847198255178924,6.301694625000000,100.985762319784442,6.181694625000000,3,7,"555",100.924966916,6.273624625,101.014436916,6.184010625,"5","9",16.3922155033954
326,100.847198255178924,6.301694625000000,100.985762319784442,6.181694625000000,3,7,"556",100.924966916,6.184010625,101.014436916,6.094396625,"6","9",16.5949181619311
327,100.847198255178924,6.181694625000000,100.985762319784442,6.061694625000000,4,7,"557",100.924966916,6.094396625,101.014436916,6.004782625,"7","9",16.7619180263087
328,100.847198255178924,6.061694625000000,100.985762319784442,5.941694625000000,5,7,"558",100.924966916,6.004782625,101.014436916,5.915168625,"8","9",16.8891058974874
329,100.847198255178924,5.941694625000000,100.985762319784442,5.821694625000000,6,7,"559",100.924966916,5.915168625,101.014436916,5.825554625,"9","9",16.9768117459071
329,100.847198255178924,5.941694625000000,100.985762319784442,5.821694625000000,6,7,"560",100.924966916,5.825554625,101.014436916,5.735940625,"10","9",17.027348043043
330,100.847198255178924,5.821694625000000,100.985762319784442,5.701694625000000,7,7,"561",100.924966916,5.735940625,101.014436916,5.646326625,"11","9",17.0372648282864
331,100.847198255178924,5.701694625000000,100.985762319784442,5.581694625000000,8,7,"562",100.924966916,5.646326625,101.014436916,5.556712625,"12","9",17.0009603189136
332,100.847198255178924,5.581694625000000,100.985762319784442,5.461694625000000,9,7,"563",100.924966916,5.556712625,101.014436916,5.467098625,"13","9",16.9256575311042
332,100.847198255178924,5.581694625000000,100.985762319784442,5.461694625000000,9,7,"564",100.924966916,5.467098625,101.014436916,5.377484625,"14","9",16.8101633943269
333,100.847198255178924,5.461694625000000,100.985762319784442,5.341694625000000,10,7,"565",100.924966916,5.377484625,101.014436916,5.287870625,"15","9",16.6468875049433
334,100.847198255178924,5.341694625000000,100.985762319784442,5.221694625000000,11,7,"566",100.924966916,5.287870625,101.014436916,5.198256625,"16","9",16.4133403504227
335,100.847198255178924,5.221694625000000,100.985762319784442,5.101694625000000,12,7,"567",100.924966916,5.198256625,101.014436916,5.108642625,"17","9",16.1120269735446
