"id","left","top","right","bottom","row_index","col_index","population_density"
208,100.535429109817,3.961694625,100.673993174422,3.841694625,23,4,NA
232,100.639352158271,6.541694625,100.777916222876,6.421694625,1,5,8.91980596319149
233,100.639352158271,6.421694625,100.777916222876,6.301694625,2,5,27.7358027498532
234,100.639352158271,6.301694625,100.777916222876,6.181694625,3,5,46.6963400470739
235,100.639352158271,6.181694625,100.777916222876,6.061694625,4,5,56.440566162212
236,100.639352158271,6.061694625,100.777916222876,5.941694625,5,5,66.8244437413523
237,100.639352158271,5.941694625,100.777916222876,5.821694625,6,5,80.5945116171022
238,100.639352158271,5.821694625,100.777916222876,5.701694625,7,5,129.627603889837
239,100.639352158271,5.701694625,100.777916222876,5.581694625,8,5,119.181880439886
240,100.639352158271,5.581694625,100.777916222876,5.461694625,9,5,116.463735879728
241,100.639352158271,5.461694625,100.777916222876,5.341694625,10,5,90.4576249876137
242,100.639352158271,5.341694625,100.777916222876,5.221694625,11,5,114.170077833182
243,100.639352158271,5.221694625,100.777916222876,5.101694625,12,5,100.814919818043
244,100.639352158271,5.101694625,100.777916222876,4.981694625,13,5,45.804074365523
245,100.639352158271,4.981694625,100.777916222876,4.861694625,14,5,687.370323929892
246,100.639352158271,4.861694625,100.777916222876,4.741694625,15,5,939.105438472898
247,100.639352158271,4.741694625,100.777916222876,4.621694625,16,5,63.6672853786932
248,100.639352158271,4.621694625,100.777916222876,4.501694625,17,5,61.8052402607104
249,100.639352158271,4.501694625,100.777916222876,4.381694625,18,5,38.1610971851762
250,100.639352158271,4.381694625,100.777916222876,4.261694625,19,5,195.170678611304
251,100.639352158271,4.261694625,100.777916222876,4.141694625,20,5,768.62931938071
252,100.639352158271,4.141694625,100.777916222876,4.021694625,21,5,127.494720213871
253,100.639352158271,4.021694625,100.777916222876,3.901694625,22,5,100.814553422326
254,100.639352158271,3.901694625,100.777916222876,3.781694625,23,5,52.2695178356667
279,100.743275206725,6.481694625,100.88183927133,6.361694625,2,6,4.11354824501493
280,100.743275206725,6.361694625,100.88183927133,6.241694625,3,6,7.05990340757778
281,100.743275206725,6.241694625,100.88183927133,6.121694625,4,6,9.71627412889821
282,100.743275206725,6.121694625,100.88183927133,6.001694625,5,6,35.5577592179027
283,100.743275206725,6.001694625,100.88183927133,5.881694625,6,6,15.5287042799773
284,100.743275206725,5.881694625,100.88183927133,5.761694625,7,6,63.6822740276757
285,100.743275206725,5.761694625,100.88183927133,5.641694625,8,6,86.7742064692656
286,100.743275206725,5.641694625,100.88183927133,5.521694625,9,6,144.301409673409
287,100.743275206725,5.521694625,100.88183927133,5.401694625,10,6,16.0643497344757
288,100.743275206725,5.401694625,100.88183927133,5.281694625,11,6,27.2177112153409
289,100.743275206725,5.281694625,100.88183927133,5.161694625,12,6,50.9680761998378
290,100.743275206725,5.161694625,100.88183927133,5.041694625,13,6,55.1812064818079
291,100.743275206725,5.041694625,100.88183927133,4.921694625,14,6,118.04075968975
292,100.743275206725,4.921694625,100.88183927133,4.801694625,15,6,113.704598807113
293,100.743275206725,4.801694625,100.88183927133,4.681694625,16,6,67.9925102212273
294,100.743275206725,4.681694625,100.88183927133,4.561694625,17,6,11.453814598973
295,100.743275206725,4.561694625,100.88183927133,4.441694625,18,6,54.2672417258305
296,100.743275206725,4.441694625,100.88183927133,4.321694625,19,6,123.984275528841
297,100.743275206725,4.321694625,100.88183927133,4.201694625,20,6,60.3768690761892
298,100.743275206725,4.201694625,100.88183927133,4.081694625,21,6,30.4774094621477
299,100.743275206725,4.081694625,100.88183927133,3.961694625,22,6,55.84111925
300,100.743275206725,3.961694625,100.88183927133,3.841694625,23,6,88.0334412560407
301,100.743275206725,3.841694625,100.88183927133,3.721694625,24,6,123.71438073875
325,100.847198255179,6.421694625,100.985762319784,6.301694625,2,7,NA
326,100.847198255179,6.301694625,100.985762319784,6.181694625,3,7,2.56258975581967
327,100.847198255179,6.181694625,100.985762319784,6.061694625,4,7,5.28984712672283
328,100.847198255179,6.061694625,100.985762319784,5.941694625,5,7,9.7751974776875
329,100.847198255179,5.941694625,100.985762319784,5.821694625,6,7,30.0220596587345
330,100.847198255179,5.821694625,100.985762319784,5.701694625,7,7,74.5269237442935
331,100.847198255179,5.701694625,100.985762319784,5.581694625,8,7,183.715723492619
332,100.847198255179,5.581694625,100.985762319784,5.461694625,9,7,27.0795554958152
333,100.847198255179,5.461694625,100.985762319784,5.341694625,10,7,2.96358545193182
334,100.847198255179,5.341694625,100.985762319784,5.221694625,11,7,6.59780413356497
335,100.847198255179,5.221694625,100.985762319784,5.101694625,12,7,18.1137972993315
336,100.847198255179,5.101694625,100.985762319784,4.981694625,13,7,35.4059316331023
337,100.847198255179,4.981694625,100.985762319784,4.861694625,14,7,64.7531231548642
338,100.847198255179,4.861694625,100.985762319784,4.741694625,15,7,334.4769980465
339,100.847198255179,4.741694625,100.985762319784,4.621694625,16,7,51.206625185774
340,100.847198255179,4.621694625,100.985762319784,4.501694625,17,7,53.5255727148913
341,100.847198255179,4.501694625,100.985762319784,4.381694625,18,7,85.3506190383523
342,100.847198255179,4.381694625,100.985762319784,4.261694625,19,7,194.439336343506
343,100.847198255179,4.261694625,100.985762319784,4.141694625,20,7,98.885215237108
344,100.847198255179,4.141694625,100.985762319784,4.021694625,21,7,95.101277536661
345,100.847198255179,4.021694625,100.985762319784,3.901694625,22,7,105.21014318406
346,100.847198255179,3.901694625,100.985762319784,3.781694625,23,7,141.826581962239
347,100.847198255179,3.781694625,100.985762319784,3.661694625,24,7,151.286455575481
348,100.847198255179,3.661694625,100.985762319784,3.541694625,25,7,NA
372,100.951121303633,6.361694625,101.089685368239,6.241694625,3,8,9.97646143560526
373,100.951121303633,6.241694625,101.089685368239,6.121694625,4,8,3.3204638010117
374,100.951121303633,6.121694625,101.089685368239,6.001694625,5,8,1.72892599136207
375,100.951121303633,6.001694625,101.089685368239,5.881694625,6,8,4.39871917236441
376,100.951121303633,5.881694625,101.089685368239,5.761694625,7,8,13.2727607665606
377,100.951121303633,5.761694625,101.089685368239,5.641694625,8,8,95.9981489872848
378,100.951121303633,5.641694625,101.089685368239,5.521694625,9,8,34.3102500188587
379,100.951121303633,5.521694625,101.089685368239,5.401694625,10,8,9.79605399330811
380,100.951121303633,5.401694625,101.089685368239,5.281694625,11,8,22.3425772697898
381,100.951121303633,5.281694625,101.089685368239,5.161694625,12,8,27.7030566784486
382,100.951121303633,5.161694625,101.089685368239,5.041694625,13,8,47.2565742602613
383,100.951121303633,5.041694625,101.089685368239,4.921694625,14,8,18.993125596452
384,100.951121303633,4.921694625,101.089685368239,4.801694625,15,8,111.619074888432
385,100.951121303633,4.801694625,101.089685368239,4.681694625,16,8,38.4512471342045
386,100.951121303633,4.681694625,101.089685368239,4.561694625,17,8,1030.09871008784
387,100.951121303633,4.561694625,101.089685368239,4.441694625,18,8,624.889303089659
388,100.951121303633,4.441694625,101.089685368239,4.321694625,19,8,223.044834263164
389,100.951121303633,4.321694625,101.089685368239,4.201694625,20,8,61.249004769173
390,100.951121303633,4.201694625,101.089685368239,4.081694625,21,8,51.0130682780398
391,100.951121303633,4.081694625,101.089685368239,3.961694625,22,8,509.238224821746
392,100.951121303633,3.961694625,101.089685368239,3.841694625,23,8,27.3013345413295
393,100.951121303633,3.841694625,101.089685368239,3.721694625,24,8,115.336149825768
394,100.951121303633,3.721694625,101.089685368239,3.601694625,25,8,240.041676638542
395,100.951121303633,3.601694625,101.089685368239,3.481694625,26,8,192.803657538571
418,101.055044352087,6.301694625,101.193608416693,6.181694625,3,9,8.71712727428205
419,101.055044352087,6.181694625,101.193608416693,6.061694625,4,9,7.90021032766667
420,101.055044352087,6.061694625,101.193608416693,5.941694625,5,9,NA
423,101.055044352087,5.701694625,101.193608416693,5.581694625,8,9,22.96665808625
424,101.055044352087,5.581694625,101.193608416693,5.461694625,9,9,43.4958973938859
425,101.055044352087,5.461694625,101.193608416693,5.341694625,10,9,134.533465897362
426,101.055044352087,5.341694625,101.193608416693,5.221694625,11,9,15.973911896625
427,101.055044352087,5.221694625,101.193608416693,5.101694625,12,9,9.5086666022337
428,101.055044352087,5.101694625,101.193608416693,4.981694625,13,9,9.07415826198296
429,101.055044352087,4.981694625,101.193608416693,4.861694625,14,9,52.122043619837
430,101.055044352087,4.861694625,101.193608416693,4.741694625,15,9,333.303385267571
431,101.055044352087,4.741694625,101.193608416693,4.621694625,16,9,1479.54573575983
432,101.055044352087,4.621694625,101.193608416693,4.501694625,17,9,1811.60654825261
433,101.055044352087,4.501694625,101.193608416693,4.381694625,18,9,242.308186754886
434,101.055044352087,4.381694625,101.193608416693,4.261694625,19,9,402.831781284022
435,101.055044352087,4.261694625,101.193608416693,4.141694625,20,9,75.0364265503955
436,101.055044352087,4.141694625,101.193608416693,4.021694625,21,9,172.855055869841
437,101.055044352087,4.021694625,101.193608416693,3.901694625,22,9,52.6719594992935
438,101.055044352087,3.901694625,101.193608416693,3.781694625,23,9,17.4133890244943
439,101.055044352087,3.781694625,101.193608416693,3.661694625,24,9,39.0962810178424
440,101.055044352087,3.661694625,101.193608416693,3.541694625,25,9,53.3865663886384
441,101.055044352087,3.541694625,101.193608416693,3.421694625,26,9,243.184195910866
442,101.055044352087,3.421694625,101.193608416693,3.301694625,27,9,136.171536373846
469,101.158967400541,5.761694625,101.297531465147,5.641694625,8,10,0.920182198326087
470,101.158967400541,5.641694625,101.297531465147,5.521694625,9,10,4.69200698794886
471,101.158967400541,5.521694625,101.297531465147,5.401694625,10,10,42.4684951040865
472,101.158967400541,5.401694625,101.297531465147,5.281694625,11,10,5.45030527337853
473,101.158967400541,5.281694625,101.297531465147,5.161694625,12,10,4.04159224188649
474,101.158967400541,5.161694625,101.297531465147,5.041694625,13,10,7.79124578294886
475,101.158967400541,5.041694625,101.297531465147,4.921694625,14,10,11.8843593082443
476,101.158967400541,4.921694625,101.297531465147,4.801694625,15,10,12.1057959374541
477,101.158967400541,4.801694625,101.297531465147,4.681694625,16,10,16.1879489030282
478,101.158967400541,4.681694625,101.297531465147,4.561694625,17,10,38.7464757064541
479,101.158967400541,4.561694625,101.297531465147,4.441694625,18,10,24.247297219642
480,101.158967400541,4.441694625,101.297531465147,4.321694625,19,10,55.8816988199602
481,101.158967400541,4.321694625,101.297531465147,4.201694625,20,10,105.321518246589
482,101.158967400541,4.201694625,101.297531465147,4.081694625,21,10,162.872020289655
483,101.158967400541,4.081694625,101.297531465147,3.961694625,22,10,68.0001492571352
484,101.158967400541,3.961694625,101.297531465147,3.841694625,23,10,22.8058116380114
485,101.158967400541,3.841694625,101.297531465147,3.721694625,24,10,18.6265960175057
486,101.158967400541,3.721694625,101.297531465147,3.601694625,25,10,10.3044524114973
487,101.158967400541,3.601694625,101.297531465147,3.481694625,26,10,17.208709722209
488,101.158967400541,3.481694625,101.297531465147,3.361694625,27,10,207.658219517459
489,101.158967400541,3.361694625,101.297531465147,3.241694625,28,10,513.601114680645
491,101.158967400541,3.121694625,101.297531465147,3.001694625,30,10,285.896091036667
492,101.158967400541,3.001694625,101.297531465147,2.881694625,31,10,273.245007045833
493,101.158967400541,2.881694625,101.297531465147,2.761694625,32,10,NA
514,101.262890448995,5.821694625,101.401454513601,5.701694625,7,11,0.781847160736111
515,101.262890448995,5.701694625,101.401454513601,5.581694625,8,11,0.949692799488636
516,101.262890448995,5.581694625,101.401454513601,5.461694625,9,11,5.23430117352973
517,101.262890448995,5.461694625,101.401454513601,5.341694625,10,11,4.45983562078977
518,101.262890448995,5.341694625,101.401454513601,5.221694625,11,11,1.06448244573864
519,101.262890448995,5.221694625,101.401454513601,5.101694625,12,11,1.62281376057065
520,101.262890448995,5.101694625,101.401454513601,4.981694625,13,11,2.46379764848295
521,101.262890448995,4.981694625,101.401454513601,4.861694625,14,11,6.13702721848649
522,101.262890448995,4.861694625,101.401454513601,4.741694625,15,11,4.63507835225
523,101.262890448995,4.741694625,101.401454513601,4.621694625,16,11,6.59332920330113
524,101.262890448995,4.621694625,101.401454513601,4.501694625,17,11,25.1161839844837
525,101.262890448995,4.501694625,101.401454513601,4.381694625,18,11,98.3888827603694
526,101.262890448995,4.381694625,101.401454513601,4.261694625,19,11,13.2216135949135
527,101.262890448995,4.261694625,101.401454513601,4.141694625,20,11,79.6762616220795
528,101.262890448995,4.141694625,101.401454513601,4.021694625,21,11,133.014879794602
529,101.262890448995,4.021694625,101.401454513601,3.901694625,22,11,124.954728852283
530,101.262890448995,3.901694625,101.401454513601,3.781694625,23,11,55.7034880623636
531,101.262890448995,3.781694625,101.401454513601,3.661694625,24,11,26.2185352583189
532,101.262890448995,3.661694625,101.401454513601,3.541694625,25,11,6.42671210944886
533,101.262890448995,3.541694625,101.401454513601,3.421694625,26,11,9.12918172244886
534,101.262890448995,3.421694625,101.401454513601,3.301694625,27,11,87.2392279894022
535,101.262890448995,3.301694625,101.401454513601,3.181694625,28,11,231.225028292614
536,101.262890448995,3.181694625,101.401454513601,3.061694625,29,11,718.650544162105
537,101.262890448995,3.061694625,101.401454513601,2.941694625,30,11,1074.14269123219
538,101.262890448995,2.941694625,101.401454513601,2.821694625,31,11,291.428966145595
539,101.262890448995,2.821694625,101.401454513601,2.701694625,32,11,25.4270945957143
560,101.36681349745,5.881694625,101.505377562055,5.761694625,7,12,0.54864259259596
561,101.36681349745,5.761694625,101.505377562055,5.641694625,8,12,0.559375783613636
562,101.36681349745,5.641694625,101.505377562055,5.521694625,9,12,2.79341638252841
563,101.36681349745,5.521694625,101.505377562055,5.401694625,10,12,1.01406912541622
564,101.36681349745,5.401694625,101.505377562055,5.281694625,11,12,0.580953565514124
565,101.36681349745,5.281694625,101.505377562055,5.161694625,12,12,0.690078935486486
566,101.36681349745,5.161694625,101.505377562055,5.041694625,13,12,0.519923183386364
567,101.36681349745,5.041694625,101.505377562055,4.921694625,14,12,0.883998067710228
568,101.36681349745,4.921694625,101.505377562055,4.801694625,15,12,1.67807129587568
569,101.36681349745,4.801694625,101.505377562055,4.681694625,16,12,5.98647828025424
570,101.36681349745,4.681694625,101.505377562055,4.561694625,17,12,60.0321575801892
571,101.36681349745,4.561694625,101.505377562055,4.441694625,18,12,93.9584629046818
572,101.36681349745,4.441694625,101.505377562055,4.321694625,19,12,32.5636411420568
573,101.36681349745,4.321694625,101.505377562055,4.201694625,20,12,7.32112834381622
574,101.36681349745,4.201694625,101.505377562055,4.081694625,21,12,5.98255005114124
575,101.36681349745,4.081694625,101.505377562055,3.961694625,22,12,11.7912529380541
576,101.36681349745,3.961694625,101.505377562055,3.841694625,23,12,47.3077368896932
577,101.36681349745,3.841694625,101.505377562055,3.721694625,24,12,135.5335474305
578,101.36681349745,3.721694625,101.505377562055,3.601694625,25,12,39.3194684874054
579,101.36681349745,3.601694625,101.505377562055,3.481694625,26,12,12.7397812529153
580,101.36681349745,3.481694625,101.505377562055,3.361694625,27,12,152.552065613843
581,101.36681349745,3.361694625,101.505377562055,3.241694625,28,12,437.70261470875
582,101.36681349745,3.241694625,101.505377562055,3.121694625,29,12,850.790831141477
583,101.36681349745,3.121694625,101.505377562055,3.001694625,30,12,2750.67578976595
584,101.36681349745,3.001694625,101.505377562055,2.881694625,31,12,1200.17769170254
585,101.36681349745,2.881694625,101.505377562055,2.761694625,32,12,244.047062261272
586,101.36681349745,2.761694625,101.505377562055,2.641694625,33,12,141.925183662692
605,101.470736545904,5.941694625,101.609300610509,5.821694625,6,13,0.997432907179487
606,101.470736545904,5.821694625,101.609300610509,5.701694625,7,13,0.615597020778378
607,101.470736545904,5.701694625,101.609300610509,5.581694625,8,13,1.31965852802841
608,101.470736545904,5.581694625,101.609300610509,5.461694625,9,13,0.628484183233695
609,101.470736545904,5.461694625,101.609300610509,5.341694625,10,13,0.328191982744318
610,101.470736545904,5.341694625,101.609300610509,5.221694625,11,13,0.489143651965909
611,101.470736545904,5.221694625,101.609300610509,5.101694625,12,13,1.02161897776757
612,101.470736545904,5.101694625,101.609300610509,4.981694625,13,13,1.44051470439773
613,101.470736545904,4.981694625,101.609300610509,4.861694625,14,13,1.4119644126087
614,101.470736545904,4.861694625,101.609300610509,4.741694625,15,13,2.63610839269318
615,101.470736545904,4.741694625,101.609300610509,4.621694625,16,13,11.8971690698409
616,101.470736545904,4.621694625,101.609300610509,4.501694625,17,13,6.43458480323243
617,101.470736545904,4.501694625,101.609300610509,4.381694625,18,13,13.858100888608
618,101.470736545904,4.381694625,101.609300610509,4.261694625,19,13,10.0552369149402
619,101.470736545904,4.261694625,101.609300610509,4.141694625,20,13,8.62406150186364
620,101.470736545904,4.141694625,101.609300610509,4.021694625,21,13,5.47404672476704
621,101.470736545904,4.021694625,101.609300610509,3.901694625,22,13,8.32065922129189
622,101.470736545904,3.901694625,101.609300610509,3.781694625,23,13,18.6985566572443
623,101.470736545904,3.781694625,101.609300610509,3.661694625,24,13,283.952227097978
624,101.470736545904,3.661694625,101.609300610509,3.541694625,25,13,98.0826740701989
625,101.470736545904,3.541694625,101.609300610509,3.421694625,26,13,92.5440091745
626,101.470736545904,3.421694625,101.609300610509,3.301694625,27,13,950.132537048379
627,101.470736545904,3.301694625,101.609300610509,3.181694625,28,13,1900.93667166472
628,101.470736545904,3.181694625,101.609300610509,3.061694625,29,13,3714.5864912962
629,101.470736545904,3.061694625,101.609300610509,2.941694625,30,13,3304.84731674318
630,101.470736545904,2.941694625,101.609300610509,2.821694625,31,13,324.99299475892
631,101.470736545904,2.821694625,101.609300610509,2.701694625,32,13,150.939185083946
632,101.470736545904,2.701694625,101.609300610509,2.581694625,33,13,242.799919207954
651,101.574659594358,6.001694625,101.713223658963,5.881694625,6,14,7.310163101
652,101.574659594358,5.881694625,101.713223658963,5.761694625,7,14,3.37219781739437
653,101.574659594358,5.761694625,101.713223658963,5.641694625,8,14,6.12644034360796
654,101.574659594358,5.641694625,101.713223658963,5.521694625,9,14,5.89886550563842
655,101.574659594358,5.521694625,101.713223658963,5.401694625,10,14,0.32729638427027
656,101.574659594358,5.401694625,101.713223658963,5.281694625,11,14,0.622924137267046
657,101.574659594358,5.281694625,101.713223658963,5.161694625,12,14,1.35311272047027
658,101.574659594358,5.161694625,101.713223658963,5.041694625,13,14,1.55622463603977
659,101.574659594358,5.041694625,101.713223658963,4.921694625,14,14,1.46243456255932
660,101.574659594358,4.921694625,101.713223658963,4.801694625,15,14,2.01728349503243
661,101.574659594358,4.801694625,101.713223658963,4.681694625,16,14,4.73143588890909
662,101.574659594358,4.681694625,101.713223658963,4.561694625,17,14,3.21317192477297
663,101.574659594358,4.561694625,101.713223658963,4.441694625,18,14,4.16566168042614
664,101.574659594358,4.441694625,101.713223658963,4.321694625,19,14,7.71464214480226
665,101.574659594358,4.321694625,101.713223658963,4.201694625,20,14,8.61308077476757
666,101.574659594358,4.201694625,101.713223658963,4.081694625,21,14,7.18052421105682
667,101.574659594358,4.081694625,101.713223658963,3.961694625,22,14,14.7139395586324
668,101.574659594358,3.961694625,101.713223658963,3.841694625,23,14,6.18258003550568
669,101.574659594358,3.841694625,101.713223658963,3.721694625,24,14,3.77269850341243
670,101.574659594358,3.721694625,101.713223658963,3.601694625,25,14,8.18409791265405
671,101.574659594358,3.601694625,101.713223658963,3.481694625,26,14,207.455774246034
672,101.574659594358,3.481694625,101.713223658963,3.361694625,27,14,403.581897942432
673,101.574659594358,3.361694625,101.713223658963,3.241694625,28,14,1154.88960448824
674,101.574659594358,3.241694625,101.713223658963,3.121694625,29,14,6158.88664027797
675,101.574659594358,3.121694625,101.713223658963,3.001694625,30,14,6319.47987492973
676,101.574659594358,3.001694625,101.713223658963,2.881694625,31,14,1874.33713809034
677,101.574659594358,2.881694625,101.713223658963,2.761694625,32,14,411.486616227784
678,101.574659594358,2.761694625,101.713223658963,2.641694625,33,14,84.3504500165852
679,101.574659594358,2.641694625,101.713223658963,2.521694625,34,14,198.749551016364
698,101.678582642812,5.821694625,101.817146707418,5.701694625,7,15,43.3194284751165
699,101.678582642812,5.701694625,101.817146707418,5.581694625,8,15,27.8712096760739
700,101.678582642812,5.581694625,101.817146707418,5.461694625,9,15,2.99904006623913
701,101.678582642812,5.461694625,101.817146707418,5.341694625,10,15,1.57825999265909
702,101.678582642812,5.341694625,101.817146707418,5.221694625,11,15,1.13602029175568
703,101.678582642812,5.221694625,101.817146707418,5.101694625,12,15,1.70856203292432
704,101.678582642812,5.101694625,101.817146707418,4.981694625,13,15,3.06416610696591
705,101.678582642812,4.981694625,101.817146707418,4.861694625,14,15,9.87159530730978
706,101.678582642812,4.861694625,101.817146707418,4.741694625,15,15,8.36452608090909
707,101.678582642812,4.741694625,101.817146707418,4.621694625,16,15,5.81211696279545
708,101.678582642812,4.621694625,101.817146707418,4.501694625,17,15,1.48938872108108
709,101.678582642812,4.501694625,101.817146707418,4.381694625,18,15,5.26356785809091
710,101.678582642812,4.381694625,101.817146707418,4.261694625,19,15,13.5610962252826
711,101.678582642812,4.261694625,101.817146707418,4.141694625,20,15,26.8933658070227
712,101.678582642812,4.141694625,101.817146707418,4.021694625,21,15,26.870117978767
713,101.678582642812,4.021694625,101.817146707418,3.901694625,22,15,34.2724128923352
714,101.678582642812,3.901694625,101.817146707418,3.781694625,23,15,6.09720955517613
715,101.678582642812,3.781694625,101.817146707418,3.661694625,24,15,12.5438387679348
716,101.678582642812,3.661694625,101.817146707418,3.541694625,25,15,8.71194817320455
717,101.678582642812,3.541694625,101.817146707418,3.421694625,26,15,29.5432907797614
718,101.678582642812,3.421694625,101.817146707418,3.301694625,27,15,139.656743983189
719,101.678582642812,3.301694625,101.817146707418,3.181694625,28,15,3402.12404152307
720,101.678582642812,3.181694625,101.817146707418,3.061694625,29,15,6980.27644061794
721,101.678582642812,3.061694625,101.817146707418,2.941694625,30,15,4638.18146510852
722,101.678582642812,2.941694625,101.817146707418,2.821694625,31,15,1047.44962840284
723,101.678582642812,2.821694625,101.817146707418,2.701694625,32,15,528.68780134773
724,101.678582642812,2.701694625,101.817146707418,2.581694625,33,15,184.990893448253
725,101.678582642812,2.581694625,101.817146707418,2.461694625,34,15,1322.74387072375
744,101.782505691266,5.881694625,101.921069755872,5.761694625,7,16,168.254079387727
745,101.782505691266,5.761694625,101.921069755872,5.641694625,8,16,100.641743518977
