id,left,top,right,bottom,row_index,col_index,NUMPOINTS
950,102.198197885082649,3.241694625000000,102.336761949688153,3.121694625000000,29,20,54
951,102.198197885082649,3.121694625000000,102.336761949688153,3.001694625000000,30,20,50
952,102.198197885082649,3.001694625000000,102.336761949688153,2.881694625000000,31,20,64
953,102.198197885082649,2.881694625000000,102.336761949688153,2.761694625000000,32,20,86
954,102.198197885082649,2.761694625000000,102.336761949688153,2.641694625000000,33,20,112
955,102.198197885082649,2.641694625000000,102.336761949688153,2.521694624999999,34,20,53
956,102.198197885082649,2.521694624999999,102.336761949688153,2.401694624999999,35,20,280
957,102.198197885082649,2.401694624999999,102.336761949688153,2.281694625000000,36,20,489
958,102.198197885082649,2.281694625000000,102.336761949688153,2.161694625000000,37,20,1659
959,102.198197885082649,2.161694625000000,102.336761949688153,2.041694625000000,38,20,0
970,102.302120933536784,6.301694625000000,102.440684998142302,6.181694625000000,3,21,0
971,102.302120933536784,6.181694625000000,102.440684998142302,6.061694625000000,4,21,552
972,102.302120933536784,6.061694625000000,102.440684998142302,5.941694625000000,5,21,427
973,102.302120933536784,5.941694625000000,102.440684998142302,5.821694625000000,6,21,343
974,102.302120933536784,5.821694625000000,102.440684998142302,5.701694625000000,7,21,94
975,102.302120933536784,5.701694625000000,102.440684998142302,5.581694625000000,8,21,1
976,102.302120933536784,5.581694625000000,102.440684998142302,5.461694625000000,9,21,0
977,102.302120933536784,5.461694625000000,102.440684998142302,5.341694625000000,10,21,10
978,102.302120933536784,5.341694625000000,102.440684998142302,5.221694625000000,11,21,1
979,102.302120933536784,5.221694625000000,102.440684998142302,5.101694625000000,12,21,2
980,102.302120933536784,5.101694625000000,102.440684998142302,4.981694625000000,13,21,2
981,102.302120933536784,4.981694625000000,102.440684998142302,4.861694625000000,14,21,4
982,102.302120933536784,4.861694625000000,102.440684998142302,4.741694625000000,15,21,1
983,102.302120933536784,4.741694625000000,102.440684998142302,4.621694625000000,16,21,0
984,102.302120933536784,4.621694625000000,102.440684998142302,4.501694625000000,17,21,0
985,102.302120933536784,4.501694625000000,102.440684998142302,4.381694625000000,18,21,6
986,102.302120933536784,4.381694625000000,102.440684998142302,4.261694625000000,19,21,26
987,102.302120933536784,4.261694625000000,102.440684998142302,4.141694625000001,20,21,4
988,102.302120933536784,4.141694625000001,102.440684998142302,4.021694625000001,21,21,44
989,102.302120933536784,4.021694625000001,102.440684998142302,3.901694625000000,22,21,92
990,102.302120933536784,3.901694625000000,102.440684998142302,3.781694625000000,23,21,62
991,102.302120933536784,3.781694625000000,102.440684998142302,3.661694625000000,24,21,49
992,102.302120933536784,3.661694625000000,102.440684998142302,3.541694625000000,25,21,37
993,102.302120933536784,3.541694625000000,102.440684998142302,3.421694625000000,26,21,184
994,102.302120933536784,3.421694625000000,102.440684998142302,3.301694625000000,27,21,11
995,102.302120933536784,3.301694625000000,102.440684998142302,3.181694625000000,28,21,50
996,102.302120933536784,3.181694625000000,102.440684998142302,3.061694625000000,29,21,36
997,102.302120933536784,3.061694625000000,102.440684998142302,2.941694625000000,30,21,33
998,102.302120933536784,2.941694625000000,102.440684998142302,2.821694625000000,31,21,110
999,102.302120933536784,2.821694625000000,102.440684998142302,2.701694625000000,32,21,141
1000,102.302120933536784,2.701694625000000,102.440684998142302,2.581694625000000,33,21,63
1001,102.302120933536784,2.581694625000000,102.440684998142302,2.461694625000000,34,21,78
1002,102.302120933536784,2.461694625000000,102.440684998142302,2.341694625000000,35,21,77
1003,102.302120933536784,2.341694625000000,102.440684998142302,2.221694625000000,36,21,312
1004,102.302120933536784,2.221694625000000,102.440684998142302,2.101694624999999,37,21,420
1019,102.406043981990905,6.001694625000000,102.544608046596437,5.881694625000000,6,22,74
1020,102.406043981990905,5.881694625000000,102.544608046596437,5.761694625000000,7,22,243
1021,102.406043981990905,5.761694625000000,102.544608046596437,5.641694625000000,8,22,229
1022,102.406043981990905,5.641694625000000,102.544608046596437,5.521694625000000,9,22,45
1023,102.406043981990905,5.521694625000000,102.544608046596437,5.401694625000000,10,22,11
1024,102.406043981990905,5.401694625000000,102.544608046596437,5.281694625000000,11,22,0
1025,102.406043981990905,5.281694625000000,102.544608046596437,5.161694625000000,12,22,0
1026,102.406043981990905,5.161694625000000,102.544608046596437,5.041694625000000,13,22,0
1027,102.406043981990905,5.041694625000000,102.544608046596437,4.921694625000000,14,22,7
1028,102.406043981990905,4.921694625000000,102.544608046596437,4.801694625000000,15,22,2
1029,102.406043981990905,4.801694625000000,102.544608046596437,4.681694625000000,16,22,0
1030,102.406043981990905,4.681694625000000,102.544608046596437,4.561694625000000,17,22,0
1031,102.406043981990905,4.561694625000000,102.544608046596437,4.441694625000000,18,22,1
1032,102.406043981990905,4.441694625000000,102.544608046596437,4.321694624999999,19,22,0
1033,102.406043981990905,4.321694624999999,102.544608046596437,4.201694625000000,20,22,0
1034,102.406043981990905,4.201694625000000,102.544608046596437,4.081694625000000,21,22,0
1035,102.406043981990905,4.081694625000000,102.544608046596437,3.961694625000000,22,22,0
1036,102.406043981990905,3.961694625000000,102.544608046596437,3.841694625000000,23,22,64
1037,102.406043981990905,3.841694625000000,102.544608046596437,3.721694625000000,24,22,80
1038,102.406043981990905,3.721694625000000,102.544608046596437,3.601694624999999,25,22,29
1039,102.406043981990905,3.601694624999999,102.544608046596437,3.481694625000000,26,22,44
1040,102.406043981990905,3.481694625000000,102.544608046596437,3.361694625000000,27,22,74
1041,102.406043981990905,3.361694625000000,102.544608046596437,3.241694625000000,28,22,54
1042,102.406043981990905,3.241694625000000,102.544608046596437,3.121694625000000,29,22,6
1043,102.406043981990905,3.121694625000000,102.544608046596437,3.001694625000000,30,22,30
1044,102.406043981990905,3.001694625000000,102.544608046596437,2.881694625000000,31,22,30
1045,102.406043981990905,2.881694625000000,102.544608046596437,2.761694625000000,32,22,27
1046,102.406043981990905,2.761694625000000,102.544608046596437,2.641694625000000,33,22,65
1047,102.406043981990905,2.641694625000000,102.544608046596437,2.521694624999999,34,22,40
1048,102.406043981990905,2.521694624999999,102.544608046596437,2.401694624999999,35,22,39
1049,102.406043981990905,2.401694624999999,102.544608046596437,2.281694625000000,36,22,142
1050,102.406043981990905,2.281694625000000,102.544608046596437,2.161694625000000,37,22,79
1051,102.406043981990905,2.161694625000000,102.544608046596437,2.041694625000000,38,22,188
1065,102.509967030445040,5.941694625000000,102.648531095050558,5.821694625000000,6,23,64
1066,102.509967030445040,5.821694625000000,102.648531095050558,5.701694625000000,7,23,327
1067,102.509967030445040,5.701694625000000,102.648531095050558,5.581694625000000,8,23,83
1068,102.509967030445040,5.581694625000000,102.648531095050558,5.461694625000000,9,23,1
1069,102.509967030445040,5.461694625000000,102.648531095050558,5.341694625000000,10,23,0
1070,102.509967030445040,5.341694625000000,102.648531095050558,5.221694625000000,11,23,0
1071,102.509967030445040,5.221694625000000,102.648531095050558,5.101694625000000,12,23,1
1072,102.509967030445040,5.101694625000000,102.648531095050558,4.981694625000000,13,23,0
1073,102.509967030445040,4.981694625000000,102.648531095050558,4.861694625000000,14,23,0
1074,102.509967030445040,4.861694625000000,102.648531095050558,4.741694625000000,15,23,0
1075,102.509967030445040,4.741694625000000,102.648531095050558,4.621694625000000,16,23,0
1076,102.509967030445040,4.621694625000000,102.648531095050558,4.501694625000000,17,23,2
1077,102.509967030445040,4.501694625000000,102.648531095050558,4.381694625000000,18,23,0
1078,102.509967030445040,4.381694625000000,102.648531095050558,4.261694625000000,19,23,0
1079,102.509967030445040,4.261694625000000,102.648531095050558,4.141694625000001,20,23,0
1080,102.509967030445040,4.141694625000001,102.648531095050558,4.021694625000001,21,23,0
1081,102.509967030445040,4.021694625000001,102.648531095050558,3.901694625000000,22,23,23
1082,102.509967030445040,3.901694625000000,102.648531095050558,3.781694625000000,23,23,55
1083,102.509967030445040,3.781694625000000,102.648531095050558,3.661694625000000,24,23,92
1084,102.509967030445040,3.661694625000000,102.648531095050558,3.541694625000000,25,23,37
1085,102.509967030445040,3.541694625000000,102.648531095050558,3.421694625000000,26,23,55
1086,102.509967030445040,3.421694625000000,102.648531095050558,3.301694625000000,27,23,49
1087,102.509967030445040,3.301694625000000,102.648531095050558,3.181694625000000,28,23,49
1088,102.509967030445040,3.181694625000000,102.648531095050558,3.061694625000000,29,23,1
1089,102.509967030445040,3.061694625000000,102.648531095050558,2.941694625000000,30,23,9
1090,102.509967030445040,2.941694625000000,102.648531095050558,2.821694625000000,31,23,19
1091,102.509967030445040,2.821694625000000,102.648531095050558,2.701694625000000,32,23,44
1092,102.509967030445040,2.701694625000000,102.648531095050558,2.581694625000000,33,23,85
1093,102.509967030445040,2.581694625000000,102.648531095050558,2.461694625000000,34,23,40
1094,102.509967030445040,2.461694625000000,102.648531095050558,2.341694625000000,35,23,15
1095,102.509967030445040,2.341694625000000,102.648531095050558,2.221694625000000,36,23,213
1096,102.509967030445040,2.221694625000000,102.648531095050558,2.101694624999999,37,23,137
