id,left,top,right,bottom,row_index,col_index,id_2,left_2,top_2,right_2,bottom_2,row_index_2,col_index_2,Humidity_18
518,101.262890448995449,5.341694625000000,101.401454513600953,5.221694625000000,11,11,"810",101.282846916,5.287870625,101.372316916,5.198256625,"16","13",80.0337291378442
518,101.262890448995449,5.341694625000000,101.401454513600953,5.221694625000000,11,11,"871",101.372316916,5.287870625,101.461786916,5.198256625,"16","14",80.4411415443753
519,101.262890448995449,5.221694625000000,101.401454513600953,5.101694625000000,12,11,"872",101.372316916,5.198256625,101.461786916,5.108642625,"17","14",80.5639613054117
520,101.262890448995449,5.101694625000000,101.401454513600953,4.981694625000000,13,11,"813",101.282846916,5.019028625,101.372316916,4.929414625,"19","13",80.2529647070274
520,101.262890448995449,5.101694625000000,101.401454513600953,4.981694625000000,13,11,"874",101.372316916,5.019028625,101.461786916,4.929414625,"19","14",80.8610130200389
521,101.262890448995449,4.981694625000000,101.401454513600953,4.861694625000000,14,11,"814",101.282846916,4.929414625,101.372316916,4.839800625,"20","13",80.3293816299965
521,101.262890448995449,4.981694625000000,101.401454513600953,4.861694625000000,14,11,"875",101.372316916,4.929414625,101.461786916,4.839800625,"20","14",80.9690365949997
522,101.262890448995449,4.861694625000000,101.401454513600953,4.741694625000000,15,11,"876",101.372316916,4.839800625,101.461786916,4.750186625,"21","14",81.0508579931475
523,101.262890448995449,4.741694625000000,101.401454513600953,4.621694625000000,16,11,"817",101.282846916,4.660572625,101.372316916,4.570958625,"23","13",80.4727155918322
523,101.262890448995449,4.741694625000000,101.401454513600953,4.621694625000000,16,11,"878",101.372316916,4.660572625,101.461786916,4.570958625,"23","14",81.1850412030264
524,101.262890448995449,4.621694625000000,101.401454513600953,4.501694625000000,17,11,"818",101.282846916,4.570958625,101.372316916,4.481344625,"24","13",80.5695188537359
524,101.262890448995449,4.621694625000000,101.401454513600953,4.501694625000000,17,11,"879",101.372316916,4.570958625,101.461786916,4.481344625,"24","14",81.2248661062493
525,101.262890448995449,4.501694625000000,101.401454513600953,4.381694625000000,18,11,"880",101.372316916,4.481344625,101.461786916,4.391730625,"25","14",81.2086837978579
525,101.262890448995449,4.501694625000000,101.401454513600953,4.381694625000000,18,11,"881",101.372316916,4.391730625,101.461786916,4.302116625,"26","14",81.1237291966485
526,101.262890448995449,4.381694625000000,101.401454513600953,4.261694625000000,19,11,"821",101.282846916,4.302116625,101.372316916,4.212502625,"27","13",80.4559438091938
526,101.262890448995449,4.381694625000000,101.401454513600953,4.261694625000000,19,11,"882",101.372316916,4.302116625,101.461786916,4.212502625,"27","14",80.9585839295402
527,101.262890448995449,4.261694625000000,101.401454513600953,4.141694625000001,20,11,"822",101.282846916,4.212502625,101.372316916,4.122888625,"28","13",80.2493280365942
527,101.262890448995449,4.261694625000000,101.401454513600953,4.141694625000001,20,11,"883",101.372316916,4.212502625,101.461786916,4.122888625,"28","14",80.7026477747035
528,101.262890448995449,4.141694625000001,101.401454513600953,4.021694625000001,21,11,"884",101.372316916,4.122888625,101.461786916,4.033274625,"29","14",80.3481968555419
528,101.262890448995449,4.141694625000001,101.401454513600953,4.021694625000001,21,11,"885",101.372316916,4.033274625,101.461786916,3.943660625,"30","14",79.8946664893273
529,101.262890448995449,4.021694625000001,101.401454513600953,3.901694625000000,22,11,"825",101.282846916,3.943660625,101.372316916,3.854046625,"31","13",79.1821661824174
529,101.262890448995449,4.021694625000001,101.401454513600953,3.901694625000000,22,11,"886",101.372316916,3.943660625,101.461786916,3.854046625,"31","14",79.3577488019763
530,101.262890448995449,3.901694625000000,101.401454513600953,3.781694625000000,23,11,"826",101.282846916,3.854046625,101.372316916,3.764432625,"32","13",78.7465675286647
530,101.262890448995449,3.901694625000000,101.401454513600953,3.781694625000000,23,11,"887",101.372316916,3.854046625,101.461786916,3.764432625,"32","14",78.7841346221299
531,101.262890448995449,3.781694625000000,101.401454513600953,3.661694625000000,24,11,"888",101.372316916,3.764432625,101.461786916,3.674818625,"33","14",78.2846774226865
531,101.262890448995449,3.781694625000000,101.401454513600953,3.661694625000000,24,11,"889",101.372316916,3.674818625,101.461786916,3.585204625,"34","14",77.967712163468
532,101.262890448995449,3.661694625000000,101.401454513600953,3.541694625000000,25,11,"829",101.282846916,3.585204625,101.372316916,3.495590625,"35","13",77.8604851626959
532,101.262890448995449,3.661694625000000,101.401454513600953,3.541694625000000,25,11,"890",101.372316916,3.585204625,101.461786916,3.495590625,"35","14",77.7844763962311
533,101.262890448995449,3.541694625000000,101.401454513600953,3.421694625000000,26,11,"830",101.282846916,3.495590625,101.372316916,3.405976625,"36","13",77.7207122995708
533,101.262890448995449,3.541694625000000,101.401454513600953,3.421694625000000,26,11,"891",101.372316916,3.495590625,101.461786916,3.405976625,"36","14",77.6613124194414
534,101.262890448995449,3.421694625000000,101.401454513600953,3.301694625000000,27,11,"892",101.372316916,3.405976625,101.461786916,3.316362625,"37","14",77.5916748829265
534,101.262890448995449,3.421694625000000,101.401454513600953,3.301694625000000,27,11,"893",101.372316916,3.316362625,101.461786916,3.226748625,"38","14",77.5958918287613
535,101.262890448995449,3.301694625000000,101.401454513600953,3.181694625000000,28,11,"833",101.282846916,3.226748625,101.372316916,3.137134625,"39","13",77.8309369214426
535,101.262890448995449,3.301694625000000,101.401454513600953,3.181694625000000,28,11,"894",101.372316916,3.226748625,101.461786916,3.137134625,"39","14",77.6858054851586
536,101.262890448995449,3.181694625000000,101.401454513600953,3.061694625000000,29,11,"895",101.372316916,3.137134625,101.461786916,3.047520625,"40","14",77.8989792179593
537,101.262890448995449,3.061694625000000,101.401454513600953,2.941694625000000,30,11,"896",101.372316916,3.047520625,101.461786916,2.957906625,"41","14",78.2584808314694
537,101.262890448995449,3.061694625000000,101.401454513600953,2.941694625000000,30,11,"897",101.372316916,2.957906625,101.461786916,2.868292625,"42","14",78.7164009020481
538,101.262890448995449,2.941694625000000,101.401454513600953,2.821694625000000,31,11,"837",101.282846916,2.868292625,101.372316916,2.778678625,"43","13",79.2483609618219
538,101.262890448995449,2.941694625000000,101.401454513600953,2.821694625000000,31,11,"898",101.372316916,2.868292625,101.461786916,2.778678625,"43","14",79.2052230634204
539,101.262890448995449,2.821694625000000,101.401454513600953,2.701694625000000,32,11,,,,,,,,
560,101.366813497449584,5.881694625000000,101.505377562055102,5.761694625000000,7,12,"926",101.461786916,5.825554625,101.551256916,5.735940625,"10","15",81.2754201998913
561,101.366813497449584,5.761694625000000,101.505377562055102,5.641694625000000,8,12,"927",101.461786916,5.735940625,101.551256916,5.646326625,"11","15",81.0640165814134
561,101.366813497449584,5.761694625000000,101.505377562055102,5.641694625000000,8,12,"928",101.461786916,5.646326625,101.551256916,5.556712625,"12","15",80.8601476099411
562,101.366813497449584,5.641694625000000,101.505377562055102,5.521694625000000,9,12,"929",101.461786916,5.556712625,101.551256916,5.467098625,"13","15",80.7312185096755
563,101.366813497449584,5.521694625000000,101.505377562055102,5.401694625000000,10,12,"869",101.372316916,5.467098625,101.461786916,5.377484625,"14","14",80.4266662671728
563,101.366813497449584,5.521694625000000,101.505377562055102,5.401694625000000,10,12,"930",101.461786916,5.467098625,101.551256916,5.377484625,"14","15",80.6884829784394
564,101.366813497449584,5.401694625000000,101.505377562055102,5.281694625000000,11,12,"931",101.461786916,5.377484625,101.551256916,5.287870625,"15","15",80.7338956074241
564,101.366813497449584,5.401694625000000,101.505377562055102,5.281694625000000,11,12,"932",101.461786916,5.287870625,101.551256916,5.198256625,"16","15",80.8647620497558
565,101.366813497449584,5.281694625000000,101.505377562055102,5.161694625000000,12,12,"933",101.461786916,5.198256625,101.551256916,5.108642625,"17","15",81.0682862852823
566,101.366813497449584,5.161694625000000,101.505377562055102,5.041694625000000,13,12,"873",101.372316916,5.108642625,101.461786916,5.019028625,"18","14",80.7164160429131
566,101.366813497449584,5.161694625000000,101.505377562055102,5.041694625000000,13,12,"934",101.461786916,5.108642625,101.551256916,5.019028625,"18","15",81.2761643514527
567,101.366813497449584,5.041694625000000,101.505377562055102,4.921694625000000,14,12,"935",101.461786916,5.019028625,101.551256916,4.929414625,"19","15",81.4521315392096
567,101.366813497449584,5.041694625000000,101.505377562055102,4.921694625000000,14,12,"936",101.461786916,4.929414625,101.551256916,4.839800625,"20","15",81.5960165945206
568,101.366813497449584,4.921694625000000,101.505377562055102,4.801694625000000,15,12,"937",101.461786916,4.839800625,101.551256916,4.750186625,"21","15",81.7122480444961
569,101.366813497449584,4.801694625000000,101.505377562055102,4.681694625000000,16,12,"877",101.372316916,4.750186625,101.461786916,4.660572625,"22","14",81.1188948584159
569,101.366813497449584,4.801694625000000,101.505377562055102,4.681694625000000,16,12,"938",101.461786916,4.750186625,101.551256916,4.660572625,"22","15",81.8059264215258
570,101.366813497449584,4.681694625000000,101.505377562055102,4.561694625000000,17,12,"939",101.461786916,4.660572625,101.551256916,4.570958625,"23","15",81.8763252437081
570,101.366813497449584,4.681694625000000,101.505377562055102,4.561694625000000,17,12,"940",101.461786916,4.570958625,101.551256916,4.481344625,"24","15",81.9113524214559
571,101.366813497449584,4.561694625000000,101.505377562055102,4.441694625000000,18,12,"941",101.461786916,4.481344625,101.551256916,4.391730625,"25","15",81.8891640211258
572,101.366813497449584,4.441694625000000,101.505377562055102,4.321694624999999,19,12,"942",101.461786916,4.391730625,101.551256916,4.302116625,"26","15",81.7961420564537
573,101.366813497449584,4.321694624999999,101.505377562055102,4.201694625000000,20,12,"943",101.461786916,4.302116625,101.551256916,4.212502625,"27","15",81.6082587625138
573,101.366813497449584,4.321694624999999,101.505377562055102,4.201694625000000,20,12,"944",101.461786916,4.212502625,101.551256916,4.122888625,"28","15",81.3135246501007
574,101.366813497449584,4.201694625000000,101.505377562055102,4.081694625000000,21,12,"945",101.461786916,4.122888625,101.551256916,4.033274625,"29","15",80.8965594921052
575,101.366813497449584,4.081694625000000,101.505377562055102,3.961694625000000,22,12,"946",101.461786916,4.033274625,101.551256916,3.943660625,"30","15",80.3592380576356
576,101.366813497449584,3.961694625000000,101.505377562055102,3.841694625000000,23,12,"947",101.461786916,3.943660625,101.551256916,3.854046625,"31","15",79.7082134790977
576,101.366813497449584,3.961694625000000,101.505377562055102,3.841694625000000,23,12,"948",101.461786916,3.854046625,101.551256916,3.764432625,"32","15",78.9718151549428
577,101.366813497449584,3.841694625000000,101.505377562055102,3.721694625000000,24,12,"949",101.461786916,3.764432625,101.551256916,3.674818625,"33","15",78.2781727485504
578,101.366813497449584,3.721694625000000,101.505377562055102,3.601694624999999,25,12,"950",101.461786916,3.674818625,101.551256916,3.585204625,"34","15",78.0198979781467
579,101.366813497449584,3.601694624999999,101.505377562055102,3.481694625000000,26,12,"951",101.461786916,3.585204625,101.551256916,3.495590625,"35","15",77.8951254292814
579,101.366813497449584,3.601694624999999,101.505377562055102,3.481694625000000,26,12,"952",101.461786916,3.495590625,101.551256916,3.405976625,"36","15",77.7780337481684
580,101.366813497449584,3.481694625000000,101.505377562055102,3.361694625000000,27,12,"953",101.461786916,3.405976625,101.551256916,3.316362625,"37","15",77.6798768869896
581,101.366813497449584,3.361694625000000,101.505377562055102,3.241694625000000,28,12,"954",101.461786916,3.316362625,101.551256916,3.226748625,"38","15",77.6240932864101
582,101.366813497449584,3.241694625000000,101.505377562055102,3.121694625000000,29,12,"955",101.461786916,3.226748625,101.551256916,3.137134625,"39","15",77.6521655845159
582,101.366813497449584,3.241694625000000,101.505377562055102,3.121694625000000,29,12,"956",101.461786916,3.137134625,101.551256916,3.047520625,"40","15",77.8473444274048
583,101.366813497449584,3.121694625000000,101.505377562055102,3.001694625000000,30,12,"957",101.461786916,3.047520625,101.551256916,2.957906625,"41","15",78.2567077095915
584,101.366813497449584,3.001694625000000,101.505377562055102,2.881694625000000,31,12,"958",101.461786916,2.957906625,101.551256916,2.868292625,"42","15",78.7568464831021
585,101.366813497449584,2.881694625000000,101.505377562055102,2.761694625000000,32,12,"959",101.461786916,2.868292625,101.551256916,2.778678625,"43","15",79.2674427285167
585,101.366813497449584,2.881694625000000,101.505377562055102,2.761694625000000,32,12,"960",101.461786916,2.778678625,101.551256916,2.689064625,"44","15",79.7031107305392
586,101.366813497449584,2.761694625000000,101.505377562055102,2.641694625000000,33,12,,,,,,,,
605,101.470736545903705,5.941694625000000,101.609300610509237,5.821694625000000,6,13,"987",101.551256916,5.825554625,101.640726916,5.735940625,"10","16",81.245421449514
606,101.470736545903705,5.821694625000000,101.609300610509237,5.701694625000000,7,13,"988",101.551256916,5.735940625,101.640726916,5.646326625,"11","16",81.0874083281412
607,101.470736545903705,5.701694625000000,101.609300610509237,5.581694625000000,8,13,"989",101.551256916,5.646326625,101.640726916,5.556712625,"12","16",80.9584080994642
608,101.470736545903705,5.581694625000000,101.609300610509237,5.461694625000000,9,13,"990",101.551256916,5.556712625,101.640726916,5.467098625,"13","16",80.9133703335001
608,101.470736545903705,5.581694625000000,101.609300610509237,5.461694625000000,9,13,"991",101.551256916,5.467098625,101.640726916,5.377484625,"14","16",80.9531935157422
609,101.470736545903705,5.461694625000000,101.609300610509237,5.341694625000000,10,13,"992",101.551256916,5.377484625,101.640726916,5.287870625,"15","16",81.0791963675501
610,101.470736545903705,5.341694625000000,101.609300610509237,5.221694625000000,11,13,"993",101.551256916,5.287870625,101.640726916,5.198256625,"16","16",81.2913604528361
611,101.470736545903705,5.221694625000000,101.609300610509237,5.101694625000000,12,13,"994",101.551256916,5.198256625,101.640726916,5.108642625,"17","16",81.552210303223
611,101.470736545903705,5.221694625000000,101.609300610509237,5.101694625000000,12,13,"995",101.551256916,5.108642625,101.640726916,5.019028625,"18","16",81.7890532985955
612,101.470736545903705,5.101694625000000,101.609300610509237,4.981694625000000,13,13,"996",101.551256916,5.019028625,101.640726916,4.929414625,"19","16",81.9964928455292
613,101.470736545903705,4.981694625000000,101.609300610509237,4.861694625000000,14,13,"997",101.551256916,4.929414625,101.640726916,4.839800625,"20","16",82.174520165316
614,101.470736545903705,4.861694625000000,101.609300610509237,4.741694625000000,15,13,"998",101.551256916,4.839800625,101.640726916,4.750186625,"21","16",82.3228808966013
614,101.470736545903705,4.861694625000000,101.609300610509237,4.741694625000000,15,13,"999",101.551256916,4.750186625,101.640726916,4.660572625,"22","16",82.440871747201
615,101.470736545903705,4.741694625000000,101.609300610509237,4.621694625000000,16,13,"1000",101.551256916,4.660572625,101.640726916,4.570958625,"23","16",82.5460812951734
616,101.470736545903705,4.621694625000000,101.609300610509237,4.501694625000000,17,13,"1001",101.551256916,4.570958625,101.640726916,4.481344625,"24","16",82.6272525079552
617,101.470736545903705,4.501694625000000,101.609300610509237,4.381694625000000,18,13,"1002",101.551256916,4.481344625,101.640726916,4.391730625,"25","16",82.6462160523766
617,101.470736545903705,4.501694625000000,101.609300610509237,4.381694625000000,18,13,"1003",101.551256916,4.391730625,101.640726916,4.302116625,"26","16",82.575697322001
618,101.470736545903705,4.381694625000000,101.609300610509237,4.261694625000000,19,13,"1004",101.551256916,4.302116625,101.640726916,4.212502625,"27","16",82.3887148854547
619,101.470736545903705,4.261694625000000,101.609300610509237,4.141694625000001,20,13,"1005",101.551256916,4.212502625,101.640726916,4.122888625,"28","16",82.0709567812555
620,101.470736545903705,4.141694625000001,101.609300610509237,4.021694625000001,21,13,"1006",101.551256916,4.122888625,101.640726916,4.033274625,"29","16",81.6057446020519
620,101.470736545903705,4.141694625000001,101.609300610509237,4.021694625000001,21,13,"1007",101.551256916,4.033274625,101.640726916,3.943660625,"30","16",81.00657211621
621,101.470736545903705,4.021694625000001,101.609300610509237,3.901694625000000,22,13,"1008",101.551256916,3.943660625,101.640726916,3.854046625,"31","16",80.2875471892084
622,101.470736545903705,3.901694625000000,101.609300610509237,3.781694625000000,23,13,"1009",101.551256916,3.854046625,101.640726916,3.764432625,"32","16",79.4802505347246
623,101.470736545903705,3.781694625000000,101.609300610509237,3.661694625000000,24,13,"1010",101.551256916,3.764432625,101.640726916,3.674818625,"33","16",78.7030006596433
623,101.470736545903705,3.781694625000000,101.609300610509237,3.661694625000000,24,13,"1011",101.551256916,3.674818625,101.640726916,3.585204625,"34","16",78.4234741830137
624,101.470736545903705,3.661694625000000,101.609300610509237,3.541694625000000,25,13,"1012",101.551256916,3.585204625,101.640726916,3.495590625,"35","16",78.2658263872125
625,101.470736545903705,3.541694625000000,101.609300610509237,3.421694625000000,26,13,"1013",101.551256916,3.495590625,101.640726916,3.405976625,"36","16",78.1068721247497
626,101.470736545903705,3.421694625000000,101.609300610509237,3.301694625000000,27,13,"1014",101.551256916,3.405976625,101.640726916,3.316362625,"37","16",77.9514906546136
626,101.470736545903705,3.421694625000000,101.609300610509237,3.301694625000000,27,13,"1015",101.551256916,3.316362625,101.640726916,3.226748625,"38","16",77.8150407422644
627,101.470736545903705,3.301694625000000,101.609300610509237,3.181694625000000,28,13,"1016",101.551256916,3.226748625,101.640726916,3.137134625,"39","16",77.7468169388268
628,101.470736545903705,3.181694625000000,101.609300610509237,3.061694625000000,29,13,"1017",101.551256916,3.137134625,101.640726916,3.047520625,"40","16",77.9474067659795
629,101.470736545903705,3.061694625000000,101.609300610509237,2.941694625000000,30,13,"1018",101.551256916,3.047520625,101.640726916,2.957906625,"41","16",78.3875723571796
629,101.470736545903705,3.061694625000000,101.609300610509237,2.941694625000000,30,13,"1019",101.551256916,2.957906625,101.640726916,2.868292625,"42","16",78.8844186306546
630,101.470736545903705,2.941694625000000,101.609300610509237,2.821694625000000,31,13,"1020",101.551256916,2.868292625,101.640726916,2.778678625,"43","16",79.3659431900378
631,101.470736545903705,2.821694625000000,101.609300610509237,2.701694625000000,32,13,"1021",101.551256916,2.778678625,101.640726916,2.689064625,"44","16",79.800583464218
632,101.470736545903705,2.701694625000000,101.609300610509237,2.581694625000000,33,13,"1022",101.551256916,2.689064625,101.640726916,2.599450625,"45","16",80.2094120711108
651,101.574659594357854,6.001694625000000,101.713223658963372,5.881694625000000,6,14,,,,,,,,
652,101.574659594357854,5.881694625000000,101.713223658963372,5.761694625000000,7,14,"1048",101.640726916,5.825554625,101.730196916,5.735940625,"10","17",81.2047882661128
653,101.574659594357854,5.761694625000000,101.713223658963372,5.641694625000000,8,14,"1049",101.640726916,5.735940625,101.730196916,5.646326625,"11","17",81.1046364206152
653,101.574659594357854,5.761694625000000,101.713223658963372,5.641694625000000,8,14,"1050",101.640726916,5.646326625,101.730196916,5.556712625,"12","17",81.0549095939989
654,101.574659594357854,5.641694625000000,101.713223658963372,5.521694625000000,9,14,"1051",101.640726916,5.556712625,101.730196916,5.467098625,"13","17",81.0911405415396
655,101.574659594357854,5.521694625000000,101.713223658963372,5.401694625000000,10,14,"1052",101.640726916,5.467098625,101.730196916,5.377484625,"14","17",81.2123749193132
656,101.574659594357854,5.401694625000000,101.713223658963372,5.281694625000000,11,14,"1053",101.640726916,5.377484625,101.730196916,5.287870625,"15","17",81.4153090826351
656,101.574659594357854,5.401694625000000,101.713223658963372,5.281694625000000,11,14,"1054",101.640726916,5.287870625,101.730196916,5.198256625,"16","17",81.6801342280305
657,101.574659594357854,5.281694625000000,101.713223658963372,5.161694625000000,12,14,"1055",101.640726916,5.198256625,101.730196916,5.108642625,"17","17",81.967376660334
658,101.574659594357854,5.161694625000000,101.713223658963372,5.041694625000000,13,14,"1056",101.640726916,5.108642625,101.730196916,5.019028625,"18","17",82.2321720361316
659,101.574659594357854,5.041694625000000,101.713223658963372,4.921694625000000,14,14,"1057",101.640726916,5.019028625,101.730196916,4.929414625,"19","17",82.4687891876414
659,101.574659594357854,5.041694625000000,101.713223658963372,4.921694625000000,14,14,"1058",101.640726916,4.929414625,101.730196916,4.839800625,"20","17",82.6769808052632
660,101.574659594357854,4.921694625000000,101.713223658963372,4.801694625000000,15,14,"1059",101.640726916,4.839800625,101.730196916,4.750186625,"21","17",82.8571396939826
661,101.574659594357854,4.801694625000000,101.713223658963372,4.681694625000000,16,14,"1060",101.640726916,4.750186625,101.730196916,4.660572625,"22","17",83.0189782732078
662,101.574659594357854,4.681694625000000,101.713223658963372,4.561694625000000,17,14,"1061",101.640726916,4.660572625,101.730196916,4.570958625,"23","17",83.2004266142172
662,101.574659594357854,4.681694625000000,101.713223658963372,4.561694625000000,17,14,"1062",101.640726916,4.570958625,101.730196916,4.481344625,"24","17",83.3613155364946
663,101.574659594357854,4.561694625000000,101.713223658963372,4.441694625000000,18,14,"1063",101.640726916,4.481344625,101.730196916,4.391730625,"25","17",83.4536800031854
664,101.574659594357854,4.441694625000000,101.713223658963372,4.321694624999999,19,14,"1064",101.640726916,4.391730625,101.730196916,4.302116625,"26","17",83.4397319775042
665,101.574659594357854,4.321694624999999,101.713223658963372,4.201694625000000,20,14,"1065",101.640726916,4.302116625,101.730196916,4.212502625,"27","17",83.2827226699936
665,101.574659594357854,4.321694624999999,101.713223658963372,4.201694625000000,20,14,"1066",101.640726916,4.212502625,101.730196916,4.122888625,"28","17",82.9556039895987
666,101.574659594357854,4.201694625000000,101.713223658963372,4.081694625000000,21,14,"1067",101.640726916,4.122888625,101.730196916,4.033274625,"29","17",82.452405071355
667,101.574659594357854,4.081694625000000,101.713223658963372,3.961694625000000,22,14,"1068",101.640726916,4.033274625,101.730196916,3.943660625,"30","17",81.811823517631
668,101.574659594357854,3.961694625000000,101.713223658963372,3.841694625000000,23,14,"1069",101.640726916,3.943660625,101.730196916,3.854046625,"31","17",81.0749896200926
668,101.574659594357854,3.961694625000000,101.713223658963372,3.841694625000000,23,14,"1070",101.640726916,3.854046625,101.730196916,3.764432625,"32","17",80.3089046239532
669,101.574659594357854,3.841694625000000,101.713223658963372,3.721694625000000,24,14,"1071",101.640726916,3.764432625,101.730196916,3.674818625,"33","17",79.6399922192036
670,101.574659594357854,3.721694625000000,101.713223658963372,3.601694624999999,25,14,"1072",101.640726916,3.674818625,101.730196916,3.585204625,"34","17",79.1937027279855
671,101.574659594357854,3.601694624999999,101.713223658963372,3.481694625000000,26,14,"1073",101.640726916,3.585204625,101.730196916,3.495590625,"35","17",78.897466367114
671,101.574659594357854,3.601694624999999,101.713223658963372,3.481694625000000,26,14,"1074",101.640726916,3.495590625,101.730196916,3.405976625,"36","17",78.6537919284324
672,101.574659594357854,3.481694625000000,101.713223658963372,3.361694625000000,27,14,"1075",101.640726916,3.405976625,101.730196916,3.316362625,"37","17",78.4227919924211
673,101.574659594357854,3.361694625000000,101.713223658963372,3.241694625000000,28,14,"1076",101.640726916,3.316362625,101.730196916,3.226748625,"38","17",78.2016265319397
674,101.574659594357854,3.241694625000000,101.713223658963372,3.121694625000000,29,14,"1077",101.640726916,3.226748625,101.730196916,3.137134625,"39","17",78.0584691696712
674,101.574659594357854,3.241694625000000,101.713223658963372,3.121694625000000,29,14,"1078",101.640726916,3.137134625,101.730196916,3.047520625,"40","17",78.2379612613202
675,101.574659594357854,3.121694625000000,101.713223658963372,3.001694625000000,30,14,"1079",101.640726916,3.047520625,101.730196916,2.957906625,"41","17",78.6788419151018
676,101.574659594357854,3.001694625000000,101.713223658963372,2.881694625000000,31,14,"1080",101.640726916,2.957906625,101.730196916,2.868292625,"42","17",79.1267571758599
677,101.574659594357854,2.881694625000000,101.713223658963372,2.761694625000000,32,14,"1081",101.640726916,2.868292625,101.730196916,2.778678625,"43","17",79.5348551233898
677,101.574659594357854,2.881694625000000,101.713223658963372,2.761694625000000,32,14,"1082",101.640726916,2.778678625,101.730196916,2.689064625,"44","17",79.9462509351885
678,101.574659594357854,2.761694625000000,101.713223658963372,2.641694625000000,33,14,"1083",101.640726916,2.689064625,101.730196916,2.599450625,"45","17",80.3377196376105
679,101.574659594357854,2.641694625000000,101.713223658963372,2.521694624999999,34,14,,,,,,,,
698,101.678582642811989,5.821694625000000,101.817146707417507,5.701694625000000,7,15,"1110",101.730196916,5.735940625,101.819666916,5.646326625,"11","18",81.1171997187384
699,101.678582642811989,5.701694625000000,101.817146707417507,5.581694625000000,8,15,"1111",101.730196916,5.646326625,101.819666916,5.556712625,"12","18",81.1403431905028
700,101.678582642811989,5.581694625000000,101.817146707417507,5.461694625000000,9,15,"1112",101.730196916,5.556712625,101.819666916,5.467098625,"13","18",81.2506454637268
700,101.678582642811989,5.581694625000000,101.817146707417507,5.461694625000000,9,15,"1113",101.730196916,5.467098625,101.819666916,5.377484625,"14","18",81.4350029404051
701,101.678582642811989,5.461694625000000,101.817146707417507,5.341694625000000,10,15,"1114",101.730196916,5.377484625,101.819666916,5.287870625,"15","18",81.6847573469334
702,101.678582642811989,5.341694625000000,101.817146707417507,5.221694625000000,11,15,"1115",101.730196916,5.287870625,101.819666916,5.198256625,"16","18",81.9781061109253
703,101.678582642811989,5.221694625000000,101.817146707417507,5.101694625000000,12,15,"1116",101.730196916,5.198256625,101.819666916,5.108642625,"17","18",82.2903938501961
703,101.678582642811989,5.221694625000000,101.817146707417507,5.101694625000000,12,15,"1117",101.730196916,5.108642625,101.819666916,5.019028625,"18","18",82.5840494763678
704,101.678582642811989,5.101694625000000,101.817146707417507,4.981694625000000,13,15,"1118",101.730196916,5.019028625,101.819666916,4.929414625,"19","18",82.8512689508393
705,101.678582642811989,4.981694625000000,101.817146707417507,4.861694625000000,14,15,"1119",101.730196916,4.929414625,101.819666916,4.839800625,"20","18",83.09254922918
706,101.678582642811989,4.861694625000000,101.817146707417507,4.741694625000000,15,15,"1120",101.730196916,4.839800625,101.819666916,4.750186625,"21","18",83.3111211080504
706,101.678582642811989,4.861694625000000,101.817146707417507,4.741694625000000,15,15,"1121",101.730196916,4.750186625,101.819666916,4.660572625,"22","18",83.5502188404445
707,101.678582642811989,4.741694625000000,101.817146707417507,4.621694625000000,16,15,"1122",101.730196916,4.660572625,101.819666916,4.570958625,"23","18",83.8201496922473
708,101.678582642811989,4.621694625000000,101.817146707417507,4.501694625000000,17,15,"1123",101.730196916,4.570958625,101.819666916,4.481344625,"24","18",84.0774624444417
709,101.678582642811989,4.501694625000000,101.817146707417507,4.381694625000000,18,15,"1124",101.730196916,4.481344625,101.819666916,4.391730625,"25","18",84.2744456355787
709,101.678582642811989,4.501694625000000,101.817146707417507,4.381694625000000,18,15,"1125",101.730196916,4.391730625,101.819666916,4.302116625,"26","18",84.3614390840201
710,101.678582642811989,4.381694625000000,101.817146707417507,4.261694625000000,19,15,"1126",101.730196916,4.302116625,101.819666916,4.212502625,"27","18",84.2679561406009
711,101.678582642811989,4.261694625000000,101.817146707417507,4.141694625000001,20,15,"1127",101.730196916,4.212502625,101.819666916,4.122888625,"28","18",83.9365347198073
712,101.678582642811989,4.141694625000001,101.817146707417507,4.021694625000001,21,15,"1128",101.730196916,4.122888625,101.819666916,4.033274625,"29","18",83.386788545883
712,101.678582642811989,4.141694625000001,101.817146707417507,4.021694625000001,21,15,"1129",101.730196916,4.033274625,101.819666916,3.943660625,"30","18",82.7053133567779
713,101.678582642811989,4.021694625000001,101.817146707417507,3.901694625000000,22,15,"1130",101.730196916,3.943660625,101.819666916,3.854046625,"31","18",81.9632225117016
714,101.678582642811989,3.901694625000000,101.817146707417507,3.781694625000000,23,15,"1131",101.730196916,3.854046625,101.819666916,3.764432625,"32","18",81.2320239062575
715,101.678582642811989,3.781694625000000,101.817146707417507,3.661694625000000,24,15,"1132",101.730196916,3.764432625,101.819666916,3.674818625,"33","18",80.5910419445131
715,101.678582642811989,3.781694625000000,101.817146707417507,3.661694625000000,24,15,"1133",101.730196916,3.674818625,101.819666916,3.585204625,"34","18",80.0850937196625
716,101.678582642811989,3.661694625000000,101.817146707417507,3.541694625000000,25,15,"1134",101.730196916,3.585204625,101.819666916,3.495590625,"35","18",79.6980033997488
717,101.678582642811989,3.541694625000000,101.817146707417507,3.421694625000000,26,15,"1135",101.730196916,3.495590625,101.819666916,3.405976625,"36","18",79.3745111224424
