id,left,top,right,bottom,row_index,col_index,id_2,left_2,top_2,right_2,bottom_2,row_index_2,col_index_2,Precip_19
96,100.327583012908249,6.361694625000000,100.466147077513781,6.241694625000000,3,2,"189",100.388146916,6.273624625,100.477616916,6.184010625,"5","3",6.92404687787883
97,100.327583012908249,6.241694625000000,100.466147077513781,6.121694625000000,4,2,"190",100.388146916,6.184010625,100.477616916,6.094396625,"6","3",6.66219542290613
98,100.327583012908249,6.121694625000000,100.466147077513781,6.001694625000000,5,2,"191",100.388146916,6.094396625,100.477616916,6.004782625,"7","3",6.11063791112026
98,100.327583012908249,6.121694625000000,100.466147077513781,6.001694625000000,5,2,"192",100.388146916,6.004782625,100.477616916,5.915168625,"8","3",5.52245294126279
99,100.327583012908249,6.001694625000000,100.466147077513781,5.881694625000000,6,2,"193",100.388146916,5.915168625,100.477616916,5.825554625,"9","3",4.91745659105927
100,100.327583012908249,5.881694625000000,100.466147077513781,5.761694625000000,7,2,"194",100.388146916,5.825554625,100.477616916,5.735940625,"10","3",4.3027604551597
101,100.327583012908249,5.761694625000000,100.466147077513781,5.641694625000000,8,2,"195",100.388146916,5.735940625,100.477616916,5.646326625,"11","3",3.72509062782854
101,100.327583012908249,5.761694625000000,100.466147077513781,5.641694625000000,8,2,"196",100.388146916,5.646326625,100.477616916,5.556712625,"12","3",3.26111510024704
102,100.327583012908249,5.641694625000000,100.466147077513781,5.521694625000000,9,2,"197",100.388146916,5.556712625,100.477616916,5.467098625,"13","3",2.88524229760172
103,100.327583012908249,5.521694625000000,100.466147077513781,5.401694625000000,10,2,"198",100.388146916,5.467098625,100.477616916,5.377484625,"14","3",2.57574977130787
104,100.327583012908249,5.401694625000000,100.466147077513781,5.281694625000000,11,2,"199",100.388146916,5.377484625,100.477616916,5.287870625,"15","3",2.39064022206997
104,100.327583012908249,5.401694625000000,100.466147077513781,5.281694625000000,11,2,"200",100.388146916,5.287870625,100.477616916,5.198256625,"16","3",2.31908791120693
105,100.327583012908249,5.281694625000000,100.466147077513781,5.161694625000000,12,2,,,,,,,,
106,100.327583012908249,5.161694625000000,100.466147077513781,5.041694625000000,13,2,"202",100.388146916,5.108642625,100.477616916,5.019028625,"18","3",2.32212316860846
107,100.327583012908249,5.041694625000000,100.466147077513781,4.921694625000000,14,2,"203",100.388146916,5.019028625,100.477616916,4.929414625,"19","3",2.36030313403465
140,100.431506061362398,6.541694625000000,100.570070125967916,6.421694625000000,1,3,"248",100.477616916,6.452852625,100.567086916,6.363238625,"3","4",7.12410848000909
141,100.431506061362398,6.421694625000000,100.570070125967916,6.301694625000000,2,3,"249",100.477616916,6.363238625,100.567086916,6.273624625,"4","4",6.98682241837106
141,100.431506061362398,6.421694625000000,100.570070125967916,6.301694625000000,2,3,"310",100.567086916,6.363238625,100.656556916,6.273624625,"4","5",6.85246330241648
142,100.431506061362398,6.301694625000000,100.570070125967916,6.181694625000000,3,3,"250",100.477616916,6.273624625,100.567086916,6.184010625,"5","4",6.78279934053596
142,100.431506061362398,6.301694625000000,100.570070125967916,6.181694625000000,3,3,"251",100.477616916,6.184010625,100.567086916,6.094396625,"6","4",6.46672022488016
143,100.431506061362398,6.181694625000000,100.570070125967916,6.061694625000000,4,3,"252",100.477616916,6.094396625,100.567086916,6.004782625,"7","4",6.00330626758724
144,100.431506061362398,6.061694625000000,100.570070125967916,5.941694625000000,5,3,"253",100.477616916,6.004782625,100.567086916,5.915168625,"8","4",5.45417197030586
144,100.431506061362398,6.061694625000000,100.570070125967916,5.941694625000000,5,3,"314",100.567086916,6.004782625,100.656556916,5.915168625,"8","5",5.39943002231016
145,100.431506061362398,5.941694625000000,100.570070125967916,5.821694625000000,6,3,"254",100.477616916,5.915168625,100.567086916,5.825554625,"9","4",4.85660250701996
145,100.431506061362398,5.941694625000000,100.570070125967916,5.821694625000000,6,3,"255",100.477616916,5.825554625,100.567086916,5.735940625,"10","4",4.22620764141888
146,100.431506061362398,5.821694625000000,100.570070125967916,5.701694625000000,7,3,"256",100.477616916,5.735940625,100.567086916,5.646326625,"11","4",3.58122851050165
147,100.431506061362398,5.701694625000000,100.570070125967916,5.581694625000000,8,3,"257",100.477616916,5.646326625,100.567086916,5.556712625,"12","4",3.1793995159229
147,100.431506061362398,5.701694625000000,100.570070125967916,5.581694625000000,8,3,"318",100.567086916,5.646326625,100.656556916,5.556712625,"12","5",3.27977554998447
148,100.431506061362398,5.581694625000000,100.570070125967916,5.461694625000000,9,3,"258",100.477616916,5.556712625,100.567086916,5.467098625,"13","4",2.86327962277989
148,100.431506061362398,5.581694625000000,100.570070125967916,5.461694625000000,9,3,"259",100.477616916,5.467098625,100.567086916,5.377484625,"14","4",2.58234167295661
149,100.431506061362398,5.461694625000000,100.570070125967916,5.341694625000000,10,3,"260",100.477616916,5.377484625,100.567086916,5.287870625,"15","4",2.38816720923824
150,100.431506061362398,5.341694625000000,100.570070125967916,5.221694625000000,11,3,"261",100.477616916,5.287870625,100.567086916,5.198256625,"16","4",2.2750693113447
151,100.431506061362398,5.221694625000000,100.570070125967916,5.101694625000000,12,3,"262",100.477616916,5.198256625,100.567086916,5.108642625,"17","4",2.21194734256359
151,100.431506061362398,5.221694625000000,100.570070125967916,5.101694625000000,12,3,"263",100.477616916,5.108642625,100.567086916,5.019028625,"18","4",2.18223302733923
152,100.431506061362398,5.101694625000000,100.570070125967916,4.981694625000000,13,3,"264",100.477616916,5.019028625,100.567086916,4.929414625,"19","4",2.17965015048279
153,100.431506061362398,4.981694625000000,100.570070125967916,4.861694625000000,14,3,"265",100.477616916,4.929414625,100.567086916,4.839800625,"20","4",2.19930590266011
154,100.431506061362398,4.861694625000000,100.570070125967916,4.741694625000000,15,3,,,,,,,,
186,100.535429109816505,6.601694625000000,100.673993174422037,6.481694625000000,1,4,,,,,,,,
187,100.535429109816505,6.481694625000000,100.673993174422037,6.361694625000000,2,4,"309",100.567086916,6.452852625,100.656556916,6.363238625,"3","5",7.00491353080575
188,100.535429109816505,6.361694625000000,100.673993174422037,6.241694625000000,3,4,"311",100.567086916,6.273624625,100.656556916,6.184010625,"5","5",6.62731975204667
188,100.535429109816505,6.361694625000000,100.673993174422037,6.241694625000000,3,4,"372",100.656556916,6.273624625,100.746026916,6.184010625,"5","6",6.49603128009751
189,100.535429109816505,6.241694625000000,100.673993174422037,6.121694625000000,4,4,"312",100.567086916,6.184010625,100.656556916,6.094396625,"6","5",6.31015198233243
189,100.535429109816505,6.241694625000000,100.673993174422037,6.121694625000000,4,4,"373",100.656556916,6.184010625,100.746026916,6.094396625,"6","6",6.19530088876598
190,100.535429109816505,6.121694625000000,100.673993174422037,6.001694625000000,5,4,"313",100.567086916,6.094396625,100.656556916,6.004782625,"7","5",5.8954926264425
191,100.535429109816505,6.001694625000000,100.673993174422037,5.881694625000000,6,4,"315",100.567086916,5.915168625,100.656556916,5.825554625,"9","5",4.8445346987099
191,100.535429109816505,6.001694625000000,100.673993174422037,5.881694625000000,6,4,"376",100.656556916,5.915168625,100.746026916,5.825554625,"9","6",4.88109711736958
192,100.535429109816505,5.881694625000000,100.673993174422037,5.761694625000000,7,4,"316",100.567086916,5.825554625,100.656556916,5.735940625,"10","5",4.26130977750461
192,100.535429109816505,5.881694625000000,100.673993174422037,5.761694625000000,7,4,"377",100.656556916,5.825554625,100.746026916,5.735940625,"10","6",4.36812211639217
193,100.535429109816505,5.761694625000000,100.673993174422037,5.641694625000000,8,4,"317",100.567086916,5.735940625,100.656556916,5.646326625,"11","5",3.70610387255225
194,100.535429109816505,5.641694625000000,100.673993174422037,5.521694625000000,9,4,"319",100.567086916,5.556712625,100.656556916,5.467098625,"13","5",2.9458595903885
194,100.535429109816505,5.641694625000000,100.673993174422037,5.521694625000000,9,4,"380",100.656556916,5.556712625,100.746026916,5.467098625,"13","6",3.10935134210585
195,100.535429109816505,5.521694625000000,100.673993174422037,5.401694625000000,10,4,"320",100.567086916,5.467098625,100.656556916,5.377484625,"14","5",2.65297660269754
195,100.535429109816505,5.521694625000000,100.673993174422037,5.401694625000000,10,4,"381",100.656556916,5.467098625,100.746026916,5.377484625,"14","6",2.80609283789685
196,100.535429109816505,5.401694625000000,100.673993174422037,5.281694625000000,11,4,"321",100.567086916,5.377484625,100.656556916,5.287870625,"15","5",2.44189965975518
196,100.535429109816505,5.401694625000000,100.673993174422037,5.281694625000000,11,4,"322",100.567086916,5.287870625,100.656556916,5.198256625,"16","5",2.29141100432876
197,100.535429109816505,5.281694625000000,100.673993174422037,5.161694625000000,12,4,"323",100.567086916,5.198256625,100.656556916,5.108642625,"17","5",2.18043588383928
197,100.535429109816505,5.281694625000000,100.673993174422037,5.161694625000000,12,4,"384",100.656556916,5.198256625,100.746026916,5.108642625,"17","6",2.20609192242773
198,100.535429109816505,5.161694625000000,100.673993174422037,5.041694625000000,13,4,"324",100.567086916,5.108642625,100.656556916,5.019028625,"18","5",2.10209183373968
198,100.535429109816505,5.161694625000000,100.673993174422037,5.041694625000000,13,4,"385",100.656556916,5.108642625,100.746026916,5.019028625,"18","6",2.07921251259842
199,100.535429109816505,5.041694625000000,100.673993174422037,4.921694625000000,14,4,"325",100.567086916,5.019028625,100.656556916,4.929414625,"19","5",2.05324433424504
199,100.535429109816505,5.041694625000000,100.673993174422037,4.921694625000000,14,4,"326",100.567086916,4.929414625,100.656556916,4.839800625,"20","5",2.03102120510825
200,100.535429109816505,4.921694625000000,100.673993174422037,4.801694625000000,15,4,"327",100.567086916,4.839800625,100.656556916,4.750186625,"21","5",2.03847180608148
200,100.535429109816505,4.921694625000000,100.673993174422037,4.801694625000000,15,4,"388",100.656556916,4.839800625,100.746026916,4.750186625,"21","6",1.88666364848387
201,100.535429109816505,4.801694625000000,100.673993174422037,4.681694625000000,16,4,"389",100.656556916,4.750186625,100.746026916,4.660572625,"22","6",1.90155282895839
202,100.535429109816505,4.681694625000000,100.673993174422037,4.561694625000000,17,4,,,,,,,,
203,100.535429109816505,4.561694625000000,100.673993174422037,4.441694625000000,18,4,"392",100.656556916,4.481344625,100.746026916,4.391730625,"25","6",2.10134130885151
204,100.535429109816505,4.441694625000000,100.673993174422037,4.321694624999999,19,4,"393",100.656556916,4.391730625,100.746026916,4.302116625,"26","6",2.18058937691758
205,100.535429109816505,4.321694624999999,100.673993174422037,4.201694625000000,20,4,,,,,,,,
206,100.535429109816505,4.201694625000000,100.673993174422037,4.081694625000000,21,4,,,,,,,,
208,100.535429109816505,3.961694625000000,100.673993174422037,3.841694625000000,23,4,,,,,,,,
232,100.639352158270654,6.541694625000000,100.777916222876172,6.421694625000000,1,5,"370",100.656556916,6.452852625,100.746026916,6.363238625,"3","6",6.88301926243914
232,100.639352158270654,6.541694625000000,100.777916222876172,6.421694625000000,1,5,"431",100.746026916,6.452852625,100.835496916,6.363238625,"3","7",6.7687606525037
233,100.639352158270654,6.421694625000000,100.777916222876172,6.301694625000000,2,5,"371",100.656556916,6.363238625,100.746026916,6.273624625,"4","6",6.72311320046899
233,100.639352158270654,6.421694625000000,100.777916222876172,6.301694625000000,2,5,"432",100.746026916,6.363238625,100.835496916,6.273624625,"4","7",6.61087050821192
234,100.639352158270654,6.301694625000000,100.777916222876172,6.181694625000000,3,5,"433",100.746026916,6.273624625,100.835496916,6.184010625,"5","7",6.39470610544171
235,100.639352158270654,6.181694625000000,100.777916222876172,6.061694625000000,4,5,"374",100.656556916,6.094396625,100.746026916,6.004782625,"7","6",5.82113459725847
235,100.639352158270654,6.181694625000000,100.777916222876172,6.061694625000000,4,5,"435",100.746026916,6.094396625,100.835496916,6.004782625,"7","7",5.78504810070941
236,100.639352158270654,6.061694625000000,100.777916222876172,5.941694625000000,5,5,"375",100.656556916,6.004782625,100.746026916,5.915168625,"8","6",5.37726882525369
236,100.639352158270654,6.061694625000000,100.777916222876172,5.941694625000000,5,5,"436",100.746026916,6.004782625,100.835496916,5.915168625,"8","7",5.39094060334038
237,100.639352158270654,5.941694625000000,100.777916222876172,5.821694625000000,6,5,"437",100.746026916,5.915168625,100.835496916,5.825554625,"9","7",4.9527700184335
238,100.639352158270654,5.821694625000000,100.777916222876172,5.701694625000000,7,5,"378",100.656556916,5.735940625,100.746026916,5.646326625,"11","6",3.88588694795096
238,100.639352158270654,5.821694625000000,100.777916222876172,5.701694625000000,7,5,"439",100.746026916,5.735940625,100.835496916,5.646326625,"11","7",4.06957340334743
239,100.639352158270654,5.701694625000000,100.777916222876172,5.581694625000000,8,5,"379",100.656556916,5.646326625,100.746026916,5.556712625,"12","6",3.46560113169304
239,100.639352158270654,5.701694625000000,100.777916222876172,5.581694625000000,8,5,"440",100.746026916,5.646326625,100.835496916,5.556712625,"12","7",3.66974965655068
240,100.639352158270654,5.581694625000000,100.777916222876172,5.461694625000000,9,5,"441",100.746026916,5.556712625,100.835496916,5.467098625,"13","7",3.30995384737713
240,100.639352158270654,5.581694625000000,100.777916222876172,5.461694625000000,9,5,"442",100.746026916,5.467098625,100.835496916,5.377484625,"14","7",2.99296295652991
241,100.639352158270654,5.461694625000000,100.777916222876172,5.341694625000000,10,5,"382",100.656556916,5.377484625,100.746026916,5.287870625,"15","6",2.56010238683972
241,100.639352158270654,5.461694625000000,100.777916222876172,5.341694625000000,10,5,"443",100.746026916,5.377484625,100.835496916,5.287870625,"15","7",2.71925622357246
242,100.639352158270654,5.341694625000000,100.777916222876172,5.221694625000000,11,5,"383",100.656556916,5.287870625,100.746026916,5.198256625,"16","6",2.36440087782621
242,100.639352158270654,5.341694625000000,100.777916222876172,5.221694625000000,11,5,"444",100.746026916,5.287870625,100.835496916,5.198256625,"16","7",2.48536055823403
243,100.639352158270654,5.221694625000000,100.777916222876172,5.101694625000000,12,5,"445",100.746026916,5.198256625,100.835496916,5.108642625,"17","7",2.28469956272772
243,100.639352158270654,5.221694625000000,100.777916222876172,5.101694625000000,12,5,"446",100.746026916,5.108642625,100.835496916,5.019028625,"18","7",2.11361794553898
244,100.639352158270654,5.101694625000000,100.777916222876172,4.981694625000000,13,5,"386",100.656556916,5.019028625,100.746026916,4.929414625,"19","6",1.98081510280595
244,100.639352158270654,5.101694625000000,100.777916222876172,4.981694625000000,13,5,"447",100.746026916,5.019028625,100.835496916,4.929414625,"19","7",1.97059869235477
245,100.639352158270654,4.981694625000000,100.777916222876172,4.861694625000000,14,5,"387",100.656556916,4.929414625,100.746026916,4.839800625,"20","6",1.91266556662124
245,100.639352158270654,4.981694625000000,100.777916222876172,4.861694625000000,14,5,"448",100.746026916,4.929414625,100.835496916,4.839800625,"20","7",1.85486180810517
246,100.639352158270654,4.861694625000000,100.777916222876172,4.741694625000000,15,5,"449",100.746026916,4.839800625,100.835496916,4.750186625,"21","7",1.799904533305
246,100.639352158270654,4.861694625000000,100.777916222876172,4.741694625000000,15,5,"450",100.746026916,4.750186625,100.835496916,4.660572625,"22","7",1.79116380091127
247,100.639352158270654,4.741694625000000,100.777916222876172,4.621694625000000,16,5,"390",100.656556916,4.660572625,100.746026916,4.570958625,"23","6",1.95172932438139
247,100.639352158270654,4.741694625000000,100.777916222876172,4.621694625000000,16,5,"451",100.746026916,4.660572625,100.835496916,4.570958625,"23","7",1.82687077007377
248,100.639352158270654,4.621694625000000,100.777916222876172,4.501694625000000,17,5,"391",100.656556916,4.570958625,100.746026916,4.481344625,"24","6",2.02112614990582
248,100.639352158270654,4.621694625000000,100.777916222876172,4.501694625000000,17,5,"452",100.746026916,4.570958625,100.835496916,4.481344625,"24","7",1.8978256237526
249,100.639352158270654,4.501694625000000,100.777916222876172,4.381694625000000,18,5,"453",100.746026916,4.481344625,100.835496916,4.391730625,"25","7",1.99559604604132
249,100.639352158270654,4.501694625000000,100.777916222876172,4.381694625000000,18,5,"454",100.746026916,4.391730625,100.835496916,4.302116625,"26","7",2.11082405419921
250,100.639352158270654,4.381694625000000,100.777916222876172,4.261694625000000,19,5,"394",100.656556916,4.302116625,100.746026916,4.212502625,"27","6",2.24600568901726
250,100.639352158270654,4.381694625000000,100.777916222876172,4.261694625000000,19,5,"455",100.746026916,4.302116625,100.835496916,4.212502625,"27","7",2.26329353562083
251,100.639352158270654,4.261694625000000,100.777916222876172,4.141694625000001,20,5,"395",100.656556916,4.212502625,100.746026916,4.122888625,"28","6",2.56147176139226
251,100.639352158270654,4.261694625000000,100.777916222876172,4.141694625000001,20,5,"456",100.746026916,4.212502625,100.835496916,4.122888625,"28","7",2.54897630990531
252,100.639352158270654,4.141694625000001,100.777916222876172,4.021694625000001,21,5,"457",100.746026916,4.122888625,100.835496916,4.033274625,"29","7",2.93202408603759
252,100.639352158270654,4.141694625000001,100.777916222876172,4.021694625000001,21,5,"458",100.746026916,4.033274625,100.835496916,3.943660625,"30","7",3.3144839659746
253,100.639352158270654,4.021694625000001,100.777916222876172,3.901694625000000,22,5,"459",100.746026916,3.943660625,100.835496916,3.854046625,"31","7",3.67456776628071
254,100.639352158270654,3.901694625000000,100.777916222876172,3.781694625000000,23,5,,,,,,,,
279,100.743275206724789,6.481694625000000,100.881839271330307,6.361694625000000,2,6,"493",100.835496916,6.363238625,100.924966916,6.273624625,"4","8",6.52426142445911
280,100.743275206724789,6.361694625000000,100.881839271330307,6.241694625000000,3,6,"494",100.835496916,6.273624625,100.924966916,6.184010625,"5","8",6.32777381580105
281,100.743275206724789,6.241694625000000,100.881839271330307,6.121694625000000,4,6,"434",100.746026916,6.184010625,100.835496916,6.094396625,"6","7",6.11960277324957
281,100.743275206724789,6.241694625000000,100.881839271330307,6.121694625000000,4,6,"495",100.835496916,6.184010625,100.924966916,6.094396625,"6","8",6.08286465073979
282,100.743275206724789,6.121694625000000,100.881839271330307,6.001694625000000,5,6,"496",100.835496916,6.094396625,100.924966916,6.004782625,"7","8",5.78667957183006
282,100.743275206724789,6.121694625000000,100.881839271330307,6.001694625000000,5,6,"497",100.835496916,6.004782625,100.924966916,5.915168625,"8","8",5.43781981786227
283,100.743275206724789,6.001694625000000,100.881839271330307,5.881694625000000,6,6,"498",100.835496916,5.915168625,100.924966916,5.825554625,"9","8",5.05045440587882
284,100.743275206724789,5.881694625000000,100.881839271330307,5.761694625000000,7,6,"438",100.746026916,5.825554625,100.835496916,5.735940625,"10","7",4.50120162645173
284,100.743275206724789,5.881694625000000,100.881839271330307,5.761694625000000,7,6,"499",100.835496916,5.825554625,100.924966916,5.735940625,"10","8",4.64897971560342
285,100.743275206724789,5.761694625000000,100.881839271330307,5.641694625000000,8,6,"500",100.835496916,5.735940625,100.924966916,5.646326625,"11","8",4.25807200773266
285,100.743275206724789,5.761694625000000,100.881839271330307,5.641694625000000,8,6,"501",100.835496916,5.646326625,100.924966916,5.556712625,"12","8",3.88278991242172
286,100.743275206724789,5.641694625000000,100.881839271330307,5.521694625000000,9,6,"502",100.835496916,5.556712625,100.924966916,5.467098625,"13","8",3.52962879846187
287,100.743275206724789,5.521694625000000,100.881839271330307,5.401694625000000,10,6,"503",100.835496916,5.467098625,100.924966916,5.377484625,"14","8",3.20515853737699
288,100.743275206724789,5.401694625000000,100.881839271330307,5.281694625000000,11,6,"504",100.835496916,5.377484625,100.924966916,5.287870625,"15","8",2.91165794955502
288,100.743275206724789,5.401694625000000,100.881839271330307,5.281694625000000,11,6,"505",100.835496916,5.287870625,100.924966916,5.198256625,"16","8",2.64834359742433
289,100.743275206724789,5.281694625000000,100.881839271330307,5.161694625000000,12,6,"506",100.835496916,5.198256625,100.924966916,5.108642625,"17","8",2.41452598007934
290,100.743275206724789,5.161694625000000,100.881839271330307,5.041694625000000,13,6,"507",100.835496916,5.108642625,100.924966916,5.019028625,"18","8",2.21162494322344
291,100.743275206724789,5.041694625000000,100.881839271330307,4.921694625000000,14,6,"508",100.835496916,5.019028625,100.924966916,4.929414625,"19","8",2.03343509040383
291,100.743275206724789,5.041694625000000,100.881839271330307,4.921694625000000,14,6,"509",100.835496916,4.929414625,100.924966916,4.839800625,"20","8",1.88510984284386
292,100.743275206724789,4.921694625000000,100.881839271330307,4.801694625000000,15,6,"510",100.835496916,4.839800625,100.924966916,4.750186625,"21","8",1.78364457127361
293,100.743275206724789,4.801694625000000,100.881839271330307,4.681694625000000,16,6,"511",100.835496916,4.750186625,100.924966916,4.660572625,"22","8",1.74271700104225
294,100.743275206724789,4.681694625000000,100.881839271330307,4.561694625000000,17,6,"512",100.835496916,4.660572625,100.924966916,4.570958625,"23","8",1.76425871409199
294,100.743275206724789,4.681694625000000,100.881839271330307,4.561694625000000,17,6,"513",100.835496916,4.570958625,100.924966916,4.481344625,"24","8",1.84913432989437
295,100.743275206724789,4.561694625000000,100.881839271330307,4.441694625000000,18,6,"514",100.835496916,4.481344625,100.924966916,4.391730625,"25","8",1.98551001259796
296,100.743275206724789,4.441694625000000,100.881839271330307,4.321694624999999,19,6,"515",100.835496916,4.391730625,100.924966916,4.302116625,"26","8",2.15836384604062
297,100.743275206724789,4.321694624999999,100.881839271330307,4.201694625000000,20,6,"516",100.835496916,4.302116625,100.924966916,4.212502625,"27","8",2.37226427677279
297,100.743275206724789,4.321694624999999,100.881839271330307,4.201694625000000,20,6,"517",100.835496916,4.212502625,100.924966916,4.122888625,"28","8",2.64789615685
298,100.743275206724789,4.201694625000000,100.881839271330307,4.081694625000000,21,6,"518",100.835496916,4.122888625,100.924966916,4.033274625,"29","8",2.98065467074262
299,100.743275206724789,4.081694625000000,100.881839271330307,3.961694625000000,22,6,"519",100.835496916,4.033274625,100.924966916,3.943660625,"30","8",3.3264188008039
300,100.743275206724789,3.961694625000000,100.881839271330307,3.841694625000000,23,6,"520",100.835496916,3.943660625,100.924966916,3.854046625,"31","8",3.6674422828899
300,100.743275206724789,3.961694625000000,100.881839271330307,3.841694625000000,23,6,"521",100.835496916,3.854046625,100.924966916,3.764432625,"32","8",3.99705787432557
301,100.743275206724789,3.841694625000000,100.881839271330307,3.721694625000000,24,6,,,,,,,,
325,100.847198255178924,6.421694625000000,100.985762319784442,6.301694625000000,2,7,,,,,,,,
326,100.847198255178924,6.301694625000000,100.985762319784442,6.181694625000000,3,7,"555",100.924966916,6.273624625,101.014436916,6.184010625,"5","9",6.29253682407613
326,100.847198255178924,6.301694625000000,100.985762319784442,6.181694625000000,3,7,"556",100.924966916,6.184010625,101.014436916,6.094396625,"6","9",6.07906679804067
327,100.847198255178924,6.181694625000000,100.985762319784442,6.061694625000000,4,7,"557",100.924966916,6.094396625,101.014436916,6.004782625,"7","9",5.81994867076549
328,100.847198255178924,6.061694625000000,100.985762319784442,5.941694625000000,5,7,"558",100.924966916,6.004782625,101.014436916,5.915168625,"8","9",5.51280511008319
329,100.847198255178924,5.941694625000000,100.985762319784442,5.821694625000000,6,7,"559",100.924966916,5.915168625,101.014436916,5.825554625,"9","9",5.16999823216179
329,100.847198255178924,5.941694625000000,100.985762319784442,5.821694625000000,6,7,"560",100.924966916,5.825554625,101.014436916,5.735940625,"10","9",4.81080498120943
330,100.847198255178924,5.821694625000000,100.985762319784442,5.701694625000000,7,7,"561",100.924966916,5.735940625,101.014436916,5.646326625,"11","9",4.45447962771846
331,100.847198255178924,5.701694625000000,100.985762319784442,5.581694625000000,8,7,"562",100.924966916,5.646326625,101.014436916,5.556712625,"12","9",4.10415618492887
332,100.847198255178924,5.581694625000000,100.985762319784442,5.461694625000000,9,7,"563",100.924966916,5.556712625,101.014436916,5.467098625,"13","9",3.76258484845789
332,100.847198255178924,5.581694625000000,100.985762319784442,5.461694625000000,9,7,"564",100.924966916,5.467098625,101.014436916,5.377484625,"14","9",3.43813530377539
333,100.847198255178924,5.461694625000000,100.985762319784442,5.341694625000000,10,7,"565",100.924966916,5.377484625,101.014436916,5.287870625,"15","9",3.13451944425271
334,100.847198255178924,5.341694625000000,100.985762319784442,5.221694625000000,11,7,"566",100.924966916,5.287870625,101.014436916,5.198256625,"16","9",2.85459054678179
335,100.847198255178924,5.221694625000000,100.985762319784442,5.101694625000000,12,7,"567",100.924966916,5.198256625,101.014436916,5.108642625,"17","9",2.60267599806872
