id,left,top,right,bottom,row_index,col_index,id_2,left_2,top_2,right_2,bottom_2,row_index_2,col_index_2,Precip_18
104,100.327583012908249,5.401694625000000,100.466147077513781,5.281694625000000,11,2,"200",100.388146916,5.287870625,100.477616916,5.198256625,"16","3",3.24835372432435
105,100.327583012908249,5.281694625000000,100.466147077513781,5.161694625000000,12,2,,,,,,,,
106,100.327583012908249,5.161694625000000,100.466147077513781,5.041694625000000,13,2,"202",100.388146916,5.108642625,100.477616916,5.019028625,"18","3",3.2172116619889
107,100.327583012908249,5.041694625000000,100.466147077513781,4.921694625000000,14,2,"203",100.388146916,5.019028625,100.477616916,4.929414625,"19","3",3.21821290408027
140,100.431506061362398,6.541694625000000,100.570070125967916,6.421694625000000,1,3,"248",100.477616916,6.452852625,100.567086916,6.363238625,"3","4",5.38650702955683
141,100.431506061362398,6.421694625000000,100.570070125967916,6.301694625000000,2,3,"249",100.477616916,6.363238625,100.567086916,6.273624625,"4","4",5.3239730261152
141,100.431506061362398,6.421694625000000,100.570070125967916,6.301694625000000,2,3,"310",100.567086916,6.363238625,100.656556916,6.273624625,"4","5",5.28960444507324
142,100.431506061362398,6.301694625000000,100.570070125967916,6.181694625000000,3,3,"250",100.477616916,6.273624625,100.567086916,6.184010625,"5","4",5.23594991570557
142,100.431506061362398,6.301694625000000,100.570070125967916,6.181694625000000,3,3,"251",100.477616916,6.184010625,100.567086916,6.094396625,"6","4",5.10424984257849
143,100.431506061362398,6.181694625000000,100.570070125967916,6.061694625000000,4,3,"252",100.477616916,6.094396625,100.567086916,6.004782625,"7","4",4.91490068086985
144,100.431506061362398,6.061694625000000,100.570070125967916,5.941694625000000,5,3,"253",100.477616916,6.004782625,100.567086916,5.915168625,"8","4",4.69101347863077
144,100.431506061362398,6.061694625000000,100.570070125967916,5.941694625000000,5,3,"314",100.567086916,6.004782625,100.656556916,5.915168625,"8","5",4.68999470567577
145,100.431506061362398,5.941694625000000,100.570070125967916,5.821694625000000,6,3,"254",100.477616916,5.915168625,100.567086916,5.825554625,"9","4",4.44520901187848
145,100.431506061362398,5.941694625000000,100.570070125967916,5.821694625000000,6,3,"255",100.477616916,5.825554625,100.567086916,5.735940625,"10","4",4.18314591231182
146,100.431506061362398,5.821694625000000,100.570070125967916,5.701694625000000,7,3,"256",100.477616916,5.735940625,100.567086916,5.646326625,"11","4",3.91319417889629
147,100.431506061362398,5.701694625000000,100.570070125967916,5.581694625000000,8,3,"257",100.477616916,5.646326625,100.567086916,5.556712625,"12","4",3.73176481204262
147,100.431506061362398,5.701694625000000,100.570070125967916,5.581694625000000,8,3,"318",100.567086916,5.646326625,100.656556916,5.556712625,"12","5",3.79251537363174
148,100.431506061362398,5.581694625000000,100.570070125967916,5.461694625000000,9,3,"258",100.477616916,5.556712625,100.567086916,5.467098625,"13","4",3.58178649266472
148,100.431506061362398,5.581694625000000,100.570070125967916,5.461694625000000,9,3,"259",100.477616916,5.467098625,100.567086916,5.377484625,"14","4",3.44519923745759
149,100.431506061362398,5.461694625000000,100.570070125967916,5.341694625000000,10,3,"260",100.477616916,5.377484625,100.567086916,5.287870625,"15","4",3.33202266511365
150,100.431506061362398,5.341694625000000,100.570070125967916,5.221694625000000,11,3,"261",100.477616916,5.287870625,100.567086916,5.198256625,"16","4",3.25046136387141
151,100.431506061362398,5.221694625000000,100.570070125967916,5.101694625000000,12,3,"262",100.477616916,5.198256625,100.567086916,5.108642625,"17","4",3.19541687824585
151,100.431506061362398,5.221694625000000,100.570070125967916,5.101694625000000,12,3,"263",100.477616916,5.108642625,100.567086916,5.019028625,"18","4",3.15789699521403
152,100.431506061362398,5.101694625000000,100.570070125967916,4.981694625000000,13,3,"264",100.477616916,5.019028625,100.567086916,4.929414625,"19","4",3.13340657552855
153,100.431506061362398,4.981694625000000,100.570070125967916,4.861694625000000,14,3,"265",100.477616916,4.929414625,100.567086916,4.839800625,"20","4",3.12026193703291
154,100.431506061362398,4.861694625000000,100.570070125967916,4.741694625000000,15,3,,,,,,,,
186,100.535429109816505,6.601694625000000,100.673993174422037,6.481694625000000,1,4,,,,,,,,
187,100.535429109816505,6.481694625000000,100.673993174422037,6.361694625000000,2,4,"309",100.567086916,6.452852625,100.656556916,6.363238625,"3","5",5.35732735760318
188,100.535429109816505,6.361694625000000,100.673993174422037,6.241694625000000,3,4,"311",100.567086916,6.273624625,100.656556916,6.184010625,"5","5",5.19387126944699
188,100.535429109816505,6.361694625000000,100.673993174422037,6.241694625000000,3,4,"372",100.656556916,6.273624625,100.746026916,6.184010625,"5","6",5.16197058340338
189,100.535429109816505,6.241694625000000,100.673993174422037,6.121694625000000,4,4,"312",100.567086916,6.184010625,100.656556916,6.094396625,"6","5",5.06239126282316
189,100.535429109816505,6.241694625000000,100.673993174422037,6.121694625000000,4,4,"373",100.656556916,6.184010625,100.746026916,6.094396625,"6","6",5.03776822478406
190,100.535429109816505,6.121694625000000,100.673993174422037,6.001694625000000,5,4,"313",100.567086916,6.094396625,100.656556916,6.004782625,"7","5",4.89284771844673
191,100.535429109816505,6.001694625000000,100.673993174422037,5.881694625000000,6,4,"315",100.567086916,5.915168625,100.656556916,5.825554625,"9","5",4.46085406849435
191,100.535429109816505,6.001694625000000,100.673993174422037,5.881694625000000,6,4,"376",100.656556916,5.915168625,100.746026916,5.825554625,"9","6",4.4955863346609
192,100.535429109816505,5.881694625000000,100.673993174422037,5.761694625000000,7,4,"316",100.567086916,5.825554625,100.656556916,5.735940625,"10","5",4.21754809320817
192,100.535429109816505,5.881694625000000,100.673993174422037,5.761694625000000,7,4,"377",100.656556916,5.825554625,100.746026916,5.735940625,"10","6",4.27928795226354
193,100.535429109816505,5.761694625000000,100.673993174422037,5.641694625000000,8,4,"317",100.567086916,5.735940625,100.656556916,5.646326625,"11","5",3.98256970922267
194,100.535429109816505,5.641694625000000,100.673993174422037,5.521694625000000,9,4,"319",100.567086916,5.556712625,100.656556916,5.467098625,"13","5",3.63434105217826
194,100.535429109816505,5.641694625000000,100.673993174422037,5.521694625000000,9,4,"380",100.656556916,5.556712625,100.746026916,5.467098625,"13","6",3.71511473127497
195,100.535429109816505,5.521694625000000,100.673993174422037,5.401694625000000,10,4,"320",100.567086916,5.467098625,100.656556916,5.377484625,"14","5",3.48874629077915
195,100.535429109816505,5.521694625000000,100.673993174422037,5.401694625000000,10,4,"381",100.656556916,5.467098625,100.746026916,5.377484625,"14","6",3.56239209741818
196,100.535429109816505,5.401694625000000,100.673993174422037,5.281694625000000,11,4,"321",100.567086916,5.377484625,100.656556916,5.287870625,"15","5",3.36862171776177
196,100.535429109816505,5.401694625000000,100.673993174422037,5.281694625000000,11,4,"322",100.567086916,5.287870625,100.656556916,5.198256625,"16","5",3.27010085909846
197,100.535429109816505,5.281694625000000,100.673993174422037,5.161694625000000,12,4,"323",100.567086916,5.198256625,100.656556916,5.108642625,"17","5",3.18934951883104
197,100.535429109816505,5.281694625000000,100.673993174422037,5.161694625000000,12,4,"384",100.656556916,5.198256625,100.746026916,5.108642625,"17","6",3.20520382760483
198,100.535429109816505,5.161694625000000,100.673993174422037,5.041694625000000,13,4,"324",100.567086916,5.108642625,100.656556916,5.019028625,"18","5",3.12422081643376
198,100.535429109816505,5.161694625000000,100.673993174422037,5.041694625000000,13,4,"385",100.656556916,5.108642625,100.746026916,5.019028625,"18","6",3.1145902057551
199,100.535429109816505,5.041694625000000,100.673993174422037,4.921694625000000,14,4,"325",100.567086916,5.019028625,100.656556916,4.929414625,"19","5",3.07318759631928
199,100.535429109816505,5.041694625000000,100.673993174422037,4.921694625000000,14,4,"326",100.567086916,4.929414625,100.656556916,4.839800625,"20","5",3.03613365778517
200,100.535429109816505,4.921694625000000,100.673993174422037,4.801694625000000,15,4,"327",100.567086916,4.839800625,100.656556916,4.750186625,"21","5",3.0158897923624
200,100.535429109816505,4.921694625000000,100.673993174422037,4.801694625000000,15,4,"388",100.656556916,4.839800625,100.746026916,4.750186625,"21","6",2.93933736675698
201,100.535429109816505,4.801694625000000,100.673993174422037,4.681694625000000,16,4,"389",100.656556916,4.750186625,100.746026916,4.660572625,"22","6",2.92791740319553
202,100.535429109816505,4.681694625000000,100.673993174422037,4.561694625000000,17,4,,,,,,,,
203,100.535429109816505,4.561694625000000,100.673993174422037,4.441694625000000,18,4,"392",100.656556916,4.481344625,100.746026916,4.391730625,"25","6",3.02330443209048
204,100.535429109816505,4.441694625000000,100.673993174422037,4.321694624999999,19,4,"393",100.656556916,4.391730625,100.746026916,4.302116625,"26","6",3.07780231131462
205,100.535429109816505,4.321694624999999,100.673993174422037,4.201694625000000,20,4,,,,,,,,
206,100.535429109816505,4.201694625000000,100.673993174422037,4.081694625000000,21,4,,,,,,,,
208,100.535429109816505,3.961694625000000,100.673993174422037,3.841694625000000,23,4,,,,,,,,
232,100.639352158270654,6.541694625000000,100.777916222876172,6.421694625000000,1,5,"370",100.656556916,6.452852625,100.746026916,6.363238625,"3","6",5.3270626887792
232,100.639352158270654,6.541694625000000,100.777916222876172,6.421694625000000,1,5,"431",100.746026916,6.452852625,100.835496916,6.363238625,"3","7",5.29922128250405
233,100.639352158270654,6.421694625000000,100.777916222876172,6.301694625000000,2,5,"371",100.656556916,6.363238625,100.746026916,6.273624625,"4","6",5.25755904874706
233,100.639352158270654,6.421694625000000,100.777916222876172,6.301694625000000,2,5,"432",100.746026916,6.363238625,100.835496916,6.273624625,"4","7",5.23182623274948
234,100.639352158270654,6.301694625000000,100.777916222876172,6.181694625000000,3,5,"433",100.746026916,6.273624625,100.835496916,6.184010625,"5","7",5.14153758227055
235,100.639352158270654,6.181694625000000,100.777916222876172,6.061694625000000,4,5,"374",100.656556916,6.094396625,100.746026916,6.004782625,"7","6",4.88464397493215
235,100.639352158270654,6.181694625000000,100.777916222876172,6.061694625000000,4,5,"435",100.746026916,6.094396625,100.835496916,6.004782625,"7","7",4.89096654613832
236,100.639352158270654,6.061694625000000,100.777916222876172,5.941694625000000,5,5,"375",100.656556916,6.004782625,100.746026916,5.915168625,"8","6",4.70213215582235
236,100.639352158270654,6.061694625000000,100.777916222876172,5.941694625000000,5,5,"436",100.746026916,6.004782625,100.835496916,5.915168625,"8","7",4.7276318300185
237,100.639352158270654,5.941694625000000,100.777916222876172,5.821694625000000,6,5,"437",100.746026916,5.915168625,100.835496916,5.825554625,"9","7",4.54329709365387
238,100.639352158270654,5.821694625000000,100.777916222876172,5.701694625000000,7,5,"378",100.656556916,5.735940625,100.746026916,5.646326625,"11","6",4.07207815205021
238,100.639352158270654,5.821694625000000,100.777916222876172,5.701694625000000,7,5,"439",100.746026916,5.735940625,100.835496916,5.646326625,"11","7",4.16224966162672
239,100.639352158270654,5.701694625000000,100.777916222876172,5.581694625000000,8,5,"379",100.656556916,5.646326625,100.746026916,5.556712625,"12","6",3.88373041818034
239,100.639352158270654,5.701694625000000,100.777916222876172,5.581694625000000,8,5,"440",100.746026916,5.646326625,100.835496916,5.556712625,"12","7",3.98103552044307
240,100.639352158270654,5.581694625000000,100.777916222876172,5.461694625000000,9,5,"441",100.746026916,5.556712625,100.835496916,5.467098625,"13","7",3.80965734613698
240,100.639352158270654,5.581694625000000,100.777916222876172,5.461694625000000,9,5,"442",100.746026916,5.467098625,100.835496916,5.377484625,"14","7",3.6497609656447
241,100.639352158270654,5.461694625000000,100.777916222876172,5.341694625000000,10,5,"382",100.656556916,5.377484625,100.746026916,5.287870625,"15","6",3.42730304267762
241,100.639352158270654,5.461694625000000,100.777916222876172,5.341694625000000,10,5,"443",100.746026916,5.377484625,100.835496916,5.287870625,"15","7",3.50219687186563
242,100.639352158270654,5.341694625000000,100.777916222876172,5.221694625000000,11,5,"383",100.656556916,5.287870625,100.746026916,5.198256625,"16","6",3.30908458922929
242,100.639352158270654,5.341694625000000,100.777916222876172,5.221694625000000,11,5,"444",100.746026916,5.287870625,100.835496916,5.198256625,"16","7",3.3668610863261
243,100.639352158270654,5.221694625000000,100.777916222876172,5.101694625000000,12,5,"445",100.746026916,5.198256625,100.835496916,5.108642625,"17","7",3.24277589772444
243,100.639352158270654,5.221694625000000,100.777916222876172,5.101694625000000,12,5,"446",100.746026916,5.108642625,100.835496916,5.019028625,"18","7",3.12978618556565
244,100.639352158270654,5.101694625000000,100.777916222876172,4.981694625000000,13,5,"386",100.656556916,5.019028625,100.746026916,4.929414625,"19","6",3.03703082697996
244,100.639352158270654,5.101694625000000,100.777916222876172,4.981694625000000,13,5,"447",100.746026916,5.019028625,100.835496916,4.929414625,"19","7",3.02934938916547
245,100.639352158270654,4.981694625000000,100.777916222876172,4.861694625000000,14,5,"387",100.656556916,4.929414625,100.746026916,4.839800625,"20","6",2.97571938395356
245,100.639352158270654,4.981694625000000,100.777916222876172,4.861694625000000,14,5,"448",100.746026916,4.929414625,100.835496916,4.839800625,"20","7",2.94525287559065
246,100.639352158270654,4.861694625000000,100.777916222876172,4.741694625000000,15,5,"449",100.746026916,4.839800625,100.835496916,4.750186625,"21","7",2.89552154520982
246,100.639352158270654,4.861694625000000,100.777916222876172,4.741694625000000,15,5,"450",100.746026916,4.750186625,100.835496916,4.660572625,"22","7",2.8748857589681
247,100.639352158270654,4.741694625000000,100.777916222876172,4.621694625000000,16,5,"390",100.656556916,4.660572625,100.746026916,4.570958625,"23","6",2.94225280665878
247,100.639352158270654,4.741694625000000,100.777916222876172,4.621694625000000,16,5,"451",100.746026916,4.660572625,100.835496916,4.570958625,"23","7",2.88625941140416
248,100.639352158270654,4.621694625000000,100.777916222876172,4.501694625000000,17,5,"391",100.656556916,4.570958625,100.746026916,4.481344625,"24","6",2.97575499829185
248,100.639352158270654,4.621694625000000,100.777916222876172,4.501694625000000,17,5,"452",100.746026916,4.570958625,100.835496916,4.481344625,"24","7",2.92570689543486
249,100.639352158270654,4.501694625000000,100.777916222876172,4.381694625000000,18,5,"453",100.746026916,4.481344625,100.835496916,4.391730625,"25","7",2.98810205807891
249,100.639352158270654,4.501694625000000,100.777916222876172,4.381694625000000,18,5,"454",100.746026916,4.391730625,100.835496916,4.302116625,"26","7",3.0709270258849
250,100.639352158270654,4.381694625000000,100.777916222876172,4.261694625000000,19,5,"394",100.656556916,4.302116625,100.746026916,4.212502625,"27","6",3.13870818714437
250,100.639352158270654,4.381694625000000,100.777916222876172,4.261694625000000,19,5,"455",100.746026916,4.302116625,100.835496916,4.212502625,"27","7",3.19801605244258
251,100.639352158270654,4.261694625000000,100.777916222876172,4.141694625000001,20,5,"395",100.656556916,4.212502625,100.746026916,4.122888625,"28","6",3.36042509249677
251,100.639352158270654,4.261694625000000,100.777916222876172,4.141694625000001,20,5,"456",100.746026916,4.212502625,100.835496916,4.122888625,"28","7",3.42367433365936
252,100.639352158270654,4.141694625000001,100.777916222876172,4.021694625000001,21,5,"457",100.746026916,4.122888625,100.835496916,4.033274625,"29","7",3.72121020328134
252,100.639352158270654,4.141694625000001,100.777916222876172,4.021694625000001,21,5,"458",100.746026916,4.033274625,100.835496916,3.943660625,"30","7",4.02585092231159
253,100.639352158270654,4.021694625000001,100.777916222876172,3.901694625000000,22,5,"459",100.746026916,3.943660625,100.835496916,3.854046625,"31","7",4.31793848987772
254,100.639352158270654,3.901694625000000,100.777916222876172,3.781694625000000,23,5,,,,,,,,
279,100.743275206724789,6.481694625000000,100.881839271330307,6.361694625000000,2,6,"493",100.835496916,6.363238625,100.924966916,6.273624625,"4","8",5.21412594791148
280,100.743275206724789,6.361694625000000,100.881839271330307,6.241694625000000,3,6,"494",100.835496916,6.273624625,100.924966916,6.184010625,"5","8",5.13245581830841
281,100.743275206724789,6.241694625000000,100.881839271330307,6.121694625000000,4,6,"434",100.746026916,6.184010625,100.835496916,6.094396625,"6","7",5.02823878197216
281,100.743275206724789,6.241694625000000,100.881839271330307,6.121694625000000,4,6,"495",100.835496916,6.184010625,100.924966916,6.094396625,"6","8",5.03183227967583
282,100.743275206724789,6.121694625000000,100.881839271330307,6.001694625000000,5,6,"496",100.835496916,6.094396625,100.924966916,6.004782625,"7","8",4.90993881728457
282,100.743275206724789,6.121694625000000,100.881839271330307,6.001694625000000,5,6,"497",100.835496916,6.004782625,100.924966916,5.915168625,"8","8",4.76419901486547
283,100.743275206724789,6.001694625000000,100.881839271330307,5.881694625000000,6,6,"498",100.835496916,5.915168625,100.924966916,5.825554625,"9","8",4.59956264649185
284,100.743275206724789,5.881694625000000,100.881839271330307,5.761694625000000,7,6,"438",100.746026916,5.825554625,100.835496916,5.735940625,"10","7",4.35041019821453
284,100.743275206724789,5.881694625000000,100.881839271330307,5.761694625000000,7,6,"499",100.835496916,5.825554625,100.924966916,5.735940625,"10","8",4.42595661917442
285,100.743275206724789,5.761694625000000,100.881839271330307,5.641694625000000,8,6,"500",100.835496916,5.735940625,100.924966916,5.646326625,"11","8",4.25328053850591
285,100.743275206724789,5.761694625000000,100.881839271330307,5.641694625000000,8,6,"501",100.835496916,5.646326625,100.924966916,5.556712625,"12","8",4.08116725936779
286,100.743275206724789,5.641694625000000,100.881839271330307,5.521694625000000,9,6,"502",100.835496916,5.556712625,100.924966916,5.467098625,"13","8",3.91155694383515
287,100.743275206724789,5.521694625000000,100.881839271330307,5.401694625000000,10,6,"503",100.835496916,5.467098625,100.924966916,5.377484625,"14","8",3.74768384803292
288,100.743275206724789,5.401694625000000,100.881839271330307,5.281694625000000,11,6,"504",100.835496916,5.377484625,100.924966916,5.287870625,"15","8",3.59115384240274
288,100.743275206724789,5.401694625000000,100.881839271330307,5.281694625000000,11,6,"505",100.835496916,5.287870625,100.924966916,5.198256625,"16","8",3.44259016073572
289,100.743275206724789,5.281694625000000,100.881839271330307,5.161694625000000,12,6,"506",100.835496916,5.198256625,100.924966916,5.108642625,"17","8",3.30288575037736
290,100.743275206724789,5.161694625000000,100.881839271330307,5.041694625000000,13,6,"507",100.835496916,5.108642625,100.924966916,5.019028625,"18","8",3.17408518542849
291,100.743275206724789,5.041694625000000,100.881839271330307,4.921694625000000,14,6,"508",100.835496916,5.019028625,100.924966916,4.929414625,"19","8",3.05711886456834
291,100.743275206724789,5.041694625000000,100.881839271330307,4.921694625000000,14,6,"509",100.835496916,4.929414625,100.924966916,4.839800625,"20","8",2.95838048606459
292,100.743275206724789,4.921694625000000,100.881839271330307,4.801694625000000,15,6,"510",100.835496916,4.839800625,100.924966916,4.750186625,"21","8",2.88698934273302
293,100.743275206724789,4.801694625000000,100.881839271330307,4.681694625000000,16,6,"511",100.835496916,4.750186625,100.924966916,4.660572625,"22","8",2.85357615728748
294,100.743275206724789,4.681694625000000,100.881839271330307,4.561694625000000,17,6,"512",100.835496916,4.660572625,100.924966916,4.570958625,"23","8",2.86262921072321
294,100.743275206724789,4.681694625000000,100.881839271330307,4.561694625000000,17,6,"513",100.835496916,4.570958625,100.924966916,4.481344625,"24","8",2.9150925448306
295,100.743275206724789,4.561694625000000,100.881839271330307,4.441694625000000,18,6,"514",100.835496916,4.481344625,100.924966916,4.391730625,"25","8",3.00441593876516
296,100.743275206724789,4.441694625000000,100.881839271330307,4.321694624999999,19,6,"515",100.835496916,4.391730625,100.924966916,4.302116625,"26","8",3.13434448749419
297,100.743275206724789,4.321694624999999,100.881839271330307,4.201694625000000,20,6,"516",100.835496916,4.302116625,100.924966916,4.212502625,"27","8",3.31512854178567
297,100.743275206724789,4.321694624999999,100.881839271330307,4.201694625000000,20,6,"517",100.835496916,4.212502625,100.924966916,4.122888625,"28","8",3.55605510753193
298,100.743275206724789,4.201694625000000,100.881839271330307,4.081694625000000,21,6,"518",100.835496916,4.122888625,100.924966916,4.033274625,"29","8",3.84239337464208
299,100.743275206724789,4.081694625000000,100.881839271330307,3.961694625000000,22,6,"519",100.835496916,4.033274625,100.924966916,3.943660625,"30","8",4.14153733114017
300,100.743275206724789,3.961694625000000,100.881839271330307,3.841694625000000,23,6,"520",100.835496916,3.943660625,100.924966916,3.854046625,"31","8",4.43313168906483
300,100.743275206724789,3.961694625000000,100.881839271330307,3.841694625000000,23,6,"521",100.835496916,3.854046625,100.924966916,3.764432625,"32","8",4.70529340304965
301,100.743275206724789,3.841694625000000,100.881839271330307,3.721694625000000,24,6,,,,,,,,
325,100.847198255178924,6.421694625000000,100.985762319784442,6.301694625000000,2,7,,,,,,,,
326,100.847198255178924,6.301694625000000,100.985762319784442,6.181694625000000,3,7,"555",100.924966916,6.273624625,101.014436916,6.184010625,"5","9",5.1326630339644
326,100.847198255178924,6.301694625000000,100.985762319784442,6.181694625000000,3,7,"556",100.924966916,6.184010625,101.014436916,6.094396625,"6","9",5.04518723528524
327,100.847198255178924,6.181694625000000,100.985762319784442,6.061694625000000,4,7,"557",100.924966916,6.094396625,101.014436916,6.004782625,"7","9",4.93825588935042
328,100.847198255178924,6.061694625000000,100.985762319784442,5.941694625000000,5,7,"558",100.924966916,6.004782625,101.014436916,5.915168625,"8","9",4.80897935111141
329,100.847198255178924,5.941694625000000,100.985762319784442,5.821694625000000,6,7,"559",100.924966916,5.915168625,101.014436916,5.825554625,"9","9",4.6618610949742
329,100.847198255178924,5.941694625000000,100.985762319784442,5.821694625000000,6,7,"560",100.924966916,5.825554625,101.014436916,5.735940625,"10","9",4.50480253778136
330,100.847198255178924,5.821694625000000,100.985762319784442,5.701694625000000,7,7,"561",100.924966916,5.735940625,101.014436916,5.646326625,"11","9",4.34564185064174
331,100.847198255178924,5.701694625000000,100.985762319784442,5.581694625000000,8,7,"562",100.924966916,5.646326625,101.014436916,5.556712625,"12","9",4.18366784822895
332,100.847198255178924,5.581694625000000,100.985762319784442,5.461694625000000,9,7,"563",100.924966916,5.556712625,101.014436916,5.467098625,"13","9",4.01871965114709
332,100.847198255178924,5.581694625000000,100.985762319784442,5.461694625000000,9,7,"564",100.924966916,5.467098625,101.014436916,5.377484625,"14","9",3.85458835798345
333,100.847198255178924,5.461694625000000,100.985762319784442,5.341694625000000,10,7,"565",100.924966916,5.377484625,101.014436916,5.287870625,"15","9",3.69344946196897
334,100.847198255178924,5.341694625000000,100.985762319784442,5.221694625000000,11,7,"566",100.924966916,5.287870625,101.014436916,5.198256625,"16","9",3.53745543520545
335,100.847198255178924,5.221694625000000,100.985762319784442,5.101694625000000,12,7,"567",100.924966916,5.198256625,101.014436916,5.108642625,"17","9",3.38941416559981
