id,left,top,right,bottom,row_index,col_index,id_2,left_2,top_2,right_2,bottom_2,row_index_2,col_index_2,Wind_18
538,101.262890448995449,2.941694625000000,101.401454513600953,2.821694625000000,31,11,"898",101.372316916,2.868292625,101.461786916,2.778678625,"43","14",14.5131392634024
539,101.262890448995449,2.821694625000000,101.401454513600953,2.701694625000000,32,11,,,,,,,,
560,101.366813497449584,5.881694625000000,101.505377562055102,5.761694625000000,7,12,"926",101.461786916,5.825554625,101.551256916,5.735940625,"10","15",16.8435942420578
561,101.366813497449584,5.761694625000000,101.505377562055102,5.641694625000000,8,12,"927",101.461786916,5.735940625,101.551256916,5.646326625,"11","15",16.7619869999232
561,101.366813497449584,5.761694625000000,101.505377562055102,5.641694625000000,8,12,"928",101.461786916,5.646326625,101.551256916,5.556712625,"12","15",16.6104457256155
562,101.366813497449584,5.641694625000000,101.505377562055102,5.521694625000000,9,12,"929",101.461786916,5.556712625,101.551256916,5.467098625,"13","15",16.4100346336738
563,101.366813497449584,5.521694625000000,101.505377562055102,5.401694625000000,10,12,"869",101.372316916,5.467098625,101.461786916,5.377484625,"14","14",16.1735541159155
563,101.366813497449584,5.521694625000000,101.505377562055102,5.401694625000000,10,12,"930",101.461786916,5.467098625,101.551256916,5.377484625,"14","15",16.1689087958825
564,101.366813497449584,5.401694625000000,101.505377562055102,5.281694625000000,11,12,"931",101.461786916,5.377484625,101.551256916,5.287870625,"15","15",15.8966306806725
564,101.366813497449584,5.401694625000000,101.505377562055102,5.281694625000000,11,12,"932",101.461786916,5.287870625,101.551256916,5.198256625,"16","15",15.6028188038953
565,101.366813497449584,5.281694625000000,101.505377562055102,5.161694625000000,12,12,"933",101.461786916,5.198256625,101.551256916,5.108642625,"17","15",15.2735586290105
566,101.366813497449584,5.161694625000000,101.505377562055102,5.041694625000000,13,12,"873",101.372316916,5.108642625,101.461786916,5.019028625,"18","14",14.922594174127
566,101.366813497449584,5.161694625000000,101.505377562055102,5.041694625000000,13,12,"934",101.461786916,5.108642625,101.551256916,5.019028625,"18","15",14.9220499180982
567,101.366813497449584,5.041694625000000,101.505377562055102,4.921694625000000,14,12,"935",101.461786916,5.019028625,101.551256916,4.929414625,"19","15",14.6407279686107
567,101.366813497449584,5.041694625000000,101.505377562055102,4.921694625000000,14,12,"936",101.461786916,4.929414625,101.551256916,4.839800625,"20","15",14.4407010291411
568,101.366813497449584,4.921694625000000,101.505377562055102,4.801694625000000,15,12,"937",101.461786916,4.839800625,101.551256916,4.750186625,"21","15",14.2973276054698
569,101.366813497449584,4.801694625000000,101.505377562055102,4.681694625000000,16,12,"877",101.372316916,4.750186625,101.461786916,4.660572625,"22","14",14.1941422461847
569,101.366813497449584,4.801694625000000,101.505377562055102,4.681694625000000,16,12,"938",101.461786916,4.750186625,101.551256916,4.660572625,"22","15",14.2006700448143
570,101.366813497449584,4.681694625000000,101.505377562055102,4.561694625000000,17,12,"939",101.461786916,4.660572625,101.551256916,4.570958625,"23","15",14.1698976445876
570,101.366813497449584,4.681694625000000,101.505377562055102,4.561694625000000,17,12,"940",101.461786916,4.570958625,101.551256916,4.481344625,"24","15",14.2160606744324
571,101.366813497449584,4.561694625000000,101.505377562055102,4.441694625000000,18,12,"941",101.461786916,4.481344625,101.551256916,4.391730625,"25","15",14.330018996827
572,101.366813497449584,4.441694625000000,101.505377562055102,4.321694624999999,19,12,"942",101.461786916,4.391730625,101.551256916,4.302116625,"26","15",14.4972824806649
573,101.366813497449584,4.321694624999999,101.505377562055102,4.201694625000000,20,12,"943",101.461786916,4.302116625,101.551256916,4.212502625,"27","15",14.7187998248057
573,101.366813497449584,4.321694624999999,101.505377562055102,4.201694625000000,20,12,"944",101.461786916,4.212502625,101.551256916,4.122888625,"28","15",14.9982826493354
574,101.366813497449584,4.201694625000000,101.505377562055102,4.081694625000000,21,12,"945",101.461786916,4.122888625,101.551256916,4.033274625,"29","15",15.355251008071
575,101.366813497449584,4.081694625000000,101.505377562055102,3.961694625000000,22,12,"946",101.461786916,4.033274625,101.551256916,3.943660625,"30","15",15.8111249423243
576,101.366813497449584,3.961694625000000,101.505377562055102,3.841694625000000,23,12,"947",101.461786916,3.943660625,101.551256916,3.854046625,"31","15",16.3738558441113
576,101.366813497449584,3.961694625000000,101.505377562055102,3.841694625000000,23,12,"948",101.461786916,3.854046625,101.551256916,3.764432625,"32","15",17.0342243647065
577,101.366813497449584,3.841694625000000,101.505377562055102,3.721694625000000,24,12,"949",101.461786916,3.764432625,101.551256916,3.674818625,"33","15",17.6621302566213
578,101.366813497449584,3.721694625000000,101.505377562055102,3.601694624999999,25,12,"950",101.461786916,3.674818625,101.551256916,3.585204625,"34","15",17.7733837219562
579,101.366813497449584,3.601694624999999,101.505377562055102,3.481694625000000,26,12,"951",101.461786916,3.585204625,101.551256916,3.495590625,"35","15",17.7617521749421
579,101.366813497449584,3.601694624999999,101.505377562055102,3.481694625000000,26,12,"952",101.461786916,3.495590625,101.551256916,3.405976625,"36","15",17.7923116784902
580,101.366813497449584,3.481694625000000,101.505377562055102,3.361694625000000,27,12,"953",101.461786916,3.405976625,101.551256916,3.316362625,"37","15",17.8557474002511
581,101.366813497449584,3.361694625000000,101.505377562055102,3.241694625000000,28,12,"954",101.461786916,3.316362625,101.551256916,3.226748625,"38","15",17.8943616813032
582,101.366813497449584,3.241694625000000,101.505377562055102,3.121694625000000,29,12,"955",101.461786916,3.226748625,101.551256916,3.137134625,"39","15",17.7641073323822
582,101.366813497449584,3.241694625000000,101.505377562055102,3.121694625000000,29,12,"956",101.461786916,3.137134625,101.551256916,3.047520625,"40","15",17.1028774161114
583,101.366813497449584,3.121694625000000,101.505377562055102,3.001694625000000,30,12,"957",101.461786916,3.047520625,101.551256916,2.957906625,"41","15",15.8460220494994
584,101.366813497449584,3.001694625000000,101.505377562055102,2.881694625000000,31,12,"958",101.461786916,2.957906625,101.551256916,2.868292625,"42","15",14.5952712489374
585,101.366813497449584,2.881694625000000,101.505377562055102,2.761694625000000,32,12,"959",101.461786916,2.868292625,101.551256916,2.778678625,"43","15",13.7960147304281
585,101.366813497449584,2.881694625000000,101.505377562055102,2.761694625000000,32,12,"960",101.461786916,2.778678625,101.551256916,2.689064625,"44","15",13.7189282667391
586,101.366813497449584,2.761694625000000,101.505377562055102,2.641694625000000,33,12,,,,,,,,
605,101.470736545903705,5.941694625000000,101.609300610509237,5.821694625000000,6,13,"987",101.551256916,5.825554625,101.640726916,5.735940625,"10","16",16.8760760554586
606,101.470736545903705,5.821694625000000,101.609300610509237,5.701694625000000,7,13,"988",101.551256916,5.735940625,101.640726916,5.646326625,"11","16",16.7744600075648
607,101.470736545903705,5.701694625000000,101.609300610509237,5.581694625000000,8,13,"989",101.551256916,5.646326625,101.640726916,5.556712625,"12","16",16.6026852221766
608,101.470736545903705,5.581694625000000,101.609300610509237,5.461694625000000,9,13,"990",101.551256916,5.556712625,101.640726916,5.467098625,"13","16",16.3868421523932
608,101.470736545903705,5.581694625000000,101.609300610509237,5.461694625000000,9,13,"991",101.551256916,5.467098625,101.640726916,5.377484625,"14","16",16.1364193533333
609,101.470736545903705,5.461694625000000,101.609300610509237,5.341694625000000,10,13,"992",101.551256916,5.377484625,101.640726916,5.287870625,"15","16",15.8616820274064
610,101.470736545903705,5.341694625000000,101.609300610509237,5.221694625000000,11,13,"993",101.551256916,5.287870625,101.640726916,5.198256625,"16","16",15.5672849553056
611,101.470736545903705,5.221694625000000,101.609300610509237,5.101694625000000,12,13,"994",101.551256916,5.198256625,101.640726916,5.108642625,"17","16",15.2200662961844
611,101.470736545903705,5.221694625000000,101.609300610509237,5.101694625000000,12,13,"995",101.551256916,5.108642625,101.640726916,5.019028625,"18","16",14.8591726804961
612,101.470736545903705,5.101694625000000,101.609300610509237,4.981694625000000,13,13,"996",101.551256916,5.019028625,101.640726916,4.929414625,"19","16",14.5730009149555
613,101.470736545903705,4.981694625000000,101.609300610509237,4.861694625000000,14,13,"997",101.551256916,4.929414625,101.640726916,4.839800625,"20","16",14.3710181740315
614,101.470736545903705,4.861694625000000,101.609300610509237,4.741694625000000,15,13,"998",101.551256916,4.839800625,101.640726916,4.750186625,"21","16",14.2220710267803
614,101.470736545903705,4.861694625000000,101.609300610509237,4.741694625000000,15,13,"999",101.551256916,4.750186625,101.640726916,4.660572625,"22","16",14.1252148432686
615,101.470736545903705,4.741694625000000,101.609300610509237,4.621694625000000,16,13,"1000",101.551256916,4.660572625,101.640726916,4.570958625,"23","16",14.0955125110216
616,101.470736545903705,4.621694625000000,101.609300610509237,4.501694625000000,17,13,"1001",101.551256916,4.570958625,101.640726916,4.481344625,"24","16",14.1370742783925
617,101.470736545903705,4.501694625000000,101.609300610509237,4.381694625000000,18,13,"1002",101.551256916,4.481344625,101.640726916,4.391730625,"25","16",14.2328003935027
617,101.470736545903705,4.501694625000000,101.609300610509237,4.381694625000000,18,13,"1003",101.551256916,4.391730625,101.640726916,4.302116625,"26","16",14.3726357836667
618,101.470736545903705,4.381694625000000,101.609300610509237,4.261694625000000,19,13,"1004",101.551256916,4.302116625,101.640726916,4.212502625,"27","16",14.5576143508236
619,101.470736545903705,4.261694625000000,101.609300610509237,4.141694625000001,20,13,"1005",101.551256916,4.212502625,101.640726916,4.122888625,"28","16",14.7911014883929
620,101.470736545903705,4.141694625000001,101.609300610509237,4.021694625000001,21,13,"1006",101.551256916,4.122888625,101.640726916,4.033274625,"29","16",15.0852805275064
620,101.470736545903705,4.141694625000001,101.609300610509237,4.021694625000001,21,13,"1007",101.551256916,4.033274625,101.640726916,3.943660625,"30","16",15.4743065650488
621,101.470736545903705,4.021694625000001,101.609300610509237,3.901694625000000,22,13,"1008",101.551256916,3.943660625,101.640726916,3.854046625,"31","16",15.9868859554257
622,101.470736545903705,3.901694625000000,101.609300610509237,3.781694625000000,23,13,"1009",101.551256916,3.854046625,101.640726916,3.764432625,"32","16",16.6240233816238
623,101.470736545903705,3.781694625000000,101.609300610509237,3.661694625000000,24,13,"1010",101.551256916,3.764432625,101.640726916,3.674818625,"33","16",17.2653370714005
623,101.470736545903705,3.781694625000000,101.609300610509237,3.661694625000000,24,13,"1011",101.551256916,3.674818625,101.640726916,3.585204625,"34","16",17.3323714225061
624,101.470736545903705,3.661694625000000,101.609300610509237,3.541694625000000,25,13,"1012",101.551256916,3.585204625,101.640726916,3.495590625,"35","16",17.311616810458
625,101.470736545903705,3.541694625000000,101.609300610509237,3.421694625000000,26,13,"1013",101.551256916,3.495590625,101.640726916,3.405976625,"36","16",17.3704971468772
626,101.470736545903705,3.421694625000000,101.609300610509237,3.301694625000000,27,13,"1014",101.551256916,3.405976625,101.640726916,3.316362625,"37","16",17.5029288153485
626,101.470736545903705,3.421694625000000,101.609300610509237,3.301694625000000,27,13,"1015",101.551256916,3.316362625,101.640726916,3.226748625,"38","16",17.6715332136796
627,101.470736545903705,3.301694625000000,101.609300610509237,3.181694625000000,28,13,"1016",101.551256916,3.226748625,101.640726916,3.137134625,"39","16",17.7466791073459
628,101.470736545903705,3.181694625000000,101.609300610509237,3.061694625000000,29,13,"1017",101.551256916,3.137134625,101.640726916,3.047520625,"40","16",16.9646599897111
629,101.470736545903705,3.061694625000000,101.609300610509237,2.941694625000000,30,13,"1018",101.551256916,3.047520625,101.640726916,2.957906625,"41","16",15.4279770625112
629,101.470736545903705,3.061694625000000,101.609300610509237,2.941694625000000,30,13,"1019",101.551256916,2.957906625,101.640726916,2.868292625,"42","16",14.1400029746327
630,101.470736545903705,2.941694625000000,101.609300610509237,2.821694625000000,31,13,"1020",101.551256916,2.868292625,101.640726916,2.778678625,"43","16",13.4629097650788
631,101.470736545903705,2.821694625000000,101.609300610509237,2.701694625000000,32,13,"1021",101.551256916,2.778678625,101.640726916,2.689064625,"44","16",13.4022065468573
632,101.470736545903705,2.701694625000000,101.609300610509237,2.581694625000000,33,13,"1022",101.551256916,2.689064625,101.640726916,2.599450625,"45","16",13.3737664457697
651,101.574659594357854,6.001694625000000,101.713223658963372,5.881694625000000,6,14,,,,,,,,
652,101.574659594357854,5.881694625000000,101.713223658963372,5.761694625000000,7,14,"1048",101.640726916,5.825554625,101.730196916,5.735940625,"10","17",16.888657204072
653,101.574659594357854,5.761694625000000,101.713223658963372,5.641694625000000,8,14,"1049",101.640726916,5.735940625,101.730196916,5.646326625,"11","17",16.7633925627404
653,101.574659594357854,5.761694625000000,101.713223658963372,5.641694625000000,8,14,"1050",101.640726916,5.646326625,101.730196916,5.556712625,"12","17",16.5684034904742
654,101.574659594357854,5.641694625000000,101.713223658963372,5.521694625000000,9,14,"1051",101.640726916,5.556712625,101.730196916,5.467098625,"13","17",16.3338609698688
655,101.574659594357854,5.521694625000000,101.713223658963372,5.401694625000000,10,14,"1052",101.640726916,5.467098625,101.730196916,5.377484625,"14","17",16.0734154682714
656,101.574659594357854,5.401694625000000,101.713223658963372,5.281694625000000,11,14,"1053",101.640726916,5.377484625,101.730196916,5.287870625,"15","17",15.7976788362883
656,101.574659594357854,5.401694625000000,101.713223658963372,5.281694625000000,11,14,"1054",101.640726916,5.287870625,101.730196916,5.198256625,"16","17",15.4898505482376
657,101.574659594357854,5.281694625000000,101.713223658963372,5.161694625000000,12,14,"1055",101.640726916,5.198256625,101.730196916,5.108642625,"17","17",15.1229351915498
658,101.574659594357854,5.161694625000000,101.713223658963372,5.041694625000000,13,14,"1056",101.640726916,5.108642625,101.730196916,5.019028625,"18","17",14.7416898847771
659,101.574659594357854,5.041694625000000,101.713223658963372,4.921694625000000,14,14,"1057",101.640726916,5.019028625,101.730196916,4.929414625,"19","17",14.4404594258264
659,101.574659594357854,5.041694625000000,101.713223658963372,4.921694625000000,14,14,"1058",101.640726916,4.929414625,101.730196916,4.839800625,"20","17",14.2304728086652
660,101.574659594357854,4.921694625000000,101.713223658963372,4.801694625000000,15,14,"1059",101.640726916,4.839800625,101.730196916,4.750186625,"21","17",14.0832838609561
661,101.574659594357854,4.801694625000000,101.713223658963372,4.681694625000000,16,14,"1060",101.640726916,4.750186625,101.730196916,4.660572625,"22","17",13.9878139799608
662,101.574659594357854,4.681694625000000,101.713223658963372,4.561694625000000,17,14,"1061",101.640726916,4.660572625,101.730196916,4.570958625,"23","17",13.9549635744089
662,101.574659594357854,4.681694625000000,101.713223658963372,4.561694625000000,17,14,"1062",101.640726916,4.570958625,101.730196916,4.481344625,"24","17",13.9826066864594
663,101.574659594357854,4.561694625000000,101.713223658963372,4.441694625000000,18,14,"1063",101.640726916,4.481344625,101.730196916,4.391730625,"25","17",14.0544312066031
664,101.574659594357854,4.441694625000000,101.713223658963372,4.321694624999999,19,14,"1064",101.640726916,4.391730625,101.730196916,4.302116625,"26","17",14.1583391927884
665,101.574659594357854,4.321694624999999,101.713223658963372,4.201694625000000,20,14,"1065",101.640726916,4.302116625,101.730196916,4.212502625,"27","17",14.2879649904726
665,101.574659594357854,4.321694624999999,101.713223658963372,4.201694625000000,20,14,"1066",101.640726916,4.212502625,101.730196916,4.122888625,"28","17",14.443886103057
666,101.574659594357854,4.201694625000000,101.713223658963372,4.081694625000000,21,14,"1067",101.640726916,4.122888625,101.730196916,4.033274625,"29","17",14.6349844790212
667,101.574659594357854,4.081694625000000,101.713223658963372,3.961694625000000,22,14,"1068",101.640726916,4.033274625,101.730196916,3.943660625,"30","17",14.8965850220468
668,101.574659594357854,3.961694625000000,101.713223658963372,3.841694625000000,23,14,"1069",101.640726916,3.943660625,101.730196916,3.854046625,"31","17",15.269692356522
668,101.574659594357854,3.961694625000000,101.713223658963372,3.841694625000000,23,14,"1070",101.640726916,3.854046625,101.730196916,3.764432625,"32","17",15.7274557684709
669,101.574659594357854,3.841694625000000,101.713223658963372,3.721694625000000,24,14,"1071",101.640726916,3.764432625,101.730196916,3.674818625,"33","17",16.1337841570613
670,101.574659594357854,3.721694625000000,101.713223658963372,3.601694624999999,25,14,"1072",101.640726916,3.674818625,101.730196916,3.585204625,"34","17",16.3424828281339
671,101.574659594357854,3.601694624999999,101.713223658963372,3.481694625000000,26,14,"1073",101.640726916,3.585204625,101.730196916,3.495590625,"35","17",16.4537036198257
671,101.574659594357854,3.601694624999999,101.713223658963372,3.481694625000000,26,14,"1074",101.640726916,3.495590625,101.730196916,3.405976625,"36","17",16.5950884966047
672,101.574659594357854,3.481694625000000,101.713223658963372,3.361694625000000,27,14,"1075",101.640726916,3.405976625,101.730196916,3.316362625,"37","17",16.7942665108966
673,101.574659594357854,3.361694625000000,101.713223658963372,3.241694625000000,28,14,"1076",101.640726916,3.316362625,101.730196916,3.226748625,"38","17",17.0176324158813
674,101.574659594357854,3.241694625000000,101.713223658963372,3.121694625000000,29,14,"1077",101.640726916,3.226748625,101.730196916,3.137134625,"39","17",17.0619771423577
674,101.574659594357854,3.241694625000000,101.713223658963372,3.121694625000000,29,14,"1078",101.640726916,3.137134625,101.730196916,3.047520625,"40","17",16.1978784046372
675,101.574659594357854,3.121694625000000,101.713223658963372,3.001694625000000,30,14,"1079",101.640726916,3.047520625,101.730196916,2.957906625,"41","17",14.691007391019
676,101.574659594357854,3.001694625000000,101.713223658963372,2.881694625000000,31,14,"1080",101.640726916,2.957906625,101.730196916,2.868292625,"42","17",13.698706655121
677,101.574659594357854,2.881694625000000,101.713223658963372,2.761694625000000,32,14,"1081",101.640726916,2.868292625,101.730196916,2.778678625,"43","17",13.357602823645
677,101.574659594357854,2.881694625000000,101.713223658963372,2.761694625000000,32,14,"1082",101.640726916,2.778678625,101.730196916,2.689064625,"44","17",13.2069406397282
678,101.574659594357854,2.761694625000000,101.713223658963372,2.641694625000000,33,14,"1083",101.640726916,2.689064625,101.730196916,2.599450625,"45","17",13.1289533108531
679,101.574659594357854,2.641694625000000,101.713223658963372,2.521694624999999,34,14,,,,,,,,
698,101.678582642811989,5.821694625000000,101.817146707417507,5.701694625000000,7,15,"1110",101.730196916,5.735940625,101.819666916,5.646326625,"11","18",16.7246996169624
699,101.678582642811989,5.701694625000000,101.817146707417507,5.581694625000000,8,15,"1111",101.730196916,5.646326625,101.819666916,5.556712625,"12","18",16.5060804655099
700,101.678582642811989,5.581694625000000,101.817146707417507,5.461694625000000,9,15,"1112",101.730196916,5.556712625,101.819666916,5.467098625,"13","18",16.2565298909062
700,101.678582642811989,5.581694625000000,101.817146707417507,5.461694625000000,9,15,"1113",101.730196916,5.467098625,101.819666916,5.377484625,"14","18",15.9871647612995
701,101.678582642811989,5.461694625000000,101.817146707417507,5.341694625000000,10,15,"1114",101.730196916,5.377484625,101.819666916,5.287870625,"15","18",15.7051350088653
702,101.678582642811989,5.341694625000000,101.817146707417507,5.221694625000000,11,15,"1115",101.730196916,5.287870625,101.819666916,5.198256625,"16","18",15.3690747008155
703,101.678582642811989,5.221694625000000,101.817146707417507,5.101694625000000,12,15,"1116",101.730196916,5.198256625,101.819666916,5.108642625,"17","18",14.9712785101859
703,101.678582642811989,5.221694625000000,101.817146707417507,5.101694625000000,12,15,"1117",101.730196916,5.108642625,101.819666916,5.019028625,"18","18",14.5665105547954
704,101.678582642811989,5.101694625000000,101.817146707417507,4.981694625000000,13,15,"1118",101.730196916,5.019028625,101.819666916,4.929414625,"19","18",14.2574896268623
705,101.678582642811989,4.981694625000000,101.817146707417507,4.861694625000000,14,15,"1119",101.730196916,4.929414625,101.819666916,4.839800625,"20","18",14.0441227945668
706,101.678582642811989,4.861694625000000,101.817146707417507,4.741694625000000,15,15,"1120",101.730196916,4.839800625,101.819666916,4.750186625,"21","18",13.8917445224911
706,101.678582642811989,4.861694625000000,101.817146707417507,4.741694625000000,15,15,"1121",101.730196916,4.750186625,101.819666916,4.660572625,"22","18",13.7903921060307
707,101.678582642811989,4.741694625000000,101.817146707417507,4.621694625000000,16,15,"1122",101.730196916,4.660572625,101.819666916,4.570958625,"23","18",13.7432605447769
708,101.678582642811989,4.621694625000000,101.817146707417507,4.501694625000000,17,15,"1123",101.730196916,4.570958625,101.819666916,4.481344625,"24","18",13.7491740227961
709,101.678582642811989,4.501694625000000,101.817146707417507,4.381694625000000,18,15,"1124",101.730196916,4.481344625,101.819666916,4.391730625,"25","18",13.795601865741
709,101.678582642811989,4.501694625000000,101.817146707417507,4.381694625000000,18,15,"1125",101.730196916,4.391730625,101.819666916,4.302116625,"26","18",13.8629993099015
710,101.678582642811989,4.381694625000000,101.817146707417507,4.261694625000000,19,15,"1126",101.730196916,4.302116625,101.819666916,4.212502625,"27","18",13.9271759026824
711,101.678582642811989,4.261694625000000,101.817146707417507,4.141694625000001,20,15,"1127",101.730196916,4.212502625,101.819666916,4.122888625,"28","18",13.9723602513553
712,101.678582642811989,4.141694625000001,101.817146707417507,4.021694625000001,21,15,"1128",101.730196916,4.122888625,101.819666916,4.033274625,"29","18",14.0162892521752
712,101.678582642811989,4.141694625000001,101.817146707417507,4.021694625000001,21,15,"1129",101.730196916,4.033274625,101.819666916,3.943660625,"30","18",14.116816635319
713,101.678582642811989,4.021694625000001,101.817146707417507,3.901694625000000,22,15,"1130",101.730196916,3.943660625,101.819666916,3.854046625,"31","18",14.3160930467925
714,101.678582642811989,3.901694625000000,101.817146707417507,3.781694625000000,23,15,"1131",101.730196916,3.854046625,101.819666916,3.764432625,"32","18",14.5881290716915
715,101.678582642811989,3.781694625000000,101.817146707417507,3.661694625000000,24,15,"1132",101.730196916,3.764432625,101.819666916,3.674818625,"33","18",14.8637865168886
715,101.678582642811989,3.781694625000000,101.817146707417507,3.661694625000000,24,15,"1133",101.730196916,3.674818625,101.819666916,3.585204625,"34","18",15.0914208483239
716,101.678582642811989,3.661694625000000,101.817146707417507,3.541694625000000,25,15,"1134",101.730196916,3.585204625,101.819666916,3.495590625,"35","18",15.2917710036424
717,101.678582642811989,3.541694625000000,101.817146707417507,3.421694625000000,26,15,"1135",101.730196916,3.495590625,101.819666916,3.405976625,"36","18",15.5074693082361
718,101.678582642811989,3.421694625000000,101.817146707417507,3.301694625000000,27,15,"1136",101.730196916,3.405976625,101.819666916,3.316362625,"37","18",15.752009072538
718,101.678582642811989,3.421694625000000,101.817146707417507,3.301694625000000,27,15,"1137",101.730196916,3.316362625,101.819666916,3.226748625,"38","18",15.9779836145894
719,101.678582642811989,3.301694625000000,101.817146707417507,3.181694625000000,28,15,"1138",101.730196916,3.226748625,101.819666916,3.137134625,"39","18",16.048472078596
720,101.678582642811989,3.181694625000000,101.817146707417507,3.061694625000000,29,15,"1139",101.730196916,3.137134625,101.819666916,3.047520625,"40","18",15.3568488252774
721,101.678582642811989,3.061694625000000,101.817146707417507,2.941694625000000,30,15,"1140",101.730196916,3.047520625,101.819666916,2.957906625,"41","18",14.1287225344767
721,101.678582642811989,3.061694625000000,101.817146707417507,2.941694625000000,30,15,"1141",101.730196916,2.957906625,101.819666916,2.868292625,"42","18",13.4797614069367
722,101.678582642811989,2.941694625000000,101.817146707417507,2.821694625000000,31,15,"1142",101.730196916,2.868292625,101.819666916,2.778678625,"43","18",13.3408190303119
723,101.678582642811989,2.821694625000000,101.817146707417507,2.701694625000000,32,15,"1143",101.730196916,2.778678625,101.819666916,2.689064625,"44","18",13.1055993649357
724,101.678582642811989,2.701694625000000,101.817146707417507,2.581694625000000,33,15,"1144",101.730196916,2.689064625,101.819666916,2.599450625,"45","18",12.9209167679934
724,101.678582642811989,2.701694625000000,101.817146707417507,2.581694625000000,33,15,"1145",101.730196916,2.599450625,101.819666916,2.509836625,"46","18",12.828218504099
725,101.678582642811989,2.581694625000000,101.817146707417507,2.461694625000000,34,15,,,,,,,,
744,101.782505691266110,5.881694625000000,101.921069755871628,5.761694625000000,7,16,"1231",101.909136916,5.825554625,101.998606916,5.735940625,"10","20",16.7651894196125
745,101.782505691266110,5.761694625000000,101.921069755871628,5.641694625000000,8,16,"1171",101.819666916,5.735940625,101.909136916,5.646326625,"11","19",16.6620671122385
745,101.782505691266110,5.761694625000000,101.921069755871628,5.641694625000000,8,16,"1172",101.819666916,5.646326625,101.909136916,5.556712625,"12","19",16.4208693183503
746,101.782505691266110,5.641694625000000,101.921069755871628,5.521694625000000,9,16,"1173",101.819666916,5.556712625,101.909136916,5.467098625,"13","19",16.1532419557831
747,101.782505691266110,5.521694625000000,101.921069755871628,5.401694625000000,10,16,"1174",101.819666916,5.467098625,101.909136916,5.377484625,"14","19",15.8709022236828
747,101.782505691266110,5.521694625000000,101.921069755871628,5.401694625000000,10,16,"1235",101.909136916,5.467098625,101.998606916,5.377484625,"14","20",15.7059718763783
748,101.782505691266110,5.401694625000000,101.921069755871628,5.281694625000000,11,16,"1175",101.819666916,5.377484625,101.909136916,5.287870625,"15","19",15.5638689197416
748,101.782505691266110,5.401694625000000,101.921069755871628,5.281694625000000,11,16,"1176",101.819666916,5.287870625,101.909136916,5.198256625,"16","19",15.1931709812553
749,101.782505691266110,5.281694625000000,101.921069755871628,5.161694625000000,12,16,"1177",101.819666916,5.198256625,101.909136916,5.108642625,"17","19",14.7742371406609
750,101.782505691266110,5.161694625000000,101.921069755871628,5.041694625000000,13,16,"1178",101.819666916,5.108642625,101.909136916,5.019028625,"18","19",14.3626900763235
750,101.782505691266110,5.161694625000000,101.921069755871628,5.041694625000000,13,16,"1239",101.909136916,5.108642625,101.998606916,5.019028625,"18","20",14.1433232626222
751,101.782505691266110,5.041694625000000,101.921069755871628,4.921694625000000,14,16,"1179",101.819666916,5.019028625,101.909136916,4.929414625,"19","19",14.0437096171183
751,101.782505691266110,5.041694625000000,101.921069755871628,4.921694625000000,14,16,"1180",101.819666916,4.929414625,101.909136916,4.839800625,"20","19",13.8185890601739
752,101.782505691266110,4.921694625000000,101.921069755871628,4.801694625000000,15,16,"1181",101.819666916,4.839800625,101.909136916,4.750186625,"21","19",13.6518316264899
753,101.782505691266110,4.801694625000000,101.921069755871628,4.681694625000000,16,16,"1182",101.819666916,4.750186625,101.909136916,4.660572625,"22","19",13.5316554901853
753,101.782505691266110,4.801694625000000,101.921069755871628,4.681694625000000,16,16,"1243",101.909136916,4.750186625,101.998606916,4.660572625,"22","20",13.2119630626366
754,101.782505691266110,4.681694625000000,101.921069755871628,4.561694625000000,17,16,"1183",101.819666916,4.660572625,101.909136916,4.570958625,"23","19",13.4559110481985
754,101.782505691266110,4.681694625000000,101.921069755871628,4.561694625000000,17,16,"1184",101.819666916,4.570958625,101.909136916,4.481344625,"24","19",13.4317929437685
755,101.782505691266110,4.561694625000000,101.921069755871628,4.441694625000000,18,16,"1185",101.819666916,4.481344625,101.909136916,4.391730625,"25","19",13.4511599908887
755,101.782505691266110,4.561694625000000,101.921069755871628,4.441694625000000,18,16,"1246",101.909136916,4.481344625,101.998606916,4.391730625,"25","20",12.998016259144
756,101.782505691266110,4.441694625000000,101.921069755871628,4.321694624999999,19,16,"1186",101.819666916,4.391730625,101.909136916,4.302116625,"26","19",13.4934964028828
756,101.782505691266110,4.441694625000000,101.921069755871628,4.321694624999999,19,16,"1247",101.909136916,4.391730625,101.998606916,4.302116625,"26","20",13.0234653952767
757,101.782505691266110,4.321694624999999,101.921069755871628,4.201694625000000,20,16,"1187",101.819666916,4.302116625,101.909136916,4.212502625,"27","19",13.5001656618502
757,101.782505691266110,4.321694624999999,101.921069755871628,4.201694625000000,20,16,"1188",101.819666916,4.212502625,101.909136916,4.122888625,"28","19",13.397205487375
758,101.782505691266110,4.201694625000000,101.921069755871628,4.081694625000000,21,16,"1189",101.819666916,4.122888625,101.909136916,4.033274625,"29","19",13.2478815388342
758,101.782505691266110,4.201694625000000,101.921069755871628,4.081694625000000,21,16,"1250",101.909136916,4.122888625,101.998606916,4.033274625,"29","20",12.3182695591267
759,101.782505691266110,4.081694625000000,101.921069755871628,3.961694625000000,22,16,"1190",101.819666916,4.033274625,101.909136916,3.943660625,"30","19",13.1638142984972
