id,left,top,right,bottom,row_index,col_index,id_2,left_2,top_2,right_2,bottom_2,row_index_2,col_index_2,API_19
"186",100.535429109817,6.601694625,100.673993174422,6.481694625,"1","4",,,,,,,,
"187",100.535429109817,6.481694625,100.673993174422,6.361694625,"2","4","309",100.567086916,6.452852625,100.656556916,6.363238625,"3","5",52.189999414773
"188",100.535429109817,6.361694625,100.673993174422,6.241694625,"3","4","311",100.567086916,6.273624625,100.656556916,6.184010625,"5","5",52.2634710064067
"188",100.535429109817,6.361694625,100.673993174422,6.241694625,"3","4","372",100.656556916,6.273624625,100.746026916,6.184010625,"5","6",52.5869251679896
"189",100.535429109817,6.241694625,100.673993174422,6.121694625,"4","4","312",100.567086916,6.184010625,100.656556916,6.094396625,"6","5",52.4276298697031
"189",100.535429109817,6.241694625,100.673993174422,6.121694625,"4","4","373",100.656556916,6.184010625,100.746026916,6.094396625,"6","6",52.7238843976354
"190",100.535429109817,6.121694625,100.673993174422,6.001694625,"5","4","313",100.567086916,6.094396625,100.656556916,6.004782625,"7","5",52.6797071817157
"191",100.535429109817,6.001694625,100.673993174422,5.881694625,"6","4","315",100.567086916,5.915168625,100.656556916,5.825554625,"9","5",53.3612858076635
"191",100.535429109817,6.001694625,100.673993174422,5.881694625,"6","4","376",100.656556916,5.915168625,100.746026916,5.825554625,"9","6",53.4972005648195
"192",100.535429109817,5.881694625,100.673993174422,5.761694625,"7","4","316",100.567086916,5.825554625,100.656556916,5.735940625,"10","5",53.7421326120779
"192",100.535429109817,5.881694625,100.673993174422,5.761694625,"7","4","377",100.656556916,5.825554625,100.746026916,5.735940625,"10","6",53.8240040996645
"193",100.535429109817,5.761694625,100.673993174422,5.641694625,"8","4","317",100.567086916,5.735940625,100.656556916,5.646326625,"11","5",54.1108582635073
"194",100.535429109817,5.641694625,100.673993174422,5.521694625,"9","4","319",100.567086916,5.556712625,100.656556916,5.467098625,"13","5",54.6758595375554
"194",100.535429109817,5.641694625,100.673993174422,5.521694625,"9","4","380",100.656556916,5.556712625,100.746026916,5.467098625,"13","6",54.6820849173446
"195",100.535429109817,5.521694625,100.673993174422,5.401694625,"10","4","320",100.567086916,5.467098625,100.656556916,5.377484625,"14","5",54.8513781821142
"195",100.535429109817,5.521694625,100.673993174422,5.401694625,"10","4","381",100.656556916,5.467098625,100.746026916,5.377484625,"14","6",54.9201484439987
"196",100.535429109817,5.401694625,100.673993174422,5.281694625,"11","4","321",100.567086916,5.377484625,100.656556916,5.287870625,"15","5",55.1787230510896
"196",100.535429109817,5.401694625,100.673993174422,5.281694625,"11","4","322",100.567086916,5.287870625,100.656556916,5.198256625,"16","5",55.5083301913606
"197",100.535429109817,5.281694625,100.673993174422,5.161694625,"12","4","323",100.567086916,5.198256625,100.656556916,5.108642625,"17","5",55.763784626636
"197",100.535429109817,5.281694625,100.673993174422,5.161694625,"12","4","384",100.656556916,5.198256625,100.746026916,5.108642625,"17","6",55.7767164826294
"198",100.535429109817,5.161694625,100.673993174422,5.041694625,"13","4","324",100.567086916,5.108642625,100.656556916,5.019028625,"18","5",55.959897302293
"198",100.535429109817,5.161694625,100.673993174422,5.041694625,"13","4","385",100.656556916,5.108642625,100.746026916,5.019028625,"18","6",55.9846900646109
"199",100.535429109817,5.041694625,100.673993174422,4.921694625,"14","4","325",100.567086916,5.019028625,100.656556916,4.929414625,"19","5",56.1099140159961
"199",100.535429109817,5.041694625,100.673993174422,4.921694625,"14","4","326",100.567086916,4.929414625,100.656556916,4.839800625,"20","5",56.2490400798932
"200",100.535429109817,4.921694625,100.673993174422,4.801694625,"15","4","327",100.567086916,4.839800625,100.656556916,4.750186625,"21","5",56.3735934378435
"200",100.535429109817,4.921694625,100.673993174422,4.801694625,"15","4","388",100.656556916,4.839800625,100.746026916,4.750186625,"21","6",56.4265458955384
"201",100.535429109817,4.801694625,100.673993174422,4.681694625,"16","4","389",100.656556916,4.750186625,100.746026916,4.660572625,"22","6",56.5042450596086
"202",100.535429109817,4.681694625,100.673993174422,4.561694625,"17","4",,,,,,,,
"203",100.535429109817,4.561694625,100.673993174422,4.441694625,"18","4","392",100.656556916,4.481344625,100.746026916,4.391730625,"25","6",56.3043133121829
"204",100.535429109817,4.441694625,100.673993174422,4.321694625,"19","4","393",100.656556916,4.391730625,100.746026916,4.302116625,"26","6",56.1353596110131
"205",100.535429109817,4.321694625,100.673993174422,4.201694625,"20","4",,,,,,,,
"206",100.535429109817,4.201694625,100.673993174422,4.081694625,"21","4",,,,,,,,
"208",100.535429109817,3.961694625,100.673993174422,3.841694625,"23","4",,,,,,,,
"232",100.639352158271,6.541694625,100.777916222876,6.421694625,"1","5","370",100.656556916,6.452852625,100.746026916,6.363238625,"3","6",52.5184655758881
"232",100.639352158271,6.541694625,100.777916222876,6.421694625,"1","5","431",100.746026916,6.452852625,100.835496916,6.363238625,"3","7",52.8494302768658
"233",100.639352158271,6.421694625,100.777916222876,6.301694625,"2","5","371",100.656556916,6.363238625,100.746026916,6.273624625,"4","6",52.5192907016413
"233",100.639352158271,6.421694625,100.777916222876,6.301694625,"2","5","432",100.746026916,6.363238625,100.835496916,6.273624625,"4","7",52.851030248057
"234",100.639352158271,6.301694625,100.777916222876,6.181694625,"3","5","433",100.746026916,6.273624625,100.835496916,6.184010625,"5","7",52.9077363194897
"235",100.639352158271,6.181694625,100.777916222876,6.061694625,"4","5","374",100.656556916,6.094396625,100.746026916,6.004782625,"7","6",52.9266950830097
"235",100.639352158271,6.181694625,100.777916222876,6.061694625,"4","5","435",100.746026916,6.094396625,100.835496916,6.004782625,"7","7",53.1829948073328
"236",100.639352158271,6.061694625,100.777916222876,5.941694625,"5","5","375",100.656556916,6.004782625,100.746026916,5.915168625,"8","6",53.1892999913535
"236",100.639352158271,6.061694625,100.777916222876,5.941694625,"5","5","436",100.746026916,6.004782625,100.835496916,5.915168625,"8","7",53.4010841680897
"237",100.639352158271,5.941694625,100.777916222876,5.821694625,"6","5","437",100.746026916,5.915168625,100.835496916,5.825554625,"9","7",53.6621565479855
"238",100.639352158271,5.821694625,100.777916222876,5.701694625,"7","5","378",100.656556916,5.735940625,100.746026916,5.646326625,"11","6",54.1419196805335
"238",100.639352158271,5.821694625,100.777916222876,5.701694625,"7","5","439",100.746026916,5.735940625,100.835496916,5.646326625,"11","7",54.2267537100092
"239",100.639352158271,5.701694625,100.777916222876,5.581694625,"8","5","379",100.656556916,5.646326625,100.746026916,5.556712625,"12","6",54.4305348997867
"239",100.639352158271,5.701694625,100.777916222876,5.581694625,"8","5","440",100.746026916,5.646326625,100.835496916,5.556712625,"12","7",54.4992894777442
"240",100.639352158271,5.581694625,100.777916222876,5.461694625,"9","5","441",100.746026916,5.556712625,100.835496916,5.467098625,"13","7",54.759627592368
"240",100.639352158271,5.581694625,100.777916222876,5.461694625,"9","5","442",100.746026916,5.467098625,100.835496916,5.377484625,"14","7",55.0201752121513
"241",100.639352158271,5.461694625,100.777916222876,5.341694625,"10","5","382",100.656556916,5.377484625,100.746026916,5.287870625,"15","6",55.2082833952388
"241",100.639352158271,5.461694625,100.777916222876,5.341694625,"10","5","443",100.746026916,5.377484625,100.835496916,5.287870625,"15","7",55.2965911487071
"242",100.639352158271,5.341694625,100.777916222876,5.221694625,"11","5","383",100.656556916,5.287870625,100.746026916,5.198256625,"16","6",55.5133944554182
"242",100.639352158271,5.341694625,100.777916222876,5.221694625,"11","5","444",100.746026916,5.287870625,100.835496916,5.198256625,"16","7",55.576817360505
"243",100.639352158271,5.221694625,100.777916222876,5.101694625,"12","5","445",100.746026916,5.198256625,100.835496916,5.108642625,"17","7",55.8326153764628
"243",100.639352158271,5.221694625,100.777916222876,5.101694625,"12","5","446",100.746026916,5.108642625,100.835496916,5.019028625,"18","7",56.0453359721951
"244",100.639352158271,5.101694625,100.777916222876,4.981694625,"13","5","386",100.656556916,5.019028625,100.746026916,4.929414625,"19","6",56.1454672330309
"244",100.639352158271,5.101694625,100.777916222876,4.981694625,"13","5","447",100.746026916,5.019028625,100.835496916,4.929414625,"19","7",56.2221398964305
"245",100.639352158271,4.981694625,100.777916222876,4.861694625,"14","5","387",100.656556916,4.929414625,100.746026916,4.839800625,"20","6",56.2915388812595
"245",100.639352158271,4.981694625,100.777916222876,4.861694625,"14","5","448",100.746026916,4.929414625,100.835496916,4.839800625,"20","7",56.332739626895
"246",100.639352158271,4.861694625,100.777916222876,4.741694625,"15","5","449",100.746026916,4.839800625,100.835496916,4.750186625,"21","7",56.5031238450724
"246",100.639352158271,4.861694625,100.777916222876,4.741694625,"15","5","450",100.746026916,4.750186625,100.835496916,4.660572625,"22","7",56.5830169127326
"247",100.639352158271,4.741694625,100.777916222876,4.621694625,"16","5","390",100.656556916,4.660572625,100.746026916,4.570958625,"23","6",56.5017531970489
"247",100.639352158271,4.741694625,100.777916222876,4.621694625,"16","5","451",100.746026916,4.660572625,100.835496916,4.570958625,"23","7",56.5646802616266
"248",100.639352158271,4.621694625,100.777916222876,4.501694625,"17","5","391",100.656556916,4.570958625,100.746026916,4.481344625,"24","6",56.4316960368589
"248",100.639352158271,4.621694625,100.777916222876,4.501694625,"17","5","452",100.746026916,4.570958625,100.835496916,4.481344625,"24","7",56.4602381049265
"249",100.639352158271,4.501694625,100.777916222876,4.381694625,"18","5","453",100.746026916,4.481344625,100.835496916,4.391730625,"25","7",56.283020926548
"249",100.639352158271,4.501694625,100.777916222876,4.381694625,"18","5","454",100.746026916,4.391730625,100.835496916,4.302116625,"26","7",56.0632419267825
"250",100.639352158271,4.381694625,100.777916222876,4.261694625,"19","5","394",100.656556916,4.302116625,100.746026916,4.212502625,"27","6",55.9689237851811
"250",100.639352158271,4.381694625,100.777916222876,4.261694625,"19","5","455",100.746026916,4.302116625,100.835496916,4.212502625,"27","7",55.8570141381678
"251",100.639352158271,4.261694625,100.777916222876,4.141694625,"20","5","395",100.656556916,4.212502625,100.746026916,4.122888625,"28","6",55.7584873398211
"251",100.639352158271,4.261694625,100.777916222876,4.141694625,"20","5","456",100.746026916,4.212502625,100.835496916,4.122888625,"28","7",55.6538881357748
"252",100.639352158271,4.141694625,100.777916222876,4.021694625,"21","5","457",100.746026916,4.122888625,100.835496916,4.033274625,"29","7",55.479273764051
"252",100.639352158271,4.141694625,100.777916222876,4.021694625,"21","5","458",100.746026916,4.033274625,100.835496916,3.943660625,"30","7",55.3841933282074
"253",100.639352158271,4.021694625,100.777916222876,3.901694625,"22","5","459",100.746026916,3.943660625,100.835496916,3.854046625,"31","7",55.3777965040001
"254",100.639352158271,3.901694625,100.777916222876,3.781694625,"23","5",,,,,,,,
"279",100.743275206725,6.481694625,100.88183927133,6.361694625,"2","6","493",100.835496916,6.363238625,100.924966916,6.273624625,"4","8",53.1787254912908
"280",100.743275206725,6.361694625,100.88183927133,6.241694625,"3","6","494",100.835496916,6.273624625,100.924966916,6.184010625,"5","8",53.2247720397921
"281",100.743275206725,6.241694625,100.88183927133,6.121694625,"4","6","434",100.746026916,6.184010625,100.835496916,6.094396625,"6","7",53.0186944482487
"281",100.743275206725,6.241694625,100.88183927133,6.121694625,"4","6","495",100.835496916,6.184010625,100.924966916,6.094396625,"6","8",53.312973699319
"282",100.743275206725,6.121694625,100.88183927133,6.001694625,"5","6","496",100.835496916,6.094396625,100.924966916,6.004782625,"7","8",53.4461640328609
"282",100.743275206725,6.121694625,100.88183927133,6.001694625,"5","6","497",100.835496916,6.004782625,100.924966916,5.915168625,"8","8",53.6281887649721
"283",100.743275206725,6.001694625,100.88183927133,5.881694625,"6","6","498",100.835496916,5.915168625,100.924966916,5.825554625,"9","8",53.8502367581544
"284",100.743275206725,5.881694625,100.88183927133,5.761694625,"7","6","438",100.746026916,5.825554625,100.835496916,5.735940625,"10","7",53.9442880094142
"284",100.743275206725,5.881694625,100.88183927133,5.761694625,"7","6","499",100.835496916,5.825554625,100.924966916,5.735940625,"10","8",54.0958154297614
"285",100.743275206725,5.761694625,100.88183927133,5.641694625,"8","6","500",100.835496916,5.735940625,100.924966916,5.646326625,"11","8",54.3500298119899
"285",100.743275206725,5.761694625,100.88183927133,5.641694625,"8","6","501",100.835496916,5.646326625,100.924966916,5.556712625,"12","8",54.6075921220862
"286",100.743275206725,5.641694625,100.88183927133,5.521694625,"9","6","502",100.835496916,5.556712625,100.924966916,5.467098625,"13","8",54.8666386157059
"287",100.743275206725,5.521694625,100.88183927133,5.401694625,"10","6","503",100.835496916,5.467098625,100.924966916,5.377484625,"14","8",55.1294706598431
"288",100.743275206725,5.401694625,100.88183927133,5.281694625,"11","6","504",100.835496916,5.377484625,100.924966916,5.287870625,"15","8",55.3981177805086
"288",100.743275206725,5.401694625,100.88183927133,5.281694625,"11","6","505",100.835496916,5.287870625,100.924966916,5.198256625,"16","8",55.6650265969938
"289",100.743275206725,5.281694625,100.88183927133,5.161694625,"12","6","506",100.835496916,5.198256625,100.924966916,5.108642625,"17","8",55.9169853954337
"290",100.743275206725,5.161694625,100.88183927133,5.041694625,"13","6","507",100.835496916,5.108642625,100.924966916,5.019028625,"18","8",56.1482259085144
"291",100.743275206725,5.041694625,100.88183927133,4.921694625,"14","6","508",100.835496916,5.019028625,100.924966916,4.929414625,"19","8",56.3533462004684
"291",100.743275206725,5.041694625,100.88183927133,4.921694625,"14","6","509",100.835496916,4.929414625,100.924966916,4.839800625,"20","8",56.5096616623675
"292",100.743275206725,4.921694625,100.88183927133,4.801694625,"15","6","510",100.835496916,4.839800625,100.924966916,4.750186625,"21","8",56.6380001202456
"293",100.743275206725,4.801694625,100.88183927133,4.681694625,"16","6","511",100.835496916,4.750186625,100.924966916,4.660572625,"22","8",56.6935670290302
"294",100.743275206725,4.681694625,100.88183927133,4.561694625,"17","6","512",100.835496916,4.660572625,100.924966916,4.570958625,"23","8",56.6470295446825
"294",100.743275206725,4.681694625,100.88183927133,4.561694625,"17","6","513",100.835496916,4.570958625,100.924966916,4.481344625,"24","8",56.4928433334395
"295",100.743275206725,4.561694625,100.88183927133,4.441694625,"18","6","514",100.835496916,4.481344625,100.924966916,4.391730625,"25","8",56.2477863874619
"296",100.743275206725,4.441694625,100.88183927133,4.321694625,"19","6","515",100.835496916,4.391730625,100.924966916,4.302116625,"26","8",55.9805140333737
"297",100.743275206725,4.321694625,100.88183927133,4.201694625,"20","6","516",100.835496916,4.302116625,100.924966916,4.212502625,"27","8",55.7381782605143
"297",100.743275206725,4.321694625,100.88183927133,4.201694625,"20","6","517",100.835496916,4.212502625,100.924966916,4.122888625,"28","8",55.5302688303207
"298",100.743275206725,4.201694625,100.88183927133,4.081694625,"21","6","518",100.835496916,4.122888625,100.924966916,4.033274625,"29","8",55.3814417648231
"299",100.743275206725,4.081694625,100.88183927133,3.961694625,"22","6","519",100.835496916,4.033274625,100.924966916,3.943660625,"30","8",55.3188235674235
"300",100.743275206725,3.961694625,100.88183927133,3.841694625,"23","6","520",100.835496916,3.943660625,100.924966916,3.854046625,"31","8",55.3522035230771
"300",100.743275206725,3.961694625,100.88183927133,3.841694625,"23","6","521",100.835496916,3.854046625,100.924966916,3.764432625,"32","8",55.4927510554469
"301",100.743275206725,3.841694625,100.88183927133,3.721694625,"24","6",,,,,,,,
"325",100.847198255179,6.421694625,100.985762319784,6.301694625,"2","7",,,,,,,,
"326",100.847198255179,6.301694625,100.985762319784,6.181694625,"3","7","555",100.924966916,6.273624625,101.014436916,6.184010625,"5","9",53.5368859762756
"326",100.847198255179,6.301694625,100.985762319784,6.181694625,"3","7","556",100.924966916,6.184010625,101.014436916,6.094396625,"6","9",53.6060211579503
"327",100.847198255179,6.181694625,100.985762319784,6.061694625,"4","7","557",100.924966916,6.094396625,101.014436916,6.004782625,"7","9",53.7137251113872
"328",100.847198255179,6.061694625,100.985762319784,5.941694625,"5","7","558",100.924966916,6.004782625,101.014436916,5.915168625,"8","9",53.8659572377197
"329",100.847198255179,5.941694625,100.985762319784,5.821694625,"6","7","559",100.924966916,5.915168625,101.014436916,5.825554625,"9","9",54.0556741148413
"329",100.847198255179,5.941694625,100.985762319784,5.821694625,"6","7","560",100.924966916,5.825554625,101.014436916,5.735940625,"10","9",54.2704167554539
"330",100.847198255179,5.821694625,100.985762319784,5.701694625,"7","7","561",100.924966916,5.735940625,101.014436916,5.646326625,"11","9",54.4989639320461
"331",100.847198255179,5.701694625,100.985762319784,5.581694625,"8","7","562",100.924966916,5.646326625,101.014436916,5.556712625,"12","9",54.7375528369111
"332",100.847198255179,5.581694625,100.985762319784,5.461694625,"9","7","563",100.924966916,5.556712625,101.014436916,5.467098625,"13","9",54.9850414694335
"332",100.847198255179,5.581694625,100.985762319784,5.461694625,"9","7","564",100.924966916,5.467098625,101.014436916,5.377484625,"14","9",55.2398062487607
"333",100.847198255179,5.461694625,100.985762319784,5.341694625,"10","7","565",100.924966916,5.377484625,101.014436916,5.287870625,"15","9",55.4991200199614
"334",100.847198255179,5.341694625,100.985762319784,5.221694625,"11","7","566",100.924966916,5.287870625,101.014436916,5.198256625,"16","9",55.7586226456998
"335",100.847198255179,5.221694625,100.985762319784,5.101694625,"12","7","567",100.924966916,5.198256625,101.014436916,5.108642625,"17","9",56.0141821958029
"335",100.847198255179,5.221694625,100.985762319784,5.101694625,"12","7","568",100.924966916,5.108642625,101.014436916,5.019028625,"18","9",56.2689812368197
"336",100.847198255179,5.101694625,100.985762319784,4.981694625,"13","7","569",100.924966916,5.019028625,101.014436916,4.929414625,"19","9",56.4884695343099
"337",100.847198255179,4.981694625,100.985762319784,4.861694625,"14","7","570",100.924966916,4.929414625,101.014436916,4.839800625,"20","9",56.6612465029751
"338",100.847198255179,4.861694625,100.985762319784,4.741694625,"15","7","571",100.924966916,4.839800625,101.014436916,4.750186625,"21","9",56.7840162205395
"338",100.847198255179,4.861694625,100.985762319784,4.741694625,"15","7","572",100.924966916,4.750186625,101.014436916,4.660572625,"22","9",56.8268757113512
"339",100.847198255179,4.741694625,100.985762319784,4.621694625,"16","7","573",100.924966916,4.660572625,101.014436916,4.570958625,"23","9",56.7520104244169
"340",100.847198255179,4.621694625,100.985762319784,4.501694625,"17","7","574",100.924966916,4.570958625,101.014436916,4.481344625,"24","9",56.5334874739543
"341",100.847198255179,4.501694625,100.985762319784,4.381694625,"18","7","575",100.924966916,4.481344625,101.014436916,4.391730625,"25","9",56.213969438517
"341",100.847198255179,4.501694625,100.985762319784,4.381694625,"18","7","576",100.924966916,4.391730625,101.014436916,4.302116625,"26","9",55.8973251251643
"342",100.847198255179,4.381694625,100.985762319784,4.261694625,"19","7","577",100.924966916,4.302116625,101.014436916,4.212502625,"27","9",55.6209024008282
"343",100.847198255179,4.261694625,100.985762319784,4.141694625,"20","7","578",100.924966916,4.212502625,101.014436916,4.122888625,"28","9",55.4025264112772
"344",100.847198255179,4.141694625,100.985762319784,4.021694625,"21","7","579",100.924966916,4.122888625,101.014436916,4.033274625,"29","9",55.2656116817668
